ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000001.SZ,20260421,11.08,0.4158,0.9888,5.0435,5.0435,0.4765,1.6358,1.6358,21501757.3634,21501405.5235
000001.SZ,20260420,11.06,0.3247,0.7721,5.0344,5.0344,0.4757,1.6329,1.6329,21462945.527,21462594.3222
000001.SZ,20260417,11.01,0.3723,0.8854,5.0116,5.0116,0.4735,1.6255,1.6255,21365915.936,21365566.319
000001.SZ,20260416,11.09,0.3509,0.8344,5.048,5.048,0.4769,1.6373,1.6373,21521163.2816,21520811.1242
000001.SZ,20260415,11.21,0.2597,0.6175,5.1026,5.1026,0.4821,1.655,1.655,21754034.3,21753678.332
000001.SZ,20260414,11.17,0.2557,0.608,5.0844,5.0844,0.4804,1.6491,1.6491,21676410.6272,21676055.9294
000001.SZ,20260413,11.07,0.2093,0.4976,5.0389,5.0389,0.4761,1.6344,1.6344,21482351.4452,21481999.9229
000001.SZ,20260410,11.09,0.2479,0.5895,5.048,5.048,0.4769,1.6373,1.6373,21521163.2816,21520811.1242
000001.SZ,20260409,11.1,0.3104,0.7381,5.0526,5.0526,0.4774,1.6388,1.6388,21540569.1998,21540216.7248
000001.SZ,20260408,11.22,0.4189,0.9962,5.1072,5.1072,0.4825,1.6565,1.6565,21773440.2182,21773083.9327
000001.SZ,20260407,11.03,0.3133,0.745,5.0207,5.0207,0.4744,1.6285,1.6285,21404727.7724,21404377.5203
000001.SZ,20260403,11.12,0.3905,0.9286,5.0617,5.0617,0.4782,1.6417,1.6417,21579381.0362,21579027.9261
000001.SZ,20260402,11.27,0.592,1.4079,5.1299,5.1299,0.4847,1.6639,1.6639,21870469.8091,21870111.9359
000001.SZ,20260401,11.15,0.4735,1.1261,5.0753,5.0753,0.4795,1.6462,1.6462,21637598.7908,21637244.7281
000001.SZ,20260331,11.08,0.6001,1.4271,5.0435,5.0435,0.4765,1.6358,1.6358,21501757.3634,21501405.5235
