ts_code,trade_date,total_mv,pb,pe_ttm
001270.SZ,20260416,2907044.5637,19.7409,320.2543
001270.SZ,20260415,2934457.8455,19.927,323.2743
001270.SZ,20260414,2794711.9427,18.978,307.8792
001270.SZ,20260413,2661561.7166,18.0739,293.2107
001270.SZ,20260410,2534801.0525,17.2131,279.2461
001270.SZ,20260409,2509036.6899,17.0381,276.4078
001270.SZ,20260408,2389490.0473,16.2263,263.2379
001270.SZ,20260407,2275714.6219,15.4537,250.7039
001270.SZ,20260403,2341053.0456,15.8974,257.9019
001270.SZ,20260402,2339610.2413,15.8876,257.7429
001270.SZ,20260401,2395879.6092,16.2697,263.9418
001270.SZ,20260331,2318792.6363,15.7462,255.4496
001270.SZ,20260330,2246446.306,15.2549,247.4795
001270.SZ,20260327,2139472.6724,14.5285,235.6948
001270.SZ,20260326,2189352.4784,14.8672,241.1898
001270.SZ,20260325,2085058.3385,14.159,229.7003
001270.SZ,20260324,2067950.8017,14.0428,227.8156
001270.SZ,20260323,2116181.6886,14.3703,233.129
001270.SZ,20260320,2227483.7351,15.1262,245.3905
001270.SZ,20260319,2344763.1138,15.9226,258.3106
001270.SZ,20260318,2305601.2826,15.6566,253.9963
001270.SZ,20260317,2195742.0404,14.9106,241.8937
001270.SZ,20260316,2225216.4712,15.1108,245.1408
001270.SZ,20260313,2306631.8571,15.6636,254.1099
001270.SZ,20260312,2428033.5338,16.488,267.4841
001270.SZ,20260311,2543251.7634,17.2704,280.1771
001270.SZ,20260310,2497906.4852,16.9625,275.1816
001270.SZ,20260309,2378978.1873,16.1549,262.0799
001270.SZ,20260306,2481417.2931,16.8505,273.3651
001270.SZ,20260305,2560359.3002,17.3866,282.0617
001270.SZ,20260304,2548404.636,17.3054,280.7448
001270.SZ,20260303,2682585.4365,18.2166,295.5268
001270.SZ,20260302,2823774.1437,19.1754,311.0808
001270.SZ,20260227,2866027.6984,19.4623,315.7357
001270.SZ,20260226,2846652.8977,19.3307,313.6012
001270.SZ,20260225,2791826.334,18.9584,307.5613
001270.SZ,20260224,2658882.2229,18.0557,292.9155
001270.SZ,20260213,2617865.3576,17.7771,288.3969
001270.SZ,20260212,2493165.8425,16.9303,274.6594
001270.SZ,20260211,2624461.0344,17.8219,289.1235
001270.SZ,20260210,2762558.0181,18.7597,304.3369
001270.SZ,20260209,2907662.9084,19.7451,320.3224
001270.SZ,20260206,2796154.747,18.9878,308.0381
001270.SZ,20260205,2943320.7863,19.9872,324.2506
001270.SZ,20260204,3098319.1918,21.0397,341.326
001270.SZ,20260203,3261356.0785,22.1469,359.287
001270.SZ,20260202,3296395.6117,22.3848,363.1471
001270.SZ,20260130,3241981.2778,22.0153,357.1526
001270.SZ,20260129,3087601.217,20.967,340.1453
001270.SZ,20260128,3250019.759,22.0699,358.0381
001270.SZ,20260127,3095227.4683,21.0187,340.9854
001270.SZ,20260126,2947855.3141,20.018,324.7502
001270.SZ,20260123,2807491.0665,19.0648,309.287
001270.SZ,20260122,2673722.4958,18.1564,294.5504
001270.SZ,20260121,2546343.487,17.2914,280.5177
001270.SZ,20260120,2680318.1726,18.2012,295.277
001270.SZ,20260119,2791414.1042,18.9556,307.5159
001270.SZ,20260116,2658469.9931,18.0529,292.8701
001270.SZ,20260112,2531915.4439,17.1935,278.9282
001270.SZ,20260109,2411338.2268,16.3747,265.6448
001270.SZ,20260108,2296532.2269,15.595,252.9973
001270.SZ,20260107,2187085.2145,14.8518,240.94
001270.SZ,20260106,2082997.1895,14.145,229.4732
001270.SZ,20260105,1983855.9221,13.4718,218.5513
001270.SZ,20251231,1889455.2975,12.8307,208.1517
001270.SZ,20251230,1799383.0857,12.2191,198.2289
001270.SZ,20251229,1737960.8452,11.802,191.4623
