ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000529.SZ,20260421,5.64,0.6969,1.5729,27.0378,31.7108,1.0388,1.4097,1.5369,329257.7461,321414.7886
000529.SZ,20260420,5.65,1.0539,2.3785,27.0858,31.767,1.0407,1.4122,1.5397,329841.5365,321984.673
000529.SZ,20260417,5.67,1.4252,3.2166,27.1817,31.8794,1.0444,1.4172,1.5451,331009.1171,323124.4418
000529.SZ,20260416,5.82,0.9989,2.2544,27.9007,32.7228,1.072,1.4547,1.586,339765.9721,331672.7074
000529.SZ,20260415,5.77,1.0936,2.4681,27.661,32.4417,1.0628,1.4422,1.5724,336847.0204,328823.2855
000529.SZ,20260414,5.81,0.8982,2.0271,27.8528,32.6666,1.0702,1.4522,1.5833,339182.1817,331102.823
000529.SZ,20260413,5.75,0.639,1.4422,27.5652,32.3292,1.0591,1.4372,1.5669,335679.4398,327683.5168
000529.SZ,20260410,5.73,0.6758,1.5252,27.4693,32.2168,1.0554,1.4322,1.5615,334511.8591,326543.748
000529.SZ,20260409,5.71,0.7976,1.8,27.3734,32.1043,1.0517,1.4272,1.556,333344.2784,325403.9793
000529.SZ,20260408,5.83,0.9446,2.1318,27.9487,32.779,1.0738,1.4572,1.5887,340349.7624,332242.5918
000529.SZ,20260407,5.76,1.0243,2.3117,27.6131,32.3855,1.061,1.4397,1.5696,336263.2301,328253.4012
000529.SZ,20260403,5.6,1.1517,2.5993,26.8461,31.4859,1.0315,1.3997,1.526,326922.5848,319135.2511
000529.SZ,20260402,5.79,0.8813,1.9889,27.7569,32.5541,1.0665,1.4472,1.5778,338014.6011,329963.0543
000529.SZ,20260401,5.79,1.0571,2.3857,27.7569,32.5541,1.0665,1.4472,1.5778,338014.6011,329963.0543
000529.SZ,20260331,5.75,1.5765,3.558,27.5652,32.3292,1.0591,1.4372,1.5669,335679.4398,327683.5168
000529.SZ,20260330,5.85,0.8088,1.8253,28.0446,32.8915,1.0775,1.4622,1.5942,341517.3431,333382.3605
000529.SZ,20260327,5.75,0.72,1.625,27.5652,32.3292,1.0591,1.4372,1.5669,335679.4398,327683.5168
000529.SZ,20260326,5.65,0.6606,1.491,27.0858,31.767,1.0407,1.4122,1.5397,329841.5365,321984.673
000529.SZ,20260325,5.68,1.024,2.311,27.2296,31.9357,1.0462,1.4197,1.5478,331592.9074,323694.3261
000529.SZ,20260324,5.55,0.9204,2.0773,26.6064,31.2047,1.0223,1.3872,1.5124,324003.6332,316285.8292
000529.SZ,20260323,5.43,2.109,4.7599,26.0311,30.53,1.0002,1.3572,1.4797,316998.1492,309447.2167
000529.SZ,20260320,5.74,2.0629,4.6557,27.5172,32.273,1.0573,1.4347,1.5642,335095.6494,327113.6324
000529.SZ,20260319,5.94,1.1036,2.4906,28.476,33.3975,1.0941,1.4847,1.6187,346771.456,338511.3199
000529.SZ,20260318,6.06,1.0998,2.4821,29.0513,34.0722,1.1162,1.5147,1.6514,353776.94,345349.9325
000529.SZ,20260317,6.08,1.2096,2.73,29.1472,34.1847,1.1199,1.5197,1.6568,354944.5206,346489.7012
000529.SZ,20260316,6.15,1.7346,3.9148,29.4827,34.5782,1.1328,1.5372,1.6759,359031.053,350478.8919
000529.SZ,20260313,6.06,1.3206,2.9805,29.0513,34.0722,1.1162,1.5147,1.6514,353776.94,345349.9325
000529.SZ,20260312,6.09,1.3074,2.9507,29.1951,34.2409,1.1217,1.5222,1.6596,355528.311,347059.5856
000529.SZ,20260311,6.06,0.9739,2.198,29.0513,34.0722,1.1162,1.5147,1.6514,353776.94,345349.9325
000529.SZ,20260310,6.04,0.9914,2.2374,28.9554,33.9598,1.1125,1.5097,1.6459,352609.3593,344210.1637
000529.SZ,20260309,6.04,1.2035,2.7161,28.9554,33.9598,1.1125,1.5097,1.6459,352609.3593,344210.1637
000529.SZ,20260306,6.06,1.3879,3.1324,29.0513,34.0722,1.1162,1.5147,1.6514,353776.94,345349.9325
000529.SZ,20260305,5.91,0.9698,2.1887,28.3322,33.2288,1.0886,1.4772,1.6105,345020.085,336801.6668
000529.SZ,20260304,5.88,1.5356,3.4656,28.1884,33.0602,1.0831,1.4697,1.6023,343268.714,335092.0137
000529.SZ,20260303,5.99,1.4851,3.3516,28.7157,33.6786,1.1033,1.4972,1.6323,349690.4077,341360.7418
000529.SZ,20260302,6.03,1.5533,3.5056,28.9075,33.9035,1.1107,1.5072,1.6432,352025.569,343640.2793
000529.SZ,20260227,6.14,0.9274,2.0931,29.4348,34.522,1.1309,1.5347,1.6732,358447.2626,349909.0075
000529.SZ,20260226,6.09,1.2285,2.7726,29.1951,34.2409,1.1217,1.5222,1.6596,355528.311,347059.5856
000529.SZ,20260225,6.15,1.3427,3.0304,29.4827,34.5782,1.1328,1.5372,1.6759,359031.053,350478.8919
000529.SZ,20260224,6.11,1.0815,2.4409,29.291,34.3533,1.1254,1.5272,1.665,356695.8916,348199.3543
000529.SZ,20260213,6.05,1.1062,2.4965,29.0034,34.016,1.1144,1.5122,1.6487,353193.1497,344780.0481
000529.SZ,20260212,6.09,1.8674,4.2146,29.1951,34.2409,1.1217,1.5222,1.6596,355528.311,347059.5856
000529.SZ,20260211,6.24,0.9507,2.1456,29.9142,35.0842,1.1494,1.5597,1.7004,364285.1659,355607.8512
000529.SZ,20260210,6.26,1.282,2.8934,30.0101,35.1967,1.153,1.5647,1.7059,365452.7466,356747.62
000529.SZ,20260209,6.27,1.1893,2.6842,30.058,35.2529,1.1549,1.5672,1.7086,366036.5369,357317.5044
000529.SZ,20260206,6.22,1.197,2.7015,29.8183,34.9718,1.1457,1.5547,1.695,363117.5853,354468.0825
000529.SZ,20260205,6.24,1.6615,3.7498,29.9142,35.0842,1.1494,1.5597,1.7004,364285.1659,355607.8512
000529.SZ,20260204,6.25,1.8169,4.1006,29.9621,35.1405,1.1512,1.5622,1.7032,364868.9563,356177.7356
000529.SZ,20260203,6.13,1.1486,2.5923,29.3869,34.4658,1.1291,1.5322,1.6705,357863.4723,349339.1231
000529.SZ,20260202,6.11,1.8529,4.1819,29.291,34.3533,1.1254,1.5272,1.665,356695.8916,348199.3543
000529.SZ,20260130,6.25,2.7168,6.1316,29.9621,35.1405,1.1512,1.5622,1.7032,364868.9563,356177.7356
000529.SZ,20260129,6.18,2.3798,5.3711,29.6266,34.7469,1.1383,1.5447,1.6841,360782.4239,352188.545
000529.SZ,20260128,6.18,1.8262,4.1215,29.6266,34.7469,1.1383,1.5447,1.6841,360782.4239,352188.545
000529.SZ,20260127,6.15,2.2316,5.0365,29.4827,34.5782,1.1328,1.5372,1.6759,359031.053,350478.8919
000529.SZ,20260126,6.2,1.878,4.2384,29.7224,34.8593,1.142,1.5497,1.6895,361950.0046,353328.3137
000529.SZ,20260123,6.16,1.2042,2.7177,29.5307,34.6344,1.1346,1.5397,1.6786,359614.8433,351048.7762
000529.SZ,20260122,6.14,1.6163,3.6479,29.4348,34.522,1.1309,1.5347,1.6732,358447.2626,349909.0075
000529.SZ,20260121,6.09,1.2024,2.7138,29.1951,34.2409,1.1217,1.5222,1.6596,355528.311,347059.5856
000529.SZ,20260120,6.12,1.1741,2.6498,29.3389,34.4096,1.1273,1.5297,1.6677,357279.682,348769.2387
000529.SZ,20260119,6.09,1.3992,3.1578,29.1951,34.2409,1.1217,1.5222,1.6596,355528.311,347059.5856
000529.SZ,20260116,6.02,0.8158,1.8411,28.8595,33.8473,1.1088,1.5047,1.6405,351441.7787,343070.395
000529.SZ,20260115,6.03,0.752,1.6972,28.9075,33.9035,1.1107,1.5072,1.6432,352025.569,343640.2793
000529.SZ,20260114,6.07,1.5548,3.509,29.0992,34.1284,1.1181,1.5172,1.6541,354360.7303,345919.8168
000529.SZ,20260113,6.06,1.3754,3.1042,29.0513,34.0722,1.1162,1.5147,1.6514,353776.94,345349.9325
000529.SZ,20260112,6.09,1.5093,3.4064,29.1951,34.2409,1.1217,1.5222,1.6596,355528.311,347059.5856
000529.SZ,20260109,6.03,1.3498,3.0463,28.9075,33.9035,1.1107,1.5072,1.6432,352025.569,343640.2793
000529.SZ,20260108,6.03,0.953,2.1507,28.9075,33.9035,1.1107,1.5072,1.6432,352025.569,343640.2793
000529.SZ,20260107,6.0,1.2015,2.7116,28.7637,33.7349,1.1052,1.4997,1.635,350274.198,341930.6262
000529.SZ,20260106,6.04,1.0594,2.391,28.9554,33.9598,1.1125,1.5097,1.6459,352609.3593,344210.1637
000529.SZ,20260105,6.0,1.3223,2.9842,28.7637,33.7349,1.1052,1.4997,1.635,350274.198,341930.6262
000529.SZ,20251231,6.01,1.136,2.5638,28.8116,33.7911,1.107,1.5022,1.6378,350857.9883,342500.5106
000529.SZ,20251230,6.03,1.5129,3.4144,28.9075,33.9035,1.1107,1.5072,1.6432,352025.569,343640.2793
000529.SZ,20251229,6.16,1.4744,3.3276,29.5307,34.6344,1.1346,1.5397,1.6786,359614.8433,351048.7762
000529.SZ,20251226,6.22,2.7957,6.3097,29.8183,34.9718,1.1457,1.5547,1.695,363117.5853,354468.0825
000529.SZ,20251225,6.13,1.5516,3.5018,29.3869,34.4658,1.1291,1.5322,1.6705,357863.4723,349339.1231
000529.SZ,20251224,6.1,0.8991,2.0291,29.243,34.2971,1.1236,1.5247,1.6623,356112.1013,347629.47
000529.SZ,20251223,6.1,1.0736,2.423,29.243,34.2971,1.1236,1.5247,1.6623,356112.1013,347629.47
