ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000404.SZ,20260421,7.95,12.389,17.8883,11.1833,10.854,1.2529,0.4697,0.4885,553316.8033,550807.8374
000404.SZ,20260420,7.79,4.242,6.125,10.9582,10.6356,1.2277,0.4602,0.4787,542180.8676,539722.3966
000404.SZ,20260417,7.08,1.1424,1.6496,10.9452,10.8505,1.1588,0.4118,0.4238,492765.1531,490445.457
000404.SZ,20260416,7.13,1.0653,1.5383,11.0225,10.9271,1.167,0.4147,0.4267,496245.133,493909.0548
000404.SZ,20260415,7.05,0.8794,1.2698,10.8988,10.8045,1.1539,0.41,0.422,490677.1652,488367.2983
000404.SZ,20260414,7.06,0.9922,1.4327,10.9143,10.8198,1.1556,0.4106,0.4226,491373.1612,489060.0178
000404.SZ,20260413,7.03,1.2871,1.8586,10.8679,10.7739,1.1507,0.4089,0.4208,489285.1732,486981.8591
000404.SZ,20260410,7.17,1.4118,2.0386,11.0844,10.9884,1.1736,0.417,0.4291,499029.1169,496679.9331
000404.SZ,20260409,7.06,1.2754,1.8416,10.9143,10.8198,1.1556,0.4106,0.4226,491373.1612,489060.0178
000404.SZ,20260408,7.15,1.4589,2.1067,11.0534,10.9578,1.1703,0.4159,0.4279,497637.125,495294.494
000404.SZ,20260407,6.98,0.8414,1.215,10.7906,10.6972,1.1425,0.406,0.4178,485805.1933,483518.2613
000404.SZ,20260403,6.88,1.1014,1.5904,10.636,10.544,1.1261,0.4002,0.4118,478845.2336,476591.0655
000404.SZ,20260402,7.13,1.1515,1.6628,11.0225,10.9271,1.167,0.4147,0.4267,496245.133,493909.0548
000404.SZ,20260401,7.14,1.17,1.6894,11.038,10.9424,1.1687,0.4153,0.4273,496941.129,494601.7744
000404.SZ,20260331,7.05,1.2465,1.7999,10.8988,10.8045,1.1539,0.41,0.422,490677.1652,488367.2983
000404.SZ,20260330,7.1,1.2045,1.7393,10.9761,10.8811,1.1621,0.4129,0.425,494157.1451,491830.8961
000404.SZ,20260327,7.05,1.4149,2.0431,10.8988,10.8045,1.1539,0.41,0.422,490677.1652,488367.2983
000404.SZ,20260326,7.0,1.4662,2.1171,10.8216,10.7279,1.1457,0.4071,0.419,487197.1853,484903.7004
000404.SZ,20260325,7.01,1.7194,2.4829,10.837,10.7432,1.1474,0.4077,0.4196,487893.1813,485596.42
000404.SZ,20260324,6.83,1.84,2.657,10.5587,10.4674,1.1179,0.3972,0.4088,475365.2537,473127.4677
000404.SZ,20260323,6.48,3.0123,4.3497,10.0177,9.931,1.0606,0.3769,0.3878,451005.3944,448882.2827
000404.SZ,20260320,6.89,1.7543,2.5332,10.6515,10.5593,1.1277,0.4007,0.4124,479541.2295,477283.7851
000404.SZ,20260319,7.08,1.6095,2.3242,10.9452,10.8505,1.1588,0.4118,0.4238,492765.1531,490445.457
000404.SZ,20260318,7.26,1.1732,1.6941,11.2235,11.1264,1.1883,0.4223,0.4345,505293.0808,502914.4093
000404.SZ,20260317,7.18,1.3488,1.9477,11.0998,11.0038,1.1752,0.4176,0.4297,499725.1129,497372.6527
000404.SZ,20260316,7.25,2.1627,3.1229,11.208,11.111,1.1867,0.4217,0.4339,504597.0848,502221.6897
000404.SZ,20260313,7.34,3.2706,4.7227,11.3472,11.249,1.2014,0.4269,0.4393,510861.0486,508456.1658
000404.SZ,20260312,7.43,3.7373,5.3966,11.4863,11.3869,1.2161,0.4321,0.4447,517125.0124,514690.642
