ts_code,trade_date,total_mv,pb,pe_ttm
002076.SZ,20260416,242898.2635,7.7078,
002076.SZ,20260415,241789.139,7.6726,
002076.SZ,20260414,236243.5166,7.4966,
002076.SZ,20260413,231807.0186,7.3559,
002076.SZ,20260410,237352.6411,7.5318,
002076.SZ,20260409,232916.1431,7.3911,
002076.SZ,20260408,232916.1431,7.3911,
002076.SZ,20260407,226261.3962,7.1799,
002076.SZ,20260403,222934.0227,7.0743,
002076.SZ,20260402,228479.6451,7.2503,
002076.SZ,20260401,234025.2676,7.4262,
002076.SZ,20260331,228479.6451,7.2503,
002076.SZ,20260330,231807.0186,7.3559,
002076.SZ,20260327,230697.8941,7.3207,
002076.SZ,20260326,230697.8941,7.3207,
002076.SZ,20260325,228479.6451,7.2503,
002076.SZ,20260324,217388.4002,6.8983,
002076.SZ,20260323,219606.6492,6.9687,
002076.SZ,20260320,230697.8941,7.3207,
002076.SZ,20260319,236243.5166,7.4966,
002076.SZ,20260318,244007.388,7.743,
002076.SZ,20260317,237352.6411,7.5318,
002076.SZ,20260316,244007.388,7.743,
002076.SZ,20260313,239570.8901,7.6022,
002076.SZ,20260312,240680.0145,7.6374,
002076.SZ,20260311,237352.6411,7.5318,
002076.SZ,20260310,239570.8901,7.6022,
002076.SZ,20260309,235134.3921,7.4614,
002076.SZ,20260306,237352.6411,7.5318,
002076.SZ,20260305,232916.1431,7.3911,
002076.SZ,20260304,226261.3962,7.1799,
002076.SZ,20260303,228479.6451,7.2503,
002076.SZ,20260302,239570.8901,7.6022,
002076.SZ,20260227,247334.7615,7.8486,
002076.SZ,20260226,246225.637,7.8134,
002076.SZ,20260225,245116.5125,7.7782,
002076.SZ,20260224,240680.0145,7.6374,
002076.SZ,20260213,238461.7656,7.567,
002076.SZ,20260212,236243.5166,7.4966,
002076.SZ,20260211,239570.8901,7.6022,
002076.SZ,20260210,242898.2635,7.7078,
002076.SZ,20260209,242898.2635,7.7078,
002076.SZ,20260206,245116.5125,7.7782,
002076.SZ,20260205,244007.388,7.743,
002076.SZ,20260204,246225.637,7.8134,
002076.SZ,20260203,238461.7656,7.567,
002076.SZ,20260202,236243.5166,7.4966,
002076.SZ,20260130,246225.637,7.8134,
002076.SZ,20260129,259535.1309,8.2357,
002076.SZ,20260128,260644.2554,8.2709,
002076.SZ,20260127,268408.1268,8.5173,
002076.SZ,20260126,271735.5003,8.6229,
