ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000159.SZ,20260421,6.24,2.2858,2.9619,78.898,78.898,1.4594,1.5099,1.5099,299948.0596,299937.1396
000159.SZ,20260420,6.25,2.2651,2.935,79.0244,79.0244,1.4618,1.5123,1.5123,300428.7456,300417.8081
000159.SZ,20260417,6.23,2.1992,2.8496,78.7715,78.7715,1.4571,1.5075,1.5075,299467.3736,299456.4711
000159.SZ,20260416,6.32,2.2658,2.936,79.9095,79.9095,1.4781,1.5293,1.5293,303793.5476,303782.4876
000159.SZ,20260415,6.2,2.4427,3.1651,78.3922,78.3922,1.4501,1.5002,1.5002,298025.3157,298014.4657
000159.SZ,20260414,6.27,3.1061,4.0247,79.2773,79.2773,1.4664,1.5172,1.5172,301390.1176,301379.1451
000159.SZ,20260413,6.35,4.3384,5.6215,80.2888,80.2888,1.4852,1.5365,1.5365,305235.6056,305224.4931
000159.SZ,20260410,6.47,1.8879,2.4462,,93.1089,1.5259,1.2071,2.1507,311003.8375,310995.3456
000159.SZ,20260409,6.4,2.5157,3.2597,,92.1016,1.5093,1.1941,2.1274,307639.0355,307630.6355
000159.SZ,20260408,6.56,3.2507,4.212,,94.4041,1.5471,1.2239,2.1806,315330.0114,315321.4014
000159.SZ,20260407,6.44,3.0247,3.9193,,92.6772,1.5188,1.2015,2.1407,309561.7795,309553.327
000159.SZ,20260403,6.18,3.2274,4.1819,,88.9356,1.4575,1.153,2.0543,297063.9437,297055.8324
000159.SZ,20260402,6.52,2.4676,3.1974,,93.8285,1.5376,1.2164,2.1673,313407.2674,313398.7099
000159.SZ,20260401,6.53,2.2996,2.9797,,93.9724,1.54,1.2183,2.1706,313887.9534,313879.3828
000159.SZ,20260331,6.5,3.141,4.0699,,93.5406,1.5329,1.2127,2.1606,312445.8955,312437.3642
000159.SZ,20260330,6.55,3.2755,4.2442,,94.2602,1.5447,1.222,2.1773,314849.3254,314840.7285
000159.SZ,20260327,6.64,3.7397,4.8457,,95.5554,1.5659,1.2388,2.2072,319175.4994,319166.7844
000159.SZ,20260326,6.41,2.6811,3.4741,,92.2455,1.5117,1.1959,2.1307,308119.7215,308111.3084
000159.SZ,20260325,6.51,3.8664,5.0098,,93.6846,1.5353,1.2146,2.164,312926.5814,312918.0371
000159.SZ,20260324,6.42,3.5269,4.57,,92.3894,1.5141,1.1978,2.1341,308600.4075,308591.9813
000159.SZ,20260323,6.22,4.7691,6.1795,,89.5112,1.4669,1.1605,2.0676,298986.6876,298978.5239
000159.SZ,20260320,6.37,4.5123,5.8467,,91.6698,1.5023,1.1885,2.1174,306196.9775,306188.6169
000159.SZ,20260319,6.47,4.6521,6.028,,93.1089,1.5259,1.2071,2.1507,311003.8375,310995.3456
000159.SZ,20260318,6.6,4.5234,5.8612,,94.9797,1.5565,1.2314,2.1939,317252.7554,317244.0929
000159.SZ,20260317,6.72,5.8006,7.5161,,96.7066,1.5848,1.2538,2.2338,323020.9873,323012.1673
000159.SZ,20260316,6.93,6.6242,8.5833,,99.7287,1.6343,1.2929,2.3036,333115.3931,333106.2975
000159.SZ,20260313,6.74,4.787,6.2027,,96.9945,1.5895,1.2575,2.2404,323982.3593,323973.513
000159.SZ,20260312,6.81,5.4044,7.0027,,98.0018,1.606,1.2706,2.2637,327347.1612,327338.2231
000159.SZ,20260311,6.85,6.5516,8.4892,,98.5775,1.6155,1.278,2.277,329269.9052,329260.9146
000159.SZ,20260310,7.01,8.4709,10.9761,,100.88,1.6532,1.3079,2.3302,336960.8811,336951.6805
000159.SZ,20260309,7.16,11.6253,15.0633,,103.0386,1.6886,1.3359,2.38,344171.171,344161.7735
000159.SZ,20260306,7.2,7.4254,9.6214,,103.6143,1.698,1.3433,2.3933,346093.915,346084.465
000159.SZ,20260305,7.27,11.4809,14.8763,,104.6216,1.7145,1.3564,2.4166,349458.7169,349449.175
000159.SZ,20260304,7.25,14.4511,18.7249,,104.3338,1.7098,1.3526,2.4099,348497.3449,348487.8293
000159.SZ,20260303,7.81,26.3256,34.1111,,112.3927,1.8419,1.4571,2.5961,375415.7605,375405.5099
000159.SZ,20260302,7.78,22.5623,29.2349,,111.961,1.8348,1.4515,2.5861,373973.7026,373963.4913
000159.SZ,20260227,7.14,4.6009,5.9616,,102.7508,1.6839,1.3321,2.3734,343209.799,343200.4278
000159.SZ,20260226,7.02,3.5311,4.5754,,101.0239,1.6556,1.3097,2.3335,337441.5671,337432.3533
000159.SZ,20260225,7.02,4.985,6.4593,,101.0239,1.6556,1.3097,2.3335,337441.5671,337432.3533
000159.SZ,20260224,7.03,6.0144,7.7931,,101.1678,1.6579,1.3116,2.3368,337922.2531,337913.0262
000159.SZ,20260213,6.65,2.9255,3.7907,,95.6993,1.5683,1.2407,2.2105,319656.1853,319647.4572
000159.SZ,20260212,6.77,3.2407,4.1992,,97.4262,1.5966,1.2631,2.2504,325424.4173,325415.5316
000159.SZ,20260211,6.87,3.0016,3.8893,,98.8653,1.6202,1.2817,2.2836,330231.2772,330222.2603
000159.SZ,20260210,6.88,4.3255,5.6048,,99.0092,1.6226,1.2836,2.287,330711.9632,330702.9332
000159.SZ,20260209,7.0,4.5142,5.8492,,100.7361,1.6509,1.306,2.3268,336480.1951,336471.0076
000159.SZ,20260206,6.95,5.319,6.892,,100.0165,1.6391,1.2967,2.3102,334076.7651,334067.6433
000159.SZ,20260205,6.78,4.4697,5.7915,,97.5701,1.599,1.265,2.2537,325905.1033,325896.2045
000159.SZ,20260204,7.03,4.925,6.3816,,101.1678,1.6579,1.3116,2.3368,337922.2531,337913.0262
000159.SZ,20260203,6.85,4.3561,5.6444,,98.5775,1.6155,1.278,2.277,329269.9052,329260.9146
000159.SZ,20260202,6.72,5.7945,7.5082,,96.7066,1.5848,1.2538,2.2338,323020.9873,323012.1673
000159.SZ,20260130,7.03,7.4662,9.6743,,101.1678,1.6579,1.3116,2.3368,337922.2531,337913.0262
000159.SZ,20260129,7.05,9.1171,11.8134,,101.4556,1.6626,1.3153,2.3435,338883.6251,338874.3719
000159.SZ,20260128,7.15,9.935,12.8732,,102.8947,1.6862,1.334,2.3767,343690.485,343681.1006
000159.SZ,20260127,7.11,8.2141,10.6433,,102.3191,1.6768,1.3265,2.3634,341767.741,341758.4091
000159.SZ,20260126,7.18,15.7837,20.4515,,103.3264,1.6933,1.3396,2.3867,345132.543,345123.1192
000159.SZ,20260123,7.47,15.0601,19.5139,,107.4998,1.7617,1.3937,2.4831,359072.4368,359062.6324
000159.SZ,20260122,6.79,8.0727,10.4602,,97.714,1.6013,1.2668,2.257,326385.7892,326376.8774
000159.SZ,20260121,6.56,7.4124,9.6045,,94.4041,1.5471,1.2239,2.1806,315330.0114,315321.4014
000159.SZ,20260120,6.43,5.1779,6.7092,,92.5333,1.5164,1.1997,2.1374,309081.0935,309072.6541
000159.SZ,20260119,6.38,5.1243,6.6397,,91.8137,1.5046,1.1903,2.1208,306677.6635,306669.2898
000159.SZ,20260116,6.36,8.6341,11.1876,,91.5259,1.4999,1.1866,2.1141,305716.2915,305707.944
000159.SZ,20260115,6.21,5.8093,7.5273,,89.3673,1.4645,1.1586,2.0642,298506.0017,298497.851
000159.SZ,20260114,6.34,10.4261,13.5095,,91.2381,1.4952,1.1829,2.1075,304754.9196,304746.5983
000159.SZ,20260113,6.24,12.6772,16.4263,,89.799,1.4716,1.1642,2.0742,299948.0596,299939.8696
000159.SZ,20260112,6.3,17.9456,23.2529,,90.6625,1.4858,1.1754,2.0942,302832.1756,302823.9068
000159.SZ,20260109,6.6,25.7156,33.3207,,94.9797,1.5565,1.2314,2.1939,317252.7554,317244.0929
000159.SZ,20260108,6.37,6.3437,8.2198,,91.6698,1.5023,1.1885,2.1174,306196.9775,306188.6169
000159.SZ,20260107,5.79,3.5032,4.5393,,83.3231,1.3655,1.0802,1.9246,278317.1899,278309.5906
000159.SZ,20260106,5.86,3.784,4.9031,,84.3305,1.382,1.0933,1.9479,281681.9919,281674.3006
