ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000400.SZ,20260421,26.16,2.2437,3.6295,22.8298,24.8882,2.1712,1.7774,1.7739,2664715.8034,2646610.4935
000400.SZ,20260420,26.41,4.1913,6.78,23.048,25.126,2.192,1.7944,1.7909,2690181.3596,2671903.025
000400.SZ,20260417,25.66,3.0233,4.8907,22.3934,24.4125,2.1297,1.7435,1.74,2613784.6909,2596025.4306
000400.SZ,20260416,26.04,3.1238,5.0532,22.7251,24.774,2.1613,1.7693,1.7658,2652492.3364,2634470.0784
000400.SZ,20260415,26.24,5.1934,8.4011,22.8996,24.9643,2.1779,1.7829,1.7794,2672864.7814,2654704.1036
000400.SZ,20260414,25.79,5.8126,9.4027,22.5069,24.5361,2.1405,1.7523,1.7488,2627026.7802,2609177.547
000400.SZ,20260413,25.66,8.9908,14.544,22.3934,24.4125,2.1297,1.7435,1.74,2613784.6909,2596025.4306
000400.SZ,20260410,28.48,2.2871,3.6997,25.9734,25.8176,2.5005,1.6976,1.7109,2901036.1652,2881325.1856
000400.SZ,20260409,28.01,1.665,2.6933,25.5448,25.3915,2.4593,1.6696,1.6826,2853160.9194,2833775.2265
000400.SZ,20260408,28.21,2.8286,4.5757,25.7272,25.5728,2.4768,1.6815,1.6946,2873533.3644,2854009.2516
000400.SZ,20260407,26.85,1.2579,2.0348,24.4869,24.34,2.3574,1.6004,1.6129,2735000.7386,2716417.8804
000400.SZ,20260403,26.91,1.5613,2.5257,24.5416,24.3944,2.3627,1.604,1.6165,2741112.4721,2722488.088
000400.SZ,20260402,27.4,1.9269,3.117,24.9885,24.8386,2.4057,1.6332,1.646,2791024.9623,2772061.4497
000400.SZ,20260401,27.72,1.5833,2.5612,25.2803,25.1286,2.4338,1.6523,1.6652,2823620.8742,2804435.8899
000400.SZ,20260331,27.17,1.7068,2.761,24.7787,24.6301,2.3855,1.6195,1.6322,2767596.6505,2748792.3207
000400.SZ,20260330,27.78,2.2687,3.67,25.335,25.183,2.4391,1.6559,1.6688,2829732.6077,2810506.0975
