ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000042.SZ,20260421,8.93,0.514,1.1024,,,2.5452,2.2883,2.2883,593694.2071,593043.512
000042.SZ,20260420,8.88,0.7914,1.6974,,,2.531,2.2755,2.2755,590370.0514,589722.9996
000042.SZ,20260417,8.88,0.5381,1.154,,,1.7909,1.3654,2.3537,590370.0514,589748.5074
000042.SZ,20260416,8.91,0.7533,1.6157,,,1.797,1.3701,2.3616,592364.5448,591740.901
000042.SZ,20260415,8.79,0.4544,0.9745,,,1.7728,1.3516,2.3298,584386.5712,583771.3266
000042.SZ,20260414,8.86,0.5334,1.1439,,,1.7869,1.3624,2.3484,589040.3892,588420.245
000042.SZ,20260413,8.77,0.502,1.0767,,,1.7687,1.3485,2.3245,583056.9089,582443.0642
000042.SZ,20260410,8.68,0.5022,1.0771,,,1.7506,1.3347,2.3007,577073.4287,576465.8833
000042.SZ,20260409,8.55,0.5624,1.2061,,,1.7244,1.3147,2.2662,568430.6238,567832.1777
000042.SZ,20260408,8.75,0.5755,1.2344,,,1.7647,1.3455,2.3192,581727.2466,581114.8018
000042.SZ,20260407,8.54,0.566,1.2138,,,1.7223,1.3132,2.2635,567765.7927,567168.0465
000042.SZ,20260403,8.66,0.6341,1.3599,,,1.7465,1.3316,2.2954,575743.7664,575137.6209
000042.SZ,20260402,8.67,0.6461,1.3857,,,1.7486,1.3332,2.298,576408.5975,575801.7521
000042.SZ,20260401,8.86,0.6158,1.3207,,,1.7869,1.3624,2.3484,589040.3892,588420.245
000042.SZ,20260331,8.86,1.0086,2.1631,,,1.7869,1.3624,2.3484,589040.3892,588420.245
000042.SZ,20260330,9.07,1.1732,2.5162,,,1.8292,1.3947,2.404,603001.8431,602367.0002
000042.SZ,20260327,9.36,1.1622,2.4927,,,1.8877,1.4393,2.4809,622281.9461,621626.8051
000042.SZ,20260326,9.14,1.1028,2.3652,,,1.8433,1.4054,2.4226,607655.661,607015.9186
000042.SZ,20260325,9.03,0.9771,2.0955,,,1.8212,1.3885,2.3934,600342.5185,599710.4754
000042.SZ,20260324,8.79,1.4889,3.1933,,,1.7728,1.3516,2.3298,584386.5712,583771.3266
000042.SZ,20260323,8.41,1.8642,3.9982,,,1.6961,1.2932,2.2291,559122.9879,558534.3409
000042.SZ,20260320,8.93,1.4256,3.0576,,,1.801,1.3731,2.3669,593694.2071,593069.1634
000042.SZ,20260319,9.12,1.308,2.8052,,,1.8393,1.4023,2.4173,606325.9988,605687.6562
000042.SZ,20260318,9.39,2.3547,5.0503,,,1.8938,1.4439,2.4888,624276.4395,623619.1987
000042.SZ,20260317,9.5,1.267,2.7174,,,1.9159,1.4608,2.518,631589.5821,630924.6419
000042.SZ,20260316,8.64,0.6918,1.4838,,,1.7425,1.3285,2.29,574414.1041,573809.3585
000042.SZ,20260313,8.55,0.6307,1.3526,,,1.7244,1.3147,2.2662,568430.6238,567832.1777
000042.SZ,20260312,8.57,0.7217,1.5479,,,1.7284,1.3178,2.2715,569760.2861,569160.4401
000042.SZ,20260311,8.76,0.9956,2.1353,,,1.7667,1.347,2.3219,582392.0778,581778.933
000042.SZ,20260310,8.72,0.7577,1.6251,,,1.7586,1.3408,2.3113,579732.7532,579122.4081
000042.SZ,20260309,8.54,1.0158,2.1786,,,1.7223,1.3132,2.2635,567765.7927,567168.0465
000042.SZ,20260306,8.7,0.8372,1.7956,,,1.7546,1.3378,2.306,578403.0909,577794.1457
000042.SZ,20260305,8.53,0.9903,2.1239,,,1.7203,1.3116,2.2609,567100.9616,566503.9153
000042.SZ,20260304,8.52,1.0313,2.2118,,,1.7183,1.3101,2.2582,566436.1304,565839.7841
000042.SZ,20260303,8.62,1.3683,2.9347,,,1.7385,1.3255,2.2847,573084.4418,572481.0961
000042.SZ,20260302,8.93,0.8148,1.7475,,,1.801,1.3731,2.3669,593694.2071,593069.1634
000042.SZ,20260227,9.06,0.5303,1.1374,,,1.8272,1.3931,2.4014,602337.0119,601702.869
000042.SZ,20260226,9.0,0.744,1.5958,,,1.8151,1.3839,2.3855,598348.0251,597718.0818
000042.SZ,20260225,9.07,0.6982,1.4975,,,1.8292,1.3947,2.404,603001.8431,602367.0002
000042.SZ,20260224,9.02,1.0138,2.1743,,,1.8191,1.387,2.3908,599677.6874,599046.3442
000042.SZ,20260213,9.18,0.816,1.7502,,,1.8514,1.4116,2.4332,610314.9856,609672.4434
000042.SZ,20260212,9.15,1.7019,3.65,,,1.8454,1.407,2.4252,608320.4922,607680.0498
000042.SZ,20260211,9.44,1.1794,2.5296,,,1.9038,1.4516,2.5021,627600.5952,626939.8547
000042.SZ,20260210,9.29,1.1251,2.413,,,1.8736,1.4285,2.4623,617628.1281,616977.8867
000042.SZ,20260209,9.22,1.483,3.1807,,,1.8595,1.4177,2.4438,612974.3102,612328.9682
000042.SZ,20260206,9.16,1.4095,3.0229,,,1.8474,1.4085,2.4279,608985.3233,608344.181
000042.SZ,20260205,8.98,1.3069,2.8029,,,1.8111,1.3808,2.3802,597018.3628,596389.8194
000042.SZ,20260204,9.0,2.5063,5.3753,,,1.8151,1.3839,2.3855,598348.0251,597718.0818
000042.SZ,20260203,8.34,1.0907,2.3393,,,1.682,1.2824,2.2105,554469.1699,553885.4225
000042.SZ,20260202,8.22,1.2085,2.5919,,,1.6578,1.264,2.1787,546491.1963,545915.848
000042.SZ,20260130,8.37,1.5272,3.2754,,,1.688,1.287,2.2185,556463.6633,555877.8161
000042.SZ,20260129,8.21,2.8461,6.1041,,,1.6558,1.2624,2.1761,545826.3651,545251.7168
000042.SZ,20260128,8.44,2.5334,5.4334,,,1.7022,1.2978,2.237,561117.4813,560526.7345
000042.SZ,20260127,8.04,1.4997,3.2164,,,1.6215,1.2363,2.131,534524.2358,533961.4864
000042.SZ,20260126,8.07,0.8002,1.7161,,,1.6275,1.2409,2.139,536518.7292,535953.88
000042.SZ,20260123,8.09,0.8596,1.8437,,,1.6316,1.244,2.1443,537848.3915,537282.1424
000042.SZ,20260122,8.13,0.9314,1.9975,,,1.6396,1.2501,2.1549,540507.716,539938.6672
000042.SZ,20260121,8.29,0.7953,1.7058,,,1.6719,1.2747,2.1973,551145.0142,550564.7665
000042.SZ,20260120,8.25,0.7706,1.6527,,,1.6638,1.2686,2.1867,548485.6897,547908.2417
000042.SZ,20260119,8.28,0.5523,1.1846,,,1.6699,1.2732,2.1946,550480.1831,549900.6353
000042.SZ,20260116,8.32,0.636,1.364,,,1.678,1.2793,2.2052,553139.5076,552557.1601
000042.SZ,20260115,8.42,0.6283,1.3474,,,1.6981,1.2947,2.2317,559787.819,559198.4721
000042.SZ,20260114,8.45,1.2438,2.6675,,,1.7042,1.2993,2.2397,561782.3125,561190.8657
000042.SZ,20260113,8.56,0.905,1.941,,,1.7264,1.3162,2.2688,569095.455,568496.3089
000042.SZ,20260112,8.49,1.7082,3.6636,,,1.7123,1.3055,2.2503,564441.637,563847.3905
000042.SZ,20260109,8.58,2.0237,4.3403,,,1.7304,1.3193,2.2741,570425.1173,569824.5713
000042.SZ,20260108,8.26,1.4347,3.0771,,,1.6659,1.2701,2.1893,549150.5208,548572.3729
000042.SZ,20260107,8.03,0.9825,2.1071,,,1.6195,1.2347,2.1284,533859.4046,533297.3552
000042.SZ,20260106,7.78,0.5258,1.1277,,,1.5691,1.1963,2.0621,517238.6261,516694.0752
000042.SZ,20260105,7.74,0.8692,1.8643,,,1.561,1.1902,2.0515,514579.3016,514037.5503
000042.SZ,20251231,7.62,0.6159,1.321,,,1.5368,1.1717,2.0197,506601.3279,506067.9759
000042.SZ,20251230,7.44,0.4003,0.8585,,,1.5005,1.144,1.972,494634.3674,494113.6143
000042.SZ,20251229,7.47,1.1271,2.4174,,,1.5065,1.1486,1.9799,496628.8608,496106.0079
000042.SZ,20251226,7.64,0.6332,1.3581,,,1.5408,1.1748,2.025,507930.9902,507396.2383
000042.SZ,20251225,7.76,0.4444,0.953,,,1.565,1.1932,2.0568,515908.9639,515365.8128
000042.SZ,20251224,7.78,0.3062,0.6567,,,1.5691,1.1963,2.0621,517238.6261,516694.0752
000042.SZ,20251223,7.72,0.4617,0.9903,,,1.557,1.1871,2.0462,513249.6393,512709.2879
000042.SZ,20251222,7.85,0.5168,1.1084,,,1.5832,1.2071,2.0807,521892.4441,521342.9936
000042.SZ,20251219,7.95,0.7513,1.6114,,,1.6033,1.2224,2.1072,528540.7555,527984.3056
000042.SZ,20251218,7.79,0.331,0.71,,,1.5711,1.1978,2.0648,517903.4573,517358.2064
000042.SZ,20251217,7.74,0.7073,1.5169,,,1.561,1.1902,2.0515,514579.3016,514037.5503
000042.SZ,20251216,7.69,0.5994,1.2857,,,1.5509,1.1825,2.0383,511255.1459,510716.8943
000042.SZ,20251215,7.77,0.49,1.0508,,,1.567,1.1948,2.0595,516573.795,516029.944
000042.SZ,20251212,7.91,0.6749,1.4474,,,1.5953,1.2163,2.0966,525881.4309,525327.7808
000042.SZ,20251211,7.96,0.9635,2.0664,,,1.6054,1.224,2.1098,529205.5866,528648.4368
000042.SZ,20251210,8.25,0.5838,1.252,,,1.6638,1.2686,2.1867,548485.6897,547908.2417
000042.SZ,20251209,8.16,0.664,1.4242,,,1.6457,1.2547,2.1628,542502.2094,541931.0608
000042.SZ,20251208,8.2,0.695,1.4907,,,1.6538,1.2609,2.1734,545161.534,544587.5856
000042.SZ,20251205,8.21,0.5543,1.1889,,,1.6558,1.2624,2.1761,545826.3651,545251.7168
000042.SZ,20251204,8.2,0.7364,1.5794,,,1.6538,1.2609,2.1734,545161.534,544587.5856
000042.SZ,20251203,8.32,1.297,2.7818,,,1.678,1.2793,2.2052,553139.5076,552557.1601
000042.SZ,20251202,8.43,1.6167,3.4673,,,1.7001,1.2962,2.2344,560452.6502,559862.6033
000042.SZ,20251201,8.17,1.0215,2.1909,,,1.6477,1.2563,2.1655,543167.0406,542595.192
000042.SZ,20251128,7.97,0.4635,0.9941,,,1.6074,1.2255,2.1125,529870.4178,529312.568
000042.SZ,20251127,7.9,0.5509,1.1815,,,1.5933,1.2148,2.0939,525216.5998,524663.6496
000042.SZ,20251126,7.94,0.8647,1.8546,,,1.6013,1.2209,2.1045,527875.9244,527320.1744
000042.SZ,20251125,7.82,0.9894,2.122,,,1.5771,1.2025,2.0727,519897.9507,519350.6
000042.SZ,20251124,7.68,0.6429,1.3788,,,1.5489,1.1809,2.0356,510590.3148,510052.7631
000042.SZ,20251121,7.64,0.9644,2.0685,,,1.5408,1.1748,2.025,507930.9902,507396.2383
000042.SZ,20251120,7.87,0.8661,1.8575,,,1.5872,1.2101,2.086,523222.1064,522671.256
000042.SZ,20251119,7.8,0.7919,1.6985,,,1.5731,1.1994,2.0674,518568.2884,518022.3376
000042.SZ,20251118,8.01,0.9927,2.129,,,1.6154,1.2317,2.1231,532529.7423,531969.0928
000042.SZ,20251117,8.2,0.6492,1.3924,,,1.6538,1.2609,2.1734,545161.534,544587.5856
000042.SZ,20251114,8.23,0.7284,1.5622,,,1.6598,1.2655,2.1814,547156.0274,546579.9792
000042.SZ,20251113,8.19,0.6843,1.4676,,,1.6517,1.2593,2.1708,544496.7028,543923.4544
000042.SZ,20251112,8.12,0.6968,1.4945,,,1.6376,1.2486,2.1522,539842.8849,539274.536
000042.SZ,20251111,8.07,0.8455,1.8134,,,1.6275,1.2409,2.139,536518.7292,535953.88
000042.SZ,20251110,7.98,0.8168,1.7518,,,1.6094,1.2271,2.1151,530535.2489,529976.6992
000042.SZ,20251107,8.02,1.5608,3.3474,,,1.6175,1.2332,2.1257,533194.5735,532633.224
000042.SZ,20251106,7.78,0.3596,0.7712,,,1.5691,1.1963,2.0621,517238.6261,516694.0752
000042.SZ,20251105,7.82,0.5904,1.2663,,,1.5771,1.2025,2.0727,519897.9507,519350.6
000042.SZ,20251104,7.78,0.5507,1.1811,,,1.5691,1.1963,2.0621,517238.6261,516694.0752
