ts_code,trade_date,total_mv,pb,pe_ttm
002059.SZ,20260416,534565.5813,4.8984,
002059.SZ,20260415,518366.6243,4.7499,
002059.SZ,20260414,516341.7546,4.7314,
002059.SZ,20260413,515329.3198,4.7221,
002059.SZ,20260410,518366.6243,4.7499,
002059.SZ,20260409,514316.885,4.7128,
002059.SZ,20260408,525453.6679,4.8149,
002059.SZ,20260407,509254.7109,4.6664,
002059.SZ,20260403,501155.2324,4.5922,
002059.SZ,20260402,509254.7109,4.6664,
002059.SZ,20260401,516341.7546,4.7314,
002059.SZ,20260331,518366.6243,4.7499,
002059.SZ,20260330,502167.6672,3.9089,
002059.SZ,20260327,514316.885,4.0035,
002059.SZ,20260326,510267.1458,3.9719,
002059.SZ,20260325,508242.2761,3.9562,
002059.SZ,20260324,493055.7539,3.838,
002059.SZ,20260323,470782.188,3.6646,
002059.SZ,20260320,504192.5369,3.9247,
002059.SZ,20260319,508242.2761,3.9562,
002059.SZ,20260318,518366.6243,4.035,
002059.SZ,20260317,520391.4939,4.0508,
002059.SZ,20260316,524441.2331,4.0823,
002059.SZ,20260313,515329.3198,4.0114,
002059.SZ,20260312,517354.1894,4.0271,
002059.SZ,20260311,517354.1894,4.0271,
002059.SZ,20260310,519379.0591,4.0429,
002059.SZ,20260309,513304.4502,3.9956,
002059.SZ,20260306,517354.1894,4.0271,
002059.SZ,20260305,504192.5369,3.9247,
002059.SZ,20260304,499130.3628,3.8853,
002059.SZ,20260303,504192.5369,3.9247,
002059.SZ,20260302,514316.885,4.0035,
002059.SZ,20260227,525453.6679,4.0902,
002059.SZ,20260226,521403.9287,4.0586,
002059.SZ,20260225,528490.9724,4.1138,
002059.SZ,20260224,525453.6679,4.0902,
002059.SZ,20260213,534565.5813,4.1611,
002059.SZ,20260212,530515.842,4.1296,
002059.SZ,20260211,546714.799,4.2557,
002059.SZ,20260210,554814.2775,4.3187,
002059.SZ,20260209,546714.799,4.2557,
002059.SZ,20260206,539627.7553,4.2005,
002059.SZ,20260205,546714.799,4.2557,
002059.SZ,20260204,535578.0161,4.169,
002059.SZ,20260203,527478.5376,4.1059,
002059.SZ,20260202,522416.3635,4.0665,
002059.SZ,20260130,563926.1908,4.3896,
002059.SZ,20260129,553801.8427,4.3108,
002059.SZ,20260128,548739.6686,4.2714,
002059.SZ,20260127,546714.799,4.2557,
002059.SZ,20260126,555826.7123,4.3266,
002059.SZ,20260123,566963.4953,4.4133,
002059.SZ,20260122,562913.756,4.3818,
002059.SZ,20260121,559876.4516,4.3581,
002059.SZ,20260120,564938.6257,4.3975,
002059.SZ,20260119,573038.1042,4.4606,
002059.SZ,20260116,561901.3212,4.3739,
002059.SZ,20260115,586199.7567,4.563,
002059.SZ,20260114,572025.6693,4.4527,
002059.SZ,20260113,550764.5383,4.2872,
002059.SZ,20260112,558864.0168,4.3502,
002059.SZ,20260109,549752.1035,4.2793,
002059.SZ,20260108,549752.1035,4.2793,
002059.SZ,20260107,549752.1035,4.2793,
002059.SZ,20260106,545702.3642,4.2478,
002059.SZ,20260105,540640.1901,4.2084,
002059.SZ,20251231,544689.9294,4.2399,
002059.SZ,20251230,540640.1901,4.2084,
002059.SZ,20251229,543677.4946,4.232,
002059.SZ,20251226,543677.4946,4.232,
002059.SZ,20251225,545702.3642,4.2478,
002059.SZ,20251224,545702.3642,4.2478,
002059.SZ,20251223,543677.4946,4.232,
002059.SZ,20251222,563926.1908,4.3896,
002059.SZ,20251219,572025.6693,4.4527,
002059.SZ,20251218,555826.7123,4.3266,
002059.SZ,20251217,552789.4079,4.3029,
002059.SZ,20251216,536590.4509,4.1768,
002059.SZ,20251215,535578.0161,4.169,
002059.SZ,20251212,530515.842,4.1296,
002059.SZ,20251211,528490.9724,4.1138,
002059.SZ,20251210,544689.9294,4.2399,
002059.SZ,20251209,542665.0598,4.2241,
002059.SZ,20251208,548739.6686,4.2714,
002059.SZ,20251205,551776.9731,4.2951,
002059.SZ,20251204,548739.6686,4.2714,
002059.SZ,20251203,573038.1042,4.4606,
002059.SZ,20251202,585187.3219,4.5551,
002059.SZ,20251201,589237.0612,4.5867,
002059.SZ,20251128,571013.2345,4.4448,
002059.SZ,20251127,585187.3219,4.5551,
002059.SZ,20251126,596324.1049,4.6418,
002059.SZ,20251125,608473.3226,4.7364,
002059.SZ,20251124,607460.8878,4.7285,
002059.SZ,20251121,591261.9308,4.6024,
002059.SZ,20251120,591261.9308,4.6024,
002059.SZ,20251119,631759.3233,4.9176,
002059.SZ,20251118,574050.539,4.4684,
002059.SZ,20251117,582150.0175,4.5315,
002059.SZ,20251114,582150.0175,4.5315,
002059.SZ,20251113,589237.0612,4.5867,
002059.SZ,20251112,570000.7997,4.4369,
002059.SZ,20251111,574050.539,4.4684,
002059.SZ,20251110,568988.3649,4.429,
002059.SZ,20251107,552789.4079,4.3029,
002059.SZ,20251106,550764.5383,4.2872,
002059.SZ,20251105,572025.6693,4.4527,
002059.SZ,20251104,555826.7123,4.3266,
002059.SZ,20251103,550764.5383,4.2872,
002059.SZ,20251031,542665.0598,4.2241,
002059.SZ,20251030,534565.5813,4.1611,
002059.SZ,20251029,546714.799,4.2557,
002059.SZ,20251028,551776.9731,4.2951,
002059.SZ,20251027,557851.582,4.2122,
002059.SZ,20251024,559876.4516,4.2275,
002059.SZ,20251023,564938.6257,4.2657,
002059.SZ,20251022,568988.3649,4.2963,
002059.SZ,20251021,564938.6257,4.2657,
002059.SZ,20251020,561901.3212,4.2428,
002059.SZ,20251017,549752.1035,4.1511,
002059.SZ,20251016,559876.4516,4.2275,
002059.SZ,20251015,566963.4953,4.281,
002059.SZ,20251014,559876.4516,4.2275,
002059.SZ,20251013,565951.0605,4.2734,
002059.SZ,20251010,568988.3649,4.2963,
002059.SZ,20251009,568988.3649,4.2963,
002059.SZ,20250930,597336.5397,4.5104,
002059.SZ,20250929,615560.3663,4.648,
002059.SZ,20250926,607460.8878,4.5868,
002059.SZ,20250925,645933.4107,4.8773,
002059.SZ,20250924,663144.8025,5.0073,
002059.SZ,20250923,737052.5439,5.5653,
002059.SZ,20250922,819059.7637,6.1845,
002059.SZ,20250919,744139.5876,5.6188,
002059.SZ,20250918,676306.4551,5.1066,
002059.SZ,20250917,614547.9315,4.6403,
002059.SZ,20250916,558864.0168,4.2199,
002059.SZ,20250915,546714.799,4.1281,
002059.SZ,20250912,543677.4946,4.1052,
002059.SZ,20250911,541652.625,4.0899,
002059.SZ,20250910,543677.4946,4.1052,
002059.SZ,20250909,535578.0161,4.044,
002059.SZ,20250908,540640.1901,4.0823,
002059.SZ,20250905,540640.1901,4.0823,
002059.SZ,20250904,540640.1901,4.0823,
002059.SZ,20250903,532540.7116,4.0211,
002059.SZ,20250902,536590.4509,4.0517,
002059.SZ,20250901,532540.7116,4.0211,
002059.SZ,20250829,526466.1028,3.9752,
002059.SZ,20250828,523428.7983,3.8116,
002059.SZ,20250827,522416.3635,3.8042,
002059.SZ,20250826,532540.7116,3.8779,
002059.SZ,20250825,531528.2768,3.8706,
002059.SZ,20250822,529503.4072,3.8558,
002059.SZ,20250821,527478.5376,3.8411,
002059.SZ,20250820,528490.9724,3.8484,
002059.SZ,20250819,523428.7983,3.8116,
002059.SZ,20250818,523428.7983,3.8116,
002059.SZ,20250815,521403.9287,3.7968,
002059.SZ,20250814,519379.0591,3.7821,
002059.SZ,20250813,522416.3635,3.8042,
002059.SZ,20250812,522416.3635,3.8042,
002059.SZ,20250811,522416.3635,3.8042,
002059.SZ,20250808,523428.7983,3.8116,
002059.SZ,20250807,520391.4939,3.7895,
002059.SZ,20250806,520391.4939,3.7895,
002059.SZ,20250805,520391.4939,3.7895,
002059.SZ,20250804,518366.6243,3.7747,
002059.SZ,20250801,518366.6243,3.7747,
002059.SZ,20250731,523428.7983,3.8116,
002059.SZ,20250730,533553.1465,3.8853,
002059.SZ,20250729,525453.6679,3.8263,
002059.SZ,20250728,526466.1028,3.8337,
002059.SZ,20250725,529503.4072,3.8558,
002059.SZ,20250724,529503.4072,3.8558,
002059.SZ,20250723,522416.3635,3.8042,
002059.SZ,20250722,525453.6679,3.8263,
002059.SZ,20250721,522416.3635,3.8042,
002059.SZ,20250718,518366.6243,3.7747,
