ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000059.SZ,20260421,5.29,1.1243,2.1229,,,0.8394,0.2446,0.2095,846105.1021,846105.1021
000059.SZ,20260420,5.29,1.5665,2.9577,,,0.8394,0.2446,0.2095,846105.1021,846105.1021
000059.SZ,20260417,5.24,1.4294,2.6989,,,0.8315,0.2423,0.2075,838107.8894,838107.8894
000059.SZ,20260416,5.28,1.1717,2.2123,,,0.8378,0.2441,0.2091,844505.6595,844505.6595
000059.SZ,20260415,5.27,1.1678,2.2048,,,0.8362,0.2436,0.2087,842906.217,842906.217
000059.SZ,20260414,5.32,1.6145,3.0484,,,0.8442,0.246,0.2107,850903.4297,850903.4297
000059.SZ,20260413,5.37,1.5526,2.9314,,,0.8521,0.2483,0.2127,858900.6424,858900.6424
000059.SZ,20260410,5.32,1.1361,2.1451,,,0.8442,0.246,0.2107,850903.4297,850903.4297
000059.SZ,20260409,5.32,1.6815,3.1749,,,0.8442,0.246,0.2107,850903.4297,850903.4297
000059.SZ,20260408,5.43,1.9445,3.6714,,,0.8616,0.251,0.215,868497.2976,868497.2976
000059.SZ,20260407,5.35,1.8009,3.4003,,,0.8489,0.2473,0.2119,855701.7573,855701.7573
000059.SZ,20260403,5.13,1.6604,3.1351,,,0.814,0.2372,0.2032,820514.0215,820514.0215
000059.SZ,20260402,5.33,1.6054,3.0312,,,0.8457,0.2464,0.2111,852502.8722,852502.8722
000059.SZ,20260401,5.41,1.7988,3.3962,,,0.8584,0.2501,0.2143,865298.4125,865298.4125
000059.SZ,20260331,5.35,1.6038,3.0281,,,0.8489,0.2473,0.2119,855701.7573,855701.7573
000059.SZ,20260330,5.42,2.3427,4.4233,,,0.86,0.2506,0.2147,866897.8551,866897.8551
000059.SZ,20260327,5.52,2.8022,5.2907,,,0.8759,0.2552,0.2186,882892.2804,882892.2804
000059.SZ,20260326,5.36,1.797,3.3929,,,0.8505,0.2478,0.2123,857301.1998,857301.1998
000059.SZ,20260325,5.34,2.0211,3.816,,,0.8473,0.2469,0.2115,854102.3148,854102.3148
000059.SZ,20260324,5.35,2.3148,4.3706,,,0.8489,0.2473,0.2119,855701.7573,855701.7573
000059.SZ,20260323,5.26,3.2519,6.1399,,,0.8346,0.2432,0.2083,841306.7745,841306.7745
000059.SZ,20260320,5.57,1.9021,3.5914,,,0.8838,0.2575,0.2206,890889.4931,890889.4931
000059.SZ,20260319,5.72,2.4534,4.6323,,,0.9076,0.2644,0.2265,914881.1312,914881.1312
000059.SZ,20260318,5.78,2.4747,4.6724,,,0.9171,0.2672,0.2289,924477.7864,924477.7864
000059.SZ,20260317,5.87,2.1616,4.0813,,,0.9314,0.2714,0.2325,938872.7692,938872.7692
000059.SZ,20260316,5.94,3.0241,5.7098,,,0.9425,0.2746,0.2352,950068.867,950068.867
000059.SZ,20260313,6.06,5.587,10.5488,,,0.9616,0.2802,0.24,969262.1774,969262.1774
000059.SZ,20260312,5.98,5.0702,9.573,,,0.9489,0.2765,0.2368,956466.6371,956466.6371
000059.SZ,20260311,5.68,2.6718,5.0446,,,0.9013,0.2626,0.2249,908483.361,908483.361
000059.SZ,20260310,5.74,3.338,6.3024,,,0.9108,0.2654,0.2273,918080.0162,918080.0162
000059.SZ,20260309,5.82,6.4196,12.1207,,,0.9235,0.2691,0.2305,930875.5565,930875.5565
000059.SZ,20260306,6.11,3.4088,6.4361,,,0.9695,0.2825,0.242,977259.3901,977259.3901
000059.SZ,20260305,6.2,4.8737,9.2019,,,0.9838,0.2866,0.2455,991654.3729,991654.3729
000059.SZ,20260304,6.15,5.9977,11.3242,,,0.9759,0.2843,0.2436,983657.1603,983657.1603
000059.SZ,20260303,6.67,7.8866,14.8906,,,1.0584,0.3084,0.2642,1066828.1722,1066828.1722
000059.SZ,20260302,6.33,5.5469,10.4729,,,1.0044,0.2926,0.2507,1012447.1259,1012447.1259
000059.SZ,20260227,6.14,1.1989,2.2636,,,0.9743,0.2839,0.2432,982057.7177,982057.7177
000059.SZ,20260226,6.07,1.578,2.9794,,,0.9632,0.2806,0.2404,970861.62,970861.62
000059.SZ,20260225,6.12,1.7996,3.3979,,,0.9711,0.2829,0.2424,978858.8326,978858.8326
000059.SZ,20260224,6.07,1.9406,3.664,,,0.9632,0.2806,0.2404,970861.62,970861.62
000059.SZ,20260213,5.83,1.5016,2.8352,,,0.9251,0.2695,0.2309,932474.9991,932474.9991
000059.SZ,20260212,5.96,1.3053,2.4645,,,0.9457,0.2755,0.236,953267.7521,953267.7521
000059.SZ,20260211,6.0,1.8488,3.4907,,,0.9521,0.2774,0.2376,959665.5222,959665.5222
000059.SZ,20260210,5.89,1.1412,2.1548,,,0.9346,0.2723,0.2333,942071.6543,942071.6543
000059.SZ,20260209,5.98,1.3928,2.6297,,,0.9489,0.2765,0.2368,956466.6371,956466.6371
000059.SZ,20260206,5.88,1.7296,3.2656,,,0.933,0.2718,0.2329,940472.2118,940472.2118
000059.SZ,20260205,5.81,1.7146,3.2372,,,0.9219,0.2686,0.2301,929276.114,929276.114
000059.SZ,20260204,5.93,2.0423,3.8561,,,0.9409,0.2742,0.2348,948469.4244,948469.4244
000059.SZ,20260203,5.83,2.0182,3.8105,,,0.9251,0.2695,0.2309,932474.9991,932474.9991
000059.SZ,20260202,5.65,3.2698,6.1737,,,0.8965,0.2612,0.2238,903685.0334,903685.0334
000059.SZ,20260130,6.06,2.6171,4.9412,,,0.9616,0.2802,0.24,969262.1774,969262.1774
000059.SZ,20260129,6.08,2.7518,5.1957,,,0.9647,0.2811,0.2408,972461.0625,972461.0625
000059.SZ,20260128,6.11,2.7408,5.1749,,,0.9695,0.2825,0.242,977259.3901,977259.3901
000059.SZ,20260127,5.95,2.8119,5.309,,,0.9441,0.2751,0.2356,951668.3095,951668.3095
000059.SZ,20260126,6.09,5.1502,9.7241,,,0.9663,0.2816,0.2412,974060.505,974060.505
000059.SZ,20260123,6.08,7.189,13.5735,,,0.9647,0.2811,0.2408,972461.0625,972461.0625
000059.SZ,20260122,5.71,1.5293,2.8874,,,0.906,0.264,0.2261,913281.6886,913281.6886
000059.SZ,20260121,5.61,1.2015,2.2686,,,0.8902,0.2594,0.2222,897287.2633,897287.2633
000059.SZ,20260120,5.65,1.2922,2.4398,,,0.8965,0.2612,0.2238,903685.0334,903685.0334
000059.SZ,20260119,5.55,1.4749,2.7847,,,0.8807,0.2566,0.2198,887690.608,887690.608
000059.SZ,20260116,5.52,1.3232,2.4982,,,0.8759,0.2552,0.2186,882892.2804,882892.2804
000059.SZ,20260115,5.53,1.0488,1.9803,,,0.8775,0.2557,0.219,884491.723,884491.723
000059.SZ,20260114,5.52,1.7302,3.2668,,,0.8759,0.2552,0.2186,882892.2804,882892.2804
000059.SZ,20260113,5.52,1.476,2.7869,,,0.8759,0.2552,0.2186,882892.2804,882892.2804
000059.SZ,20260112,5.52,1.6407,3.0978,,,0.8759,0.2552,0.2186,882892.2804,882892.2804
000059.SZ,20260109,5.5,1.7727,3.3469,,,0.8727,0.2543,0.2178,879693.3954,879693.3954
000059.SZ,20260108,5.59,1.8681,3.5272,,,0.887,0.2584,0.2214,894088.3782,894088.3782
000059.SZ,20260107,5.53,1.7107,3.23,,,0.8775,0.2557,0.219,884491.723,884491.723
000059.SZ,20260106,5.59,3.1658,5.9773,,,0.887,0.2584,0.2214,894088.3782,894088.3782
000059.SZ,20260105,5.4,2.2572,4.2618,,,0.8568,0.2497,0.2139,863698.97,863698.97
000059.SZ,20251231,5.35,1.5565,2.9389,,,0.8489,0.2473,0.2119,855701.7573,855701.7573
