ts_code,trade_date,total_mv,pb,pe_ttm
000910.SZ,20260416,385367.84,0.579,288.9456
000910.SZ,20260415,382083.455,0.5741,286.483
000910.SZ,20260414,385367.84,0.579,288.9456
000910.SZ,20260413,383725.6475,0.5766,287.7143
000910.SZ,20260410,384273.045,0.5774,288.1247
000910.SZ,20260409,379346.4675,0.57,284.4308
000910.SZ,20260408,385367.84,0.579,288.9456
000910.SZ,20260407,377704.275,0.5675,283.1995
000910.SZ,20260403,367303.7225,0.5519,275.4013
000910.SZ,20260402,380988.66,0.5725,285.6621
000910.SZ,20260401,390294.4175,0.5864,292.6395
000910.SZ,20260331,384820.4425,0.5782,288.5352
000910.SZ,20260330,397957.9825,0.5924,50.9344
000910.SZ,20260327,394126.2,0.5867,50.4439
000910.SZ,20260326,394126.2,0.5867,50.4439
000910.SZ,20260325,396315.79,0.59,50.7242
000910.SZ,20260324,386462.635,0.5753,49.4631
000910.SZ,20260323,373325.095,0.5558,47.7816
000910.SZ,20260320,394673.5975,0.5875,50.514
000910.SZ,20260319,400147.5725,0.5957,51.2146
000910.SZ,20260318,408358.535,0.6079,52.2655
000910.SZ,20260317,406716.3425,0.6055,52.0553
000910.SZ,20260316,408358.535,0.6079,52.2655
000910.SZ,20260313,409453.33,0.6096,52.4057
000910.SZ,20260312,411095.5225,0.612,52.6158
000910.SZ,20260311,411095.5225,0.612,52.6158
000910.SZ,20260310,410548.125,0.6112,52.5458
000910.SZ,20260309,407811.1375,0.6071,52.1955
000910.SZ,20260306,407811.1375,0.6071,52.1955
000910.SZ,20260305,401242.3675,0.5973,51.3547
000910.SZ,20260304,396863.1875,0.5908,50.7943
000910.SZ,20260303,402337.1625,0.599,51.4949
000910.SZ,20260302,408358.535,0.6079,52.2655
000910.SZ,20260227,420948.6775,0.6267,53.8769
000910.SZ,20260226,423685.665,0.6307,54.2272
000910.SZ,20260225,422590.87,0.6291,54.0871
000910.SZ,20260224,422043.4725,0.6283,54.0171
000910.SZ,20260213,416022.1,0.6193,53.2464
000910.SZ,20260212,419853.8825,0.625,53.7368
000910.SZ,20260211,425327.8575,0.6332,54.4374
000910.SZ,20260210,427517.4475,0.6364,54.7177
000910.SZ,20260209,429707.0375,0.6397,54.9979
000910.SZ,20260206,422043.4725,0.6283,54.0171
000910.SZ,20260205,420948.6775,0.6267,53.8769
000910.SZ,20260204,418759.0875,0.6234,53.5967
000910.SZ,20260203,407811.1375,0.6071,52.1955
000910.SZ,20260202,406168.945,0.6047,51.9853
000910.SZ,20260130,425875.255,0.634,54.5075
000910.SZ,20260129,424780.46,0.6324,54.3674
000910.SZ,20260128,423685.665,0.6307,54.2272
000910.SZ,20260127,423138.2675,0.6299,54.1572
000910.SZ,20260126,428612.2425,0.6381,54.8578
000910.SZ,20260123,425875.255,0.634,54.5075
000910.SZ,20260122,429707.0375,0.6397,54.9979
000910.SZ,20260121,434086.2175,0.6462,55.5584
000910.SZ,20260120,431896.6275,0.643,55.2782
000910.SZ,20260119,426970.05,0.6356,54.6476
000910.SZ,20260116,420948.6775,0.6267,53.8769
000910.SZ,20260115,423685.665,0.6307,54.2272
000910.SZ,20260114,422043.4725,0.6283,54.0171
000910.SZ,20260113,425327.8575,0.6332,54.4374
000910.SZ,20260112,424233.0625,0.6316,54.2973
000910.SZ,20260109,424233.0625,0.6316,54.2973
000910.SZ,20260108,423685.665,0.6307,54.2272
000910.SZ,20260107,424233.0625,0.6316,54.2973
000910.SZ,20260106,412190.3175,0.6136,52.756
000910.SZ,20260105,408905.9325,0.6087,52.3356
000910.SZ,20251231,408358.535,0.6079,52.2655
000910.SZ,20251230,407811.1375,0.6071,52.1955
000910.SZ,20251229,410000.7275,0.6104,52.4757
000910.SZ,20251226,411642.92,0.6128,52.6859
000910.SZ,20251225,412190.3175,0.6136,52.756
000910.SZ,20251224,407811.1375,0.6071,52.1955
000910.SZ,20251223,406168.945,0.6047,51.9853
000910.SZ,20251222,410000.7275,0.6104,52.4757
000910.SZ,20251219,412737.715,0.6144,52.826
000910.SZ,20251218,412737.715,0.6144,52.826
000910.SZ,20251217,413285.1125,0.6153,52.8961
000910.SZ,20251216,409453.33,0.6096,52.4057
000910.SZ,20251215,408905.9325,0.6087,52.3356
000910.SZ,20251212,401242.3675,0.5973,51.3547
000910.SZ,20251211,396315.79,0.59,50.7242
000910.SZ,20251210,405621.5475,0.6038,51.9152
000910.SZ,20251209,405621.5475,0.6038,51.9152
000910.SZ,20251208,411095.5225,0.612,52.6158
000910.SZ,20251205,407811.1375,0.6071,52.1955
000910.SZ,20251204,403431.9575,0.6006,51.635
000910.SZ,20251203,412190.3175,0.6136,52.756
000910.SZ,20251202,413832.51,0.6161,52.9661
000910.SZ,20251201,413832.51,0.6161,52.9661
000910.SZ,20251128,411642.92,0.6128,52.6859
000910.SZ,20251127,409453.33,0.6096,52.4057
000910.SZ,20251126,407811.1375,0.6071,52.1955
000910.SZ,20251125,413832.51,0.6161,52.9661
000910.SZ,20251124,404526.7525,0.6022,51.7751
000910.SZ,20251121,404526.7525,0.6022,51.7751
000910.SZ,20251120,424233.0625,0.6316,54.2973
000910.SZ,20251119,426970.05,0.6356,54.6476
000910.SZ,20251118,431896.6275,0.643,55.2782
000910.SZ,20251117,439560.1925,0.6544,56.259
000910.SZ,20251114,437370.6025,0.6511,55.9788
000910.SZ,20251113,435728.41,0.6487,55.7686
000910.SZ,20251112,431349.23,0.6421,55.2081
000910.SZ,20251111,431349.23,0.6421,55.2081
000910.SZ,20251110,428612.2425,0.6381,54.8578
000910.SZ,20251107,428612.2425,0.6381,54.8578
000910.SZ,20251106,427517.4475,0.6364,54.7177
000910.SZ,20251105,426970.05,0.6356,54.6476
000910.SZ,20251104,423685.665,0.6307,54.2272
000910.SZ,20251103,424233.0625,0.6316,54.2973
000910.SZ,20251031,423138.2675,0.6299,54.1572
000910.SZ,20251030,419853.8825,0.625,53.7368
000910.SZ,20251029,439012.795,0.6572,39.5041
000910.SZ,20251028,437918.0,0.6556,39.4056
000910.SZ,20251027,433538.82,0.649,39.0115
000910.SZ,20251024,431896.6275,0.6466,38.8638
000910.SZ,20251023,440654.9875,0.6597,39.6519
000910.SZ,20251022,441202.385,0.6605,39.7011
000910.SZ,20251021,443939.3725,0.6646,39.9474
000910.SZ,20251020,437370.6025,0.6548,39.3563
000910.SZ,20251017,436275.8075,0.6531,39.2578
000910.SZ,20251016,443939.3725,0.6646,39.9474
000910.SZ,20251015,440654.9875,0.6597,39.6519
000910.SZ,20251014,440107.59,0.6589,39.6026
000910.SZ,20251013,444486.77,0.6654,39.9967
000910.SZ,20251010,445581.565,0.6671,40.0952
000910.SZ,20251009,432444.025,0.6474,38.913
000910.SZ,20250930,437918.0,0.6556,39.4056
000910.SZ,20250929,443391.975,0.6638,39.8982
