ts_code,trade_date,total_mv,pb,pe_ttm
002055.SZ,20260416,373574.8305,2.6151,
002055.SZ,20260415,368738.9104,2.5812,
002055.SZ,20260414,371156.8704,2.5981,
002055.SZ,20260413,369343.4004,2.5854,
002055.SZ,20260410,359671.5601,2.5177,
002055.SZ,20260409,349395.2298,2.4458,
002055.SZ,20260408,351813.1899,2.4627,
002055.SZ,20260407,334887.4694,2.3442,
002055.SZ,20260403,335491.9594,2.3485,
002055.SZ,20260402,340932.3696,2.3866,
002055.SZ,20260401,348790.7398,2.4416,
002055.SZ,20260331,342745.8396,2.3992,
002055.SZ,20260330,343350.3297,2.4035,
002055.SZ,20260327,343350.3297,2.4035,
002055.SZ,20260326,334887.4694,2.3442,
002055.SZ,20260325,339723.3896,2.3781,
002055.SZ,20260324,325215.6291,2.2765,
002055.SZ,20260323,331865.0193,2.3231,
002055.SZ,20260320,349395.2298,2.4458,
002055.SZ,20260319,356649.11,2.4966,
002055.SZ,20260318,365111.9703,2.5558,
002055.SZ,20260317,353022.1699,2.4712,
002055.SZ,20260316,365111.9703,2.5558,
002055.SZ,20260313,371761.3605,2.6024,
002055.SZ,20260312,381433.2007,2.6701,
002055.SZ,20260311,386269.1209,2.7039,
002055.SZ,20260310,381433.2007,2.6701,
002055.SZ,20260309,374179.3205,2.6193,
002055.SZ,20260306,382037.6907,2.6743,
002055.SZ,20260305,375992.7906,2.632,
002055.SZ,20260304,375388.3006,2.6277,
002055.SZ,20260303,370552.3804,2.5939,
002055.SZ,20260302,388082.5909,2.7166,
002055.SZ,20260227,399567.9012,2.797,
002055.SZ,20260226,391105.041,2.7378,
002055.SZ,20260225,391105.041,2.7378,
002055.SZ,20260224,383851.1608,2.687,
002055.SZ,20260213,379619.7307,2.6574,
002055.SZ,20260212,384455.6508,2.6912,
002055.SZ,20260211,382642.1808,2.6785,
002055.SZ,20260210,387478.1009,2.7124,
002055.SZ,20260209,387478.1009,2.7124,
002055.SZ,20260206,374783.8105,2.6235,
002055.SZ,20260205,370552.3804,2.5939,
002055.SZ,20260204,374783.8105,2.6235,
002055.SZ,20260203,370552.3804,2.5939,
002055.SZ,20260202,359067.0701,2.5135,
002055.SZ,20260130,355440.13,2.4881,
002055.SZ,20260129,349999.7198,2.45,
002055.SZ,20260128,355440.13,2.4881,
002055.SZ,20260127,361485.0302,2.5304,
002055.SZ,20260126,368134.4204,2.577,
002055.SZ,20260123,370552.3804,2.5939,
002055.SZ,20260122,369947.8904,2.5897,
002055.SZ,20260121,369343.4004,2.5854,
002055.SZ,20260120,359067.0701,2.5135,
002055.SZ,20260119,368738.9104,2.5812,
002055.SZ,20260116,366925.4403,2.5685,
002055.SZ,20260115,363298.5002,2.5431,
002055.SZ,20260114,360880.5401,2.5262,
002055.SZ,20260113,343954.8197,2.4077,
002055.SZ,20260112,342745.8396,2.3992,
002055.SZ,20260109,342745.8396,2.3992,
002055.SZ,20260108,349395.2298,2.4458,
002055.SZ,20260107,367529.9303,2.5727,
002055.SZ,20260106,386873.6109,2.7081,
002055.SZ,20251231,407426.2715,2.852,
002055.SZ,20251230,410448.7215,2.8732,
002055.SZ,20251229,412262.1916,2.8859,
002055.SZ,20251226,411053.2116,2.8774,
002055.SZ,20251225,412262.1916,2.8859,
002055.SZ,20251224,412262.1916,2.8859,
002055.SZ,20251223,400776.8813,2.8055,
002055.SZ,20251222,412866.6816,2.8901,
002055.SZ,20251219,409239.7415,2.8647,
002055.SZ,20251218,404403.8214,2.8309,
002055.SZ,20251217,405008.3114,2.8351,
002055.SZ,20251216,399567.9012,2.797,
002055.SZ,20251215,404403.8214,2.8309,
002055.SZ,20251212,415284.6417,2.907,
002055.SZ,20251211,418307.0918,2.9282,
002055.SZ,20251210,428583.4221,3.0001,
002055.SZ,20251209,432814.8522,3.0297,
002055.SZ,20251208,431001.3821,3.017,
002055.SZ,20251205,420725.0518,2.9451,
002055.SZ,20251204,414680.1517,2.9028,
002055.SZ,20251203,419516.0718,2.9366,
002055.SZ,20251202,431605.8721,3.0213,
002055.SZ,20251201,436441.7923,3.0551,
002055.SZ,20251128,429792.4021,3.0086,
002055.SZ,20251127,424956.482,2.9747,
002055.SZ,20251126,418911.5818,2.9324,
002055.SZ,20251125,424351.9919,2.9705,
002055.SZ,20251124,412262.1916,2.8859,
002055.SZ,20251121,406217.2914,2.8436,
002055.SZ,20251120,428583.4221,3.0001,
002055.SZ,20251119,433419.3422,3.034,
002055.SZ,20251118,450345.0627,3.1524,
002055.SZ,20251117,450345.0627,3.1524,
002055.SZ,20251114,443091.1825,3.1017,
002055.SZ,20251113,440673.2224,3.0847,
002055.SZ,20251112,438255.2623,3.0678,
002055.SZ,20251111,447927.1026,3.1355,
002055.SZ,20251110,444904.6525,3.1144,
002055.SZ,20251107,443695.6725,3.1059,
002055.SZ,20251106,446718.1226,3.1271,
002055.SZ,20251105,447927.1026,3.1355,
002055.SZ,20251104,447322.6126,3.1313,
002055.SZ,20251103,449740.5726,3.1482,
002055.SZ,20251031,447927.1026,3.1355,
002055.SZ,20251030,442486.6924,3.0974,
002055.SZ,20251029,440068.7324,3.125,
002055.SZ,20251028,435837.3023,3.0949,
002055.SZ,20251027,438255.2623,3.1121,
002055.SZ,20251024,436441.7923,3.0992,
002055.SZ,20251023,429792.4021,3.052,
002055.SZ,20251022,432210.3622,3.0692,
002055.SZ,20251021,433419.3422,3.0778,
002055.SZ,20251020,431605.8721,3.0649,
002055.SZ,20251017,421934.0319,2.9962,
002055.SZ,20251016,435232.8122,3.0906,
002055.SZ,20251015,443695.6725,3.1507,
002055.SZ,20251014,434628.3222,3.0863,
002055.SZ,20251013,444300.1625,3.155,
002055.SZ,20251010,453972.0028,3.2237,
002055.SZ,20251009,473315.6833,3.3611,
002055.SZ,20250930,477547.1134,3.3911,
002055.SZ,20250929,470897.7232,3.3439,
002055.SZ,20250926,466666.2931,3.3138,
002055.SZ,20250925,487823.4437,3.4641,
002055.SZ,20250924,495077.3239,3.5156,
002055.SZ,20250923,483592.0136,3.434,
002055.SZ,20250922,500517.7341,3.5542,
002055.SZ,20250919,505353.6542,3.5886,
002055.SZ,20250918,518652.4346,3.683,
002055.SZ,20250917,510189.5743,3.6229,
002055.SZ,20250916,510189.5743,3.6229,
002055.SZ,20250915,525301.8248,3.7302,
002055.SZ,20250912,477547.1134,3.3911,
002055.SZ,20250911,473920.1733,3.3654,
002055.SZ,20250910,446718.1226,3.1722,
002055.SZ,20250909,443695.6725,3.1507,
002055.SZ,20250908,458203.4329,3.2537,
002055.SZ,20250905,463039.353,3.2881,
002055.SZ,20250904,448531.5926,3.1851,
002055.SZ,20250903,455785.4728,3.2366,
002055.SZ,20250902,473315.6833,3.3611,
002055.SZ,20250901,496890.794,3.5285,
002055.SZ,20250829,491450.3838,3.4898,
002055.SZ,20250828,504144.6742,3.58,
002055.SZ,20250827,493263.8539,3.5027,
002055.SZ,20250826,502935.6941,3.5714,
002055.SZ,20250825,503540.1842,3.5757,
002055.SZ,20250822,493263.8539,3.5689,
002055.SZ,20250821,491450.3838,3.5558,
002055.SZ,20250820,501726.7141,3.6301,
002055.SZ,20250819,493263.8539,3.5689,
002055.SZ,20250818,472711.1933,3.4202,
002055.SZ,20250815,463643.843,3.3546,
002055.SZ,20250814,447322.6126,3.2365,
002055.SZ,20250813,457598.9429,3.3108,
002055.SZ,20250812,453367.5128,3.2802,
002055.SZ,20250811,448531.5926,3.2452,
002055.SZ,20250808,440673.2224,3.1884,
002055.SZ,20250807,452158.5327,3.2715,
002055.SZ,20250806,450949.5527,3.2627,
002055.SZ,20250805,448531.5926,3.2452,
002055.SZ,20250804,435837.3023,3.1534,
002055.SZ,20250801,434628.3222,3.1446,
002055.SZ,20250731,437650.7723,3.1665,
002055.SZ,20250730,446718.1226,3.2321,
002055.SZ,20250729,459412.4129,3.324,
002055.SZ,20250728,460621.393,3.3327,
002055.SZ,20250725,444300.1625,3.2146,
002055.SZ,20250724,440068.7324,3.184,
002055.SZ,20250723,434023.8322,3.1403,
002055.SZ,20250722,451554.0427,3.2671,
002055.SZ,20250721,464248.3331,3.3589,
002055.SZ,20250718,460621.393,3.3327,
002055.SZ,20250717,469084.2532,3.3939,
002055.SZ,20250716,473920.1733,3.4289,
002055.SZ,20250715,459412.4129,3.324,
002055.SZ,20250714,447927.1026,3.2409,
002055.SZ,20250711,447927.1026,3.2409,
002055.SZ,20250710,452158.5327,3.2715,
002055.SZ,20250709,460016.9029,3.3283,
