ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000007.SZ,20260421,13.73,1.4502,2.1838,84.3068,83.947,26.0397,15.4803,10.5029,475673.1644,475673.1644
000007.SZ,20260420,13.83,2.2972,3.4592,84.9209,84.5584,26.2293,15.5931,10.5794,479137.6449,479137.6449
000007.SZ,20260417,13.59,1.7696,2.6646,83.4472,83.091,25.7741,15.3225,10.3958,470822.8918,470822.8918
000007.SZ,20260416,13.69,2.1726,3.2715,84.0612,83.7024,25.9638,15.4352,10.4723,474287.3722,474287.3722
000007.SZ,20260415,13.39,1.571,2.3657,82.2191,81.8682,25.3948,15.097,10.2428,463893.9309,463893.9309
000007.SZ,20260414,13.36,1.4032,2.113,82.0349,81.6848,25.3379,15.0632,10.2199,462854.5868,462854.5868
000007.SZ,20260413,13.32,2.5162,3.789,81.7893,81.4402,25.2621,15.0181,10.1893,461468.7946,461468.7946
000007.SZ,20260410,13.68,2.1238,3.198,83.9998,83.6413,25.9448,15.4239,10.4647,473940.9242,473940.9242
000007.SZ,20260409,13.4,2.7416,4.1282,82.2805,81.9293,25.4138,15.1083,10.2505,464240.379,464240.379
000007.SZ,20260408,12.82,1.9798,2.9812,78.7191,78.3831,24.3138,14.4543,9.8068,444146.3924,444146.3924
000007.SZ,20260407,12.3,1.5892,2.393,75.5262,75.2038,23.3276,13.868,9.409,426131.0941,426131.0941
000007.SZ,20260403,12.37,1.9162,2.8855,75.956,75.6318,23.4603,13.9469,9.4626,428556.2304,428556.2304
000007.SZ,20260402,12.87,1.5299,2.3037,79.0262,78.6888,24.4086,14.5107,9.845,445878.6326,445878.6326
000007.SZ,20260401,13.11,1.6226,2.4434,80.4998,80.1562,24.8638,14.7813,10.0286,454193.3857,454193.3857
000007.SZ,20260331,12.95,1.573,2.3687,79.5174,79.178,24.5603,14.6009,9.9062,448650.217,448650.217
000007.SZ,20260330,13.2,1.7745,2.6721,81.0525,80.7065,25.0345,14.8828,10.0975,457311.4181,457311.4181
000007.SZ,20260327,13.24,1.3455,2.026,81.2981,80.9511,25.1103,14.9279,10.1281,458697.2103,458697.2103
000007.SZ,20260326,13.33,1.3638,2.0536,81.8507,81.5013,25.281,15.0293,10.1969,461815.2427,461815.2427
000007.SZ,20260325,13.55,1.932,2.9092,83.2016,82.8464,25.6983,15.2774,10.3652,469437.0996,469437.0996
000007.SZ,20260324,13.85,2.2577,3.3997,85.0437,84.6807,26.2672,15.6156,10.5947,479830.5409,479830.5409
000007.SZ,20260323,13.2,2.6088,3.9283,81.0525,80.7065,25.0345,14.8828,10.0975,457311.4181,457311.4181
000007.SZ,20260320,14.02,2.1791,3.2813,86.0875,85.7201,26.5897,15.8073,10.7247,485720.1577,485720.1577
000007.SZ,20260319,14.42,2.9147,4.389,88.5437,88.1657,27.3483,16.2583,11.0307,499578.0794,499578.0794
000007.SZ,20260318,14.92,2.8035,4.2215,91.6139,91.2228,28.2966,16.822,11.4132,516900.4816,516900.4816
000007.SZ,20260317,14.58,3.158,4.7553,89.5261,89.144,27.6517,16.4387,11.1531,505121.2482,505121.2482
000007.SZ,20260316,14.07,3.1951,4.8112,86.3946,86.0258,26.6845,15.8637,10.763,487452.3979,487452.3979
000007.SZ,20260313,13.69,3.0392,4.5764,84.0612,83.7024,25.9638,15.4352,10.4723,474287.3722,474287.3722
000007.SZ,20260312,13.98,2.9889,4.5007,85.8419,85.4755,26.5138,15.7622,10.6941,484334.3655,484334.3655
000007.SZ,20260311,14.15,1.834,2.7616,86.8858,86.5149,26.8362,15.9539,10.8242,490223.9823,490223.9823
000007.SZ,20260310,14.09,3.4501,5.1952,86.5174,86.1481,26.7224,15.8862,10.7783,488145.294,488145.294
000007.SZ,20260309,13.23,2.1333,3.2123,81.2367,80.8899,25.0914,14.9166,10.1204,458350.7622,458350.7622
000007.SZ,20260306,13.27,1.6275,2.4507,81.4823,81.1345,25.1672,14.9617,10.151,459736.5544,459736.5544
000007.SZ,20260305,13.24,1.5522,2.3374,81.2981,80.9511,25.1103,14.9279,10.1281,458697.2103,458697.2103
000007.SZ,20260304,13.17,2.6711,4.0221,80.8683,80.5231,24.9776,14.8489,10.0745,456272.0739,456272.0739
000007.SZ,20260303,12.6,3.7762,5.6862,77.3683,77.038,23.8966,14.2063,9.6385,436524.5354,436524.5354
000007.SZ,20260302,13.5,2.569,3.8685,82.8946,82.5407,25.6034,15.221,10.327,467704.8594,467704.8594
000007.SZ,20260227,13.62,2.4314,3.6612,83.6314,83.2744,25.831,15.3563,10.4188,471862.2359,471862.2359
000007.SZ,20260226,13.16,3.1697,4.7729,80.8069,80.4619,24.9586,14.8377,10.0669,455925.6259,455925.6259
000007.SZ,20260225,12.61,2.4284,3.6567,77.4297,77.0992,23.9155,14.2175,9.6461,436870.9835,436870.9835
000007.SZ,20260224,12.7,2.3761,3.5779,77.9823,77.6494,24.0862,14.319,9.715,439989.0159,439989.0159
000007.SZ,20260213,12.41,2.2503,3.3885,76.2016,75.8763,23.5362,13.992,9.4932,429942.0226,429942.0226
000007.SZ,20260212,12.22,1.8297,2.7552,75.0349,74.7146,23.1759,13.7778,9.3478,423359.5098,423359.5098
000007.SZ,20260211,12.1,1.5798,2.3789,74.2981,73.981,22.9483,13.6425,9.256,419202.1332,419202.1332
000007.SZ,20260210,12.15,2.789,4.1997,74.6051,74.2867,23.0431,13.6989,9.2943,420934.3735,420934.3735
000007.SZ,20260209,12.3,3.6242,5.4573,75.5262,75.2038,23.3276,13.868,9.409,426131.0941,426131.0941
000007.SZ,20260206,11.82,4.8125,7.2467,72.5788,72.269,22.4172,13.3268,9.0418,409501.588,409501.588
000007.SZ,20260205,11.19,1.3892,2.0918,68.7104,68.4171,21.2224,12.6165,8.5599,387675.3612,387675.3612
000007.SZ,20260204,11.2,1.1395,1.7159,68.7718,68.4782,21.2414,12.6278,8.5676,388021.8093,388021.8093
