ts_code,trade_date,total_mv,pb,pe_ttm
002103.SZ,20260416,441309.4592,3.5653,26.8179
002103.SZ,20260415,432226.819,3.4919,26.266
002103.SZ,20260414,438103.8215,3.5394,26.6231
002103.SZ,20260413,439172.3674,3.548,26.688
002103.SZ,20260410,454666.283,3.7874,26.422
002103.SZ,20260409,451994.9182,3.7651,26.2668
002103.SZ,20260408,460009.0125,3.8319,26.7325
002103.SZ,20260407,446652.1887,3.7206,25.9563
002103.SZ,20260403,437569.5485,3.645,25.4285
002103.SZ,20260402,445049.3698,3.7073,25.8631
002103.SZ,20260401,453597.7371,3.7785,26.3599
002103.SZ,20260331,446652.1887,3.7206,25.9563
002103.SZ,20260330,447186.4617,3.7251,25.9873
002103.SZ,20260327,446652.1887,3.7206,25.9563
002103.SZ,20260326,440775.1862,3.6717,25.6148
002103.SZ,20260325,446117.9158,3.7162,25.9252
002103.SZ,20260324,438103.8215,3.6494,25.4595
002103.SZ,20260323,424746.9976,3.5382,24.6833
002103.SZ,20260320,450392.0994,3.7518,26.1736
002103.SZ,20260319,468023.1068,3.8987,27.1982
002103.SZ,20260318,477640.02,3.9788,27.7571
002103.SZ,20260317,472297.2905,3.9343,27.4466
002103.SZ,20260316,481379.9307,4.0099,27.9744
002103.SZ,20260313,472831.5634,3.9387,27.4776
002103.SZ,20260312,476037.2011,3.9654,27.6639
002103.SZ,20260311,480845.6577,4.0055,27.9434
002103.SZ,20260310,485119.8413,4.0411,28.1918
002103.SZ,20260309,478708.5659,3.9877,27.8192
002103.SZ,20260306,482448.4766,4.0188,28.0365
002103.SZ,20260305,480845.6577,4.0055,27.9434
002103.SZ,20260304,472297.2905,3.9343,27.4466
002103.SZ,20260303,474968.6552,3.9565,27.6018
002103.SZ,20260302,492599.6627,4.1034,28.6264
002103.SZ,20260227,514504.8537,4.2858,29.8994
002103.SZ,20260226,511833.489,4.2636,29.7442
002103.SZ,20260225,523053.221,4.3571,30.3962
002103.SZ,20260224,520916.1292,4.3393,30.272
002103.SZ,20260213,521984.6751,4.3482,30.3341
002103.SZ,20260212,529464.4964,4.4105,30.7688
002103.SZ,20260211,535341.4989,4.4594,31.1103
002103.SZ,20260210,540149.9555,4.4995,31.3897
002103.SZ,20260209,533204.4071,4.4416,30.9861
002103.SZ,20260206,526793.1317,4.3882,30.6135
002103.SZ,20260205,519847.5833,4.3304,30.2099
002103.SZ,20260204,512902.0349,4.2725,29.8063
002103.SZ,20260203,518244.7644,4.317,30.1167
002103.SZ,20260202,513436.3078,4.2769,29.8373
002103.SZ,20260130,516641.9456,4.3036,30.0236
002103.SZ,20260129,520916.1292,4.3393,30.272
002103.SZ,20260128,515573.3996,4.2947,29.9615
002103.SZ,20260127,520381.8562,4.3348,30.2409
002103.SZ,20260126,523587.4939,4.3615,30.4272
002103.SZ,20260123,532135.8612,4.4327,30.924
002103.SZ,20260122,532135.8612,4.4327,30.924
002103.SZ,20260121,525724.5858,4.3793,30.5514
002103.SZ,20260120,524121.7669,4.366,30.4583
002103.SZ,20260119,523053.221,4.3571,30.3962
002103.SZ,20260116,521984.6751,4.3482,30.3341
002103.SZ,20260115,535875.7719,4.4639,31.1413
002103.SZ,20260114,551369.6875,4.5929,32.0417
002103.SZ,20260113,539615.6825,4.495,31.3587
002103.SZ,20260112,557246.69,4.6419,32.3833
002103.SZ,20260109,506490.7594,4.2191,29.4337
002103.SZ,20260108,492065.3897,4.0989,28.5954
002103.SZ,20260107,488325.479,4.0678,28.378
002103.SZ,20260106,492599.6627,4.1034,28.6264
002103.SZ,20260105,492599.6627,4.1034,28.6264
002103.SZ,20251231,487256.9331,4.0589,28.3159
002103.SZ,20251230,486722.6602,4.0544,28.2849
002103.SZ,20251229,486722.6602,4.0544,28.2849
002103.SZ,20251226,493133.9356,4.1078,28.6575
002103.SZ,20251225,496873.8463,4.139,28.8748
002103.SZ,20251224,499010.9381,4.1568,28.999
002103.SZ,20251223,497942.3922,4.1479,28.9369
002103.SZ,20251222,529464.4964,4.4105,30.7688
002103.SZ,20251219,538547.1366,4.4861,31.2966
002103.SZ,20251218,526793.1317,4.3882,30.6135
002103.SZ,20251217,478708.5659,3.9877,27.8192
002103.SZ,20251216,476037.2011,3.9654,27.6639
002103.SZ,20251215,484585.5684,4.0366,28.1607
002103.SZ,20251212,489928.2979,4.0811,28.4712
002103.SZ,20251211,489394.0249,4.0767,28.4401
002103.SZ,20251210,504887.9406,4.2057,29.3405
002103.SZ,20251209,509696.3972,4.2458,29.62
002103.SZ,20251208,508627.8513,4.2369,29.5579
002103.SZ,20251205,508627.8513,4.2369,29.5579
002103.SZ,20251204,501682.3029,4.179,29.1542
002103.SZ,20251203,516641.9456,4.3036,30.0236
002103.SZ,20251202,535341.4989,4.4594,31.1103
002103.SZ,20251201,535875.7719,4.4639,31.1413
002103.SZ,20251128,532135.8612,4.4327,30.924
002103.SZ,20251127,536410.0448,4.4683,31.1724
002103.SZ,20251126,532135.8612,4.4327,30.924
002103.SZ,20251125,539615.6825,4.495,31.3587
002103.SZ,20251124,538547.1366,4.4861,31.2966
002103.SZ,20251121,515039.1267,4.2903,29.9305
002103.SZ,20251120,513970.5808,4.2814,29.8684
002103.SZ,20251119,523587.4939,4.3615,30.4272
002103.SZ,20251118,525724.5858,4.3793,30.5514
002103.SZ,20251117,518244.7644,4.317,30.1167
002103.SZ,20251114,513436.3078,4.2769,29.8373
002103.SZ,20251113,517176.2185,4.3081,30.0546
002103.SZ,20251112,517176.2185,4.3081,30.0546
002103.SZ,20251111,520916.1292,4.3393,30.272
002103.SZ,20251110,528930.2235,4.406,30.7377
002103.SZ,20251107,518244.7644,4.317,30.1167
002103.SZ,20251106,517710.4915,4.3125,30.0857
002103.SZ,20251105,524656.0398,4.3704,30.4893
002103.SZ,20251104,521450.4021,4.3437,30.303
002103.SZ,20251103,526793.1317,4.3882,30.6135
002103.SZ,20251031,512902.0349,4.2725,29.8063
002103.SZ,20251030,496339.5733,4.1345,28.8438
002103.SZ,20251029,495271.0274,4.2935,31.8966
002103.SZ,20251028,496339.5733,4.3028,31.9654
002103.SZ,20251027,499545.2111,4.3306,32.1718
002103.SZ,20251024,501682.3029,4.3491,32.3095
002103.SZ,20251023,505956.4865,4.3862,32.5847
002103.SZ,20251022,496339.5733,4.3028,31.9654
002103.SZ,20251021,494202.4815,4.2843,31.8278
002103.SZ,20251020,487256.9331,4.2241,31.3804
002103.SZ,20251017,481914.2036,4.1777,31.0364
002103.SZ,20251016,492599.6627,4.2704,31.7245
002103.SZ,20251015,499545.2111,4.3306,32.1718
002103.SZ,20251014,493668.2086,4.2796,31.7933
002103.SZ,20251013,500613.757,4.3398,32.2407
002103.SZ,20251010,510764.9431,4.4278,32.8944
002103.SZ,20251009,508627.8513,4.4093,32.7568
002103.SZ,20250930,511833.489,4.4371,32.9632
002103.SZ,20250929,513436.3078,4.451,33.0665
002103.SZ,20250926,513436.3078,4.451,33.0665
002103.SZ,20250925,517710.4915,4.4881,33.3417
002103.SZ,20250924,518244.7644,4.4927,33.3761
002103.SZ,20250923,513436.3078,4.451,33.0665
002103.SZ,20250922,528930.2235,4.5853,34.0643
002103.SZ,20250919,529998.7694,4.5946,34.1331
002103.SZ,20250918,531601.5882,4.6085,34.2363
002103.SZ,20250917,553506.7793,4.7984,35.6471
002103.SZ,20250916,543889.8662,4.715,35.0277
002103.SZ,20250915,533738.68,4.627,34.374
002103.SZ,20250912,532670.1341,4.6177,34.3052
002103.SZ,20250911,536410.0448,4.6502,34.546
002103.SZ,20250910,539615.6825,4.678,34.7525
002103.SZ,20250909,537478.5907,4.6594,34.6148
002103.SZ,20250908,542821.3202,4.7057,34.9589
002103.SZ,20250905,545492.685,4.7289,35.131
002103.SZ,20250904,529998.7694,4.5946,34.1331
002103.SZ,20250903,526258.8587,4.5622,33.8923
002103.SZ,20250902,538012.8637,4.6641,34.6492
002103.SZ,20250901,547095.5039,4.7428,35.2342
002103.SZ,20250829,542287.0473,4.7011,34.9245
002103.SZ,20250828,549766.8686,4.766,35.4062
002103.SZ,20250827,550835.4145,4.7752,35.475
002103.SZ,20250826,573274.8786,4.9697,36.9202
002103.SZ,20250825,578617.6081,5.0161,37.2643
002103.SZ,20250822,576480.5163,5.3407,36.1859
002103.SZ,20250821,581288.9729,5.3852,36.4878
002103.SZ,20250820,595714.3426,5.5188,37.3933
002103.SZ,20250819,566863.6031,5.2516,35.5823
002103.SZ,20250818,566863.6031,5.2516,35.5823
002103.SZ,20250815,556712.417,5.1575,34.9451
002103.SZ,20250814,552972.5064,5.1229,34.7103
002103.SZ,20250813,552972.5064,5.1229,34.7103
002103.SZ,20250812,551903.9604,5.113,34.6433
002103.SZ,20250811,556712.417,5.1575,34.9451
002103.SZ,20250808,550301.1416,5.0981,34.5427
002103.SZ,20250807,558315.2359,5.1724,35.0457
002103.SZ,20250806,551903.9604,5.113,34.6433
002103.SZ,20250805,549766.8686,5.0932,34.5091
002103.SZ,20250804,544958.4121,5.0486,34.2073
002103.SZ,20250801,540684.2284,5.009,33.939
002103.SZ,20250731,542821.3202,5.0288,34.0731
002103.SZ,20250730,548698.3227,5.0833,34.442
002103.SZ,20250729,550835.4145,5.1031,34.5762
002103.SZ,20250728,555643.8711,5.1476,34.878
002103.SZ,20250725,554575.3252,5.1377,34.8109
002103.SZ,20250724,550835.4145,5.1031,34.5762
002103.SZ,20250723,548164.0498,5.0783,34.4085
002103.SZ,20250722,550835.4145,5.1031,34.5762
002103.SZ,20250721,560452.3277,5.1922,35.1799
002103.SZ,20250718,560452.3277,5.1922,35.1799
002103.SZ,20250717,566863.6031,5.2516,35.5823
002103.SZ,20250716,565795.0572,5.2417,35.5152
002103.SZ,20250715,559918.0547,5.1872,35.1463
002103.SZ,20250714,565260.7843,5.2367,35.4817
002103.SZ,20250711,573809.1515,5.3159,36.0183
002103.SZ,20250710,574877.6974,5.3258,36.0853
002103.SZ,20250709,586097.4294,5.4297,36.7896
002103.SZ,20250708,577014.7892,5.3456,36.2195
002103.SZ,20250707,574343.4245,5.3209,36.0518
002103.SZ,20250704,573274.8786,5.311,35.9847
002103.SZ,20250703,579686.154,5.3703,36.3872
002103.SZ,20250702,580220.427,5.3753,36.4207
002103.SZ,20250701,613345.35,5.6822,38.5
002103.SZ,20250630,612811.0771,5.6772,38.4664
002103.SZ,20250627,557246.69,5.1625,34.9786
002103.SZ,20250626,562055.1466,5.207,35.2805
002103.SZ,20250625,548698.3227,5.0833,34.442
002103.SZ,20250624,546026.958,5.0585,34.2744
002103.SZ,20250623,539081.4096,4.9942,33.8384
002103.SZ,20250620,539081.4096,4.9942,33.8384
002103.SZ,20250619,551903.9604,5.113,34.6433
002103.SZ,20250618,579151.8811,5.3654,36.3536
002103.SZ,20250617,619222.3525,5.7366,38.8689
002103.SZ,20250616,642730.3625,5.9544,40.3445
002103.SZ,20250613,621893.7173,5.7614,39.0366
002103.SZ,20250612,627236.4468,5.8109,39.3719
002103.SZ,20250611,605865.5287,5.6129,38.0305
002103.SZ,20250610,585563.1565,5.4248,36.7561
002103.SZ,20250609,584494.6106,5.4149,36.689
002103.SZ,20250606,564726.5113,5.2318,35.4481
002103.SZ,20250605,615482.4419,5.702,38.6341
002103.SZ,20250604,625099.355,5.7911,39.2378
002103.SZ,20250603,636853.36,5.9,39.9756
002103.SZ,20250530,609071.1664,5.6426,38.2317
002103.SZ,20250529,618153.8066,5.7267,38.8018
002103.SZ,20250528,661429.9158,6.1276,41.5183
002103.SZ,20250527,614948.1689,5.697,38.6006
002103.SZ,20250526,558849.5088,5.1773,35.0792
002103.SZ,20250523,536944.3178,4.9744,33.7042
002103.SZ,20250522,587700.2483,5.4446,36.8902
002103.SZ,20250521,563657.9654,5.2219,35.3811
002103.SZ,20250520,550835.4145,5.1031,34.5762
002103.SZ,20250519,500613.757,4.6378,31.4238
002103.SZ,20250516,486188.3872,4.5042,30.5183
002103.SZ,20250515,501682.3029,4.6477,31.4908
002103.SZ,20250514,507559.3054,4.7021,31.8597
002103.SZ,20250513,502216.5758,4.6527,31.5244
002103.SZ,20250512,500079.484,4.6329,31.3902
002103.SZ,20250509,500079.484,4.6329,31.3902
002103.SZ,20250508,512902.0349,4.7516,32.1951
002103.SZ,20250507,502216.5758,4.6527,31.5244
002103.SZ,20250506,525190.3128,4.8655,32.9664
002103.SZ,20250430,494202.4815,4.5784,31.0213
002103.SZ,20250429,487256.9331,4.5141,30.5853
002103.SZ,20250428,495805.3004,4.7012,32.5778
002103.SZ,20250425,481914.2036,4.5695,31.6651
002103.SZ,20250424,478174.2929,4.534,31.4193
002103.SZ,20250423,478708.5659,4.5391,31.4544
002103.SZ,20250422,476037.2011,4.5137,31.2789
002103.SZ,20250421,477640.02,4.5289,31.3842
002103.SZ,20250418,465351.7421,4.4124,30.5768
002103.SZ,20250417,473365.8364,4.4884,31.1034
002103.SZ,20250416,469091.6527,4.4479,30.8225
