ts_code,trade_date,total_mv,pb,pe_ttm
000682.SZ,20260416,1752330.1981,2.9633,19.2143
000682.SZ,20260415,1744285.8361,2.9497,19.1261
000682.SZ,20260414,1741604.3821,2.9452,19.0967
000682.SZ,20260413,1626301.8595,2.9562,21.4626
000682.SZ,20260410,1655797.8536,3.0098,21.8519
000682.SZ,20260409,1639709.1296,2.9806,21.6396
000682.SZ,20260408,1662501.4887,3.022,21.9404
000682.SZ,20260407,1568650.5982,2.8514,20.7018
000682.SZ,20260403,1576694.9602,2.866,20.808
000682.SZ,20260402,1614235.3164,2.9343,21.3034
000682.SZ,20260401,1653116.3996,3.005,21.8165
000682.SZ,20260331,1620938.9515,2.9465,21.3919
000682.SZ,20260330,1661160.7617,3.0196,21.9227
000682.SZ,20260327,1693338.2098,3.0781,22.3473
000682.SZ,20260326,1674568.0317,3.0439,22.0996
000682.SZ,20260325,1702723.2989,3.0951,22.4712
000682.SZ,20260324,1665182.9427,3.0269,21.9758
000682.SZ,20260323,1633005.4945,2.9684,21.5511
000682.SZ,20260320,1728197.112,3.1414,22.8074
000682.SZ,20260319,1749648.7441,3.1804,23.0905
000682.SZ,20260318,1826070.1835,3.3193,24.099
000682.SZ,20260317,1796574.1894,3.2657,23.7098
000682.SZ,20260316,1839477.4536,3.3437,24.276
000682.SZ,20260313,1899810.1689,3.4534,25.0722
000682.SZ,20260312,1995001.7864,3.6264,26.3284
000682.SZ,20260311,2036564.3236,3.702,26.8769
000682.SZ,20260310,2019134.8725,3.6703,26.6469
000682.SZ,20260309,2051312.3207,3.7288,27.0716
000682.SZ,20260306,1969527.9733,3.5801,25.9923
000682.SZ,20260305,1930646.8901,3.5094,25.4791
000682.SZ,20260304,1852884.7237,3.3681,24.4529
000682.SZ,20260303,1823388.7295,3.3145,24.0636
000682.SZ,20260302,1875677.0828,3.4095,24.7537
000682.SZ,20260227,1887743.6259,3.4314,24.9129
000682.SZ,20260226,1898469.4419,3.4509,25.0545
000682.SZ,20260225,1874336.3558,3.4071,24.736
000682.SZ,20260224,1882380.7178,3.4217,24.8422
000682.SZ,20260213,1843499.6346,3.351,24.329
000682.SZ,20260212,1886402.8988,3.429,24.8952
000682.SZ,20260211,1805959.2784,3.2828,23.8336
000682.SZ,20260210,1800596.3704,3.273,23.7628
000682.SZ,20260209,1781826.1923,3.2389,23.5151
000682.SZ,20260206,1745626.5631,3.1731,23.0374
000682.SZ,20260205,1732219.293,3.1487,22.8604
000682.SZ,20260204,1834114.5456,3.334,24.2052
000682.SZ,20260203,1850203.2697,3.3632,24.4175
000682.SZ,20260202,1777804.0113,3.2316,23.462
000682.SZ,20260130,1764396.7412,3.2072,23.2851
000682.SZ,20260129,1785848.3733,3.2462,23.5682
000682.SZ,20260128,1828751.6375,3.3242,24.1344
000682.SZ,20260127,1823388.7295,3.3145,24.0636
000682.SZ,20260126,1846181.0886,3.3559,24.3644
000682.SZ,20260123,1870314.1748,3.3998,24.6829
000682.SZ,20260122,1855566.1777,3.373,24.4883
000682.SZ,20260121,1881039.9908,3.4193,24.8245
000682.SZ,20260120,1965505.7923,3.5728,25.9392
000682.SZ,20260119,1875677.0828,3.4095,24.7537
000682.SZ,20260116,1767078.1952,3.2121,23.3205
000682.SZ,20260115,1714789.842,3.1171,22.6304
000682.SZ,20260114,1686634.5748,3.0659,22.2589
000682.SZ,20260113,1708086.2069,3.1049,22.542
000682.SZ,20260112,1717471.296,3.1219,22.6658
000682.SZ,20260109,1687975.3018,3.0683,22.2765
000682.SZ,20260108,1665182.9427,3.0269,21.9758
000682.SZ,20260107,1637027.6755,2.9757,21.6042
000682.SZ,20260106,1631664.7675,2.966,21.5334
000682.SZ,20260105,1626301.8595,2.9562,21.4626
000682.SZ,20251231,1590102.2303,2.8904,20.9849
000682.SZ,20251230,1580717.1413,2.8733,20.861
000682.SZ,20251229,1582057.8683,2.8758,20.8787
000682.SZ,20251226,1602168.7734,2.9123,21.1441
000682.SZ,20251225,1600828.0464,2.9099,21.1264
000682.SZ,20251224,1594124.4113,2.8977,21.038
000682.SZ,20251223,1569991.3252,2.8538,20.7195
000682.SZ,20251222,1564628.4172,2.8441,20.6487
000682.SZ,20251219,1568650.5982,2.8514,20.7018
000682.SZ,20251218,1565969.1442,2.8465,20.6664
000682.SZ,20251217,1587420.7763,2.8855,20.9495
000682.SZ,20251216,1582057.8683,2.8758,20.8787
000682.SZ,20251215,1606190.9544,2.9197,21.1972
