ts_code,trade_date,total_mv,pb,pe_ttm
000818.SZ,20260416,990000.0585,4.2862,
000818.SZ,20260415,951720.0562,4.1205,
000818.SZ,20260414,980100.0579,4.2434,
000818.SZ,20260413,995940.0589,4.312,
000818.SZ,20260410,972840.0575,4.212,
000818.SZ,20260409,1013760.0599,4.3891,
000818.SZ,20260408,1030920.0609,4.4634,
000818.SZ,20260407,1145760.0677,4.9606,
000818.SZ,20260403,1273140.0752,5.5121,
000818.SZ,20260402,1312080.0775,5.6807,
000818.SZ,20260401,1401180.0828,6.0665,
000818.SZ,20260331,1388640.0821,6.0122,
000818.SZ,20260330,1415700.0837,6.1293,
000818.SZ,20260327,1409760.0833,6.1036,
000818.SZ,20260326,1395240.0824,6.0408,
000818.SZ,20260325,1472460.087,6.3751,
000818.SZ,20260324,1416360.0837,6.1322,
000818.SZ,20260323,1398540.0826,6.055,
000818.SZ,20260320,1485660.0878,6.4322,
000818.SZ,20260319,1584000.0936,6.858,
000818.SZ,20260318,1591920.0941,6.8923,
000818.SZ,20260317,1494900.0883,6.4722,
000818.SZ,20260316,1545060.0913,6.6894,
000818.SZ,20260313,1555620.0919,6.7351,
000818.SZ,20260312,1648680.0974,7.138,
000818.SZ,20260311,1582680.0935,6.8523,
000818.SZ,20260310,1590600.094,6.8866,
000818.SZ,20260309,1604460.0948,6.9466,
000818.SZ,20260306,1568160.0927,6.7894,
000818.SZ,20260305,1425600.0842,6.1722,
000818.SZ,20260304,1430880.0846,6.1951,
000818.SZ,20260303,1407780.0832,6.095,
000818.SZ,20260302,1524600.0901,6.6008,
000818.SZ,20260227,1573440.093,6.8123,
000818.SZ,20260226,1514040.0895,6.5551,
000818.SZ,20260225,1494900.0883,6.4722,
000818.SZ,20260224,1519980.0898,6.5808,
000818.SZ,20260213,1603800.0948,6.9437,
000818.SZ,20260212,1604460.0948,6.9466,
000818.SZ,20260211,1568160.0927,6.7894,
000818.SZ,20260210,1558920.0921,6.7494,
000818.SZ,20260209,1417020.0837,6.1351,
000818.SZ,20260206,1398540.0826,6.055,
000818.SZ,20260205,1363560.0806,5.9036,
000818.SZ,20260204,1389300.0821,6.015,
000818.SZ,20260203,1450680.0857,6.2808,
000818.SZ,20260202,1411080.0834,6.1093,
000818.SZ,20260130,1455300.086,6.3008,
000818.SZ,20260129,1417020.0837,6.1351,
000818.SZ,20260128,1455300.086,6.3008,
000818.SZ,20260127,1466520.0867,6.3494,
000818.SZ,20260126,1426260.0843,6.1751,
000818.SZ,20260123,1403820.083,6.0779,
000818.SZ,20260122,1375440.0813,5.955,
000818.SZ,20260121,1374120.0812,5.9493,
000818.SZ,20260120,1352340.0799,5.855,
000818.SZ,20260119,1349700.0798,5.8436,
000818.SZ,20260116,1356960.0802,5.875,
000818.SZ,20260115,1382700.0817,5.9865,
000818.SZ,20260114,1414380.0836,6.1236,
000818.SZ,20260113,1387980.082,6.0093,
000818.SZ,20260112,1456620.0861,6.3065,
000818.SZ,20260109,1391280.0822,6.0236,
000818.SZ,20260108,1351680.0799,5.8522,
000818.SZ,20260107,1324620.0783,5.735,
000818.SZ,20260106,1345080.0795,5.8236,
000818.SZ,20260105,1329240.0785,5.755,
000818.SZ,20251231,1273800.0753,5.515,
000818.SZ,20251230,1271160.0751,5.5035,
000818.SZ,20251229,1266540.0748,5.4835,
000818.SZ,20251226,1265880.0748,5.4807,
000818.SZ,20251225,1271820.0752,5.5064,
000818.SZ,20251224,1258620.0744,5.4493,
000818.SZ,20251223,1232880.0729,5.3378,
000818.SZ,20251222,1253340.0741,5.4264,
000818.SZ,20251219,1246740.0737,5.3978,
000818.SZ,20251218,1234860.073,5.3464,
000818.SZ,20251217,1222980.0723,5.2949,
000818.SZ,20251216,1211760.0716,5.2464,
000818.SZ,20251215,1246080.0736,5.395,
000818.SZ,20251212,1270500.0751,5.5007,
000818.SZ,20251211,1268520.075,5.4921,
000818.SZ,20251210,1306800.0772,5.6578,
000818.SZ,20251209,1319340.078,5.7121,
000818.SZ,20251208,1325940.0784,5.7407,
000818.SZ,20251205,1325280.0783,5.7379,
000818.SZ,20251204,1323960.0782,5.7321,
000818.SZ,20251203,1347060.0796,5.8322,
000818.SZ,20251202,1386660.0819,6.0036,
000818.SZ,20251201,1360920.0804,5.8922,
000818.SZ,20251128,1343760.0794,5.8179,
000818.SZ,20251127,1328580.0785,5.7521,
000818.SZ,20251126,1332540.0787,5.7693,
000818.SZ,20251125,1368840.0809,5.9265,
000818.SZ,20251124,1352340.0799,5.855,
000818.SZ,20251121,1333860.0788,5.775,
000818.SZ,20251120,1407780.0832,6.095,
000818.SZ,20251119,1419660.0839,6.1465,
000818.SZ,20251118,1434180.0847,6.2093,
000818.SZ,20251117,1446060.0854,6.2608,
000818.SZ,20251114,1413060.0835,6.1179,
000818.SZ,20251113,1450680.0857,6.2808,
000818.SZ,20251112,1434180.0847,6.2093,
000818.SZ,20251111,1444740.0854,6.2551,
000818.SZ,20251110,1448700.0856,6.2722,
000818.SZ,20251107,1404480.083,6.0808,
000818.SZ,20251106,1403820.083,6.0779,
000818.SZ,20251105,1403160.0829,6.075,
000818.SZ,20251104,1410420.0833,6.1065,
000818.SZ,20251103,1434180.0847,6.2093,
000818.SZ,20251031,1422300.084,6.1579,
000818.SZ,20251030,1396560.0825,6.0465,
000818.SZ,20251029,1434180.0847,6.2132,
000818.SZ,20251028,1424280.0842,6.1703,
000818.SZ,20251027,1432200.0846,6.2046,
000818.SZ,20251024,1431540.0846,6.2017,
000818.SZ,20251023,1412400.0835,6.1188,
000818.SZ,20251022,1419660.0839,6.1503,
000818.SZ,20251021,1435500.0848,6.2189,
000818.SZ,20251020,1411080.0834,6.1131,
000818.SZ,20251017,1393260.0823,6.0359,
000818.SZ,20251016,1439460.0851,6.2361,
000818.SZ,20251015,1461240.0863,6.3304,
000818.SZ,20251014,1453980.0859,6.299,
000818.SZ,20251013,1479060.0874,6.4076,
000818.SZ,20251010,1518660.0897,6.5792,
000818.SZ,20251009,1569480.0927,6.7993,
000818.SZ,20250930,1569480.0927,6.7993,
000818.SZ,20250929,1540440.091,6.6735,
000818.SZ,20250926,1525260.0901,6.6078,
000818.SZ,20250925,1583340.0936,6.8594,
000818.SZ,20250924,1570800.0928,6.8051,
000818.SZ,20250923,1521960.0899,6.5935,
000818.SZ,20250922,1573440.093,6.8165,
000818.SZ,20250919,1552980.0918,6.7279,
000818.SZ,20250918,1557600.092,6.7479,
000818.SZ,20250917,1547040.0914,6.7021,
000818.SZ,20250916,1566180.0925,6.785,
000818.SZ,20250915,1579380.0933,6.8422,
000818.SZ,20250912,1588620.0939,6.8823,
000818.SZ,20250911,1585980.0937,6.8708,
000818.SZ,20250910,1551000.0917,6.7193,
000818.SZ,20250909,1545720.0913,6.6964,
000818.SZ,20250908,1576740.0932,6.8308,
000818.SZ,20250905,1574760.0931,6.8222,
000818.SZ,20250904,1534500.0907,6.6478,
000818.SZ,20250903,1584660.0936,6.8651,
000818.SZ,20250902,1638780.0968,7.0996,
000818.SZ,20250901,1743060.103,7.5513,
000818.SZ,20250829,1686960.0997,7.3083,
000818.SZ,20250828,1740420.1028,7.5399,
000818.SZ,20250827,1776060.1049,7.6943,
000818.SZ,20250826,1794540.106,7.7743,
000818.SZ,20250825,1759560.104,7.6228,
000818.SZ,20250822,1741740.1029,7.5456,
000818.SZ,20250821,1583340.0936,8.2975,
000818.SZ,20250820,1560900.0922,8.1799,
000818.SZ,20250819,1547700.0915,8.1108,
000818.SZ,20250818,1559580.0922,8.173,
000818.SZ,20250815,1534500.0907,8.0416,
000818.SZ,20250814,1516680.0896,7.9482,
000818.SZ,20250813,1566180.0925,8.2076,
000818.SZ,20250812,1509420.0892,7.9102,
000818.SZ,20250811,1448040.0856,7.5885,
000818.SZ,20250808,1430880.0846,7.4986,
000818.SZ,20250807,1459260.0862,7.6473,
000818.SZ,20250806,1465200.0866,7.6784,
000818.SZ,20250805,1464540.0865,7.675,
000818.SZ,20250804,1448700.0856,7.5919,
000818.SZ,20250801,1442760.0853,7.5608,
000818.SZ,20250731,1438800.085,7.5401,
000818.SZ,20250730,1437480.0849,7.5331,
000818.SZ,20250729,1465200.0866,7.6784,
000818.SZ,20250728,1489620.088,7.8064,
000818.SZ,20250725,1504140.0889,7.8825,
000818.SZ,20250724,1505460.089,7.8894,
000818.SZ,20250723,1473120.087,7.7199,
000818.SZ,20250722,1486320.0878,7.7891,
000818.SZ,20250721,1494900.0883,7.8341,
000818.SZ,20250718,1502160.0888,7.8721,
000818.SZ,20250717,1496220.0884,7.841,
000818.SZ,20250716,1477080.0873,7.7407,
000818.SZ,20250715,1476420.0872,7.7372,
000818.SZ,20250714,1463880.0865,7.6715,
000818.SZ,20250711,1455300.086,7.6265,
000818.SZ,20250710,1436160.0849,7.5262,
000818.SZ,20250709,1442100.0852,7.5574,
000818.SZ,20250708,1466520.0867,7.6853,
000818.SZ,20250707,1414380.0836,7.4121,
000818.SZ,20250704,1427580.0844,7.4813,
000818.SZ,20250703,1447380.0855,7.585,
000818.SZ,20250702,1448700.0856,7.5919,
000818.SZ,20250701,1477080.0873,7.7407,
000818.SZ,20250630,1485000.0878,7.7822,
000818.SZ,20250627,1472460.087,7.7165,
000818.SZ,20250626,1461900.0864,7.6611,
000818.SZ,20250625,1477080.0873,7.7407,
000818.SZ,20250624,1461900.0864,7.6611,
000818.SZ,20250623,1426920.0843,7.4778,
000818.SZ,20250620,1411080.0834,7.3948,
000818.SZ,20250619,1427580.0844,7.4813,
000818.SZ,20250618,1452000.0858,7.6092,
000818.SZ,20250617,1451340.0858,7.6058,
000818.SZ,20250616,1448700.0856,7.5919,
000818.SZ,20250613,1429560.0845,7.4916,
000818.SZ,20250612,1477080.0873,7.7407,
000818.SZ,20250611,1488960.088,7.8029,
000818.SZ,20250610,1493580.0883,7.8271,
000818.SZ,20250609,1531200.0905,8.0243,
000818.SZ,20250606,1521300.0899,7.9724,
000818.SZ,20250605,1551871.46,6.7476,
000818.SZ,20250604,1505009.696,6.5439,
000818.SZ,20250603,1494143.2,6.4966,
000818.SZ,20250530,1500934.76,6.5262,
000818.SZ,20250529,1549833.992,6.7388,
000818.SZ,20250528,1518592.816,6.6029,
000818.SZ,20250527,1558663.02,6.7772,
000818.SZ,20250526,1589904.196,6.913,
000818.SZ,20250523,1568171.204,6.8185,
000818.SZ,20250522,1630653.556,7.0902,
000818.SZ,20250521,1694494.22,7.3678,
000818.SZ,20250520,1709435.652,7.4327,
000818.SZ,20250519,1680231.944,7.3058,
000818.SZ,20250516,1692456.752,7.3589,
000818.SZ,20250515,1693815.064,7.3648,
000818.SZ,20250514,1700606.624,7.3943,
000818.SZ,20250513,1697210.844,7.3796,
000818.SZ,20250512,1736601.892,7.5509,
000818.SZ,20250509,1668007.136,7.2526,
000818.SZ,20250508,1760372.352,7.6542,
000818.SZ,20250507,1716906.368,7.4652,
000818.SZ,20250506,1710114.808,7.4357,
000818.SZ,20250430,1646274.144,7.1581,
000818.SZ,20250429,1612995.5,7.0134,
000818.SZ,20250428,1581754.324,6.8776,
000818.SZ,20250425,1553908.928,6.7565,
000818.SZ,20250424,1524026.064,4.5267,198.7174
000818.SZ,20250423,1597374.912,4.7446,208.2813
000818.SZ,20250422,1572246.14,4.67,205.0048
000818.SZ,20250421,1617749.592,4.8051,210.938
000818.SZ,20250418,1566812.892,4.6538,204.2964
000818.SZ,20250417,1555946.396,4.6216,202.8795
000818.SZ,20250416,1544400.744,4.5873,201.374
000818.SZ,20250415,1592620.82,4.7305,207.6614
000818.SZ,20250414,1599412.38,4.7507,208.547
000818.SZ,20250411,1579037.7,4.6901,205.8903
000818.SZ,20250410,1562737.956,4.6417,203.765
000818.SZ,20250409,1513838.724,4.4965,197.3891
000818.SZ,20250408,1475126.832,4.3815,192.3414
000818.SZ,20250407,1564096.268,4.6458,203.9421
000818.SZ,20250403,1737960.204,5.1622,226.6122
000818.SZ,20250402,1763768.132,5.2388,229.9773
000818.SZ,20250401,1773276.316,5.2671,231.2171
000818.SZ,20250331,1805196.648,5.3619,235.3792
000818.SZ,20250328,1777351.252,5.2792,231.7484
000818.SZ,20250327,1819458.924,5.4043,237.2388
000818.SZ,20250326,1865641.532,5.5414,243.2606
000818.SZ,20250325,1819458.924,5.4043,237.2388
000818.SZ,20250324,2010301.76,5.9711,262.1228
000818.SZ,20250321,1940348.692,5.7633,253.0016
000818.SZ,20250320,1941027.848,5.7653,253.0902
000818.SZ,20250319,1909107.516,5.6705,248.9281
000818.SZ,20250318,1932877.976,5.7411,252.0275
000818.SZ,20250317,1944423.628,5.7754,253.5329
000818.SZ,20250314,1938311.224,5.7573,252.7359
000818.SZ,20250313,2046976.184,6.08,266.9047
000818.SZ,20250312,2221519.276,6.5985,289.6634
000818.SZ,20250311,2139341.4,6.3544,278.9482
000818.SZ,20250310,2127795.748,6.3201,277.4428
000818.SZ,20250307,2057842.68,6.1123,268.3216
000818.SZ,20250306,2108779.38,6.2636,274.9632
000818.SZ,20250305,2047655.34,6.0821,266.9933
000818.SZ,20250304,2027959.816,6.0236,264.4252
000818.SZ,20250303,2041542.936,6.0639,266.1963
000818.SZ,20250228,2135945.62,6.3443,278.5054
000818.SZ,20250227,2220840.12,6.5965,289.5748
000818.SZ,20250226,2148849.584,6.3826,280.188
000818.SZ,20250225,2227631.68,6.6166,290.4604
000818.SZ,20250224,2474844.464,7.3509,322.6944
000818.SZ,20250221,2749902.644,8.1679,358.5591
000818.SZ,20250220,2917654.176,8.6662,380.4322
000818.SZ,20250219,2652104.18,7.8774,345.8072
000818.SZ,20250218,2411003.8,7.1613,314.3702
000818.SZ,20250217,2457865.564,7.3005,320.4805
000818.SZ,20250214,2234423.24,6.6368,291.3459
000818.SZ,20250213,2054446.9,6.1022,267.8788
000818.SZ,20250212,1867679.0,5.5475,243.5262
000818.SZ,20250211,1837116.98,5.4567,239.5412
000818.SZ,20250210,1670044.604,4.9605,217.7567
000818.SZ,20250207,1517913.66,4.5086,197.9204
000818.SZ,20250206,1380044.992,4.0991,179.9437
000818.SZ,20250205,1254401.132,3.7259,163.5611
000818.SZ,20250127,1140302.924,3.387,148.6838
000818.SZ,20250124,1036392.056,3.0783,135.1349
000818.SZ,20250123,1009904.972,2.9997,131.6813
000818.SZ,20250122,1011263.284,3.0037,131.8584
000818.SZ,20250121,1049975.176,3.1187,136.906
000818.SZ,20250120,1079178.884,3.2054,140.7139
000818.SZ,20250117,1049296.02,3.1167,136.8175
000818.SZ,20250116,1053370.956,3.1288,137.3488
000818.SZ,20250115,1047937.708,3.1126,136.6403
000818.SZ,20250114,1076462.26,3.1974,140.3597
000818.SZ,20250113,1027563.028,3.0521,133.9837
000818.SZ,20250110,1034354.588,3.0723,134.8692
000818.SZ,20250109,1077820.572,3.2014,140.5368
000818.SZ,20250108,1117211.62,3.3184,145.673
000818.SZ,20250107,1139623.768,3.385,148.5953
000818.SZ,20250106,1094120.316,3.2498,142.6621
000818.SZ,20250103,1117890.776,3.3204,145.7615
000818.SZ,20250102,1186485.532,3.5242,154.7056
000818.SZ,20241231,1297187.96,3.853,169.14
000818.SZ,20241230,1399061.36,4.1556,182.4233
000818.SZ,20241227,1425548.444,4.2342,185.8769
000818.SZ,20241226,1445243.968,4.2927,188.445
000818.SZ,20241225,1375290.9,4.085,179.3239
000818.SZ,20241224,1426227.6,4.2363,185.9655
000818.SZ,20241223,1404494.608,4.1717,183.1317
000818.SZ,20241220,1384119.928,4.1112,180.4751
000818.SZ,20241219,1258476.068,3.738,164.0924
000818.SZ,20241218,1218405.864,3.619,158.8676
000818.SZ,20241217,1214330.928,3.6069,158.3363
000818.SZ,20241216,1266625.94,3.7622,165.1551
000818.SZ,20241213,1290396.4,3.8328,168.2545
000818.SZ,20241212,1321637.576,3.9256,172.328
000818.SZ,20241211,1306016.988,3.8792,170.2912
000818.SZ,20241210,1299904.584,3.861,169.4942
000818.SZ,20241209,1299904.584,3.861,169.4942
000818.SZ,20241206,1325033.356,3.9357,172.7708
000818.SZ,20241205,1343370.568,3.9902,175.1618
000818.SZ,20241204,1356274.532,4.0285,176.8443
000818.SZ,20241203,1351520.44,4.0144,176.2244
000818.SZ,20241202,1339295.632,3.978,174.6304
000818.SZ,20241129,1322316.732,3.9276,172.4166
000818.SZ,20241128,1324354.2,3.9337,172.6822
000818.SZ,20241127,1339295.632,3.978,174.6304
000818.SZ,20241126,1321637.576,3.9256,172.328
000818.SZ,20241125,1350841.284,4.0123,176.1359
000818.SZ,20241122,1419436.04,4.2161,185.0799
000818.SZ,20241121,1532855.092,4.553,199.8686
000818.SZ,20241120,1452714.684,4.3149,189.4191
000818.SZ,20241119,1414681.948,4.202,184.46
000818.SZ,20241118,1365103.56,4.0547,177.9955
000818.SZ,20241115,1356274.532,4.0285,176.8443
000818.SZ,20241114,1310771.08,3.8933,170.9111
000818.SZ,20241113,1357632.844,4.0325,177.0214
000818.SZ,20241112,1364424.404,4.0527,177.907
000818.SZ,20241111,1405173.764,4.1737,183.2203
000818.SZ,20241108,1351520.44,4.0144,176.2244
000818.SZ,20241107,1337258.164,3.972,174.3648
000818.SZ,20241106,1359670.312,4.0386,177.2871
000818.SZ,20241105,1348124.66,4.0043,175.7817
000818.SZ,20241104,1275454.968,3.7884,166.3063
000818.SZ,20241101,1159319.292,3.4435,151.1634
000818.SZ,20241031,1228593.204,3.6492,160.196
000818.SZ,20241030,1228593.204,3.6492,160.196
000818.SZ,20241029,1232668.14,3.6613,160.7273
000818.SZ,20241028,1257796.912,3.736,164.0038
000818.SZ,20241025,1244892.948,3.6976,162.3213
000818.SZ,20241024,1199389.496,3.3707,119.5475
000818.SZ,20241023,1215689.24,3.4165,121.1722
000818.SZ,20241022,1204822.744,3.386,120.0891
000818.SZ,20241021,1222480.8,3.4356,121.8491
000818.SZ,20241018,1188523.0,3.3402,118.4644
000818.SZ,20241017,1146415.328,3.2219,114.2674
000818.SZ,20241016,1167469.164,3.281,116.3659
000818.SZ,20241015,1192597.936,3.3516,118.8706
000818.SZ,20241014,1223159.956,3.4375,121.9168
000818.SZ,20241011,1208897.68,3.3975,120.4952
000818.SZ,20241010,1289038.088,3.6227,128.4831
000818.SZ,20241009,1332504.072,3.7448,132.8155
000818.SZ,20241008,1415361.104,3.9777,141.0742
000818.SZ,20240930,1334541.54,3.7506,133.0186
000818.SZ,20240927,1212972.616,3.4089,120.9014
000818.SZ,20240926,1115174.152,3.1341,111.1535
000818.SZ,20240925,1057445.892,2.9718,105.3995
000818.SZ,20240924,1051333.488,2.9546,104.7902
000818.SZ,20240923,1014659.064,2.8516,101.1348
000818.SZ,20240920,1010584.128,2.8401,100.7286
000818.SZ,20240919,996321.852,2.8,99.307
000818.SZ,20240918,963043.208,2.7065,95.99
000818.SZ,20240913,961005.74,2.7008,95.7869
000818.SZ,20240912,977984.64,2.7485,97.4793
000818.SZ,20240911,980022.108,2.7542,97.6824
000818.SZ,20240910,982738.732,2.7619,97.9531
000818.SZ,20240909,977305.484,2.7466,97.4116
000818.SZ,20240906,978663.796,2.7504,97.547
000818.SZ,20240905,1016696.532,2.8573,101.3378
000818.SZ,20240904,1017375.688,2.8592,101.4055
000818.SZ,20240903,1028921.34,2.8917,102.5563
000818.SZ,20240902,1011263.284,2.842,100.7963
000818.SZ,20240830,1068991.544,3.0043,106.5503
000818.SZ,20240829,1046579.396,2.9413,104.3164
000818.SZ,20240828,1079858.04,3.0348,107.6334
000818.SZ,20240827,1030958.808,2.8201,62.0175
000818.SZ,20240826,1053370.956,2.8814,63.3657
000818.SZ,20240823,1061520.828,2.9037,63.856
000818.SZ,20240822,1059483.36,2.8981,63.7334
000818.SZ,20240821,1089366.224,2.9799,65.531
000818.SZ,20240820,1094799.472,2.9948,65.8578
000818.SZ,20240819,1124003.18,3.0746,67.6146
000818.SZ,20240816,1134190.52,3.1025,68.2274
000818.SZ,20240815,1130115.584,3.0914,67.9823
000818.SZ,20240814,1060841.672,2.9019,63.8151
000818.SZ,20240813,1134190.52,3.1025,68.2274
000818.SZ,20240812,1149131.952,3.1434,69.1262
000818.SZ,20240809,1187164.688,3.2474,71.4141
000818.SZ,20240808,1200068.652,3.2827,72.1903
000818.SZ,20240807,1217726.708,3.331,73.2526
000818.SZ,20240806,1214330.928,3.3217,73.0483
000818.SZ,20240805,1246251.26,3.409,74.9685
000818.SZ,20240802,1319600.108,3.6097,79.3808
000818.SZ,20240801,1371215.964,3.7509,82.4857
000818.SZ,20240731,1362386.936,3.7267,81.9546
000818.SZ,20240730,1294471.336,3.5409,77.8691
000818.SZ,20240729,1314846.016,3.5967,79.0948
000818.SZ,20240726,1332504.072,3.645,80.157
