ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000012.SZ,20260421,4.53,0.686,1.13,51.6635,,1.0438,0.8918,0.9815,1378238.3714,887570.4189
000012.SZ,20260420,4.53,0.7484,1.2329,51.6635,,1.0438,0.8918,0.9815,1378238.3714,887570.4189
000012.SZ,20260417,4.53,0.6434,1.0599,51.6635,,1.0438,0.8918,0.9815,1378238.3714,887570.4189
000012.SZ,20260416,4.54,0.8615,1.4193,51.7775,,1.0461,0.8937,0.9836,1381280.8402,889529.7355
000012.SZ,20260415,4.49,0.6588,1.0853,51.2073,,1.0346,0.8839,0.9728,1366068.4961,879733.1525
000012.SZ,20260414,4.54,0.8456,1.393,51.7775,,1.0461,0.8937,0.9836,1381280.8402,889529.7355
000012.SZ,20260413,4.54,0.9839,1.6209,51.7775,,1.0461,0.8937,0.9836,1381280.8402,889529.7355
000012.SZ,20260410,4.49,0.9055,1.4918,51.2073,,1.0346,0.8839,0.9728,1366068.4961,879733.1525
000012.SZ,20260409,4.43,0.764,1.2586,50.523,,1.0207,0.8721,0.9598,1347813.6833,867977.2529
000012.SZ,20260408,4.47,1.0514,1.7321,50.9792,,1.0299,0.8799,0.9685,1359983.5585,875814.5193
000012.SZ,20260407,4.39,0.7603,1.2525,50.0668,,1.0115,0.8642,0.9511,1335643.808,860139.9865
000012.SZ,20260403,4.35,1.0161,1.674,49.6106,,1.0023,0.8563,0.9425,1323473.9328,852302.7201
000012.SZ,20260402,4.45,0.9907,1.6321,50.7511,,1.0253,0.876,0.9641,1353898.6209,871895.8861
000012.SZ,20260401,4.5,0.8736,1.4391,51.3213,,1.0369,0.8858,0.975,1369110.965,881692.4691
000012.SZ,20260331,4.45,1.093,1.8006,50.7511,,1.0253,0.876,0.9641,1353898.6209,871895.8861
000012.SZ,20260330,4.54,0.9523,1.5688,51.7775,,1.0461,0.8937,0.9836,1381280.8402,889529.7355
000012.SZ,20260327,4.54,0.8595,1.416,51.7775,,1.0461,0.8937,0.9836,1381280.8402,889529.7355
000012.SZ,20260326,4.52,1.0632,1.7515,51.5494,,1.0415,0.8898,0.9793,1375195.9026,885611.1023
000012.SZ,20260325,4.53,1.4322,2.3594,51.6635,,1.0438,0.8918,0.9815,1378238.3714,887570.4189
000012.SZ,20260324,4.45,1.343,2.2125,50.7511,,1.0253,0.876,0.9641,1353898.6209,871895.8861
000012.SZ,20260323,4.38,2.3147,3.8132,49.9528,,1.0092,0.8622,0.949,1332601.3392,858180.6699
000012.SZ,20260320,4.55,1.6736,2.7571,51.8916,,1.0484,0.8957,0.9858,1384323.309,891489.0521
000012.SZ,20260319,4.63,1.5684,2.5838,52.8039,,1.0668,0.9114,1.0031,1408663.0595,907163.5849
000012.SZ,20260318,4.74,1.4465,2.3829,54.0585,,1.0922,0.9331,1.027,1442130.2164,928716.0675
000012.SZ,20260317,4.81,1.5755,2.5954,54.8568,,1.1083,0.9469,1.0421,1463427.4981,942431.2836
000012.SZ,20260316,4.82,1.7046,2.8081,54.9708,,1.1106,0.9488,1.0443,1466469.9669,944390.6002
000012.SZ,20260313,4.87,2.0998,3.4591,56.0563,,1.1287,0.9676,1.0649,1495427.0561,954187.1832
000012.SZ,20260312,4.94,2.1231,3.4976,56.862,,1.1449,0.9815,1.0802,1516921.9009,967902.3994
000012.SZ,20260311,4.94,2.8224,4.6496,56.862,,1.1449,0.9815,1.0802,1516921.9009,967902.3994
000012.SZ,20260310,4.86,2.169,3.5732,55.9412,,1.1263,0.9656,1.0627,1492356.364,952227.8666
000012.SZ,20260309,4.84,2.4839,4.092,55.711,,1.1217,0.9616,1.0584,1486214.9798,948309.2334
000012.SZ,20260306,4.84,2.0584,3.3909,55.711,,1.1217,0.9616,1.0584,1486214.9798,948309.2334
000012.SZ,20260305,4.81,2.268,3.7363,55.3657,,1.1148,0.9557,1.0518,1477002.9035,942431.2836
000012.SZ,20260304,4.78,2.1375,3.5212,55.0204,,1.1078,0.9497,1.0452,1467790.8271,936553.3338
000012.SZ,20260303,4.83,2.8488,4.693,55.5959,,1.1194,0.9596,1.0562,1483144.2877,946349.9168
000012.SZ,20260302,4.93,3.0738,5.0637,56.7469,,1.1426,0.9795,1.078,1513851.2088,965943.0828
000012.SZ,20260227,5.03,3.7519,6.1808,57.898,,1.1657,0.9994,1.0999,1544558.1298,985536.2488
000012.SZ,20260226,5.04,7.2505,11.9443,58.0131,,1.1681,1.0014,1.1021,1547628.8219,987495.5654
000012.SZ,20260225,5.18,5.4729,9.016,59.6246,,1.2005,1.0292,1.1327,1590618.5114,1014925.9978
000012.SZ,20260224,4.71,1.7164,2.8276,54.2146,,1.0916,0.9358,1.0299,1446295.9824,922838.1177
000012.SZ,20260213,4.55,1.7317,2.8528,52.3729,,1.0545,0.904,0.995,1397164.9087,891489.0521
000012.SZ,20260212,4.67,1.6558,2.7277,53.7542,,1.0823,0.9278,1.0212,1434013.214,915000.8513
000012.SZ,20260211,4.79,1.7862,2.9426,55.1355,,1.1101,0.9517,1.0474,1470861.5193,938512.6504
000012.SZ,20260210,4.71,1.1385,1.8756,54.2146,,1.0916,0.9358,1.0299,1446295.9824,922838.1177
000012.SZ,20260209,4.76,2.0662,3.4037,54.7901,,1.1032,0.9457,1.0409,1461649.4429,932634.7006
000012.SZ,20260206,4.65,1.3279,2.1876,53.524,,1.0777,0.9239,1.0168,1427871.8298,911082.2181
000012.SZ,20260205,4.69,1.5287,2.5184,53.9844,,1.0869,0.9318,1.0256,1440154.5982,918919.4845
000012.SZ,20260204,4.77,2.5693,4.2326,54.9053,,1.1055,0.9477,1.0431,1464720.135,934594.0172
000012.SZ,20260203,4.55,1.4802,2.4385,52.3729,,1.0545,0.904,0.995,1397164.9087,891489.0521
000012.SZ,20260202,4.46,2.1997,3.6238,51.337,,1.0336,0.8861,0.9753,1369528.6797,873855.2027
000012.SZ,20260130,4.65,1.1449,1.886,53.524,,1.0777,0.9239,1.0168,1427871.8298,911082.2181
000012.SZ,20260129,4.71,1.2565,2.0699,54.2146,,1.0916,0.9358,1.0299,1446295.9824,922838.1177
000012.SZ,20260128,4.67,1.3325,2.1951,53.7542,,1.0823,0.9278,1.0212,1434013.214,915000.8513
000012.SZ,20260127,4.64,1.1209,1.8465,53.4089,,1.0754,0.9219,1.0146,1424801.1376,909122.9015
000012.SZ,20260126,4.67,1.6216,2.6714,53.7542,,1.0823,0.9278,1.0212,1434013.214,915000.8513
000012.SZ,20260123,4.71,2.4097,3.9696,54.2146,,1.0916,0.9358,1.0299,1446295.9824,922838.1177
000012.SZ,20260122,4.59,1.8452,3.0397,52.8334,,1.0638,0.9119,1.0037,1409447.6771,899326.3185
000012.SZ,20260121,4.49,0.9913,1.633,51.6823,,1.0406,0.8921,0.9818,1378740.756,879733.1525
000012.SZ,20260120,4.51,0.984,1.6211,51.9125,,1.0452,0.8961,0.9862,1384882.1403,883651.7857
000012.SZ,20260119,4.46,0.7362,1.2129,51.337,,1.0336,0.8861,0.9753,1369528.6797,873855.2027
000012.SZ,20260116,4.45,0.9704,1.5986,51.2219,,1.0313,0.8841,0.9731,1366457.9876,871895.8861
000012.SZ,20260115,4.49,0.7377,1.2152,51.6823,,1.0406,0.8921,0.9818,1378740.756,879733.1525
000012.SZ,20260114,4.48,1.2651,2.0841,51.5672,,1.0383,0.8901,0.9796,1375670.0639,877773.8359
000012.SZ,20260113,4.52,1.1615,1.9134,52.0276,,1.0475,0.898,0.9884,1387952.8324,885611.1023
000012.SZ,20260112,4.55,1.2007,1.978,52.3729,,1.0545,0.904,0.995,1397164.9087,891489.0521
000012.SZ,20260109,4.51,0.9087,1.497,51.9125,,1.0452,0.8961,0.9862,1384882.1403,883651.7857
000012.SZ,20260108,4.51,0.9438,1.5549,51.9125,,1.0452,0.8961,0.9862,1384882.1403,883651.7857
000012.SZ,20260107,4.5,0.9849,1.6225,51.7974,,1.0429,0.8941,0.984,1381811.4482,881692.4691
000012.SZ,20260106,4.53,1.133,1.8665,52.1427,,1.0499,0.9,0.9906,1391023.5245,887570.4189
000012.SZ,20260105,4.45,0.873,1.4381,51.2219,,1.0313,0.8841,0.9731,1366457.9876,871895.8861
000012.SZ,20251231,4.43,0.5244,0.8639,50.9917,,1.0267,0.8802,0.9687,1360316.6034,867977.2529
000012.SZ,20251230,4.44,0.7461,1.2292,51.1068,,1.029,0.8821,0.9709,1363387.2955,869936.5695
000012.SZ,20251229,4.49,0.6554,1.0797,51.6823,,1.0406,0.8921,0.9818,1378740.756,879733.1525
000012.SZ,20251226,4.5,0.6836,1.1262,51.7974,,1.0429,0.8941,0.984,1381811.4482,881692.4691
000012.SZ,20251225,4.49,0.5592,0.9212,51.6823,,1.0406,0.8921,0.9818,1378740.756,879733.1525
000012.SZ,20251224,4.49,0.7614,1.2543,51.6823,,1.0406,0.8921,0.9818,1378740.756,879733.1525
000012.SZ,20251223,4.45,0.7043,1.1603,51.2219,,1.0313,0.8841,0.9731,1366457.9876,871895.8861
000012.SZ,20251222,4.47,0.7081,1.1665,51.4521,,1.036,0.8881,0.9775,1372599.3718,875814.5193
000012.SZ,20251219,4.46,0.7913,1.3036,51.337,,1.0336,0.8861,0.9753,1369528.6797,873855.2027
000012.SZ,20251218,4.43,0.7157,1.179,50.9917,,1.0267,0.8802,0.9687,1360316.6034,867977.2529
000012.SZ,20251217,4.43,0.914,1.5058,50.9917,,1.0267,0.8802,0.9687,1360316.6034,867977.2529
000012.SZ,20251216,4.43,0.952,1.5684,50.9917,,1.0267,0.8802,0.9687,1360316.6034,867977.2529
000012.SZ,20251215,4.45,1.6672,2.7464,51.2219,,1.0313,0.8841,0.9731,1366457.9876,871895.8861
000012.SZ,20251212,4.57,2.7148,4.4724,52.6031,,1.0591,0.908,0.9993,1403306.2929,895407.6853
000012.SZ,20251211,4.58,1.4756,2.4309,52.7183,,1.0614,0.91,1.0015,1406376.985,897367.0019
000012.SZ,20251210,4.65,0.8586,1.4144,53.524,,1.0777,0.9239,1.0168,1427871.8298,911082.2181
000012.SZ,20251209,4.67,0.6471,1.066,53.7542,,1.0823,0.9278,1.0212,1434013.214,915000.8513
000012.SZ,20251208,4.72,0.6218,1.0244,54.3297,,1.0939,0.9378,1.0321,1449366.6745,924797.4343
000012.SZ,20251205,4.73,0.6551,1.0793,54.4448,,1.0962,0.9398,1.0343,1452437.3666,926756.7509
000012.SZ,20251204,4.71,0.6021,0.9919,54.2146,,1.0916,0.9358,1.0299,1446295.9824,922838.1177
000012.SZ,20251203,4.78,0.7311,1.2044,55.0204,,1.1078,0.9497,1.0452,1467790.8271,936553.3338
000012.SZ,20251202,4.77,0.7324,1.2065,54.9053,,1.1055,0.9477,1.0431,1464720.135,934594.0172
000012.SZ,20251201,4.73,1.0195,1.6796,54.4448,,1.0962,0.9398,1.0343,1452437.3666,926756.7509
000012.SZ,20251128,4.68,0.5675,0.9349,53.8693,,1.0846,0.9298,1.0234,1437083.9061,916960.1679
000012.SZ,20251127,4.63,0.4897,0.8068,53.2938,,1.073,0.9199,1.0124,1421730.4455,907163.5849
000012.SZ,20251126,4.66,0.9687,1.5958,53.6391,,1.08,0.9259,1.019,1430942.5219,913041.5347
000012.SZ,20251125,4.63,0.9162,1.5093,53.2938,,1.073,0.9199,1.0124,1421730.4455,907163.5849
000012.SZ,20251124,4.61,1.3061,2.1517,53.0636,,1.0684,0.9159,1.0081,1415589.0613,903244.9517
000012.SZ,20251121,4.66,1.0764,1.7732,53.6391,,1.08,0.9259,1.019,1430942.5219,913041.5347
000012.SZ,20251120,4.8,0.6948,1.1445,55.2506,,1.1124,0.9537,1.0496,1473932.2114,940471.967
000012.SZ,20251119,4.81,0.7778,1.2814,55.3657,,1.1148,0.9557,1.0518,1477002.9035,942431.2836
000012.SZ,20251118,4.87,0.9735,1.6037,56.0563,,1.1287,0.9676,1.0649,1495427.0561,954187.1832
000012.SZ,20251117,4.94,0.9285,1.5295,56.862,,1.1449,0.9815,1.0802,1516921.9009,967902.3994
000012.SZ,20251114,4.93,0.9125,1.5033,56.7469,,1.1426,0.9795,1.078,1513851.2088,965943.0828
000012.SZ,20251113,4.96,0.9172,1.511,57.0923,,1.1495,0.9855,1.0846,1523063.2851,971821.0326
000012.SZ,20251112,4.94,1.171,1.9291,56.862,,1.1449,0.9815,1.0802,1516921.9009,967902.3994
000012.SZ,20251111,4.98,1.3998,2.306,57.3225,,1.1541,0.9894,1.089,1529204.6693,975739.6658
000012.SZ,20251110,4.93,1.2184,2.0072,56.7469,,1.1426,0.9795,1.078,1513851.2088,965943.0828
000012.SZ,20251107,4.93,2.128,3.5056,56.7469,,1.1426,0.9795,1.078,1513851.2088,965943.0828
000012.SZ,20251106,4.84,1.1484,1.8918,55.711,,1.1217,0.9616,1.0584,1486214.9798,948309.2334
000012.SZ,20251105,4.81,0.9754,1.6069,55.3657,,1.1148,0.9557,1.0518,1477002.9035,942431.2836
000012.SZ,20251104,4.77,0.6302,1.0382,54.9053,,1.1055,0.9477,1.0431,1464720.135,934594.0172
000012.SZ,20251103,4.77,0.7053,1.162,54.9053,,1.1055,0.9477,1.0431,1464720.135,934594.0172
000012.SZ,20251031,4.76,0.8675,1.429,54.7901,,1.1032,0.9457,1.0409,1461649.4429,932634.7006
000012.SZ,20251030,4.76,0.9704,1.5986,54.7901,,1.1032,0.9457,1.0409,1461649.4429,932634.7006
000012.SZ,20251029,4.81,2.1887,3.6056,55.3657,,1.1148,0.9557,1.0518,1477002.9035,942431.2836
000012.SZ,20251028,4.7,0.9914,1.6331,54.0995,,1.0921,0.9338,1.0413,1443225.2903,920878.8011
000012.SZ,20251027,4.64,0.6322,1.0415,53.4089,,1.0781,0.9219,1.028,1424801.1376,909122.9015
000012.SZ,20251024,4.64,0.9282,1.5291,53.4089,,1.0781,0.9219,1.028,1424801.1376,909122.9015
000012.SZ,20251023,4.7,0.7436,1.225,54.0995,,1.0921,0.9338,1.0413,1443225.2903,920878.8011
000012.SZ,20251022,4.66,0.4231,0.6969,53.6391,,1.0828,0.9259,1.0324,1430942.5219,913041.5347
000012.SZ,20251021,4.66,0.5824,0.9594,53.6391,,1.0828,0.9259,1.0324,1430942.5219,913041.5347
000012.SZ,20251020,4.64,0.4909,0.8087,53.4089,,1.0781,0.9219,1.028,1424801.1376,909122.9015
000012.SZ,20251017,4.63,0.6537,1.0768,53.2938,,1.0758,0.9199,1.0258,1421730.4455,907163.5849
000012.SZ,20251016,4.67,0.6455,1.0633,53.7542,,1.0851,0.9278,1.0346,1434013.214,915000.8513
000012.SZ,20251015,4.73,0.7931,1.3065,54.4448,,1.099,0.9398,1.0479,1452437.3666,926756.7509
000012.SZ,20251014,4.72,1.0189,1.6785,54.3297,,1.0967,0.9378,1.0457,1449366.6745,924797.4343
000012.SZ,20251013,4.66,0.7879,1.298,53.6391,,1.0828,0.9259,1.0324,1430942.5219,913041.5347
000012.SZ,20251010,4.71,0.7916,1.304,54.2146,,1.0944,0.9358,1.0435,1446295.9824,922838.1177
000012.SZ,20251009,4.66,0.5884,0.9694,53.6391,,1.0828,0.9259,1.0324,1430942.5219,913041.5347
000012.SZ,20250930,4.63,0.5313,0.8753,53.2938,,1.0758,0.9199,1.0258,1421730.4455,907163.5849
000012.SZ,20250929,4.67,0.6442,1.0613,53.7542,,1.0851,0.9278,1.0346,1434013.214,915000.8513
000012.SZ,20250926,4.66,0.411,0.677,53.6391,,1.0828,0.9259,1.0324,1430942.5219,913041.5347
000012.SZ,20250925,4.69,0.7062,1.1633,53.9844,,1.0898,0.9318,1.0391,1440154.5982,918919.4845
000012.SZ,20250924,4.71,0.731,1.2042,54.2146,,1.0944,0.9358,1.0435,1446295.9824,922838.1177
000012.SZ,20250923,4.65,0.7707,1.2696,53.524,,1.0805,0.9239,1.0302,1427871.8298,911082.2181
000012.SZ,20250922,4.67,0.4828,0.7954,53.7542,,1.0851,0.9278,1.0346,1434013.214,915000.8513
000012.SZ,20250919,4.72,0.669,1.1022,54.3297,,1.0967,0.9378,1.0457,1449366.6745,924797.4343
000012.SZ,20250918,4.68,1.0696,1.762,53.8693,,1.0874,0.9298,1.0369,1437083.9061,916960.1679
000012.SZ,20250917,4.74,0.6323,1.0416,54.5599,,1.1014,0.9417,1.0502,1455508.0587,928716.0675
000012.SZ,20250916,4.75,0.6185,1.019,54.675,,1.1037,0.9437,1.0524,1458578.7508,930675.3841
000012.SZ,20250915,4.75,0.8266,1.3618,54.675,,1.1037,0.9437,1.0524,1458578.7508,930675.3841
000012.SZ,20250912,4.78,0.9643,1.5886,55.0204,,1.1107,0.9497,1.059,1467790.8271,936553.3338
000012.SZ,20250911,4.77,0.7779,1.2815,54.9053,,1.1083,0.9477,1.0568,1464720.135,934594.0172
000012.SZ,20250910,4.76,0.68,1.1202,54.7901,,1.106,0.9457,1.0546,1461649.4429,932634.7006
000012.SZ,20250909,4.81,0.7062,1.1634,55.3657,,1.1176,0.9557,1.0657,1477002.9035,942431.2836
000012.SZ,20250908,4.8,1.0995,1.8113,55.2506,,1.1153,0.9537,1.0634,1473932.2114,940471.967
000012.SZ,20250905,4.8,0.9496,1.5643,55.2506,,1.1153,0.9537,1.0634,1473932.2114,940471.967
000012.SZ,20250904,4.71,0.6058,0.9979,54.2146,,1.0944,0.9358,1.0435,1446295.9824,922838.1177
000012.SZ,20250903,4.67,0.5968,0.9831,53.7542,,1.0851,0.9278,1.0346,1434013.214,915000.8513
000012.SZ,20250902,4.73,0.6472,1.0661,54.4448,,1.099,0.9398,1.0479,1452437.3666,926756.7509
000012.SZ,20250901,4.75,0.6598,1.087,54.675,,1.1037,0.9437,1.0524,1458578.7508,930675.3841
000012.SZ,20250829,4.75,0.7183,1.1833,54.675,,1.1037,0.9437,1.0524,1458578.7508,930675.3841
000012.SZ,20250828,4.77,0.9731,1.603,54.9053,,1.1083,0.9477,1.0568,1464720.135,934594.0172
000012.SZ,20250827,4.79,1.1144,1.8358,55.1355,,1.113,0.9517,1.0612,1470861.5193,938512.6504
000012.SZ,20250826,4.87,0.729,1.201,56.0563,,1.1316,0.9676,1.079,1495427.0561,954187.1832
