ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000523.SZ,20260421,3.26,1.5102,2.0839,75.397,75.397,3.1183,2.8237,2.8237,598362.7183,432002.2102
000523.SZ,20260420,3.24,1.2079,1.6667,74.9345,74.9345,3.0992,2.8064,2.8064,594691.7814,429351.8899
000523.SZ,20260417,3.22,1.549,2.1375,74.4719,74.4719,3.08,2.7891,2.7891,591020.8444,426701.5696
000523.SZ,20260416,3.23,2.0957,2.8918,74.7032,74.7032,3.0896,2.7977,2.7977,592856.3129,428026.7297
000523.SZ,20260415,3.22,1.2402,1.7113,74.4719,74.4719,3.08,2.7891,2.7891,591020.8444,426701.5696
000523.SZ,20260414,3.27,1.4775,2.0387,75.6283,75.6283,3.1279,2.8324,2.8324,600198.1867,433327.3704
000523.SZ,20260413,3.28,1.5583,2.1503,75.8596,75.8596,3.1374,2.841,2.841,602033.6552,434652.5305
000523.SZ,20260410,3.24,1.6251,2.2425,74.9345,74.9345,3.0992,2.8064,2.8064,594691.7814,429351.8899
000523.SZ,20260409,3.22,1.8586,2.5646,74.4719,74.4719,3.08,2.7891,2.7891,591020.8444,426701.5696
000523.SZ,20260408,3.31,1.716,2.3679,76.5534,76.5534,3.1661,2.867,2.867,607540.0606,438628.011
000523.SZ,20260407,3.24,1.4085,1.9436,74.9345,74.9345,3.0992,2.8064,2.8064,594691.7814,429351.8899
000523.SZ,20260403,3.16,2.3631,3.2609,73.0842,73.0842,3.0226,2.7371,2.7371,580008.0337,418750.6087
000523.SZ,20260402,3.32,1.6169,2.2311,76.7847,76.7847,3.1757,2.8757,2.8757,609375.5291,439953.1711
000523.SZ,20260401,3.37,2.0809,2.8714,77.9411,77.9411,3.2235,2.919,2.919,618552.8714,446578.9719
000523.SZ,20260331,3.42,2.068,2.8536,79.0975,79.0975,3.2713,2.9623,2.9623,627730.2137,453204.7727
000523.SZ,20260330,3.5,1.8427,2.5526,12.5218,12.4322,3.3966,3.1289,3.0405,642413.9614,463806.0539
000523.SZ,20260327,3.51,1.5097,2.0914,12.5576,12.4677,3.4063,3.1378,3.0492,644249.4298,465131.2141
000523.SZ,20260326,3.44,1.5992,2.2152,12.3072,12.2191,3.3384,3.0753,2.9884,631401.1506,455855.093
000523.SZ,20260325,3.48,2.0574,2.8501,12.4503,12.3611,3.3772,3.111,3.0232,638743.0244,461155.7336
000523.SZ,20260324,3.42,2.1855,3.0275,12.2356,12.148,3.319,3.0574,2.971,627730.2137,453204.7727
000523.SZ,20260323,3.27,2.7467,3.8048,11.699,11.6152,3.1734,2.9233,2.8407,600198.1867,433327.3704
000523.SZ,20260320,3.45,2.5387,3.5167,12.3429,12.2546,3.3481,3.0842,2.9971,633236.619,457180.2531
000523.SZ,20260319,3.56,2.0329,2.816,12.7365,12.6453,3.4548,3.1825,3.0927,653426.7721,471757.0148
000523.SZ,20260318,3.67,1.7965,2.4886,13.13,13.036,3.5616,3.2809,3.1882,673616.9252,486333.7765
000523.SZ,20260317,3.64,2.3936,3.3157,13.0227,12.9295,3.5325,3.2541,3.1622,668110.5198,482358.2961
000523.SZ,20260316,3.7,1.6113,2.232,13.2374,13.1426,3.5907,3.3077,3.2143,679123.3306,490309.257
000523.SZ,20260313,3.66,1.8512,2.5644,13.0942,13.0005,3.5519,3.2719,3.1795,671781.4567,485008.6164
000523.SZ,20260312,3.67,1.5677,2.1717,13.13,13.036,3.5616,3.2809,3.1882,673616.9252,486333.7765
000523.SZ,20260311,3.73,2.6701,3.6987,13.3447,13.2492,3.6198,3.3345,3.2404,684629.736,494284.7374
000523.SZ,20260310,3.68,1.915,2.6527,13.1658,13.0716,3.5713,3.2898,3.1969,675452.3936,487658.9367
000523.SZ,20260309,3.7,2.367,3.2789,13.2374,13.1426,3.5907,3.3077,3.2143,679123.3306,490309.257
000523.SZ,20260306,3.73,2.6402,3.6573,13.3447,13.2492,3.6198,3.3345,3.2404,684629.736,494284.7374
000523.SZ,20260305,3.62,2.1775,3.0164,12.9511,12.8584,3.5131,3.2362,3.1448,664439.5829,479707.9757
000523.SZ,20260304,3.57,2.4341,3.3718,12.7723,12.6808,3.4646,3.1915,3.1014,655262.2406,473082.175
000523.SZ,20260303,3.6,4.9752,6.8918,12.8796,12.7874,3.4937,3.2183,3.1274,660768.646,477057.6554
000523.SZ,20260302,3.83,3.4251,4.7446,13.7025,13.6044,3.7169,3.4239,3.3272,702984.4206,507536.339
000523.SZ,20260227,3.9,2.7384,3.7933,13.9529,13.853,3.7848,3.4865,3.388,715832.6998,516812.4601
000523.SZ,20260226,3.88,3.4728,4.8106,13.8813,13.782,3.7654,3.4686,3.3707,712161.7629,514162.1398
000523.SZ,20260225,3.95,4.2407,5.8744,14.1318,14.0306,3.8333,3.5312,3.4315,725010.0421,523438.2608
000523.SZ,20260224,3.92,5.0245,6.9602,14.0244,13.9241,3.8042,3.5044,3.4054,719503.6367,519462.7804
000523.SZ,20260213,3.77,4.3182,5.9818,13.4878,13.3912,3.6586,3.3703,3.2751,691971.6098,499585.3781
000523.SZ,20260212,3.84,5.5179,7.6436,13.7382,13.6399,3.7266,3.4329,3.3359,704819.889,508861.4991
000523.SZ,20260211,3.89,5.454,7.555,13.9171,13.8175,3.7751,3.4776,3.3793,713997.2313,515487.2999
000523.SZ,20260210,4.02,4.9662,6.8794,14.3822,14.2793,3.9013,3.5938,3.4923,737858.3213,532714.3819
000523.SZ,20260209,4.08,7.6553,10.6044,14.5969,14.4924,3.9595,3.6474,3.5444,748871.1321,540665.3428
000523.SZ,20260206,4.07,15.1321,20.9616,14.5611,14.4569,3.9498,3.6385,3.5357,747035.6636,539340.1827
000523.SZ,20260205,4.14,18.5461,25.6908,14.8115,14.7055,4.0177,3.7011,3.5965,759883.9429,548616.3038
000523.SZ,20260204,3.9,4.1807,5.7913,13.9529,13.853,3.7848,3.4865,3.388,715832.6998,516812.4601
000523.SZ,20260203,3.81,3.574,4.9509,13.6309,13.5333,3.6975,3.406,3.3099,699313.4836,504886.0187
000523.SZ,20260202,3.77,5.1704,7.1623,13.4878,13.3912,3.6586,3.3703,3.2751,691971.6098,499585.3781
