ts_code,trade_date,total_mv,pb,pe_ttm
002004.SZ,20260416,1041437.4945,1.0738,
002004.SZ,20260415,1035497.7369,1.0676,
002004.SZ,20260414,1017678.4642,1.0493,
002004.SZ,20260413,1015698.545,1.0472,
002004.SZ,20260410,1051337.0904,1.084,
002004.SZ,20260409,1051337.0904,1.084,
002004.SZ,20260408,1063216.6056,1.0962,
002004.SZ,20260407,1039457.5753,1.0717,
002004.SZ,20260403,1023618.2217,1.0554,
002004.SZ,20260402,1053317.0096,1.086,
002004.SZ,20260401,1065196.5248,1.0983,
002004.SZ,20260331,1035497.7369,1.0676,
002004.SZ,20260330,1067176.4439,1.1003,
002004.SZ,20260327,1033517.8177,1.0656,
002004.SZ,20260326,1001839.1106,1.0329,
002004.SZ,20260325,997879.2723,1.0289,
002004.SZ,20260324,970160.4036,1.0003,
002004.SZ,20260323,954321.0501,0.9839,
002004.SZ,20260320,1011738.7066,1.0431,
002004.SZ,20260319,1039457.5753,1.0717,
002004.SZ,20260318,1071136.2823,1.1044,
002004.SZ,20260317,1077076.0399,1.1105,
002004.SZ,20260316,1094895.3126,1.1289,
002004.SZ,20260313,1114694.5045,1.1493,
002004.SZ,20260312,1110734.6662,1.1452,
002004.SZ,20260311,1081035.8783,1.1146,
002004.SZ,20260310,1077076.0399,1.1105,
002004.SZ,20260309,1079055.9591,1.1126,
002004.SZ,20260306,1100835.0702,1.135,
002004.SZ,20260305,1059256.7672,1.0921,
002004.SZ,20260304,1055296.9288,1.0881,
002004.SZ,20260303,1073116.2015,1.1064,
002004.SZ,20260302,1112714.5853,1.1473,
002004.SZ,20260227,1100835.0702,1.135,
002004.SZ,20260226,1096875.2318,1.1309,
002004.SZ,20260225,1094895.3126,1.1289,
002004.SZ,20260224,1086975.6359,1.1207,
002004.SZ,20260213,1061236.6864,1.0942,
002004.SZ,20260212,1081035.8783,1.1146,
002004.SZ,20260211,1083015.7975,1.1166,
002004.SZ,20260210,1077076.0399,1.1105,
002004.SZ,20260209,1086975.6359,1.1207,
002004.SZ,20260206,1088955.5551,1.1228,
002004.SZ,20260205,1077076.0399,1.1105,
002004.SZ,20260204,1092915.3934,1.1268,
002004.SZ,20260203,1084995.7167,1.1187,
002004.SZ,20260202,1067176.4439,1.1003,
002004.SZ,20260130,1108754.747,1.1432,
002004.SZ,20260129,1112714.5853,1.1473,
002004.SZ,20260128,1150333.05,1.186,
002004.SZ,20260127,1148353.1308,1.184,
002004.SZ,20260126,1164192.4843,1.2003,
002004.SZ,20260123,1118654.3429,1.1534,
002004.SZ,20260122,1088955.5551,1.1228,
002004.SZ,20260121,1069156.3631,1.1023,
002004.SZ,20260120,1118654.3429,1.1534,
002004.SZ,20260119,1100835.0702,1.135,
002004.SZ,20260116,1077076.0399,1.1105,
002004.SZ,20260115,1063216.6056,1.0962,
002004.SZ,20260114,1079055.9591,1.1126,
002004.SZ,20260113,980059.9995,1.0105,
002004.SZ,20260112,970160.4036,1.0003,
002004.SZ,20260109,968180.4844,0.9982,
002004.SZ,20260108,964220.646,0.9942,
002004.SZ,20260107,962240.7268,0.9921,
002004.SZ,20260106,968180.4844,0.9982,
002004.SZ,20260105,952341.1309,0.9819,
002004.SZ,20251231,946401.3733,0.9758,
002004.SZ,20251230,952341.1309,0.9819,
002004.SZ,20251229,954321.0501,0.9839,
002004.SZ,20251226,966200.5652,0.9962,
002004.SZ,20251225,964220.646,0.9942,
002004.SZ,20251224,964220.646,0.9942,
002004.SZ,20251223,956300.9693,0.986,
002004.SZ,20251222,962240.7268,0.9921,
002004.SZ,20251219,974120.242,1.0044,
002004.SZ,20251218,950361.2117,0.9799,
002004.SZ,20251217,930562.0198,0.9594,
002004.SZ,20251216,924622.2622,0.9533,
002004.SZ,20251215,934521.8582,0.9635,
002004.SZ,20251212,924622.2622,0.9533,
002004.SZ,20251211,930562.0198,0.9594,
002004.SZ,20251210,938481.6965,0.9676,
002004.SZ,20251209,948381.2925,0.9778,
002004.SZ,20251208,962240.7268,0.9921,
002004.SZ,20251205,962240.7268,0.9921,
002004.SZ,20251204,954321.0501,0.9839,
002004.SZ,20251203,960260.8076,0.9901,
002004.SZ,20251202,960260.8076,0.9901,
002004.SZ,20251201,954321.0501,0.9839,
