ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000016.SZ,20260421,3.41,5.1517,7.6686,,,6.4877,0.7388,0.7693,821109.3841,544438.4858
000016.SZ,20260420,3.26,3.5344,5.2613,,,6.2023,0.7063,0.7354,784990.203,520489.5788
000016.SZ,20260417,3.18,2.8751,4.2798,,,6.0501,0.6889,0.7174,765726.6397,507716.8284
000016.SZ,20260416,3.29,2.9903,4.4513,,,6.2594,0.7128,0.7422,792214.0392,525279.3602
000016.SZ,20260415,3.18,2.1416,3.1879,,,6.0501,0.6889,0.7174,765726.6397,507716.8284
000016.SZ,20260414,3.26,3.631,5.405,,,6.2023,0.7063,0.7354,784990.203,520489.5788
000016.SZ,20260413,3.23,2.9212,4.3484,,,6.1452,0.6998,0.7287,777766.3668,515699.7974
000016.SZ,20260410,3.13,1.5949,2.3742,,,5.955,0.6781,0.7061,753686.9127,499733.8594
000016.SZ,20260409,3.15,1.8938,2.819,,,5.993,0.6824,0.7106,758502.8035,502927.047
000016.SZ,20260408,3.26,3.1845,4.7403,,,6.2023,0.7063,0.7354,784990.203,520489.5788
000016.SZ,20260407,3.11,2.9588,4.4044,,,5.9169,0.6738,0.7016,748871.0219,496540.6718
000016.SZ,20260403,3.07,3.5493,5.2834,,,5.8408,0.6651,0.6926,739239.2403,490154.2966
000016.SZ,20260402,3.26,5.2483,7.8125,,,6.2023,0.7063,0.7354,784990.203,520489.5788
000016.SZ,20260401,3.47,6.5569,9.7604,,,6.6019,0.7518,0.7828,835557.0566,554018.0486
000016.SZ,20260331,3.28,3.1355,4.6674,,,6.2404,0.7106,0.74,789806.0938,523682.7664
000016.SZ,20260330,3.25,1.2823,1.9088,,,6.1833,0.7041,0.7332,782582.2576,518892.985
000016.SZ,20260327,3.24,1.7603,2.6203,,,6.1643,0.7019,0.7309,780174.3122,517296.3912
000016.SZ,20260326,3.17,1.9279,2.8699,,,6.0311,0.6868,0.7151,763318.6943,506120.2346
000016.SZ,20260325,3.31,2.3108,3.4398,,,6.2974,0.7171,0.7467,797029.93,528472.5478
000016.SZ,20260324,3.17,2.5662,3.8199,,,6.0311,0.6868,0.7151,763318.6943,506120.2346
000016.SZ,20260323,3.01,2.4077,3.584,,,5.7267,0.6521,0.679,724791.5678,480574.7338
000016.SZ,20260320,3.21,2.3657,3.5216,,,6.1072,0.6954,0.7242,772950.476,512506.6098
000016.SZ,20260319,3.26,2.0973,3.122,,,6.2023,0.7063,0.7354,784990.203,520489.5788
000016.SZ,20260318,3.37,2.0374,3.0328,,,6.4116,0.7301,0.7603,811477.6025,538052.1106
000016.SZ,20260317,3.39,3.4814,5.1822,,,6.4496,0.7344,0.7648,816293.4933,541245.2982
000016.SZ,20260316,3.38,2.1828,3.2493,,,6.4306,0.7323,0.7625,813885.5479,539648.7044
000016.SZ,20260313,3.3,2.4514,3.6491,,,6.2784,0.7149,0.7445,794621.9846,526875.954
000016.SZ,20260312,3.39,2.4083,3.5849,,,6.4496,0.7344,0.7648,816293.4933,541245.2982
000016.SZ,20260311,3.48,2.0228,3.0111,,,6.6209,0.7539,0.7851,837965.002,555614.6424
000016.SZ,20260310,3.51,2.0713,3.0832,,,6.678,0.7604,0.7918,845188.8382,560404.4238
000016.SZ,20260309,3.45,2.9215,4.3488,,,6.5638,0.7474,0.7783,830741.1658,550824.861
000016.SZ,20260306,3.54,2.082,3.0992,,,6.735,0.7669,0.7986,852412.6744,565194.2052
000016.SZ,20260305,3.55,3.3765,5.0261,,,6.7541,0.7691,0.8009,854820.6198,566790.799
000016.SZ,20260304,3.46,2.1563,3.2099,,,6.5828,0.7496,0.7806,833149.1112,552421.4548
000016.SZ,20260303,3.5,2.7401,4.0788,,,6.6589,0.7583,0.7896,842780.8928,558807.83
000016.SZ,20260302,3.67,2.6513,3.9467,,,6.9824,0.7951,0.8279,883715.9647,585949.9246
000016.SZ,20260227,3.82,2.2019,3.2777,,,7.2677,0.8276,0.8618,919835.1459,609898.8316
000016.SZ,20260226,3.85,2.3486,3.496,,,7.3248,0.8341,0.8685,927058.9821,614688.613
000016.SZ,20260225,3.92,3.0559,4.5489,,,7.458,0.8492,0.8843,943914.5999,625864.7696
000016.SZ,20260224,3.9,5.6031,8.3406,,,7.4199,0.8449,0.8798,939098.7091,622671.582
000016.SZ,20260213,3.94,8.0354,11.9613,,,7.4961,0.8536,0.8888,948730.4908,629057.9572
000016.SZ,20260212,3.75,3.5533,5.2893,,,7.1346,0.8124,0.846,902979.528,598722.675
000016.SZ,20260211,3.91,3.7733,5.6168,,,7.439,0.8471,0.8821,941506.6545,624268.1758
000016.SZ,20260210,4.02,7.4021,11.0185,,,7.6483,0.8709,0.9069,967994.054,641830.7076
000016.SZ,20260209,4.05,6.4643,9.6226,,,7.7053,0.8774,0.9137,975217.8902,646620.489
000016.SZ,20260206,3.68,6.7755,10.0858,,,7.0014,0.7972,0.8302,886123.9101,587546.5184
000016.SZ,20260205,3.57,8.3558,12.4382,,,6.7921,0.7734,0.8054,859636.5107,569983.9866
000016.SZ,20260204,3.83,13.2478,19.7202,,,7.2868,0.8297,0.864,922243.0913,611495.4254
000016.SZ,20260203,4.03,0.4758,0.7082,,,7.6673,0.8731,0.9091,970401.9994,643427.3014
000016.SZ,20260202,4.48,0.5847,0.8704,,,8.5234,0.9706,1.0107,1078759.5428,715274.0224
000016.SZ,20260130,4.98,1.6432,2.446,,,9.4747,1.0789,1.1235,1199156.8132,795103.7124
000016.SZ,20260129,5.01,1.6426,2.4451,,,9.5318,1.0854,1.1302,1206380.6494,799893.4938
000016.SZ,20260128,5.06,1.568,2.334,,,9.6269,1.0962,1.1415,1218420.3764,807876.4628
000016.SZ,20260127,5.09,1.7028,2.5348,,,9.684,1.1027,1.1483,1225644.2127,812666.2442
000016.SZ,20260126,5.06,1.8881,2.8105,,,9.6269,1.0962,1.1415,1218420.3764,807876.4628
000016.SZ,20260123,5.16,2.1264,3.1653,,,9.8172,1.1179,1.1641,1242499.8305,823842.4008
000016.SZ,20260122,5.17,2.6645,3.9662,,,9.8362,1.12,1.1663,1244907.7759,825438.9946
000016.SZ,20260121,5.19,4.0091,5.9679,,,9.8742,1.1244,1.1708,1249723.6668,828632.1822
000016.SZ,20260120,5.1,1.9973,2.9731,,,9.703,1.1049,1.1505,1228052.1581,814262.838
000016.SZ,20260119,5.07,1.8125,2.698,,,9.6459,1.0984,1.1438,1220828.3219,809473.0566
000016.SZ,20260116,5.11,3.3268,4.9521,,,9.722,1.1071,1.1528,1230460.1035,815859.4318
000016.SZ,20260115,4.98,2.1639,3.221,,,9.4747,1.0789,1.1235,1199156.8132,795103.7124
000016.SZ,20260114,5.06,2.4663,3.6712,,,9.6269,1.0962,1.1415,1218420.3764,807876.4628
000016.SZ,20260113,5.07,2.1395,3.1848,,,9.6459,1.0984,1.1438,1220828.3219,809473.0566
000016.SZ,20260112,5.13,3.1036,4.6198,,,9.7601,1.1114,1.1573,1235275.9943,819052.6194
000016.SZ,20260109,5.07,1.5245,2.2693,,,9.6459,1.0984,1.1438,1220828.3219,809473.0566
000016.SZ,20260108,5.07,1.3486,2.0075,,,9.6459,1.0984,1.1438,1220828.3219,809473.0566
000016.SZ,20260107,5.06,2.0769,3.0917,,,9.6269,1.0962,1.1415,1218420.3764,807876.4628
000016.SZ,20260106,5.14,3.2166,4.7881,,,9.7791,1.1135,1.1596,1237683.9397,820649.2132
000016.SZ,20260105,5.04,1.9604,2.9182,,,9.5889,1.0919,1.137,1213604.4856,804683.2752
000016.SZ,20251231,4.97,1.1647,1.7337,,,9.4557,1.0767,1.1212,1196748.8678,793507.1186
000016.SZ,20251230,5.01,1.0874,1.6186,,,9.5318,1.0854,1.1302,1206380.6494,799893.4938
000016.SZ,20251229,5.01,1.9433,2.8927,,,9.5318,1.0854,1.1302,1206380.6494,799893.4938
000016.SZ,20251226,5.09,1.3034,1.9402,,,9.684,1.1027,1.1483,1225644.2127,812666.2442
000016.SZ,20251225,5.11,1.0428,1.5523,,,9.722,1.1071,1.1528,1230460.1035,815859.4318
000016.SZ,20251224,5.14,1.2106,1.8021,,,9.7791,1.1135,1.1596,1237683.9397,820649.2132
000016.SZ,20251223,5.1,1.7093,2.5444,,,9.703,1.1049,1.1505,1228052.1581,814262.838
000016.SZ,20251222,5.22,1.2112,1.8029,,,9.9313,1.1309,1.1776,1256947.503,833421.9636
000016.SZ,20251219,5.2,1.1392,1.6958,,,9.8933,1.1265,1.1731,1252131.6122,830228.776
000016.SZ,20251218,5.14,1.0584,1.5755,,,9.7791,1.1135,1.1596,1237683.9397,820649.2132
000016.SZ,20251217,5.22,1.9758,2.9411,,,9.9313,1.1309,1.1776,1256947.503,833421.9636
000016.SZ,20251216,5.14,1.3819,2.0571,,,9.7791,1.1135,1.1596,1237683.9397,820649.2132
000016.SZ,20251215,5.12,1.1929,1.7757,,,9.7411,1.1092,1.155,1232868.0489,817456.0256
000016.SZ,20251212,5.17,1.0761,1.6019,,,9.8362,1.12,1.1663,1244907.7759,825438.9946
000016.SZ,20251211,5.16,2.2987,3.4218,,,9.8172,1.1179,1.1641,1242499.8305,823842.4008
000016.SZ,20251210,5.37,3.4352,5.1135,,,10.2167,1.1634,1.2114,1293066.6841,857370.8706
000016.SZ,20251209,5.26,3.6365,5.4132,,,10.0074,1.1395,1.1866,1266579.2846,839808.3388
000016.SZ,20251208,5.15,1.9695,2.9317,,,9.7981,1.1157,1.1618,1240091.8851,822245.807
000016.SZ,20251205,5.21,1.0455,1.5562,,,9.9123,1.1287,1.1754,1254539.5576,831825.3698
000016.SZ,20251204,5.18,1.1048,1.6445,,,9.8552,1.1222,1.1686,1247315.7213,827035.5884
000016.SZ,20251203,5.23,1.3224,1.9684,,,9.9503,1.133,1.1799,1259355.4484,835018.5574
000016.SZ,20251202,5.3,1.5556,2.3156,,,10.0835,1.1482,1.1957,1276211.0662,846194.714
000016.SZ,20251201,5.37,3.3888,5.0444,,,10.2167,1.1634,1.2114,1293066.6841,857370.8706
000016.SZ,20251128,5.2,1.5937,2.3723,,,9.8933,1.1265,1.1731,1252131.6122,830228.776
000016.SZ,20251127,5.11,1.4861,2.2121,,,9.722,1.1071,1.1528,1230460.1035,815859.4318
000016.SZ,20251126,5.16,2.1649,3.2227,,,9.8172,1.1179,1.1641,1242499.8305,823842.4008
000016.SZ,20251125,5.16,1.7366,2.5851,,,9.8172,1.1179,1.1641,1242499.8305,823842.4008
000016.SZ,20251124,5.15,1.7258,2.5689,,,9.7981,1.1157,1.1618,1240091.8851,822245.807
000016.SZ,20251121,5.03,2.2087,3.2879,,,9.5698,1.0897,1.1347,1211196.5402,803086.6814
000016.SZ,20251120,5.19,1.4787,2.2011,,,9.8742,1.1244,1.1708,1249723.6668,828632.1822
000016.SZ,20251119,5.21,2.9368,4.3717,,,9.9123,1.1287,1.1754,1254539.5576,831825.3698
000016.SZ,20251118,5.38,2.9004,4.3174,,,10.2357,1.1655,1.2137,1295474.6295,858967.4644
000016.SZ,20251117,5.54,2.5774,3.8366,,,10.5401,1.2002,1.2498,1334001.756,884512.9652
000016.SZ,20251114,5.53,2.2918,3.4115,,,10.5211,1.198,1.2475,1331593.8106,882916.3714
000016.SZ,20251113,5.61,2.6125,3.8889,,,10.6733,1.2154,1.2656,1350857.3739,895689.1218
000016.SZ,20251112,5.64,3.3614,5.0037,,,10.7304,1.2219,1.2724,1358081.2101,900478.9032
000016.SZ,20251111,5.64,4.1741,6.2134,,,10.7304,1.2219,1.2724,1358081.2101,900478.9032
000016.SZ,20251110,5.61,4.0708,6.0596,,,10.6733,1.2154,1.2656,1350857.3739,895689.1218
000016.SZ,20251107,5.44,2.4921,3.7096,,,10.3499,1.1785,1.2272,1309922.302,868547.0272
000016.SZ,20251106,5.51,2.128,3.1677,,,10.4831,1.1937,1.243,1326777.9198,879723.1838
000016.SZ,20251105,5.51,2.8315,4.2148,,,10.4831,1.1937,1.243,1326777.9198,879723.1838
000016.SZ,20251104,5.49,2.9516,4.3936,,,10.445,1.1894,1.2385,1321962.029,876529.9962
000016.SZ,20251103,5.48,2.5907,3.8565,,,10.426,1.1872,1.2363,1319554.0836,874933.4024
000016.SZ,20251031,5.41,2.6011,3.8718,,,10.2928,1.172,1.2205,1302698.4657,863757.2458
000016.SZ,20251030,5.44,4.0452,6.0216,,,10.3499,1.1785,1.2272,1309922.302,868547.0272
000016.SZ,20251029,5.57,4.3052,6.4086,,,7.2035,1.2067,1.2249,1341225.5923,889302.7466
000016.SZ,20251028,5.67,8.1823,12.1799,,,7.3328,1.2284,1.2469,1365305.0463,905268.6846
000016.SZ,20251027,5.92,12.0622,17.9554,,,7.6562,1.2825,1.3019,1425503.6815,945183.5296
000016.SZ,20251024,5.61,6.7075,9.9845,,,7.2552,1.2154,1.2337,1350857.3739,895689.1218
000016.SZ,20251023,5.56,8.2086,12.219,,,7.1906,1.2045,1.2227,1338817.6468,887706.1528
000016.SZ,20251022,5.38,6.9019,10.2739,,,6.9578,1.1655,1.1831,1295474.6295,858967.4644
000016.SZ,20251021,5.5,4.0597,6.0431,,,7.113,1.1915,1.2095,1324369.9744,878126.59
000016.SZ,20251020,5.0,1.0903,1.6229,,,6.4663,1.0832,1.0995,1203972.704,798296.9
000016.SZ,20251017,4.97,1.8897,2.8129,,,6.4276,1.0767,1.0929,1196748.8678,793507.1186
000016.SZ,20251016,5.08,1.4609,2.1746,,,6.5698,1.1006,1.1171,1223236.2673,811069.6504
000016.SZ,20251015,5.14,1.397,2.0796,,,6.6474,1.1135,1.1303,1237683.9397,820649.2132
000016.SZ,20251014,5.11,2.0076,2.9884,,,6.6086,1.1071,1.1237,1230460.1035,815859.4318
000016.SZ,20251013,5.2,2.1788,3.2433,,,6.725,1.1265,1.1435,1252131.6122,830228.776
000016.SZ,20251010,5.28,2.5473,3.7918,,,6.8285,1.1439,1.1611,1271395.1754,843001.5264
000016.SZ,20251009,5.42,3.5859,5.3379,,,7.0095,1.1742,1.1919,1305106.4111,865353.8396
000016.SZ,20250930,5.27,2.2899,3.4087,,,6.8155,1.1417,1.1589,1268987.23,841404.9326
000016.SZ,20250929,5.21,2.2253,3.3126,,,6.7379,1.1287,1.1457,1254539.5576,831825.3698
000016.SZ,20250926,5.21,2.7314,4.0659,,,6.7379,1.1287,1.1457,1254539.5576,831825.3698
000016.SZ,20250925,5.33,2.272,3.3821,,,6.8931,1.1547,1.1721,1283434.9025,850984.4954
000016.SZ,20250924,5.46,2.8657,4.2657,,,7.0613,1.1829,1.2007,1314738.1928,871740.2148
000016.SZ,20250923,5.36,4.1023,6.1065,,,6.9319,1.1612,1.1787,1290658.7387,855774.2768
000016.SZ,20250922,5.52,3.4916,5.1974,,,7.1388,1.1959,1.2139,1329185.8652,881319.7776
000016.SZ,20250919,5.59,4.2472,6.3223,,,7.2294,1.211,1.2293,1346041.4831,892495.9342
000016.SZ,20250918,5.57,6.5555,9.7583,,,7.2035,1.2067,1.2249,1341225.5923,889302.7466
000016.SZ,20250917,5.54,2.593,3.8599,,,7.1647,1.2002,1.2183,1334001.756,884512.9652
000016.SZ,20250916,5.61,3.2116,4.7807,,,7.2552,1.2154,1.2337,1350857.3739,895689.1218
000016.SZ,20250915,5.58,4.0755,6.0666,,,7.2164,1.2089,1.2271,1343633.5377,890899.3404
000016.SZ,20250912,5.53,6.3831,9.5017,,,7.1518,1.198,1.2161,1331593.8106,882916.3714
000016.SZ,20250911,5.4,2.9379,4.3732,,,6.9837,1.1699,1.1875,1300290.5203,862160.652
000016.SZ,20250910,5.3,1.9474,2.8988,,,6.8543,1.1482,1.1655,1276211.0662,846194.714
000016.SZ,20250909,5.29,2.8975,4.3131,,,6.8414,1.146,1.1633,1273803.1208,844598.1202
000016.SZ,20250908,5.44,3.0112,4.4823,,,7.0354,1.1785,1.1963,1309922.302,868547.0272
000016.SZ,20250905,5.49,3.7077,5.5191,,,7.1001,1.1894,1.2073,1321962.029,876529.9962
000016.SZ,20250904,5.43,4.1622,6.1957,,,7.0225,1.1764,1.1941,1307514.3565,866950.4334
000016.SZ,20250903,5.41,4.0933,6.0931,,,6.9966,1.172,1.1897,1302698.4657,863757.2458
000016.SZ,20250902,5.57,4.5735,6.808,,,7.2035,1.2067,1.2249,1341225.5923,889302.7466
000016.SZ,20250901,5.79,4.0221,5.9871,,,7.488,1.2544,1.2733,1394200.3912,924427.8102
000016.SZ,20250829,5.71,6.2083,9.2415,,,7.3846,1.237,1.2557,1374936.828,911655.0598
000016.SZ,20250828,5.96,7.3636,10.9612,,,6.0609,1.2912,1.2818,1435135.4632,951569.9048
000016.SZ,20250827,5.89,10.8394,16.1351,,,5.9897,1.276,1.2667,1418279.8453,940393.7482
000016.SZ,20250826,6.17,19.1325,28.48,,,6.2745,1.3367,1.3269,1485702.3167,985098.3746
000016.SZ,20250825,6.12,10.9585,16.3124,,,6.2236,1.3259,1.3162,1473662.5897,977115.4056
000016.SZ,20250822,5.56,4.1968,6.2473,,,5.6541,1.2045,1.1957,1338817.6468,887706.1528
000016.SZ,20250821,5.56,6.1132,9.1,,,5.6541,1.2045,1.1957,1338817.6468,887706.1528
000016.SZ,20250820,5.62,7.4087,11.0283,,,5.7151,1.2175,1.2086,1353265.3193,897285.7156
000016.SZ,20250819,5.51,7.8377,11.6669,,,5.6033,1.1937,1.185,1326777.9198,879723.1838
000016.SZ,20250818,5.47,10.1655,15.132,,,5.5626,1.185,1.1764,1317146.1382,873336.8086
000016.SZ,20250815,5.33,5.7447,8.5513,,,5.4202,1.1547,1.1463,1283434.9025,850984.4954
000016.SZ,20250814,5.34,6.2315,9.276,,,5.4304,1.1569,1.1484,1285842.8479,852581.0892
000016.SZ,20250813,5.49,11.1778,16.6389,,,5.5829,1.1894,1.1807,1321962.029,876529.9962
000016.SZ,20250812,5.31,11.9086,17.7267,,,5.3999,1.1504,1.142,1278619.0116,847791.3078
000016.SZ,20250811,5.42,15.1498,22.5515,,,5.5118,1.1742,1.1656,1305106.4111,865353.8396
000016.SZ,20250808,4.93,1.9484,2.9003,,,5.0135,1.0681,1.0602,1187117.0861,787120.7434
000016.SZ,20250807,4.99,4.2156,6.2752,,,5.0745,1.0811,1.0731,1201564.7586,796700.3062
000016.SZ,20250806,4.9,1.3983,2.0815,,,4.983,1.0616,1.0538,1179893.2499,782330.962
000016.SZ,20250805,4.91,2.231,3.321,,,4.9931,1.0637,1.0559,1182301.1953,783927.5558
000016.SZ,20250804,4.84,1.2179,1.813,,,4.9219,1.0486,1.0409,1165445.5775,772751.3992
000016.SZ,20250801,4.85,1.7939,2.6703,,,4.9321,1.0507,1.043,1167853.5229,774347.993
000016.SZ,20250731,4.83,4.0144,5.9758,,,4.9118,1.0464,1.0387,1163037.6321,771154.8054
000016.SZ,20250730,5.0,5.1352,7.644,,,5.0846,1.0832,1.0753,1203972.704,798296.9
000016.SZ,20250729,4.91,1.9379,2.8847,,,4.9931,1.0637,1.0559,1182301.1953,783927.5558
000016.SZ,20250728,4.94,1.5204,2.2633,,,5.0236,1.0702,1.0624,1189525.0316,788717.3372
000016.SZ,20250725,4.95,1.5287,2.2756,,,5.0338,1.0724,1.0645,1191932.977,790313.931
000016.SZ,20250724,4.98,2.0027,2.9812,,,5.0643,1.0789,1.071,1199156.8132,795103.7124
000016.SZ,20250723,4.92,2.5051,3.729,,,5.0033,1.0659,1.0581,1184709.1407,785524.1496
000016.SZ,20250722,4.99,2.7481,4.0908,,,5.0745,1.0811,1.0731,1201564.7586,796700.3062
000016.SZ,20250721,5.04,1.8518,2.7565,,,5.1253,1.0919,1.0839,1213604.4856,804683.2752
000016.SZ,20250718,5.02,1.965,2.925,,,5.105,1.0876,1.0796,1208788.5948,801490.0876
000016.SZ,20250717,5.04,1.9457,2.8962,,,5.1253,1.0919,1.0839,1213604.4856,804683.2752
000016.SZ,20250716,5.02,2.4006,3.5735,,,5.105,1.0876,1.0796,1208788.5948,801490.0876
000016.SZ,20250715,4.98,5.4023,8.0417,,,5.0643,1.0789,1.071,1199156.8132,795103.7124
000016.SZ,20250714,5.25,3.2286,4.8059,,,5.3389,1.1374,1.1291,1264171.3392,838211.745
000016.SZ,20250711,5.32,4.146,6.17,,,5.4101,1.1525,1.1441,1281026.9571,849387.9016
000016.SZ,20250710,5.27,3.7602,5.5959,,,5.3592,1.1417,1.1334,1268987.23,841404.9326
000016.SZ,20250709,5.21,3.6923,5.4949,,,5.2982,1.1287,1.1205,1254539.5576,831825.3698
000016.SZ,20250708,5.31,5.2211,7.77,,,5.3999,1.1504,1.142,1278619.0116,847791.3078
000016.SZ,20250707,5.21,3.3288,4.9539,,,5.2982,1.1287,1.1205,1254539.5576,831825.3698
000016.SZ,20250704,5.22,5.2586,7.8258,,,5.3084,1.1309,1.1226,1256947.503,833421.9636
000016.SZ,20250703,5.2,6.0124,8.9476,,,5.288,1.1265,1.1183,1252131.6122,830228.776
000016.SZ,20250702,5.09,2.7603,4.1078,,,5.1762,1.1027,1.0947,1225644.2127,812666.2442
000016.SZ,20250701,5.14,3.2085,4.7749,,,5.227,1.1135,1.1054,1237683.9397,820649.2132
000016.SZ,20250630,5.16,4.3581,6.4856,,,5.2474,1.1179,1.1097,1242499.8305,823842.4008
000016.SZ,20250627,5.1,4.0009,5.9541,,,5.1863,1.1049,1.0968,1228052.1581,814262.838
000016.SZ,20250626,5.05,5.2818,7.8603,,,5.1355,1.0941,1.0861,1216012.431,806279.869
000016.SZ,20250625,5.16,11.389,16.949,,,5.2474,1.1179,1.1097,1242499.8305,823842.4008
000016.SZ,20250624,5.07,3.8879,5.7859,,,5.1558,1.0984,1.0904,1220828.3219,809473.0566
000016.SZ,20250623,4.61,1.4972,2.2281,,,4.688,0.9987,0.9914,1110062.8331,736029.7418
000016.SZ,20250620,4.56,1.2868,1.915,,,4.6372,0.9879,0.9807,1098023.106,728046.7728
000016.SZ,20250619,4.62,1.6596,2.4698,,,4.6982,1.0009,0.9936,1112470.7785,737626.3356
000016.SZ,20250618,4.7,1.1781,1.7532,,,4.7796,1.0182,1.0108,1131734.3418,750399.086
000016.SZ,20250617,4.71,1.1687,1.7392,,,4.7897,1.0204,1.0129,1134142.2872,751995.6798
000016.SZ,20250616,4.7,1.16,1.7264,,,4.7796,1.0182,1.0108,1131734.3418,750399.086
000016.SZ,20250613,4.71,1.986,2.9556,,,4.7897,1.0204,1.0129,1134142.2872,751995.6798
000016.SZ,20250612,4.79,1.6606,2.4712,,,4.8711,1.0377,1.0301,1153405.8504,764768.4302
000016.SZ,20250611,4.82,3.3747,5.0222,,,4.9016,1.0442,1.0366,1160629.6867,769558.2116
000016.SZ,20250610,4.93,2.464,3.6668,,,5.0135,1.0681,1.0602,1187117.0861,787120.7434
000016.SZ,20250609,5.02,2.5404,3.7805,,,5.105,1.0876,1.0796,1208788.5948,801490.0876
000016.SZ,20250606,4.93,1.6267,2.4208,,,5.0135,1.0681,1.0602,1187117.0861,787120.7434
000016.SZ,20250605,4.94,1.749,2.6029,,,5.0236,1.0702,1.0624,1189525.0316,788717.3372
000016.SZ,20250604,4.9,1.6098,2.3957,,,4.983,1.0616,1.0538,1179893.2499,782330.962
000016.SZ,20250603,4.9,1.2813,1.9068,,,4.983,1.0616,1.0538,1179893.2499,782330.962
000016.SZ,20250530,4.92,1.8356,2.7318,,,5.0033,1.0659,1.0581,1184709.1407,785524.1496
000016.SZ,20250529,5.02,2.508,3.7323,,,5.105,1.0876,1.0796,1208788.5948,801490.0876
000016.SZ,20250528,4.92,1.8421,2.7414,,,5.0033,1.0659,1.0581,1184709.1407,785524.1496
000016.SZ,20250527,4.96,1.8197,2.708,,,5.044,1.0746,1.0667,1194340.9224,791910.5248
000016.SZ,20250526,4.99,1.9548,2.909,,,5.0745,1.0811,1.0731,1201564.7586,796700.3062
000016.SZ,20250523,4.95,3.5639,5.3038,,,5.0338,1.0724,1.0645,1191932.977,790313.931
000016.SZ,20250522,5.07,5.9224,8.8137,,,5.1558,1.0984,1.0904,1220828.3219,809473.0566
000016.SZ,20250521,5.35,7.1142,10.5872,,,5.4406,1.159,1.1506,1288250.7933,854177.683
000016.SZ,20250520,5.39,5.1056,7.5981,,,5.4813,1.1677,1.1592,1297882.5749,860564.0582
000016.SZ,20250519,5.34,4.972,7.3993,,,5.4304,1.1569,1.1484,1285842.8479,852581.0892
