ts_code,trade_date,total_mv,pb,pe_ttm
000929.SZ,20260416,188738.256,5.1644,
000929.SZ,20260415,194868.534,5.3322,
000929.SZ,20260414,193753.938,5.3017,
000929.SZ,20260413,184465.638,5.0475,
000929.SZ,20260410,175734.636,3.7604,
000929.SZ,20260409,167560.932,3.5855,
000929.SZ,20260408,172576.614,3.6929,
000929.SZ,20260407,166260.57,3.5577,
000929.SZ,20260403,166632.102,3.5657,
000929.SZ,20260402,171462.018,3.669,
000929.SZ,20260401,176291.934,3.7724,
000929.SZ,20260331,175363.104,3.7525,
000929.SZ,20260330,179264.19,3.836,
000929.SZ,20260327,177592.296,3.8002,
000929.SZ,20260326,175734.636,3.7604,
000929.SZ,20260325,177220.764,3.7922,
000929.SZ,20260324,174062.742,3.7247,
000929.SZ,20260323,176291.934,3.7724,
000929.SZ,20260320,185580.234,3.9711,
000929.SZ,20260319,190224.384,4.0705,
000929.SZ,20260318,195054.3,4.1738,
000929.SZ,20260317,192825.108,4.1261,
000929.SZ,20260316,190224.384,4.0705,
000929.SZ,20260313,194311.236,4.1579,
000929.SZ,20260312,191153.214,4.0904,
000929.SZ,20260311,192453.576,4.1182,
000929.SZ,20260310,192453.576,4.1182,
000929.SZ,20260309,189109.788,4.0466,
000929.SZ,20260306,191338.98,4.0943,
000929.SZ,20260305,189852.852,4.0625,
000929.SZ,20260304,187995.192,4.0228,
000929.SZ,20260303,186323.298,3.987,
000929.SZ,20260302,193568.172,4.142,
000929.SZ,20260227,197840.79,4.2335,
000929.SZ,20260226,193196.64,4.1341,
000929.SZ,20260225,191153.214,4.0904,
000929.SZ,20260224,193010.874,4.1301,
000929.SZ,20260213,187809.426,4.0188,
000929.SZ,20260212,184651.404,3.9512,
000929.SZ,20260211,185766.0,3.9751,
000929.SZ,20260210,185022.936,3.9592,
000929.SZ,20260209,185580.234,3.9711,
000929.SZ,20260206,183908.34,3.9353,
000929.SZ,20260205,183165.276,3.9194,
000929.SZ,20260204,184651.404,3.9512,
000929.SZ,20260203,187252.128,4.0069,
000929.SZ,20260202,181121.85,3.8757,
000929.SZ,20260130,185766.0,3.9751,
000929.SZ,20260129,183908.34,3.9353,
000929.SZ,20260128,185766.0,3.9751,
000929.SZ,20260127,188366.724,4.0307,
000929.SZ,20260126,193382.406,4.1381,
000929.SZ,20260123,203599.536,4.3567,
000929.SZ,20260122,198212.322,4.2414,
000929.SZ,20260121,196911.96,4.2136,
000929.SZ,20260120,190410.15,4.0745,
000929.SZ,20260119,196168.896,4.1977,
000929.SZ,20260116,189481.32,4.0546,
000929.SZ,20260115,180378.786,3.8598,
000929.SZ,20260114,177406.53,3.7962,
000929.SZ,20260113,178335.36,3.8161,
000929.SZ,20260112,176477.7,3.7763,
000929.SZ,20260109,180193.02,3.8558,
000929.SZ,20260108,180378.786,3.8598,
000929.SZ,20260107,182979.51,3.9155,
000929.SZ,20260106,176291.934,3.7724,
000929.SZ,20260105,167932.464,3.5935,
000929.SZ,20251231,163659.846,3.5021,
000929.SZ,20251230,165331.74,3.5378,
000929.SZ,20251229,165889.038,3.5498,
000929.SZ,20251226,167003.634,3.5736,
000929.SZ,20251225,167932.464,3.5935,
000929.SZ,20251224,167560.932,3.5855,
000929.SZ,20251223,164402.91,3.518,
000929.SZ,20251222,166446.336,3.5617,
000929.SZ,20251219,161616.42,3.4583,
000929.SZ,20251218,161430.654,3.4544,
000929.SZ,20251217,158272.632,3.3868,
000929.SZ,20251216,157529.568,3.3709,
000929.SZ,20251215,161987.952,3.4663,
000929.SZ,20251212,158272.632,3.3868,
000929.SZ,20251211,160130.292,3.4265,
000929.SZ,20251210,159758.76,3.4186,
000929.SZ,20251209,159201.462,3.4067,
000929.SZ,20251208,157343.802,3.3669,
000929.SZ,20251205,156786.504,3.355,
000929.SZ,20251204,155857.674,3.3351,
000929.SZ,20251203,156043.44,3.3391,
000929.SZ,20251202,156414.972,3.347,
000929.SZ,20251201,157158.036,3.3629,
000929.SZ,20251128,158644.164,3.3947,
000929.SZ,20251127,155671.908,3.3311,
000929.SZ,20251126,155857.674,3.3351,
000929.SZ,20251125,157715.334,3.3749,
000929.SZ,20251124,157158.036,3.3629,
000929.SZ,20251121,154185.78,3.2993,
000929.SZ,20251120,157901.1,3.3788,
000929.SZ,20251119,159201.462,3.4067,
000929.SZ,20251118,162731.016,3.4822,
000929.SZ,20251117,164774.442,3.5259,
000929.SZ,20251114,164031.378,3.51,
000929.SZ,20251113,164031.378,3.51,
000929.SZ,20251112,165703.272,3.5458,
000929.SZ,20251111,161987.952,3.4663,
000929.SZ,20251110,160501.824,3.4345,
000929.SZ,20251107,160316.058,3.4305,
000929.SZ,20251106,163288.314,3.4941,
000929.SZ,20251105,164960.208,3.5299,
000929.SZ,20251104,164588.676,3.5219,
000929.SZ,20251103,163474.08,3.4981,
000929.SZ,20251031,162173.718,3.4703,
000929.SZ,20251030,162545.25,3.4782,
000929.SZ,20251029,170347.422,3.6276,
000929.SZ,20251028,170347.422,3.6276,
000929.SZ,20251027,165517.506,3.5248,
000929.SZ,20251024,160130.292,3.41,
000929.SZ,20251023,160316.058,3.414,
000929.SZ,20251022,155671.908,3.3151,
000929.SZ,20251021,152142.354,3.2399,
000929.SZ,20251020,151213.524,3.2202,
000929.SZ,20251017,150470.46,3.2043,
000929.SZ,20251016,150656.226,3.2083,
000929.SZ,20251015,151213.524,3.2202,
000929.SZ,20251014,150841.992,3.2122,
000929.SZ,20251013,152885.418,3.2558,
000929.SZ,20251010,155300.376,3.3072,
000929.SZ,20251009,154185.78,3.2834,
000929.SZ,20250930,158829.93,3.3823,
000929.SZ,20250929,154185.78,3.2834,
000929.SZ,20250926,148984.332,3.1727,
000929.SZ,20250925,147126.672,3.1331,
