ts_code,trade_date,total_mv,pb,pe_ttm
001396.SZ,20260416,492606.3329,3.568,37.1334
001396.SZ,20260415,489399.2604,3.5448,36.8917
001396.SZ,20260414,485550.7735,3.5169,36.6015
001396.SZ,20260413,492820.1378,3.5695,37.1495
001396.SZ,20260410,493568.4547,3.5749,37.2059
001396.SZ,20260409,489078.5532,3.5424,36.8675
001396.SZ,20260408,495171.9909,3.5866,37.3268
001396.SZ,20260407,468553.2893,3.3938,35.3203
001396.SZ,20260403,465773.8265,3.3736,35.1107
001396.SZ,20260402,477319.2874,3.4573,35.981
001396.SZ,20260401,480847.0672,3.4828,36.247
001396.SZ,20260331,475608.8488,3.4449,35.8521
001396.SZ,20260330,490361.3822,3.5517,36.9642
001396.SZ,20260327,488864.7484,3.5409,36.8514
001396.SZ,20260326,493247.7474,3.5726,37.1818
001396.SZ,20260325,493140.845,3.5719,37.1737
001396.SZ,20260324,486619.7976,3.5246,36.6821
001396.SZ,20260323,454869.7801,3.2947,34.2888
001396.SZ,20260320,476998.5802,3.4549,35.9569
001396.SZ,20260319,485123.1638,3.5138,36.5693
001396.SZ,20260318,503831.0866,3.6493,37.9795
001396.SZ,20260317,499127.3803,3.6152,37.625
001396.SZ,20260316,515269.6451,3.7321,38.8418
001396.SZ,20260313,527028.9109,3.8173,39.7282
001396.SZ,20260312,521683.7901,3.7786,39.3253
001396.SZ,20260311,540712.4201,3.9164,40.7597
001396.SZ,20260310,547874.882,3.9683,41.2996
001396.SZ,20260309,544988.5168,3.9474,41.0821
001396.SZ,20260306,539536.4936,3.9079,40.6711
001396.SZ,20260305,543278.0781,3.935,40.9531
001396.SZ,20260304,585932.1421,4.2439,44.1684
001396.SZ,20260303,532694.7389,3.8583,40.1553
001396.SZ,20260302,577807.5585,4.1851,43.556
001396.SZ,20260227,602395.1142,4.3632,45.4094
001396.SZ,20260226,605709.0891,4.3872,45.6593
001396.SZ,20260225,597049.9934,4.3245,45.0065
001396.SZ,20260224,542743.566,3.9311,40.9128
001396.SZ,20260213,493354.6498,3.5734,37.1898
001396.SZ,20260212,495813.4054,3.5912,37.3752
001396.SZ,20260211,504365.5987,3.6532,38.0198
001396.SZ,20260210,489078.5532,3.5424,36.8675
001396.SZ,20260209,478602.1164,3.4665,36.0777
001396.SZ,20260206,476784.7754,3.4534,35.9408
001396.SZ,20260205,470049.9232,3.4046,35.4331
001396.SZ,20260204,466415.241,3.3783,35.1591
001396.SZ,20260203,462673.6564,3.3512,34.877
001396.SZ,20260202,457328.5356,3.3125,34.4741
001396.SZ,20260130,477639.9947,3.4596,36.0052
001396.SZ,20260129,476250.2633,3.4495,35.9005
001396.SZ,20260128,457114.7308,3.3109,34.458
001396.SZ,20260127,457221.6332,3.3117,34.4661
001396.SZ,20260126,453693.8535,3.2861,34.2001
001396.SZ,20260123,451021.2931,3.2668,33.9987
001396.SZ,20260122,451662.7076,3.2714,34.047
001396.SZ,20260121,459573.4864,3.3287,34.6433
001396.SZ,20260120,458718.2671,3.3225,34.5789
001396.SZ,20260119,474860.5319,3.4394,35.7957
001396.SZ,20260116,466842.8507,3.3814,35.1913
001396.SZ,20260115,450700.5859,3.2645,33.9745
001396.SZ,20260114,435199.7355,3.1522,32.806
001396.SZ,20260113,432420.2727,3.132,32.5965
001396.SZ,20260112,431244.3461,3.1235,32.5078
001396.SZ,20260109,430389.1268,3.1173,32.4434
001396.SZ,20260108,431671.9558,3.1266,32.5401
001396.SZ,20260107,429640.8099,3.1119,32.387
001396.SZ,20260106,446210.6844,3.2319,33.636
001396.SZ,20260105,452838.6342,3.2799,34.1357
001396.SZ,20251231,461283.925,3.3411,34.7723
001396.SZ,20251230,534618.9824,3.8723,40.3004
