ts_code,trade_date,total_mv,pb,pe_ttm
000716.SZ,20260416,389241.0539,1.5282,90.9346
000716.SZ,20260415,386229.5177,1.5164,90.231
000716.SZ,20260414,393005.4741,1.543,91.814
000716.SZ,20260413,392252.5901,1.54,91.6382
000716.SZ,20260410,393758.3582,1.546,91.9899
000716.SZ,20260409,389241.0539,1.5282,90.9346
000716.SZ,20260408,396769.8944,1.5578,92.6935
000716.SZ,20260407,388488.1698,1.5253,90.7587
000716.SZ,20260403,383217.9815,1.5046,89.5275
000716.SZ,20260402,393758.3582,1.546,91.9899
000716.SZ,20260401,398275.6625,1.5637,93.0453
000716.SZ,20260331,396017.0103,1.5548,92.5176
000716.SZ,20260330,403545.8508,1.5844,94.2765
000716.SZ,20260327,397522.7784,1.5607,92.8694
000716.SZ,20260326,390746.822,1.5341,91.2864
000716.SZ,20260325,396769.8944,1.5578,92.6935
000716.SZ,20260324,393758.3582,1.546,91.9899
000716.SZ,20260323,377947.7931,1.4839,88.2963
000716.SZ,20260320,398275.6625,1.5637,93.0453
000716.SZ,20260319,411827.5754,1.6169,96.2113
000716.SZ,20260318,422367.9521,1.6583,98.6737
000716.SZ,20260317,428391.0245,1.6819,100.0808
000716.SZ,20260316,432155.4447,1.6967,100.9603
000716.SZ,20260313,430649.6766,1.6908,100.6085
000716.SZ,20260312,432155.4447,1.6967,100.9603
000716.SZ,20260311,437425.6331,1.7174,102.1915
000716.SZ,20260310,441190.0533,1.7322,103.0709
000716.SZ,20260309,438178.5171,1.7204,102.3674
000716.SZ,20260306,441942.9374,1.7351,103.2468
000716.SZ,20260305,435919.865,1.7115,101.8397
000716.SZ,20260304,437425.6331,1.7174,102.1915
000716.SZ,20260303,430649.6766,1.6908,100.6085
000716.SZ,20260302,447213.1257,1.7558,104.4781
000716.SZ,20260227,457753.5024,1.7972,106.9405
000716.SZ,20260226,456247.7343,1.7913,106.5887
000716.SZ,20260225,460012.1546,1.8061,107.4682
000716.SZ,20260224,457753.5024,1.7972,106.9405
000716.SZ,20260213,453989.0822,1.7824,106.0611
000716.SZ,20260212,455494.8503,1.7883,106.4128
000716.SZ,20260211,460012.1546,1.8061,107.4682
000716.SZ,20260210,463023.6908,1.8179,108.1717
000716.SZ,20260209,464529.4589,1.8238,108.5235
000716.SZ,20260206,462270.8067,1.8149,107.9958
000716.SZ,20260205,467540.9951,1.8356,109.2271
000716.SZ,20260204,466035.227,1.8297,108.8753
000716.SZ,20260203,466035.227,1.8297,108.8753
000716.SZ,20260202,465282.3429,1.8268,108.6994
000716.SZ,20260130,481092.908,1.8888,112.3931
000716.SZ,20260129,476575.6037,1.8711,111.3377
000716.SZ,20260128,472811.1834,1.8563,110.4583
000716.SZ,20260127,469046.7632,1.8415,109.5788
000716.SZ,20260126,477328.4877,1.8741,111.5136
000716.SZ,20260123,484104.4442,1.9007,113.0966
000716.SZ,20260122,487868.8644,1.9154,113.9761
000716.SZ,20260121,487115.9804,1.9125,113.8002
000716.SZ,20260120,497656.3571,1.9539,116.2626
000716.SZ,20260119,499162.1252,1.9598,116.6144
000716.SZ,20260116,479587.1399,1.8829,112.0413
000716.SZ,20260115,490880.4006,1.9273,114.6796
000716.SZ,20260114,472811.1834,1.8563,110.4583
000716.SZ,20260113,471305.4153,1.8504,110.1065
000716.SZ,20260112,478081.3718,1.877,111.6895
000716.SZ,20260109,473564.0675,1.8593,110.6342
000716.SZ,20260108,473564.0675,1.8593,110.6342
000716.SZ,20260107,471305.4153,1.8504,110.1065
000716.SZ,20260106,477328.4877,1.8741,111.5136
000716.SZ,20260105,473564.0675,1.8593,110.6342
000716.SZ,20251231,469046.7632,1.8415,109.5788
000716.SZ,20251230,472811.1834,1.8563,110.4583
000716.SZ,20251229,469799.6472,1.8445,109.7547
000716.SZ,20251226,485610.2123,1.9066,113.4484
000716.SZ,20251225,480340.0239,1.8859,112.2172
000716.SZ,20251224,482598.6761,1.8948,112.7448
000716.SZ,20251223,487868.8644,1.9154,113.9761
000716.SZ,20251222,500667.8933,1.9657,116.9662
000716.SZ,20251219,501420.7773,1.9687,117.1421
000716.SZ,20251218,495397.7049,1.945,115.7349
000716.SZ,20251217,493139.0528,1.9361,115.2073
000716.SZ,20251216,502926.5454,1.9746,117.4938
000716.SZ,20251215,457000.6184,1.7943,106.7646
000716.SZ,20251212,455494.8503,1.7883,106.4128
000716.SZ,20251211,457000.6184,1.7943,106.7646
000716.SZ,20251210,469799.6472,1.8445,109.7547
000716.SZ,20251209,468293.8791,1.8386,109.4029
000716.SZ,20251208,465282.3429,1.8268,108.6994
000716.SZ,20251205,467540.9951,1.8356,109.2271
000716.SZ,20251204,459259.2705,1.8031,107.2923
000716.SZ,20251203,475069.8356,1.8652,110.9859
000716.SZ,20251202,473564.0675,1.8593,110.6342
000716.SZ,20251201,466035.227,1.8297,108.8753
000716.SZ,20251128,461517.9227,1.812,107.8199
000716.SZ,20251127,457753.5024,1.7972,106.9405
000716.SZ,20251126,463776.5748,1.8209,108.3476
000716.SZ,20251125,456247.7343,1.7913,106.5887
000716.SZ,20251124,455494.8503,1.7883,106.4128
000716.SZ,20251121,453236.1981,1.7795,105.8852
000716.SZ,20251120,471305.4153,1.8504,110.1065
000716.SZ,20251119,484857.3282,1.9036,113.2725
000716.SZ,20251118,487115.9804,1.9125,113.8002
000716.SZ,20251117,494644.8209,1.942,115.5591
000716.SZ,20251114,493535.6553,1.9362,115.2999
000716.SZ,20251113,500317.0612,1.9628,116.8842
000716.SZ,20251112,500317.0612,1.9628,116.8842
000716.SZ,20251111,506344.9776,1.9865,118.2925
000716.SZ,20251110,488261.2284,1.9155,114.0677
000716.SZ,20251107,475451.9061,1.8653,111.0752
000716.SZ,20251106,474698.4165,1.8623,110.8992
000716.SZ,20251105,475451.9061,1.8653,111.0752
000716.SZ,20251104,470930.9688,1.8475,110.019
000716.SZ,20251103,470930.9688,1.8475,110.019
000716.SZ,20251031,466410.0315,1.8298,108.9628
000716.SZ,20251030,460382.1151,1.8061,107.5546
000716.SZ,20251029,465656.5419,1.834,62.4831
000716.SZ,20251028,467163.521,1.8399,62.6853
000716.SZ,20251027,468670.5001,1.8459,62.8875
000716.SZ,20251024,470177.4792,1.8518,63.0897
000716.SZ,20251023,468670.5001,1.8459,62.8875
000716.SZ,20251022,467917.0106,1.8429,62.7864
000716.SZ,20251021,466410.0315,1.837,62.5842
000716.SZ,20251020,463396.0733,1.8251,62.1798
000716.SZ,20251017,459628.6255,1.8103,61.6743
000716.SZ,20251016,469423.9897,1.8488,62.9886
000716.SZ,20251015,469423.9897,1.8488,62.9886
000716.SZ,20251014,467917.0106,1.8429,62.7864
000716.SZ,20251013,462642.5837,1.8221,62.0787
000716.SZ,20251010,466410.0315,1.837,62.5842
000716.SZ,20251009,462642.5837,1.8221,62.0787
000716.SZ,20250930,459628.6255,1.8103,61.6743
000716.SZ,20250929,460382.1151,1.8132,61.7754
000716.SZ,20250926,460382.1151,1.8132,61.7754
000716.SZ,20250925,462642.5837,1.8221,62.0787
000716.SZ,20250924,466410.0315,1.837,62.5842
000716.SZ,20250923,462642.5837,1.8221,62.0787
000716.SZ,20250922,476205.3956,1.8755,63.8986
000716.SZ,20250919,485247.2702,1.9112,65.1118
000716.SZ,20250918,482986.8016,1.9022,64.8085
000716.SZ,20250917,492028.6762,1.9379,66.0218
000716.SZ,20250916,499563.5717,1.9675,67.0328
000716.SZ,20250915,495042.6344,1.9497,66.4262
000716.SZ,20250912,496549.6135,1.9557,66.6284
000716.SZ,20250911,500317.0612,1.9705,67.1339
000716.SZ,20250910,503331.0194,1.9824,67.5384
000716.SZ,20250909,493535.6553,1.9438,66.224
000716.SZ,20250908,492782.1657,1.9408,66.1229
000716.SZ,20250905,491275.1866,1.9349,65.9207
000716.SZ,20250904,498056.5926,1.9616,66.8306
000716.SZ,20250903,480726.3329,1.8933,64.5052
000716.SZ,20250902,496549.6135,1.9557,66.6284
000716.SZ,20250901,498056.5926,1.9616,66.8306
000716.SZ,20250829,489768.2075,1.929,65.7185
000716.SZ,20250828,492782.1657,1.9464,64.172
000716.SZ,20250827,497303.103,1.9643,64.7607
000716.SZ,20250826,512372.894,2.0238,66.7232
000716.SZ,20250825,514633.3627,2.0328,67.0175
