ts_code,trade_date,total_mv,pb,pe_ttm
002082.SZ,20260416,1774509.9486,7.1434,
002082.SZ,20260415,1737808.6053,6.9957,
002082.SZ,20260414,1754935.8988,7.0646,
002082.SZ,20260413,1755547.5879,7.0671,
002082.SZ,20260410,1822833.3839,7.3379,
002082.SZ,20260409,1973308.8914,7.9437,
002082.SZ,20260408,2129901.2895,8.574,
002082.SZ,20260407,2216761.1353,8.9237,
002082.SZ,20260403,2082801.2323,8.3844,
002082.SZ,20260402,2112773.996,8.5051,
002082.SZ,20260401,2030807.6626,8.1751,
002082.SZ,20260331,1847300.9461,7.4364,
002082.SZ,20260330,1679086.456,6.7593,
002082.SZ,20260327,1592838.2992,6.4121,
002082.SZ,20260326,1447867.9932,5.8285,
002082.SZ,20260325,1316354.8464,5.2991,
002082.SZ,20260324,1210532.6398,4.8731,
002082.SZ,20260323,1100428.6099,4.4298,
002082.SZ,20260320,1147528.6672,4.6194,
002082.SZ,20260319,1149975.4234,4.6293,
002082.SZ,20260318,1085136.3836,4.3683,
002082.SZ,20260317,1053328.5527,4.2402,
002082.SZ,20260316,1079019.493,4.3437,
002082.SZ,20260313,1132236.4408,4.5579,
002082.SZ,20260312,1122449.4159,4.5185,
002082.SZ,20260311,1165267.6498,4.6909,
002082.SZ,20260310,1197075.4806,4.8189,
002082.SZ,20260309,1141411.7766,4.5948,
002082.SZ,20260306,1037424.6373,3.8784,730.4397
002082.SZ,20260305,1021520.7219,3.8189,719.242
002082.SZ,20260304,1023355.789,3.8258,720.534
002082.SZ,20260303,1027637.6124,3.8418,723.5488
002082.SZ,20260302,1127954.6174,4.2168,794.1809
002082.SZ,20260227,1148140.3562,4.2923,808.3935
002082.SZ,20260226,1149975.4234,4.2991,809.6856
002082.SZ,20260225,1118779.2816,4.1825,787.7207
002082.SZ,20260224,1088806.5179,4.0705,766.6172
002082.SZ,20260213,1091864.9632,4.0819,768.7706
002082.SZ,20260212,1116332.5254,4.1734,785.9979
002082.SZ,20260211,1136518.2642,4.2488,800.2105
002082.SZ,20260210,1137129.9532,4.2511,800.6412
002082.SZ,20260209,1033754.503,3.8647,727.8556
002082.SZ,20260206,1022744.1,3.8235,720.1033
002082.SZ,20260205,952399.8586,3.5605,670.5747
002082.SZ,20260204,971362.2193,3.6314,683.9259
002082.SZ,20260203,962798.5726,3.5994,677.8963
002082.SZ,20260202,954234.9258,3.5674,671.8667
002082.SZ,20260130,956069.993,3.5742,673.1588
002082.SZ,20260129,945059.59,3.5331,665.4065
002082.SZ,20260128,1000723.294,3.7412,704.5987
002082.SZ,20260127,1009898.6298,3.7755,711.059
002082.SZ,20260126,1015403.8313,3.7961,714.9351
002082.SZ,20260123,1033142.8139,3.8624,727.4249
002082.SZ,20260122,1063115.5776,3.9744,748.5285
002082.SZ,20260121,1090029.896,4.075,767.4785
002082.SZ,20260120,1036812.9482,3.8761,730.009
002082.SZ,20260119,1053328.5527,3.9378,741.6375
002082.SZ,20260116,1040483.0826,3.8898,732.5932
002082.SZ,20260115,1034366.192,3.8669,728.2863
002082.SZ,20260114,1025190.8562,3.8326,721.8261
002082.SZ,20260113,1056998.687,3.9516,744.2216
002082.SZ,20260112,1012957.0751,3.7869,713.2124
002082.SZ,20260109,920592.0278,3.4416,648.1791
002082.SZ,20260108,879608.8611,3.2884,619.3233
002082.SZ,20260107,847189.3412,3.1672,596.4971
002082.SZ,20260106,858199.7442,3.2083,604.2494
002082.SZ,20260105,867986.769,3.2449,611.1403
002082.SZ,20251231,852082.8536,3.1855,599.9425
002082.SZ,20251230,849636.0974,3.1763,598.2198
002082.SZ,20251229,833120.4929,3.1146,586.5913
002082.SZ,20251226,838014.0054,3.1329,590.0368
002082.SZ,20251225,820886.7118,3.0689,577.9777
002082.SZ,20251224,746260.6471,2.7899,525.4342
002082.SZ,20251223,719958.0177,2.6915,506.9148
002082.SZ,20251222,727298.2864,2.719,512.083
002082.SZ,20251219,723628.1521,2.7053,509.4989
002082.SZ,20251218,726686.5973,2.7167,511.6524
002082.SZ,20251217,726686.5973,2.7167,511.6524
002082.SZ,20251216,727909.9755,2.7213,512.5137
002082.SZ,20251215,750542.4705,2.8059,528.449
002082.SZ,20251212,747484.0252,2.7944,526.2956
002082.SZ,20251211,740755.4456,2.7693,521.5581
002082.SZ,20251210,751765.8486,2.8105,529.3104
002082.SZ,20251209,761552.8735,2.847,536.2013
002082.SZ,20251208,762776.2516,2.8516,537.0627
002082.SZ,20251205,759717.8063,2.8402,534.9093
002082.SZ,20251204,771339.8984,2.8836,543.0923
002082.SZ,20251203,782350.3013,2.9248,550.8446
002082.SZ,20251202,790302.2591,2.9545,556.4435
002082.SZ,20251201,814769.8213,3.046,573.6708
