ts_code,trade_date,total_mv,pb,pe_ttm
000833.SZ,20260416,1961091.0303,4.9795,40.8599
000833.SZ,20260415,1931413.9882,4.9041,40.2415
000833.SZ,20260414,2025257.608,5.1424,42.1968
000833.SZ,20260413,1894518.206,4.8104,39.4728
000833.SZ,20260410,1915372.3437,4.8634,39.9073
000833.SZ,20260409,1909757.7682,4.8491,39.7903
000833.SZ,20260408,1922591.0837,4.8817,40.0577
000833.SZ,20260407,1997184.7303,5.0711,41.6119
000833.SZ,20260403,1904143.1927,4.8349,39.6733
000833.SZ,20260402,2018840.9503,5.1261,42.0631
000833.SZ,20260401,2009215.9636,5.1017,41.8625
000833.SZ,20260331,2069372.1302,5.2544,43.1159
000833.SZ,20260330,2148778.2701,5.5052,43.1787
000833.SZ,20260327,2053330.4858,5.2606,41.2608
000833.SZ,20260326,1978736.8392,5.0695,39.7618
000833.SZ,20260325,1955476.4548,5.0099,39.2944
000833.SZ,20260324,1976330.5925,5.0634,39.7135
000833.SZ,20260323,2010820.128,5.1517,40.4065
000833.SZ,20260320,1986757.6614,5.0901,39.923
000833.SZ,20260319,2115892.899,5.4209,42.5179
000833.SZ,20260318,2116694.9812,5.423,42.534
000833.SZ,20260317,2147976.1878,5.5031,43.1626
000833.SZ,20260316,2212142.7655,5.6675,44.452
000833.SZ,20260313,2247434.3832,5.7579,45.1612
000833.SZ,20260312,2211340.6833,5.6654,44.4359
000833.SZ,20260311,2207330.2722,5.6552,44.3553
000833.SZ,20260310,2006809.7169,5.1414,40.3259
000833.SZ,20260309,2138351.2012,5.4784,42.9692
000833.SZ,20260306,2111080.4057,5.4086,42.4212
000833.SZ,20260305,1919382.7549,4.9175,38.5691
000833.SZ,20260304,1959486.8659,5.0202,39.375
000833.SZ,20260303,2050924.2391,5.2545,41.2124
000833.SZ,20260302,1989163.9081,5.0962,39.9714
000833.SZ,20260227,1834362.0394,4.6996,36.8607
000833.SZ,20260226,1897726.5349,4.862,38.134
000833.SZ,20260225,1947455.6326,4.9894,39.1333
000833.SZ,20260224,1904945.2749,4.8805,38.279
000833.SZ,20260213,1924997.3304,4.9318,38.682
000833.SZ,20260212,1801476.6684,4.6154,36.1999
000833.SZ,20260211,1637851.8953,4.1962,32.9119
000833.SZ,20260210,1557643.6732,3.9907,31.3002
000833.SZ,20260209,1588122.7976,4.0688,31.9126
000833.SZ,20260206,1549622.851,3.9701,31.139
000833.SZ,20260205,1524758.3021,3.9064,30.6393
000833.SZ,20260204,1567268.6598,4.0153,31.4936
000833.SZ,20260203,1603362.3598,4.1078,32.2189
000833.SZ,20260202,1548820.7688,3.9681,31.1229
000833.SZ,20260130,1656299.7864,4.2434,33.2826
000833.SZ,20260129,1702018.473,4.3606,34.2013
000833.SZ,20260128,1799872.5039,4.6113,36.1676
000833.SZ,20260127,1784632.9417,4.5722,35.8614
000833.SZ,20260126,1861632.8349,4.7695,37.4087
000833.SZ,20260123,1868851.5749,4.788,37.5537
000833.SZ,20260122,1728487.1863,4.4284,34.7332
000833.SZ,20260121,1661112.2797,4.2558,33.3793
000833.SZ,20260120,1753351.7351,4.4921,35.2328
000833.SZ,20260119,1828747.4639,4.6852,36.7479
000833.SZ,20260116,1723674.6929,4.416,34.6365
000833.SZ,20260115,1709237.213,4.3791,34.3464
000833.SZ,20260114,1632237.3197,4.1818,32.7991
000833.SZ,20260113,1586518.6331,4.0647,31.8804
000833.SZ,20260112,1607372.7709,4.1181,32.2994
000833.SZ,20260109,1635445.6486,4.19,32.8636
000833.SZ,20260108,1641862.3064,4.2064,32.9925
000833.SZ,20260107,1659508.1152,4.2517,33.3471
000833.SZ,20260106,1691591.4041,4.3339,33.9918
000833.SZ,20260105,1583310.3043,4.0564,31.8159
000833.SZ,20251231,1560852.0021,3.9989,31.3646
000833.SZ,20251230,1487862.52,3.8119,29.8979
000833.SZ,20251229,1498289.5888,3.8386,30.1075
000833.SZ,20251226,1527966.631,3.9146,30.7038
000833.SZ,20251225,1503904.1644,3.853,30.2203
000833.SZ,20251224,1507914.5755,3.8633,30.3009
000833.SZ,20251223,1503904.1644,3.853,30.2203
000833.SZ,20251222,1506310.411,3.8592,30.2686
000833.SZ,20251219,1482247.9444,3.7975,29.7851
000833.SZ,20251218,1458185.4778,3.7359,29.3016
000833.SZ,20251217,1495883.3422,3.8324,30.0591
000833.SZ,20251216,1441341.7511,3.6927,28.9631
000833.SZ,20251215,1525560.3843,3.9085,30.6555
000833.SZ,20251212,1515935.3977,3.8838,30.462
000833.SZ,20251211,1640258.1419,4.2023,32.9603
000833.SZ,20251210,1633039.402,4.1838,32.8152
000833.SZ,20251209,1666726.8552,4.2701,33.4921
000833.SZ,20251208,1661914.3619,4.2578,33.3954
000833.SZ,20251205,1564060.331,4.0071,31.4291
000833.SZ,20251204,1555237.4265,3.9845,31.2518
000833.SZ,20251203,1629831.0731,4.1756,32.7507
000833.SZ,20251202,1657903.9508,4.2475,33.3148
000833.SZ,20251201,1609779.0175,4.1242,32.3478
000833.SZ,20251128,1576893.6465,4.04,31.687
000833.SZ,20251127,1548820.7688,3.9681,31.1229
000833.SZ,20251126,1580101.9754,4.0482,31.7514
000833.SZ,20251125,1604164.442,4.1099,32.235
000833.SZ,20251124,1613789.4287,4.1345,32.4284
000833.SZ,20251121,1615393.5931,4.1386,32.4606
000833.SZ,20251120,1779018.3662,4.5578,35.7486
000833.SZ,20251119,1788643.3528,4.5825,35.942
000833.SZ,20251118,1854414.095,4.751,37.2636
000833.SZ,20251117,1882486.9727,4.8229,37.8277
000833.SZ,20251114,1942643.1393,4.977,39.0365
000833.SZ,20251113,1766185.0506,4.525,35.4907
000833.SZ,20251112,1656299.7864,4.2434,33.2826
000833.SZ,20251111,1505508.3288,3.8571,30.2525
000833.SZ,20251110,1504706.2466,3.8551,30.2364
000833.SZ,20251107,1423695.9423,3.6475,28.6085
000833.SZ,20251106,1375571.009,3.5242,27.6415
000833.SZ,20251105,1308196.1025,3.3516,26.2876
000833.SZ,20251104,1256060.7581,3.218,25.24
000833.SZ,20251103,1310602.3491,3.3578,26.336
000833.SZ,20251031,1283331.5536,3.2879,25.788
000833.SZ,20251030,1268091.9914,3.2488,25.4817
