ts_code,trade_date,total_mv,pb,pe_ttm
002134.SZ,20260416,548549.3554,10.7029,346.1036
002134.SZ,20260415,548302.7055,10.698,345.948
002134.SZ,20260414,569267.9461,11.1071,359.1759
002134.SZ,20260413,527597.9968,10.5596,1107.3224
002134.SZ,20260410,521434.4688,10.4362,1094.3864
002134.SZ,20260409,513791.6941,10.2833,1078.3457
002134.SZ,20260408,518969.0576,10.3869,1089.212
002134.SZ,20260407,497026.8979,9.9477,1043.1598
002134.SZ,20260403,483960.2186,9.6862,1015.7354
002134.SZ,20260402,494561.4867,9.8984,1037.9854
002134.SZ,20260401,507628.1661,10.1599,1065.4097
002134.SZ,20260331,495054.569,9.9083,1039.0202
002134.SZ,20260330,506642.0016,10.1402,1063.3399
002134.SZ,20260327,497766.5213,9.9625,1044.7121
002134.SZ,20260326,498013.0624,9.6855,276.0079
002134.SZ,20260325,495547.6512,9.6376,274.6415
002134.SZ,20260324,501218.097,9.7478,277.7841
002134.SZ,20260323,482974.0541,9.393,267.673
002134.SZ,20260320,511572.824,9.9492,283.5229
002134.SZ,20260319,517736.352,10.0691,286.9389
002134.SZ,20260318,526118.7501,10.2321,291.5845
002134.SZ,20260317,523653.3389,10.1842,290.2182
002134.SZ,20260316,537952.7238,10.4623,298.1431
002134.SZ,20260313,524639.5034,10.2033,290.7647
002134.SZ,20260312,522913.7155,10.1698,289.8082
002134.SZ,20260311,541157.7584,10.5246,299.9194
002134.SZ,20260310,559894.8835,10.889,310.3039
002134.SZ,20260309,545348.9574,10.6061,302.2423
002134.SZ,20260306,555703.6845,10.8075,307.981
002134.SZ,20260305,549540.1565,10.6876,304.5651
002134.SZ,20260304,560141.4246,10.8938,310.4405
002134.SZ,20260303,565565.3293,10.9993,313.4465
002134.SZ,20260302,587754.0301,11.4308,325.7439
002134.SZ,20260227,600081.0861,11.6705,332.5758
002134.SZ,20260226,598355.2982,11.637,331.6193
002134.SZ,20260225,585288.6189,11.3829,324.3775
002134.SZ,20260224,578632.0086,11.2534,320.6883
002134.SZ,20260213,588740.1946,11.45,326.2905
002134.SZ,20260212,568770.3638,11.0616,315.2228
002134.SZ,20260211,573208.104,11.1479,317.6823
002134.SZ,20260210,575920.0563,11.2007,319.1853
002134.SZ,20260209,578632.0086,11.2534,320.6883
