ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000403.SZ,20260421,12.87,0.39,0.6277,16.4112,21.8512,1.524,4.6076,5.1338,1223161.4358,1210693.9399
000403.SZ,20260420,12.88,0.5366,0.8637,16.424,21.8682,1.5252,4.6111,5.1378,1224111.8332,1211634.65
000403.SZ,20260417,12.91,0.6867,1.1053,16.4622,21.9191,1.5287,4.6219,5.1498,1226963.0253,1214456.7804
000403.SZ,20260416,13.06,1.3291,2.1393,16.6535,22.1738,1.5465,4.6756,5.2096,1241218.9861,1228567.4324
000403.SZ,20260415,12.79,0.7984,1.285,16.3092,21.7154,1.5145,4.5789,5.1019,1215558.2567,1203168.2588
000403.SZ,20260414,12.76,0.5293,0.8519,16.2709,21.6644,1.511,4.5682,5.0899,1212707.0645,1200346.1284
000403.SZ,20260413,12.67,0.7151,1.1509,16.1562,21.5116,1.5003,4.536,5.054,1204153.4881,1191879.7372
000403.SZ,20260410,12.82,0.6607,1.0634,16.3475,21.7663,1.5181,4.5897,5.1139,1218409.4489,1205990.3892
000403.SZ,20260409,12.74,0.7919,1.2745,16.2454,21.6305,1.5086,4.561,5.0819,1210806.2698,1198464.7082
000403.SZ,20260408,13.05,0.8618,1.3871,16.6407,22.1568,1.5453,4.672,5.2056,1240268.5887,1227626.7223
000403.SZ,20260407,12.69,0.568,0.9142,16.1817,21.5456,1.5027,4.5431,5.062,1206054.2828,1193761.1575
000403.SZ,20260403,12.76,0.7173,1.1546,16.2709,21.6644,1.511,4.5682,5.0899,1212707.0645,1200346.1284
000403.SZ,20260402,13.05,0.7528,1.2116,16.6407,22.1568,1.5453,4.672,5.2056,1240268.5887,1227626.7223
000403.SZ,20260401,13.23,0.8967,1.4432,16.8703,22.4624,1.5666,4.7364,5.2774,1257375.7417,1244559.5046
000403.SZ,20260331,12.94,0.7017,1.1294,16.5005,21.97,1.5323,4.6326,5.1617,1229814.2175,1217278.9108
000403.SZ,20260330,13.01,0.633,1.0189,16.5897,22.0889,1.5406,4.6577,5.1896,1236466.9992,1223863.8817
000403.SZ,20260327,13.12,0.7127,1.1471,16.73,22.2756,1.5536,4.6971,5.2335,1246921.3704,1234211.6932
000403.SZ,20260326,13.0,1.4631,2.3549,16.577,22.0719,1.5394,4.6541,5.1857,1235516.6018,1222923.1716
000403.SZ,20260325,13.17,0.6597,1.0618,16.7938,22.3605,1.5595,4.715,5.2535,1251673.3574,1238915.2438
000403.SZ,20260324,13.13,0.6481,1.0431,16.7427,22.2926,1.5548,4.7006,5.2375,1247871.7678,1235152.4033
000403.SZ,20260323,12.95,1.6439,2.646,16.5132,21.987,1.5335,4.6362,5.1657,1230764.6149,1218219.6209
000403.SZ,20260320,13.66,0.8837,1.4224,17.4186,23.1925,1.6176,4.8904,5.4489,1298242.8293,1285010.0403
000403.SZ,20260319,13.83,0.8516,1.3707,17.6354,23.4811,1.6377,4.9512,5.5167,1314399.5848,1301002.1126
000403.SZ,20260318,14.03,1.0218,1.6446,17.8904,23.8207,1.6614,5.0228,5.5965,1333407.5326,1319816.3152
000403.SZ,20260317,14.1,0.9058,1.4579,17.9796,23.9395,1.6697,5.0479,5.6244,1340060.3143,1326401.2861
000403.SZ,20260316,14.23,0.8819,1.4195,18.1454,24.1602,1.6851,5.0944,5.6763,1352415.4803,1338630.5178
000403.SZ,20260313,14.26,1.016,1.6353,18.1837,24.2112,1.6886,5.1052,5.6883,1355266.6724,1341452.6482
000403.SZ,20260312,14.29,0.8706,1.4013,18.2219,24.2621,1.6922,5.1159,5.7002,1358117.8646,1344274.7786
000403.SZ,20260311,14.38,0.8944,1.4397,18.3367,24.4149,1.7028,5.1481,5.7361,1366671.4411,1352741.1698
000403.SZ,20260310,14.29,1.3946,2.2447,18.2219,24.2621,1.6922,5.1159,5.7002,1358117.8646,1344274.7786
000403.SZ,20260309,14.15,1.1709,1.8846,18.0434,24.0244,1.6756,5.0658,5.6444,1344812.3012,1331104.8368
000403.SZ,20260306,14.03,0.7383,1.1883,17.8904,23.8207,1.6614,5.0228,5.5965,1333407.5326,1319816.3152
000403.SZ,20260305,13.89,0.8269,1.3309,17.7119,23.583,1.6448,4.9727,5.5407,1320101.9692,1306646.3733
000403.SZ,20260304,13.85,1.4706,2.367,17.6609,23.5151,1.6401,4.9584,5.5247,1316300.3796,1302883.5328
000403.SZ,20260303,14.2,1.7789,2.8632,18.1072,24.1093,1.6815,5.0837,5.6643,1349564.2881,1335808.3874
000403.SZ,20260302,14.24,1.5368,2.4736,18.1582,24.1772,1.6862,5.098,5.6803,1353365.8777,1339571.228
000403.SZ,20260227,14.11,1.0251,1.65,17.9924,23.9565,1.6708,5.0515,5.6284,1341010.7116,1327341.9963
000403.SZ,20260226,14.15,2.2973,3.6977,18.0434,24.0244,1.6756,5.0658,5.6444,1344812.3012,1331104.8368
000403.SZ,20260225,13.68,0.8496,1.3675,17.4441,23.2264,1.6199,4.8975,5.4569,1300143.624,1286891.4606
000403.SZ,20260224,13.57,0.7824,1.2593,17.3038,23.0397,1.6069,4.8582,5.413,1289689.2528,1276543.6491
000403.SZ,20260213,13.49,0.6658,1.0716,17.2018,22.9038,1.5974,4.8295,5.3811,1282086.0737,1269017.9681
000403.SZ,20260212,13.64,0.5121,0.8243,17.3931,23.1585,1.6152,4.8832,5.4409,1296342.0345,1283128.62
000403.SZ,20260211,13.74,0.3949,0.6356,17.5206,23.3283,1.627,4.919,5.4808,1305846.0084,1292535.7214
000403.SZ,20260210,13.74,0.6194,0.9969,17.5206,23.3283,1.627,4.919,5.4808,1305846.0084,1292535.7214
000403.SZ,20260209,13.7,0.5733,0.9228,17.4696,23.2604,1.6223,4.9047,5.4649,1302044.4188,1288772.8808
000403.SZ,20260206,13.62,0.9825,1.5814,17.3676,23.1246,1.6128,4.8761,5.433,1294441.2397,1281247.1998
000403.SZ,20260205,13.66,0.8945,1.4398,17.4186,23.1925,1.6176,4.8904,5.4489,1298242.8293,1285010.0403
000403.SZ,20260204,13.64,0.9476,1.5252,17.3931,23.1585,1.6152,4.8832,5.4409,1296342.0345,1283128.62
000403.SZ,20260203,13.47,0.8601,1.3844,17.1763,22.8699,1.5951,4.8224,5.3731,1280185.2789,1267136.5478
000403.SZ,20260202,13.31,1.1452,1.8432,16.9723,22.5982,1.5761,4.7651,5.3093,1264978.9208,1252085.1857
000403.SZ,20260130,13.69,0.7913,1.2737,17.4568,23.2434,1.6211,4.9011,5.4609,1301094.0214,1287832.1707
000403.SZ,20260129,13.86,0.9384,1.5105,17.6736,23.532,1.6412,4.962,5.5287,1317250.777,1303824.243
000403.SZ,20260128,13.79,1.2484,2.0094,17.5843,23.4132,1.633,4.9369,5.5008,1310597.9953,1297239.272
000403.SZ,20260127,14.07,1.5448,2.4864,17.9414,23.8886,1.6661,5.0372,5.6125,1337209.1221,1323579.1557
000403.SZ,20260126,14.34,2.0847,3.3555,18.2857,24.347,1.6981,5.1338,5.7202,1362869.8515,1348978.3293
000403.SZ,20260123,14.14,1.0916,1.757,18.0307,24.0074,1.6744,5.0622,5.6404,1343861.9038,1330164.1266
000403.SZ,20260122,13.94,1.1402,1.8351,17.7756,23.6679,1.6507,4.9906,5.5606,1324853.9561,1311349.924
000403.SZ,20260121,14.06,1.0553,1.6986,17.9286,23.8716,1.6649,5.0336,5.6085,1336258.7247,1322638.4456
000403.SZ,20260120,14.22,0.712,1.146,18.1327,24.1433,1.6839,5.0909,5.6723,1351465.0829,1337689.8077
000403.SZ,20260119,14.18,0.844,1.3584,18.0817,24.0754,1.6791,5.0765,5.6564,1347663.4933,1333926.9672
000403.SZ,20260116,14.18,0.9161,1.4745,18.0817,24.0754,1.6791,5.0765,5.6564,1347663.4933,1333926.9672
000403.SZ,20260115,14.35,1.0851,1.7466,18.2984,24.364,1.6993,5.1374,5.7242,1363820.2489,1349919.0394
000403.SZ,20260114,14.27,1.7224,2.7724,18.1964,24.2282,1.6898,5.1088,5.6923,1356217.0698,1342393.3584
000403.SZ,20260113,14.45,1.7157,2.7615,18.4259,24.5338,1.7111,5.1732,5.7641,1373324.2228,1359326.1407
000403.SZ,20260112,14.49,1.5087,2.4283,18.477,24.6017,1.7158,5.1875,5.78,1377125.8123,1363088.9813
000403.SZ,20260109,14.35,1.2906,2.0774,18.2984,24.364,1.6993,5.1374,5.7242,1363820.2489,1349919.0394
000403.SZ,20260108,14.38,1.7259,2.778,18.3367,24.4149,1.7028,5.1481,5.7361,1366671.4411,1352741.1698
000403.SZ,20260107,14.0,1.0975,1.7665,17.8521,23.7697,1.6578,5.0121,5.5846,1330556.3404,1316994.1848
000403.SZ,20260106,14.02,1.1505,1.8517,17.8776,23.8037,1.6602,5.0193,5.5925,1332457.1352,1318875.6051
000403.SZ,20260105,13.94,1.027,1.653,17.7756,23.6679,1.6507,4.9906,5.5606,1324853.9561,1311349.924
000403.SZ,20251231,13.69,0.6703,1.0789,17.4568,23.2434,1.6211,4.9011,5.4609,1301094.0214,1287832.1707
000403.SZ,20251230,13.78,0.8552,1.3764,17.5716,23.3962,1.6318,4.9333,5.4968,1309647.5979,1296298.5619
000403.SZ,20251229,13.9,1.3485,2.1706,17.7246,23.6,1.646,4.9763,5.5447,1321052.3665,1307587.0835
000403.SZ,20251226,14.14,1.6442,2.6464,18.0307,24.0074,1.6744,5.0622,5.6404,1343861.9038,1330164.1266
000403.SZ,20251225,13.92,1.4556,2.3429,17.7501,23.6339,1.6483,4.9835,5.5526,1322953.1613,1309468.5037
000403.SZ,20251224,14.01,4.1204,6.6321,17.8649,23.7867,1.659,5.0157,5.5885,1331506.7378,1317934.8949
000403.SZ,20251223,13.11,2.0479,3.2963,16.7172,22.2587,1.5524,4.6935,5.2295,1245970.973,1233270.9831
000403.SZ,20251222,13.47,1.0768,1.7331,17.1763,22.8699,1.5951,4.8224,5.3731,1280185.2789,1267136.5478
000403.SZ,20251219,13.39,1.1847,1.9068,17.0743,22.7341,1.5856,4.7937,5.3412,1272582.0999,1259610.8667
000403.SZ,20251218,13.35,0.8751,1.4086,17.0233,22.6661,1.5808,4.7794,5.3253,1268780.5103,1255848.0262
000403.SZ,20251217,13.5,1.4183,2.2829,17.2146,22.9208,1.5986,4.8331,5.3851,1283036.4711,1269958.6782
000403.SZ,20251216,13.36,1.1281,1.8158,17.036,22.6831,1.582,4.783,5.3293,1269730.9077,1256788.7364
000403.SZ,20251215,13.38,1.517,2.4417,17.0615,22.7171,1.5844,4.7901,5.3372,1271631.7025,1258670.1566
000403.SZ,20251212,13.51,2.6065,4.1953,17.2273,22.9378,1.5998,4.8367,5.3891,1283986.8685,1270899.3883
000403.SZ,20251211,13.66,1.298,2.0891,17.4186,23.1925,1.6176,4.8904,5.4489,1298242.8293,1285010.0403
000403.SZ,20251210,13.91,1.0474,1.6858,17.7374,23.6169,1.6472,4.9799,5.5487,1322002.7639,1308527.7936
000403.SZ,20251209,13.93,2.5695,4.1358,17.7629,23.6509,1.6495,4.987,5.5566,1323903.5587,1310409.2139
000403.SZ,20251208,14.42,1.3635,2.1946,18.3877,24.4828,1.7076,5.1625,5.7521,1370473.0306,1356504.0103
000403.SZ,20251205,14.68,0.7529,1.2118,18.7192,24.9243,1.7383,5.2556,5.8558,1395183.3626,1380962.4738
000403.SZ,20251204,14.55,0.5488,0.8834,18.5535,24.7036,1.7229,5.209,5.8039,1382828.1966,1368733.2421
000403.SZ,20251203,14.8,0.4712,0.7585,18.8723,25.128,1.7526,5.2985,5.9037,1406588.1313,1392250.9954
000403.SZ,20251202,14.75,0.8541,1.3748,18.8085,25.0431,1.7466,5.2806,5.8837,1401836.1444,1387547.4447
000403.SZ,20251201,15.1,0.4782,0.7698,19.2548,25.6374,1.7881,5.4059,6.0233,1435100.0529,1420472.2993
000403.SZ,20251128,15.01,0.5556,0.8942,19.14,25.4846,1.7774,5.3737,5.9874,1426546.4764,1412005.9081
000403.SZ,20251127,14.96,0.5498,0.8849,19.0763,25.3997,1.7715,5.3558,5.9675,1421794.4895,1407302.3575
000403.SZ,20251126,15.05,0.6963,1.1208,19.191,25.5525,1.7822,5.388,6.0034,1430348.0659,1415768.7487
000403.SZ,20251125,15.12,1.3856,2.2302,19.2803,25.6713,1.7904,5.4131,6.0313,1437000.8476,1422353.7196
000403.SZ,20251124,15.38,0.7206,1.1599,19.6118,26.1128,1.8212,5.5062,6.135,1461711.1797,1446812.183
000403.SZ,20251121,15.49,0.8053,1.2962,19.7521,26.2995,1.8343,5.5455,6.1789,1472165.5509,1457159.9945
000403.SZ,20251120,15.95,0.4414,0.7105,20.3387,27.0805,1.8887,5.7102,6.3624,1515883.8307,1500432.6605
000403.SZ,20251119,16.04,0.4222,0.6796,20.4534,27.2333,1.8994,5.7424,6.3983,1524437.4071,1508899.0517
000403.SZ,20251118,16.19,0.4411,0.71,20.6447,27.488,1.9171,5.7961,6.4581,1538693.3679,1523009.7037
000403.SZ,20251117,16.23,0.537,0.8644,20.6957,27.5559,1.9219,5.8105,6.4741,1542494.9575,1526772.5442
000403.SZ,20251114,16.3,0.5591,0.9,20.785,27.6748,1.9302,5.8355,6.502,1549147.7392,1533357.5152
000403.SZ,20251113,16.32,0.7693,1.2383,20.8105,27.7087,1.9325,5.8427,6.51,1551048.534,1535238.9354
000403.SZ,20251112,16.15,0.5319,0.8562,20.5937,27.4201,1.9124,5.7818,6.4422,1534891.7784,1519246.8632
000403.SZ,20251111,16.19,0.474,0.763,20.6447,27.488,1.9171,5.7961,6.4581,1538693.3679,1523009.7037
000403.SZ,20251110,16.14,0.6871,1.106,20.581,27.4031,1.9112,5.7782,6.4382,1533941.381,1518306.153
000403.SZ,20251107,16.05,1.0503,1.6905,20.4662,27.2503,1.9006,5.746,6.4023,1525387.8045,1509839.7619
000403.SZ,20251106,15.76,0.4526,0.7284,20.0964,26.7579,1.8662,5.6422,6.2866,1497826.2803,1482559.168
000403.SZ,20251105,15.76,0.505,0.8129,20.0964,26.7579,1.8662,5.6422,6.2866,1497826.2803,1482559.168
000403.SZ,20251104,15.7,0.6453,1.0386,20.0199,26.6561,1.8591,5.6207,6.2627,1492123.896,1476914.9072
000403.SZ,20251103,15.66,0.5464,0.8795,19.9689,26.5882,1.8544,5.6064,6.2467,1488322.3065,1473152.0667
000403.SZ,20251031,15.74,0.6304,1.0147,20.0709,26.724,1.8639,5.635,6.2786,1495925.4856,1480677.7478
000403.SZ,20251030,15.6,0.7349,1.1828,19.8924,26.4863,1.8473,5.5849,6.2228,1482619.9222,1467507.8059
000403.SZ,20251029,15.73,1.6903,2.7207,20.0581,26.707,1.8627,5.6315,6.2746,1494975.0882,1479737.0376
000403.SZ,20251028,16.1,0.4467,0.7222,20.53,23.392,1.9358,5.7639,6.1084,1530139.7915,1514543.3125
000403.SZ,20251027,16.09,1.3405,2.1672,20.5172,23.3775,1.9346,5.7603,6.1046,1529189.3941,1513602.6024
000403.SZ,20251024,16.37,0.5654,0.914,20.8742,23.7843,1.9682,5.8606,6.2108,1555800.5209,1539942.4861
000403.SZ,20251023,16.36,0.7205,1.1648,20.8615,23.7698,1.967,5.857,6.207,1554850.1235,1539001.776
000403.SZ,20251022,16.26,0.4395,0.7105,20.734,23.6245,1.955,5.8212,6.1691,1545346.1496,1529594.6746
000403.SZ,20251021,16.24,0.6277,1.0147,20.7085,23.5954,1.9526,5.814,6.1615,1543445.3549,1527713.2544
000403.SZ,20251020,16.18,0.6773,1.0949,20.632,23.5082,1.9454,5.7926,6.1387,1537742.9705,1522068.9936
000403.SZ,20251017,16.34,1.0046,1.6241,20.836,23.7407,1.9646,5.8498,6.1994,1552949.3287,1537120.3557
000403.SZ,20251016,16.39,1.0225,1.653,20.8997,23.8134,1.9706,5.8677,6.2184,1557701.3157,1541823.9063
000403.SZ,20251015,16.24,0.8131,1.3145,20.7085,23.5954,1.9526,5.814,6.1615,1543445.3549,1527713.2544
000403.SZ,20251014,16.17,0.8049,1.3012,20.6192,23.4937,1.9442,5.789,6.1349,1536792.5732,1521128.2834
000403.SZ,20251013,16.19,0.832,1.3451,20.6447,23.5228,1.9466,5.7961,6.1425,1538693.3679,1523009.7037
000403.SZ,20251010,16.29,0.8147,1.317,20.7722,23.6681,1.9586,5.8319,6.1805,1548197.3418,1532416.805
000403.SZ,20251009,16.35,0.7225,1.1681,20.8487,23.7552,1.9658,5.8534,6.2032,1553899.7261,1538061.0658
000403.SZ,20250930,16.18,0.7953,1.2858,20.632,23.5082,1.9454,5.7926,6.1387,1537742.9705,1522068.9936
000403.SZ,20250929,16.15,1.3849,2.2389,20.5937,23.4647,1.9418,5.7818,6.1273,1534891.7784,1519246.8632
000403.SZ,20250926,16.36,1.123,1.8155,20.8615,23.7698,1.967,5.857,6.207,1554850.1235,1539001.776
000403.SZ,20250925,16.65,0.6611,1.0688,21.2313,24.1911,2.0019,5.9608,6.317,1582411.6477,1566282.3698
000403.SZ,20250924,16.88,0.6146,0.9937,21.5246,24.5253,2.0295,6.0432,6.4043,1604270.7876,1587918.7028
000403.SZ,20250923,16.85,1.0091,1.6313,21.4863,24.4817,2.0259,6.0324,6.3929,1601419.5954,1585096.5724
000403.SZ,20250922,16.78,1.022,1.6523,21.3971,24.38,2.0175,6.0074,6.3664,1594766.8137,1578511.6015
000403.SZ,20250919,17.08,1.0836,1.7518,21.7796,24.8159,2.0536,6.1148,6.4802,1623278.7353,1606732.9055
000403.SZ,20250918,17.26,0.9167,1.4819,22.0091,25.0774,2.0752,6.1792,6.5485,1640385.8882,1623665.6878
000403.SZ,20250917,17.39,0.7892,1.2758,22.1749,25.2663,2.0909,6.2258,6.5978,1652741.0543,1635894.9195
000403.SZ,20250916,17.35,0.8593,1.3892,22.1239,25.2082,2.0861,6.2114,6.5826,1648939.4647,1632132.079
000403.SZ,20250915,17.41,1.0024,1.6205,22.2004,25.2953,2.0933,6.2329,6.6054,1654641.849,1637776.3398
000403.SZ,20250912,17.67,1.4308,2.3132,22.5319,25.6731,2.1245,6.326,6.704,1679352.1811,1662234.8032
000403.SZ,20250911,17.88,1.6481,2.6645,22.7997,25.9782,2.1498,6.4012,6.7837,1699310.5262,1681989.716
000403.SZ,20250910,17.84,2.4781,4.0063,22.7487,25.9201,2.145,6.3869,6.7685,1695508.9366,1678226.8755
000403.SZ,20250909,18.4,1.6364,2.6455,23.4628,26.7337,2.2123,6.5873,6.981,1748731.1902,1730906.6429
000403.SZ,20250908,18.4,2.2414,3.6236,23.4628,26.7337,2.2123,6.5873,6.981,1748731.1902,1730906.6429
000403.SZ,20250905,18.0,1.7143,2.7714,22.9527,26.1526,2.1642,6.4441,6.8292,1710715.2948,1693278.2376
000403.SZ,20250904,17.63,1.2276,1.9847,22.4809,25.615,2.1197,6.3117,6.6889,1675550.5915,1658471.9627
000403.SZ,20250903,17.35,0.9552,1.5442,22.1239,25.2082,2.0861,6.2114,6.5826,1648939.4647,1632132.079
000403.SZ,20250902,17.6,1.1029,1.7831,22.4427,25.5714,2.1161,6.3009,6.6775,1672699.3994,1655649.8323
000403.SZ,20250901,17.74,0.8277,1.3381,22.6212,25.7748,2.133,6.3511,6.7306,1686004.9628,1668819.7742
000403.SZ,20250829,17.7,1.1659,1.8849,22.5702,25.7167,2.1281,6.3367,6.7154,1682203.3732,1665056.9336
000403.SZ,20250828,17.73,1.5854,2.5631,22.6084,25.7603,2.1317,6.3475,6.7268,1685054.5654,1667879.064
000403.SZ,20250827,17.9,2.0333,3.2872,22.8252,26.0073,2.1522,6.4083,6.7913,1701211.3209,1683871.1363
000403.SZ,20250826,18.24,1.5279,2.4701,23.2588,26.5013,2.1931,6.5301,6.9203,1733524.8321,1715855.2808
000403.SZ,20250825,18.21,2.2859,3.6955,23.2205,26.4577,2.1895,6.5193,6.9089,1730673.6399,1713033.1504
000403.SZ,20250822,18.02,1.4495,2.3433,22.9782,26.1816,2.1666,6.4513,6.8368,1712616.0896,1695159.6579
000403.SZ,20250821,18.0,1.4041,2.2699,22.9527,24.0113,2.2051,6.4441,6.5957,1710715.2948,1693278.2376
000403.SZ,20250820,17.94,0.9411,1.5215,22.8762,23.9313,2.1978,6.4227,6.5737,1705012.9105,1687633.9768
000403.SZ,20250819,17.88,1.3732,2.22,22.7997,23.8513,2.1904,6.4012,6.5517,1699310.5262,1681989.716
000403.SZ,20250818,18.01,1.5687,2.536,22.9655,24.0247,2.2064,6.4477,6.5993,1711665.6922,1694218.9477
000403.SZ,20250815,18.02,1.1392,1.8417,22.9782,24.038,2.2076,6.4513,6.603,1712616.0896,1695159.6579
000403.SZ,20250814,17.93,1.816,2.9358,22.8635,23.918,2.1966,6.4191,6.57,1704062.5131,1686693.2667
000403.SZ,20250813,18.23,2.5693,4.1537,23.246,24.3182,2.2333,6.5265,6.68,1732574.4347,1714914.5706
000403.SZ,20250812,18.52,1.5441,2.4963,23.6158,24.705,2.2688,6.6303,6.7862,1760135.9589,1742195.1645
000403.SZ,20250811,18.51,2.2681,3.6667,23.6031,24.6917,2.2676,6.6267,6.7825,1759185.5615,1741254.4543
