ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000425.SZ,20260421,10.1,1.16,1.2765,19.8559,17.8591,1.9824,1.2946,1.1738,11866101.9095,9099315.1795
000425.SZ,20260420,9.93,2.7592,3.0364,19.5217,17.5585,1.949,1.2728,1.154,11666375.4417,8946158.3894
000425.SZ,20260417,9.95,1.5928,1.7528,19.561,17.5938,1.953,1.2754,1.1564,11689872.6732,8964176.8353
000425.SZ,20260416,10.2,1.8917,2.0817,20.0525,18.0359,2.002,1.3074,1.1854,11983588.067,9189407.409
000425.SZ,20260415,10.53,0.9753,1.0733,20.7012,18.6194,2.0668,1.3497,1.2238,12371292.3869,9486711.7664
000425.SZ,20260414,10.41,0.8824,0.9711,20.4653,18.4072,2.0433,1.3343,1.2098,12230308.9978,9378601.091
000425.SZ,20260413,10.38,1.1353,1.2493,20.4063,18.3542,2.0374,1.3305,1.2063,12195063.1506,9351573.4221
000425.SZ,20260410,10.61,0.8781,0.9663,20.8585,18.7609,2.0825,1.36,1.2331,12465281.3129,9558785.55
000425.SZ,20260409,10.6,0.7759,0.8538,20.8388,18.7432,2.0805,1.3587,1.2319,12453532.6971,9549776.327
000425.SZ,20260408,10.86,1.7604,1.9372,21.35,19.2029,2.1316,1.392,1.2621,12758996.7067,9784016.1237
000425.SZ,20260407,9.99,0.8022,0.8828,19.6396,17.6646,1.9608,1.2805,1.161,11736867.1362,9000213.7271
000425.SZ,20260403,10.2,0.358,0.394,20.0525,18.0359,2.002,1.3074,1.1854,11983588.067,9189407.409
000425.SZ,20260402,10.3,0.9183,1.0106,20.2491,18.2127,2.0217,1.3202,1.197,12101074.2246,9279499.6385
000425.SZ,20260401,10.52,1.159,1.2749,20.6816,18.6017,2.0648,1.3484,1.2226,12359543.7711,9477702.5434
000425.SZ,20260331,10.08,1.08,1.188,19.8165,17.8237,1.9785,1.292,1.1715,11842604.678,9081296.7336
000425.SZ,20260330,9.93,1.5647,1.7212,19.5217,17.5585,1.949,1.2728,1.154,11666375.4417,8946158.3894
000425.SZ,20260327,10.32,0.735,0.8086,20.2884,18.2481,2.0256,1.3228,1.1994,12124571.4561,9297518.0844
000425.SZ,20260326,10.28,0.625,0.6876,20.2097,18.1773,2.0177,1.3177,1.1947,12077576.9931,9261481.1926
000425.SZ,20260325,10.56,0.9334,1.026,20.7602,18.6725,2.0727,1.3535,1.2273,12406538.2341,9513739.4352
000425.SZ,20260324,10.33,0.9302,1.0225,20.308,18.2658,2.0276,1.3241,1.2005,12136320.0718,9306527.3074
000425.SZ,20260323,10.06,1.2677,1.3934,19.7772,17.7883,1.9746,1.2895,1.1692,11819107.4465,9063278.2877
000425.SZ,20260320,10.41,1.2224,1.3437,20.4653,18.4072,2.0433,1.3343,1.2098,12230308.9978,9378601.091
000425.SZ,20260319,10.25,1.1886,1.3066,20.1508,18.1243,2.0118,1.3138,1.1912,12042331.1458,9234453.5238
000425.SZ,20260318,10.75,1.3099,1.4398,21.1337,19.0084,2.11,1.3779,1.2493,12629761.9334,9684914.6713
000425.SZ,20260317,10.8,0.8526,0.9372,21.232,19.0968,2.1198,1.3843,1.2552,12688505.0122,9729960.786
000425.SZ,20260316,10.98,1.1744,1.2909,21.5859,19.4151,2.1551,1.4074,1.2761,12899980.0957,9892126.7991
000425.SZ,20260313,11.31,1.091,1.1992,22.2346,19.9986,2.2199,1.4497,1.3144,13287684.4155,10189431.1565
000425.SZ,20260312,11.47,2.9416,3.2334,22.5492,20.2815,2.2513,1.4702,1.333,13475662.2675,10333578.7237
