ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000068.SZ,20260421,3.23,1.0083,1.7703,,,5.3876,3.906,3.906,325154.8829,325154.8829
000068.SZ,20260420,3.25,0.7198,1.2639,,,5.4209,3.9302,3.9302,327168.2258,327168.2258
000068.SZ,20260417,3.24,1.0781,1.8929,,,5.4042,3.9181,3.9181,326161.5543,326161.5543
000068.SZ,20260416,3.31,0.7923,1.3911,,,5.521,4.0028,4.0028,333208.2546,333208.2546
000068.SZ,20260415,3.26,0.8458,1.4851,,,5.4376,3.9423,3.9423,328174.8973,328174.8973
000068.SZ,20260414,3.32,0.8602,1.5104,,,5.5377,4.0149,4.0149,334214.926,334214.926
000068.SZ,20260413,3.33,0.8498,1.492,,,5.5544,4.027,4.027,335221.5975,335221.5975
000068.SZ,20260410,3.33,1.0129,1.7785,,,5.5544,4.027,4.027,335221.5975,335221.5975
000068.SZ,20260409,3.3,0.8224,1.444,,,5.5043,3.9907,3.9907,332201.5831,332201.5831
000068.SZ,20260408,3.37,1.1764,2.0656,,,5.6211,4.0753,4.0753,339248.2834,339248.2834
000068.SZ,20260407,3.28,1.332,2.3388,,,5.471,3.9665,3.9665,330188.2402,330188.2402
000068.SZ,20260403,3.19,1.5612,2.7413,,,5.3208,3.8576,3.8576,321128.197,321128.197
000068.SZ,20260402,3.3,1.328,2.3317,,,5.5043,3.9907,3.9907,332201.5831,332201.5831
000068.SZ,20260401,3.35,1.6534,2.9031,,,5.5877,4.0511,4.0511,337234.9404,337234.9404
000068.SZ,20260331,3.39,1.0346,1.8165,,,5.6544,4.0995,4.0995,341261.6263,341261.6263
000068.SZ,20260330,3.44,1.3665,2.3994,,,5.7378,4.16,4.16,346294.9836,346294.9836
000068.SZ,20260327,3.43,1.622,2.8479,,,5.7211,4.1479,4.1479,345288.3122,345288.3122
000068.SZ,20260326,3.37,2.1253,3.7316,,,5.6211,4.0753,4.0753,339248.2834,339248.2834
000068.SZ,20260325,3.42,2.0596,3.6163,262.5543,,5.6627,3.4095,3.4793,344281.6407,344281.6407
000068.SZ,20260324,3.34,2.0553,3.6087,256.4127,,5.5303,3.3297,3.3979,336228.269,336228.269
000068.SZ,20260323,3.15,1.8004,3.1612,241.8264,,5.2157,3.1403,3.2046,317101.5112,317101.5112
000068.SZ,20260320,3.36,1.6143,2.8344,257.9481,,5.5634,3.3496,3.4182,338241.6119,338241.6119
000068.SZ,20260319,3.44,1.5044,2.6415,264.0898,,5.6959,3.4294,3.4996,346294.9836,346294.9836
000068.SZ,20260318,3.5,1.2075,2.1202,268.696,,5.7952,3.4892,3.5606,352335.0124,352335.0124
000068.SZ,20260317,3.46,1.5378,2.7002,265.6252,,5.729,3.4493,3.5199,348308.3265,348308.3265
000068.SZ,20260316,3.5,1.4561,2.5567,268.696,,5.7952,3.4892,3.5606,352335.0124,352335.0124
000068.SZ,20260313,3.45,1.6262,2.8553,264.8575,,5.7124,3.4394,3.5098,347301.6551,347301.6551
000068.SZ,20260312,3.45,1.4356,2.5207,264.8575,,5.7124,3.4394,3.5098,347301.6551,347301.6551
000068.SZ,20260311,3.49,1.2864,2.2586,267.9283,,5.7787,3.4792,3.5505,351328.3409,351328.3409
000068.SZ,20260310,3.53,1.32,2.3176,270.9991,,5.8449,3.5191,3.5912,355355.0268,355355.0268
000068.SZ,20260309,3.49,1.1179,1.9628,267.9283,,5.7787,3.4792,3.5505,351328.3409,351328.3409
000068.SZ,20260306,3.55,1.3666,2.3994,272.5345,,5.878,3.5391,3.6115,357368.3697,357368.3697
000068.SZ,20260305,3.48,1.5813,2.7764,267.1606,,5.7621,3.4693,3.5403,350321.6695,350321.6695
000068.SZ,20260304,3.37,1.3171,2.3126,258.7158,,5.58,3.3596,3.4284,339248.2834,339248.2834
000068.SZ,20260303,3.42,1.651,2.8988,262.5543,,5.6627,3.4095,3.4793,344281.6407,344281.6407
000068.SZ,20260302,3.48,2.0659,3.6273,267.1606,,5.7621,3.4693,3.5403,350321.6695,350321.6695
000068.SZ,20260227,3.59,1.3935,2.4468,275.6053,,5.9442,3.5789,3.6522,361395.0556,361395.0556
000068.SZ,20260226,3.59,1.7726,3.1123,275.6053,,5.9442,3.5789,3.6522,361395.0556,361395.0556
000068.SZ,20260225,3.56,1.132,1.9876,273.3022,,5.8946,3.549,3.6217,358375.0412,358375.0412
000068.SZ,20260224,3.56,1.1665,2.0481,273.3022,,5.8946,3.549,3.6217,358375.0412,358375.0412
000068.SZ,20260213,3.47,0.8981,1.577,266.3929,,5.7455,3.4593,3.5301,349314.998,349314.998
000068.SZ,20260212,3.51,0.9842,1.7281,269.4637,,5.8118,3.4992,3.5708,353341.6839,353341.6839
000068.SZ,20260211,3.55,0.9914,1.7407,272.5345,,5.878,3.5391,3.6115,357368.3697,357368.3697
000068.SZ,20260210,3.56,1.4787,2.5963,273.3022,,5.8946,3.549,3.6217,358375.0412,358375.0412
000068.SZ,20260209,3.56,1.3186,2.3153,273.3022,,5.8946,3.549,3.6217,358375.0412,358375.0412
000068.SZ,20260206,3.53,0.9152,1.6069,270.9991,,5.8449,3.5191,3.5912,355355.0268,355355.0268
000068.SZ,20260205,3.51,1.072,1.8823,269.4637,,5.8118,3.4992,3.5708,353341.6839,353341.6839
000068.SZ,20260204,3.56,1.0793,1.8951,273.3022,,5.8946,3.549,3.6217,358375.0412,358375.0412
000068.SZ,20260203,3.51,1.0881,1.9104,269.4637,,5.8118,3.4992,3.5708,353341.6839,353341.6839
000068.SZ,20260202,3.43,1.2122,2.1284,263.322,,5.6793,3.4194,3.4894,345288.3122,345288.3122
000068.SZ,20260130,3.49,1.1516,2.022,267.9283,,5.7787,3.4792,3.5505,351328.3409,351328.3409
000068.SZ,20260129,3.47,1.2798,2.2471,266.3929,,5.7455,3.4593,3.5301,349314.998,349314.998
000068.SZ,20260128,3.51,1.3636,2.3942,269.4637,,5.8118,3.4992,3.5708,353341.6839,353341.6839
000068.SZ,20260127,3.52,2.2403,3.9336,270.2314,,5.8283,3.5092,3.581,354348.3553,354348.3553
000068.SZ,20260126,3.51,1.6195,2.8436,269.4637,,5.8118,3.4992,3.5708,353341.6839,353341.6839
000068.SZ,20260123,3.55,1.7392,3.0537,272.5345,,5.878,3.5391,3.6115,357368.3697,357368.3697
000068.SZ,20260122,3.46,1.19,2.0895,265.6252,,5.729,3.4493,3.5199,348308.3265,348308.3265
000068.SZ,20260121,3.42,0.8722,1.5314,262.5543,,5.6627,3.4095,3.4793,344281.6407,344281.6407
