ts_code,trade_date,total_mv,pb,pe_ttm
000600.SZ,20260416,1677007.9697,1.4427,9.9937
000600.SZ,20260415,1666188.5634,1.4334,9.9293
000600.SZ,20260414,1675204.7353,1.4411,9.983
000600.SZ,20260413,1686024.1416,1.4504,10.0475
000600.SZ,20260410,1630123.8759,1.4023,9.7143
000600.SZ,20260409,1613894.7665,1.3884,9.6176
000600.SZ,20260408,1626517.4072,1.3992,9.6928
000600.SZ,20260407,1561600.9696,1.3434,9.306
000600.SZ,20260403,1567010.6727,1.3481,9.3382
000600.SZ,20260402,1612091.5321,1.3868,9.6069
000600.SZ,20260401,1662582.0947,1.4303,9.9078
000600.SZ,20260331,1658975.6259,1.4272,9.8863
000600.SZ,20260330,1707662.9541,1.4691,10.1764
000600.SZ,20260327,1828479.6573,1.573,10.8964
000600.SZ,20260326,1886183.1573,1.6226,11.2403
000600.SZ,20260325,1842905.5323,1.5854,10.9824
000600.SZ,20260324,1738317.9385,1.4954,10.3591
000600.SZ,20260323,1655369.1572,1.4241,9.8648
000600.SZ,20260320,1747334.1103,1.5032,10.4128
000600.SZ,20260319,1727498.5322,1.4861,10.2946
000600.SZ,20260318,1781595.5635,1.5327,10.617
000600.SZ,20260317,1698646.7822,1.4613,10.1227
000600.SZ,20260316,1716679.126,1.4768,10.2301
000600.SZ,20260313,1837495.8291,1.5807,10.9501
000600.SZ,20260312,1929460.7823,1.6599,11.4982
000600.SZ,20260311,1754547.0478,1.5094,10.4558
000600.SZ,20260310,1714875.8916,1.4753,10.2194
000600.SZ,20260309,1727498.5322,1.4861,10.2946
000600.SZ,20260306,1727498.5322,1.4861,10.2946
000600.SZ,20260305,1707662.9541,1.4691,10.1764
000600.SZ,20260304,1666188.5634,1.4334,9.9293
000600.SZ,20260303,1667991.7978,1.4349,9.94
000600.SZ,20260302,1713072.6572,1.4737,10.2087
000600.SZ,20260227,1713072.6572,1.4737,10.2087
000600.SZ,20260226,1628320.6415,1.4008,9.7036
000600.SZ,20260225,1594059.1884,1.3713,9.4994
000600.SZ,20260224,1559797.7352,1.3418,9.2952
000600.SZ,20260213,1507503.9383,1.2969,8.9836
000600.SZ,20260212,1597665.6571,1.3744,9.5209
000600.SZ,20260211,1527339.5165,1.3139,9.1018
000600.SZ,20260210,1516520.1102,1.3046,9.0373
000600.SZ,20260209,1538158.9227,1.3232,9.1663
000600.SZ,20260206,1538158.9227,1.3232,9.1663
000600.SZ,20260205,1505700.704,1.2953,8.9729
000600.SZ,20260204,1539962.1571,1.3248,9.177
000600.SZ,20260203,1525536.2821,1.3124,9.0911
000600.SZ,20260202,1525536.2821,1.3124,9.0911
000600.SZ,20260130,1574223.6102,1.3543,9.3812
000600.SZ,20260129,1559797.7352,1.3418,9.2952
000600.SZ,20260128,1583239.7821,1.362,9.4349
