ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000402.SZ,20260421,2.73,1.3682,2.7908,,,0.3466,0.4278,0.5967,815977.8646,815906.138
000402.SZ,20260420,2.78,2.2842,4.6592,,,0.3529,0.4356,0.6076,830922.5141,830849.4738
000402.SZ,20260417,2.81,2.9835,6.0856,,,0.3567,0.4403,0.6142,839889.3039,839815.4753
000402.SZ,20260416,2.84,2.8269,5.7662,,,0.3605,0.445,0.6207,848856.0936,848781.4768
000402.SZ,20260415,2.88,5.2958,10.8022,,,0.3656,0.4513,0.6295,860811.8132,860736.1455
000402.SZ,20260414,3.06,7.7855,15.8806,,,0.3885,0.4795,0.6688,914612.5515,914532.1546
000402.SZ,20260413,3.06,4.9074,10.0099,,,0.3885,0.4795,0.6688,914612.5515,914532.1546
000402.SZ,20260410,2.78,2.1043,4.2923,,,0.3529,0.4356,0.6076,830922.5141,830849.4738
000402.SZ,20260409,2.53,0.3375,0.6883,,,0.3212,0.3964,0.553,756199.2665,756132.7945
000402.SZ,20260408,2.56,0.523,1.0668,,,0.325,0.4011,0.5595,765166.0562,765098.796
000402.SZ,20260407,2.49,0.3374,0.6881,,,0.3161,0.3902,0.5442,744243.5468,744178.1258
000402.SZ,20260403,2.46,0.3194,0.6514,,,0.3123,0.3855,0.5377,735276.7571,735212.1243
000402.SZ,20260402,2.51,0.4623,0.943,,,0.3187,0.3933,0.5486,750221.4067,750155.4602
000402.SZ,20260401,2.57,0.437,0.8915,,,0.3263,0.4027,0.5617,768154.9861,768087.4632
000402.SZ,20260331,2.56,0.5017,1.0233,,,0.325,0.4011,0.5595,765166.0562,765098.796
000402.SZ,20260330,2.57,0.468,0.9547,,,0.3263,0.4027,0.5617,768154.9861,768087.4632
000402.SZ,20260327,2.58,0.4267,0.8703,,,0.3275,0.4043,0.5639,771143.916,771076.1304
000402.SZ,20260326,2.56,0.5427,1.107,,,0.325,0.4011,0.5595,765166.0562,765098.796
