ts_code,trade_date,total_mv,pb,pe_ttm
000990.SZ,20260416,1285721.312,0.7164,181.7432
000990.SZ,20260415,1288151.7871,0.7178,182.0867
000990.SZ,20260414,1308810.8252,0.7323,113.1037
000990.SZ,20260413,1308810.8252,0.7323,113.1037
000990.SZ,20260410,1317317.4879,0.7371,113.8389
000990.SZ,20260409,1341622.2386,0.7507,115.9392
000990.SZ,20260408,1220098.4851,0.6827,105.4375
000990.SZ,20260407,1244403.2358,0.6963,107.5378
000990.SZ,20260403,1131386.1451,0.6331,97.7712
000990.SZ,20260402,1170273.7462,0.6548,101.1318
000990.SZ,20260401,1194578.4969,0.6684,103.2321
000990.SZ,20260331,1190932.7843,0.6664,102.9171
000990.SZ,20260330,1261416.5613,0.7058,109.0081
000990.SZ,20260327,1265062.2739,0.7079,109.3231
000990.SZ,20260326,1217668.0101,0.6813,105.2274
000990.SZ,20260325,1150829.9456,0.6439,99.4515
000990.SZ,20260324,1159336.6084,0.6487,100.1866
000990.SZ,20260323,1187287.0717,0.6643,102.602
000990.SZ,20260320,1130170.9076,0.6324,97.6662
000990.SZ,20260319,1203085.1597,0.6732,103.9672
000990.SZ,20260318,1311241.3003,0.7337,113.3138
000990.SZ,20260317,1192148.0218,0.6671,103.0221
000990.SZ,20260316,1206730.8723,0.6752,104.2823
000990.SZ,20260313,1222528.9602,0.6841,105.6475
000990.SZ,20260312,1188502.3092,0.665,102.707
000990.SZ,20260311,1080346.1686,0.6045,93.3605
000990.SZ,20260310,1057256.6555,0.5916,91.3651
000990.SZ,20260309,1090068.0689,0.6099,94.2006
000990.SZ,20260306,1085207.1188,0.6072,93.7805
000990.SZ,20260305,1052395.7053,0.5889,90.9451
000990.SZ,20260304,1045104.2801,0.5848,90.315
000990.SZ,20260303,1083991.8812,0.6065,93.6755
000990.SZ,20260302,1086422.3563,0.6079,93.8856
000990.SZ,20260227,1081561.4062,0.6052,93.4655
000990.SZ,20260226,1079130.9311,0.6038,93.2555
000990.SZ,20260225,1086422.3563,0.6079,93.8856
000990.SZ,20260224,1062117.6056,0.5943,91.7852
000990.SZ,20260213,1043889.0426,0.5841,90.2099
000990.SZ,20260212,1056041.4179,0.5909,91.2601
000990.SZ,20260211,1045104.2801,0.5848,90.315
000990.SZ,20260210,1031736.6672,0.5773,89.1598
000990.SZ,20260209,1049965.2302,0.5875,90.735
000990.SZ,20260206,1032951.9048,0.578,89.2648
000990.SZ,20260205,995279.5412,0.5569,86.0093
000990.SZ,20260204,1006216.679,0.563,86.9544
000990.SZ,20260203,1005001.4414,0.5623,86.8494
000990.SZ,20260202,1001355.7288,0.5603,86.5343
000990.SZ,20260130,1111942.3445,0.6222,96.0909
000990.SZ,20260129,1104650.9193,0.6181,95.4608
000990.SZ,20260128,1128955.67,0.6317,97.5612
000990.SZ,20260127,1088852.8314,0.6093,94.0956
000990.SZ,20260126,1088852.8314,0.6093,94.0956
000990.SZ,20260123,1119233.7697,0.6263,96.721
000990.SZ,20260122,1017153.8168,0.5691,87.8996
000990.SZ,20260121,1008647.1541,0.5644,87.1644
