ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000429.SZ,20260421,12.68,0.3603,0.9432,14.7176,14.7176,2.385,5.9313,5.9313,2651142.1678,1652622.3208
000429.SZ,20260420,12.64,0.3878,1.0152,14.6712,14.6712,2.3774,5.9126,5.9126,2642778.9433,1647409.0012
000429.SZ,20260417,12.7,0.2497,0.6536,14.7408,14.7408,2.3887,5.9407,5.9407,2655323.78,1655228.9806
000429.SZ,20260416,12.85,0.283,0.7408,14.9149,14.9149,2.4169,6.0108,6.0108,2686685.8719,1674778.9292
000429.SZ,20260415,12.82,0.431,1.1282,14.8801,14.8801,2.4113,5.9968,5.9968,2680413.4535,1670868.9395
000429.SZ,20260414,12.61,0.4672,1.2231,14.6364,14.6364,2.3718,5.8986,5.8986,2636506.5249,1643499.0115
000429.SZ,20260413,12.57,0.3092,0.8095,14.59,14.59,2.3643,5.8799,5.8799,2628143.3004,1638285.6918
000429.SZ,20260410,12.53,0.5615,1.47,14.5435,14.5435,2.3567,5.8611,5.8611,2619780.0759,1633072.3722
000429.SZ,20260409,12.77,0.305,0.7986,14.8221,14.8221,2.4019,5.9734,5.9734,2669959.4229,1664352.29
000429.SZ,20260408,12.87,0.6248,1.6356,14.9382,14.9382,2.4207,6.0202,6.0202,2690867.4842,1677385.589
000429.SZ,20260407,12.83,0.4967,1.3004,14.8917,14.8917,2.4132,6.0015,6.0015,2682504.2597,1672172.2694
000429.SZ,20260403,13.08,0.533,1.3955,15.1819,15.1819,2.4602,6.1184,6.1184,2734774.4128,1704755.517
000429.SZ,20260402,13.13,0.4706,1.2319,15.2399,15.2399,2.4696,6.1418,6.1418,2745228.4434,1711272.1666
000429.SZ,20260401,13.0,0.4704,1.2315,15.0891,15.0891,2.4451,6.081,6.081,2718047.9638,1694328.8778
000429.SZ,20260331,13.05,0.5235,1.3705,15.1471,15.1471,2.4545,6.1044,6.1044,2728501.9944,1700845.5273
000429.SZ,20260330,13.03,0.5725,1.4988,15.1239,15.1239,2.4508,6.095,6.095,2724320.3822,1698238.8675
000429.SZ,20260327,12.88,0.6597,1.7271,14.9498,14.9498,2.4226,6.0249,6.0249,2692958.2903,1678688.9189
000429.SZ,20260326,12.85,0.4917,1.2874,14.9149,14.9149,2.4169,6.0108,6.0108,2686685.8719,1674778.9292
000429.SZ,20260325,12.94,0.7347,1.9233,15.0194,15.0194,2.4339,6.0529,6.0529,2705503.127,1686508.8984
000429.SZ,20260324,12.64,0.6397,1.6748,14.6712,14.6712,2.3774,5.9126,5.9126,2642778.9433,1647409.0012
000429.SZ,20260323,12.18,0.7415,1.9413,14.1373,14.1373,2.2909,5.6974,5.6974,2546601.8615,1587455.8255
000429.SZ,20260320,12.76,0.4891,1.2804,14.8105,14.8105,2.4,5.9687,5.9687,2667868.6168,1663048.9601
000429.SZ,20260319,12.64,0.4949,1.2957,14.6712,14.6712,2.3774,5.9126,5.9126,2642778.9433,1647409.0012
