ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000050.SZ,20260421,8.37,0.8055,1.4259,122.9051,122.9051,0.755,0.5679,0.5679,2057134.7923,2057109.4939
000050.SZ,20260420,8.42,1.0021,1.7739,123.6393,123.6393,0.7595,0.5712,0.5712,2069423.5306,2069398.0811
000050.SZ,20260417,8.34,0.7409,1.3116,122.4645,122.4645,0.7523,0.5658,0.5658,2049761.5493,2049736.3416
000050.SZ,20260416,8.29,0.6957,1.2315,121.7303,121.7303,0.7478,0.5624,0.5624,2037472.811,2037447.7544
000050.SZ,20260415,8.25,0.7085,1.2541,121.143,121.143,0.7442,0.5597,0.5597,2027641.8203,2027616.8847
000050.SZ,20260414,8.29,0.6923,1.2255,121.7303,121.7303,0.7478,0.5624,0.5624,2037472.811,2037447.7544
000050.SZ,20260413,8.29,0.6338,1.1219,121.7303,121.7303,0.7478,0.5624,0.5624,2037472.811,2037447.7544
000050.SZ,20260410,8.3,0.9434,1.6699,121.8772,121.8772,0.7487,0.5631,0.5631,2039930.5586,2039905.4719
000050.SZ,20260409,8.2,0.8408,1.4884,120.4088,120.4088,0.7397,0.5563,0.5563,2015353.082,2015328.2975
000050.SZ,20260408,8.25,1.2373,2.1902,121.143,121.143,0.7442,0.5597,0.5597,2027641.8203,2027616.8847
000050.SZ,20260407,7.9,0.6235,1.1037,116.0036,116.0036,0.7126,0.536,0.536,1941620.6522,1941596.7744
000050.SZ,20260403,7.79,0.5895,1.0435,114.3883,114.3883,0.7027,0.5285,0.5285,1914585.4279,1914561.8826
000050.SZ,20260402,7.89,0.7905,1.3994,115.8567,115.8567,0.7117,0.5353,0.5353,1939162.9045,1939139.057
000050.SZ,20260401,8.04,0.8555,1.5145,118.0593,118.0593,0.7252,0.5455,0.5455,1976029.1194,1976004.8185
000050.SZ,20260331,7.91,0.8722,1.544,116.1504,116.1504,0.7135,0.5366,0.5366,1944078.3999,1944054.4919
000050.SZ,20260330,8.07,0.9027,1.5979,118.4999,118.4999,0.7279,0.5475,0.5475,1983402.3624,1983377.9709
000050.SZ,20260327,8.03,0.7228,1.2795,117.9125,117.9125,0.7243,0.5448,0.5448,1973571.3718,1973547.1011
000050.SZ,20260326,7.96,0.7431,1.3155,116.8846,116.8846,0.718,0.54,0.54,1956367.1382,1956343.0791
000050.SZ,20260325,8.04,0.9197,1.628,118.0593,118.0593,0.7252,0.5455,0.5455,1976029.1194,1976004.8185
000050.SZ,20260324,7.95,1.0874,1.9249,116.7378,116.7378,0.7171,0.5394,0.5394,1953909.3905,1953885.3616
000050.SZ,20260323,7.8,1.9676,3.483,114.5352,114.5352,0.7036,0.5292,0.5292,1917043.1756,1917019.6001
000050.SZ,20260320,8.38,1.2554,2.2222,123.0519,123.0519,0.7559,0.5685,0.5685,2059592.5399,2059567.2114
000050.SZ,20260319,8.62,1.2197,2.159,126.5761,126.5761,0.7775,0.5848,0.5848,2118578.4838,2118552.4298
000050.SZ,20260318,8.81,1.1681,2.0677,129.366,129.366,0.7947,0.5977,0.5977,2165275.6893,2165249.0611
000050.SZ,20260317,8.74,1.64,2.9031,128.3381,128.3381,0.7884,0.593,0.593,2148071.4557,2148045.0391
000050.SZ,20260316,9.0,2.4206,4.2848,132.156,132.156,0.8118,0.6106,0.6106,2211972.8949,2211945.6924
000050.SZ,20260313,9.39,1.0075,1.7835,,196.9802,0.8391,0.689,0.6385,2307825.0537,2307795.9682
000050.SZ,20260312,9.55,1.0482,1.8555,,200.3366,0.8534,0.7008,0.6494,2347149.0163,2347119.4351
000050.SZ,20260311,9.45,1.0513,1.8609,,198.2389,0.8445,0.6934,0.6426,2322571.5396,2322542.2683
000050.SZ,20260310,9.39,1.118,1.9791,,196.9802,0.8391,0.689,0.6385,2307825.0537,2307795.9682
000050.SZ,20260309,9.23,1.8336,3.2459,,193.6238,0.8248,0.6773,0.6276,2268501.0911,2268472.5012
