ts_code,trade_date,total_mv,pb,pe_ttm
000690.SZ,20260416,1027019.0709,0.8181,10.9925
000690.SZ,20260415,1020491.4073,0.8129,10.9227
000690.SZ,20260414,1024843.183,0.8164,10.9692
000690.SZ,20260413,1024843.183,0.8164,10.9692
000690.SZ,20260410,1003084.3044,0.7991,10.7363
000690.SZ,20260409,1005260.1922,0.8008,10.7596
000690.SZ,20260408,1029194.9587,0.8199,11.0158
000690.SZ,20260407,1007436.0801,0.8025,10.7829
000690.SZ,20260403,996556.6408,0.7939,10.6665
000690.SZ,20260402,1035722.6223,0.8251,11.0857
000690.SZ,20260401,1066185.0524,0.8493,11.4117
000690.SZ,20260331,1072712.716,0.8545,11.4816
000690.SZ,20260330,1118406.3611,0.8909,11.9707
000690.SZ,20260327,1198914.212,0.9551,12.8324
000690.SZ,20260326,1253311.4085,0.9984,13.4146
000690.SZ,20260325,1220673.0906,0.9724,13.0653
000690.SZ,20260324,1109702.8096,0.884,11.8775
000690.SZ,20260323,1048777.9495,0.8355,11.2254
000690.SZ,20260320,1070536.8281,0.8528,11.4583
000690.SZ,20260319,1048777.9495,0.8355,11.2254
000690.SZ,20260318,1042250.2859,0.8303,11.1556
000690.SZ,20260317,1033546.7345,0.8233,11.0624
000690.SZ,20260316,1048777.9495,0.8355,11.2254
000690.SZ,20260313,1074888.6038,0.8563,11.5049
000690.SZ,20260312,1109702.8096,0.884,11.8775
000690.SZ,20260311,1096647.4824,0.8736,11.7378
000690.SZ,20260310,1044426.1738,0.832,11.1788
000690.SZ,20260309,1048777.9495,0.8355,11.2254
000690.SZ,20260306,1042250.2859,0.8303,11.1556
000690.SZ,20260305,1011787.8558,0.806,10.8295
000690.SZ,20260304,998732.5287,0.7956,10.6898
000690.SZ,20260303,1005260.1922,0.8008,10.7596
000690.SZ,20260302,1020491.4073,0.8129,10.9227
000690.SZ,20260227,1018315.5194,0.8112,10.8994
000690.SZ,20260226,985677.2015,0.7852,10.55
000690.SZ,20260225,979149.5379,0.78,10.4802
000690.SZ,20260224,970445.9865,0.7731,10.387
000690.SZ,20260213,944335.3321,0.7523,10.1075
000690.SZ,20260212,974797.7622,0.7765,10.4336
000690.SZ,20260211,966094.2107,0.7696,10.3404
000690.SZ,20260210,957390.6593,0.7627,10.2473
000690.SZ,20260209,961742.435,0.7661,10.2939
000690.SZ,20260206,955214.7714,0.7609,10.224
000690.SZ,20260205,948687.1078,0.7557,10.1541
000690.SZ,20260204,957390.6593,0.7627,10.2473
000690.SZ,20260203,939983.5564,0.7488,10.061
000690.SZ,20260202,944335.3321,0.7523,10.1075
000690.SZ,20260130,972621.8743,0.7748,10.4103
000690.SZ,20260129,968270.0986,0.7713,10.3637
000690.SZ,20260128,963918.3229,0.7679,10.3171
000690.SZ,20260127,963918.3229,0.7679,10.3171
000690.SZ,20260126,979149.5379,0.78,10.4802
000690.SZ,20260123,981325.4258,0.7817,10.5035
000690.SZ,20260122,974797.7622,0.7765,10.4336
000690.SZ,20260121,974797.7622,0.7765,10.4336
000690.SZ,20260120,983501.3136,0.7835,10.5267
000690.SZ,20260119,966094.2107,0.7696,10.3404
000690.SZ,20260116,955214.7714,0.7609,10.224
000690.SZ,20260115,959566.5471,0.7644,10.2706
000690.SZ,20260114,961742.435,0.7661,10.2939
000690.SZ,20260113,970445.9865,0.7731,10.387
000690.SZ,20260112,974797.7622,0.7765,10.4336
000690.SZ,20260109,937807.6685,0.7471,10.0377
000690.SZ,20260108,933455.8928,0.7436,9.9911
000690.SZ,20260107,937807.6685,0.7471,10.0377
000690.SZ,20260106,935631.7807,0.7453,10.0144
000690.SZ,20260105,916048.7899,0.7297,9.8048
