ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000156.SZ,20260421,7.57,0.4028,0.7668,30.0715,30.0715,0.9309,1.5283,1.5283,1402669.8586,1286806.0389
000156.SZ,20260420,7.61,0.4865,0.9263,30.2304,30.2304,0.9359,1.5363,1.5363,1410081.5884,1293605.5424
000156.SZ,20260417,7.58,0.5822,1.1084,30.1112,30.1112,0.9322,1.5303,1.5303,1404522.791,1288505.9148
000156.SZ,20260416,7.67,0.6923,1.318,30.4687,30.4687,0.9432,1.5485,1.5485,1421199.183,1303804.7977
000156.SZ,20260415,7.52,0.5405,1.029,29.8729,29.8729,0.9248,1.5182,1.5182,1393405.1964,1278306.6595
000156.SZ,20260414,7.57,0.5895,1.1244,30.0715,30.0715,0.9309,1.5283,1.5283,1402669.8586,1286806.0389
000156.SZ,20260413,7.44,0.5252,1.0017,29.5551,29.5551,0.915,1.502,1.502,1378581.7368,1264707.6525
000156.SZ,20260410,7.5,0.5323,1.0153,29.7934,29.7934,0.9223,1.5141,1.5141,1389699.3315,1274906.9078
000156.SZ,20260409,7.53,0.7105,1.3553,29.9126,29.9126,0.926,1.5202,1.5202,1395258.1288,1280006.5354
000156.SZ,20260408,7.64,0.8761,1.6711,30.3496,30.3496,0.9396,1.5424,1.5424,1415640.3857,1298705.17
000156.SZ,20260407,7.24,0.4266,0.8138,28.7606,28.7606,0.8904,1.4617,1.4617,1341523.088,1230710.1349
000156.SZ,20260403,7.19,0.5471,1.0436,28.562,28.562,0.8842,1.4516,1.4516,1332258.4258,1222210.7556
000156.SZ,20260402,7.36,0.5414,1.0326,29.2373,29.2373,0.9051,1.4859,1.4859,1363758.2773,1251108.6455
000156.SZ,20260401,7.53,0.6843,1.3052,29.9126,29.9126,0.926,1.5202,1.5202,1395258.1288,1280006.5354
000156.SZ,20260331,7.39,0.6595,1.2579,29.3565,29.3565,0.9088,1.4919,1.4919,1369317.0746,1256208.2731
000156.SZ,20260330,7.4,0.7562,1.4425,29.3962,29.3962,0.91,1.494,1.494,1371170.0071,1257908.149
000156.SZ,20260327,7.37,0.6964,1.3283,29.277,29.277,0.9064,1.4879,1.4879,1365611.2098,1252808.5213
000156.SZ,20260326,7.24,0.6796,1.2963,28.7606,28.7606,0.8904,1.4617,1.4617,1341523.088,1230710.1349
000156.SZ,20260325,7.37,0.7944,1.5152,29.277,29.277,0.9064,1.4879,1.4879,1365611.2098,1252808.5213
000156.SZ,20260324,7.22,1.0371,1.9782,28.6811,28.6811,0.8879,1.4576,1.4576,1337817.2231,1227310.3832
000156.SZ,20260323,7.04,2.0384,3.8882,27.9661,27.9661,0.8658,1.4213,1.4213,1304464.4392,1196712.6174
000156.SZ,20260320,7.7,1.0591,2.0202,26.7183,26.8542,0.9541,1.5187,1.5093,1426757.9803,1308904.4253
000156.SZ,20260319,7.97,0.7902,1.5072,27.6552,27.7959,0.9876,1.572,1.5622,1476787.1563,1354801.074
000156.SZ,20260318,8.03,0.7204,1.3742,27.8634,28.0051,0.995,1.5838,1.574,1487904.7509,1365000.3292
000156.SZ,20260317,7.95,0.6798,1.2967,27.5858,27.7261,0.9851,1.568,1.5583,1473081.2914,1351401.3222
000156.SZ,20260316,8.0,0.5666,1.0809,27.7593,27.9005,0.9913,1.5779,1.5681,1482345.9536,1359900.7016
000156.SZ,20260313,7.98,1.047,1.9972,27.6899,27.8308,0.9888,1.5739,1.5642,1478640.0887,1356500.9498
000156.SZ,20260312,8.15,0.8707,1.6608,28.2798,28.4236,1.0099,1.6075,1.5975,1510139.9402,1385398.8398
000156.SZ,20260311,8.13,0.808,1.5412,28.2104,28.3539,1.0074,1.6035,1.5936,1506434.0753,1381999.088
000156.SZ,20260310,8.09,1.0134,1.933,28.0716,28.2144,1.0024,1.5956,1.5857,1499022.3456,1375199.5845
000156.SZ,20260309,8.0,1.1323,2.1599,27.7593,27.9005,0.9913,1.5779,1.5681,1482345.9536,1359900.7016
000156.SZ,20260306,7.95,0.7416,1.4145,27.5858,27.7261,0.9851,1.568,1.5583,1473081.2914,1351401.3222
000156.SZ,20260305,7.82,1.1282,2.152,27.1347,27.2727,0.969,1.5424,1.5328,1448993.1696,1329302.9358
000156.SZ,20260304,7.74,1.0755,2.0515,26.8571,26.9937,0.9591,1.5266,1.5171,1434169.7101,1315703.9288
000156.SZ,20260303,7.79,2.0037,3.8219,27.0306,27.1681,0.9653,1.5365,1.5269,1443434.3723,1324203.3082
000156.SZ,20260302,8.17,1.898,3.6203,28.3492,28.4934,1.0124,1.6114,1.6014,1513845.8051,1388798.5915
000156.SZ,20260227,8.55,1.087,2.0735,29.6677,29.8187,1.0594,1.6864,1.6759,1584257.2379,1453393.8748
000156.SZ,20260226,8.52,1.7012,3.2449,29.5636,29.714,1.0557,1.6804,1.67,1578698.4406,1448294.2472
000156.SZ,20260225,8.7,1.6612,3.1687,30.1882,30.3418,1.078,1.7159,1.7053,1612051.2245,1478892.013
000156.SZ,20260224,8.62,2.4197,4.6154,29.9106,30.0628,1.0681,1.7002,1.6896,1597227.765,1465293.006
000156.SZ,20260213,8.86,3.4721,6.6229,30.7434,30.8998,1.0979,1.7475,1.7367,1641698.1436,1506090.027
000156.SZ,20260212,9.07,3.4638,6.607,31.4721,31.6322,1.1239,1.7889,1.7778,1680609.7249,1541787.4204
000156.SZ,20260211,9.38,7.1673,13.6714,32.5477,32.7133,1.1623,1.8501,1.8386,1738050.6306,1594483.5726
000156.SZ,20260210,9.83,5.1884,9.8966,34.1092,34.2827,1.218,1.9388,1.9268,1821432.5905,1670977.9871
000156.SZ,20260209,8.94,2.3044,4.3955,31.021,31.1788,1.1078,1.7633,1.7524,1656521.6031,1519689.034
000156.SZ,20260206,8.56,1.7729,3.3817,29.7024,29.8535,1.0607,1.6883,1.6779,1586110.1704,1455093.7507
000156.SZ,20260205,8.74,1.7655,3.3677,30.327,30.4813,1.083,1.7238,1.7132,1619462.9543,1485691.5165
000156.SZ,20260204,8.61,2.1613,4.1226,29.8759,30.0279,1.0669,1.6982,1.6877,1595374.8326,1463593.1301
000156.SZ,20260203,8.88,2.0933,3.9928,30.8128,30.9696,1.1003,1.7514,1.7406,1645404.0085,1509489.7788
000156.SZ,20260202,8.54,1.5677,2.9904,29.633,29.7838,1.0582,1.6844,1.674,1582404.3055,1451693.999
000156.SZ,20260130,8.71,1.6654,3.1768,30.2229,30.3767,1.0793,1.7179,1.7073,1613904.157,1480591.8889
000156.SZ,20260129,8.76,2.4846,4.7393,30.3964,30.5511,1.0855,1.7278,1.7171,1623168.8192,1489091.2683
000156.SZ,20260128,8.49,1.0693,2.0396,29.4595,29.6094,1.052,1.6745,1.6642,1573139.6433,1443194.6196
000156.SZ,20260127,8.57,1.4046,2.6793,29.7371,29.8884,1.0619,1.6903,1.6798,1587963.1028,1456793.6266
000156.SZ,20260126,8.59,1.95,3.7196,29.8065,29.9582,1.0644,1.6942,1.6838,1591668.9677,1460193.3783
000156.SZ,20260123,8.79,3.1113,5.9347,30.5005,30.6557,1.0892,1.7337,1.723,1628727.6165,1494190.8959
000156.SZ,20260122,8.2,0.889,1.6958,28.4533,28.598,1.0161,1.6173,1.6073,1519404.6024,1393898.2191
000156.SZ,20260121,8.1,1.2146,2.3169,28.1063,28.2493,1.0037,1.5976,1.5877,1500875.278,1376899.4604
000156.SZ,20260120,8.17,1.1969,2.2831,28.3492,28.4934,1.0124,1.6114,1.6014,1513845.8051,1388798.5915
000156.SZ,20260119,8.13,1.3438,2.5633,28.2104,28.3539,1.0074,1.6035,1.5936,1506434.0753,1381999.088
000156.SZ,20260116,8.23,1.792,3.4181,28.5574,28.7026,1.0198,1.6232,1.6132,1524963.3998,1398997.8468
000156.SZ,20260115,8.68,1.9134,3.6498,30.1188,30.2721,1.0756,1.712,1.7014,1608345.3597,1475492.2612
000156.SZ,20260114,8.82,3.2069,6.117,30.6046,30.7603,1.0929,1.7396,1.7288,1634286.4138,1499290.5235
000156.SZ,20260113,8.68,3.3562,6.4018,30.1188,30.2721,1.0756,1.712,1.7014,1608345.3597,1475492.2612
000156.SZ,20260112,8.66,2.8738,5.4817,30.0494,30.2023,1.0731,1.708,1.6975,1604639.4948,1472092.5095
000156.SZ,20260109,8.31,2.1947,4.1863,28.8349,28.9817,1.0297,1.639,1.6289,1539786.8593,1412596.8538
000156.SZ,20260108,7.95,0.9566,1.8247,27.5858,27.7261,0.9851,1.568,1.5583,1473081.2914,1351401.3222
000156.SZ,20260107,7.82,0.8662,1.6522,27.1347,27.2727,0.969,1.5424,1.5328,1448993.1696,1329302.9358
000156.SZ,20260106,7.79,0.7619,1.4533,27.0306,27.1681,0.9653,1.5365,1.5269,1443434.3723,1324203.3082
000156.SZ,20260105,7.76,0.8702,1.6599,26.9265,27.0635,0.9616,1.5305,1.5211,1437875.575,1319103.6806
000156.SZ,20251231,7.57,0.4928,0.9401,26.2672,26.4009,0.938,1.4931,1.4838,1402669.8586,1286806.0389
000156.SZ,20251230,7.5,0.419,0.7992,26.0243,26.1567,0.9293,1.4793,1.4701,1389699.3315,1274906.9078
000156.SZ,20251229,7.51,0.4563,0.8704,26.059,26.1916,0.9306,1.4812,1.4721,1391552.2639,1276606.7836
000156.SZ,20251226,7.49,0.3296,0.6286,25.9896,26.1219,0.9281,1.4773,1.4681,1387846.3991,1273207.0319
000156.SZ,20251225,7.5,0.3449,0.6578,26.0243,26.1567,0.9293,1.4793,1.4701,1389699.3315,1274906.9078
000156.SZ,20251224,7.45,0.333,0.6351,25.8508,25.9823,0.9231,1.4694,1.4603,1380434.6693,1266407.5284
000156.SZ,20251223,7.42,0.342,0.6523,25.7467,25.8777,0.9194,1.4635,1.4544,1374875.872,1261307.9007
000156.SZ,20251222,7.49,0.3732,0.7119,25.9896,26.1219,0.9281,1.4773,1.4681,1387846.3991,1273207.0319
000156.SZ,20251219,7.55,0.4025,0.7678,26.1978,26.3311,0.9355,1.4891,1.4799,1398963.9937,1283406.2871
000156.SZ,20251218,7.46,0.3424,0.6531,25.8855,26.0172,0.9244,1.4714,1.4623,1382287.6017,1268107.4042
000156.SZ,20251217,7.39,0.4954,0.945,25.6426,25.7731,0.9157,1.4576,1.4485,1369317.0746,1256208.2731
000156.SZ,20251216,7.31,0.4904,0.9355,25.365,25.4941,0.9058,1.4418,1.4329,1354493.6151,1242609.2661
000156.SZ,20251215,7.42,0.3992,0.7614,25.7467,25.8777,0.9194,1.4635,1.4544,1374875.872,1261307.9007
000156.SZ,20251212,7.44,0.4849,0.925,25.8161,25.9475,0.9219,1.4674,1.4583,1378581.7368,1264707.6525
000156.SZ,20251211,7.5,0.5755,1.0978,26.0243,26.1567,0.9293,1.4793,1.4701,1389699.3315,1274906.9078
000156.SZ,20251210,7.62,0.3529,0.6732,26.4407,26.5752,0.9442,1.5029,1.4936,1411934.5208,1295305.4183
000156.SZ,20251209,7.64,0.4613,0.8799,26.5101,26.645,0.9467,1.5069,1.4975,1415640.3857,1298705.17
000156.SZ,20251208,7.61,0.5899,1.1253,26.406,26.5404,0.943,1.501,1.4917,1410081.5884,1293605.5424
000156.SZ,20251205,7.58,0.655,1.2493,26.3019,26.4357,0.9392,1.495,1.4858,1404522.791,1288505.9148
000156.SZ,20251204,7.57,0.5927,1.1306,26.2672,26.4009,0.938,1.4931,1.4838,1402669.8586,1286806.0389
000156.SZ,20251203,7.62,0.9347,1.7829,26.4407,26.5752,0.9442,1.5029,1.4936,1411934.5208,1295305.4183
000156.SZ,20251202,7.8,0.4699,0.8964,27.0653,27.203,0.9665,1.5384,1.5289,1445287.3048,1325903.1841
000156.SZ,20251201,7.86,0.5716,1.0902,27.2735,27.4122,0.9739,1.5503,1.5407,1456404.8994,1336102.4393
000156.SZ,20251128,7.83,0.4619,0.8811,27.1694,27.3076,0.9702,1.5443,1.5348,1450846.1021,1331002.8117
000156.SZ,20251127,7.82,0.5502,1.0495,27.1347,27.2727,0.969,1.5424,1.5328,1448993.1696,1329302.9358
000156.SZ,20251126,7.94,0.659,1.2569,27.5511,27.6913,0.9839,1.566,1.5563,1471228.3589,1349701.4463
000156.SZ,20251125,7.98,1.2989,2.4776,27.6899,27.8308,0.9888,1.5739,1.5642,1478640.0887,1356500.9498
000156.SZ,20251124,7.84,0.8978,1.7124,27.2041,27.3425,0.9715,1.5463,1.5367,1452699.0345,1332702.6876
000156.SZ,20251121,7.66,1.0263,1.9577,26.5795,26.7147,0.9492,1.5108,1.5015,1419346.2506,1302104.9218
000156.SZ,20251120,7.83,1.003,1.9132,27.1694,27.3076,0.9702,1.5443,1.5348,1450846.1021,1331002.8117
000156.SZ,20251119,8.04,1.8782,3.5825,27.8981,28.04,0.9962,1.5858,1.5759,1489757.6834,1366700.2051
000156.SZ,20251118,8.2,2.2471,4.2862,28.4533,28.598,1.0161,1.6173,1.6073,1519404.6024,1393898.2191
000156.SZ,20251117,8.05,0.8322,1.5873,27.9328,28.0749,0.9975,1.5877,1.5779,1491610.6158,1368400.081
000156.SZ,20251114,8.11,1.1319,2.1591,28.141,28.2841,1.0049,1.5996,1.5897,1502728.2105,1378599.3362
000156.SZ,20251113,8.06,0.5302,1.0114,27.9675,28.1098,0.9987,1.5897,1.5799,1493463.5483,1370099.9569
