ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000025.SZ,20260421,16.31,0.7012,1.5201,51.457,46.2095,3.8899,2.6899,4.1038,703056.1199,640621.4399
000025.SZ,20260420,16.23,0.6204,1.3449,51.2046,45.9828,3.8708,2.6767,4.0837,699607.6534,637479.2134
000025.SZ,20260417,16.18,0.6376,1.3821,51.0468,45.8411,3.8589,2.6685,4.0711,697452.3618,635515.3218
000025.SZ,20260416,16.29,0.8476,1.8374,51.3939,46.1528,3.8852,2.6866,4.0988,702194.0033,639835.8833
000025.SZ,20260415,16.16,0.7433,1.6114,50.9837,45.7845,3.8541,2.6652,4.0661,696590.2451,634729.7651
000025.SZ,20260414,16.31,0.7353,1.594,51.457,46.2095,3.8899,2.6899,4.1038,703056.1199,640621.4399
000025.SZ,20260413,16.25,0.6971,1.5112,51.2677,46.0395,3.8756,2.68,4.0887,700469.77,638264.77
000025.SZ,20260410,16.17,0.94,2.0376,51.0153,45.8128,3.8565,2.6668,4.0686,697021.3034,635122.5434
000025.SZ,20260409,16.03,0.7955,1.7245,50.5736,45.4162,3.8231,2.6437,4.0334,690986.487,629623.647
000025.SZ,20260408,16.26,1.2767,2.7676,51.2992,46.0678,3.878,2.6817,4.0912,700900.8283,638657.5483
000025.SZ,20260407,15.94,0.7365,1.5965,50.2897,45.1612,3.8017,2.6289,4.0107,687106.9621,626088.6421
000025.SZ,20260403,15.6,0.7296,1.5816,49.217,44.1979,3.7206,2.5728,3.9252,672450.9792,612734.1792
000025.SZ,20260402,15.93,0.8256,1.7897,50.2581,45.1328,3.7993,2.6272,4.0082,686675.9038,625695.8638
000025.SZ,20260401,16.12,0.9008,1.9527,50.8575,45.6711,3.8446,2.6586,4.056,694866.0118,633158.6518
000025.SZ,20260331,16.03,1.118,2.4236,50.5736,45.4162,3.8231,2.6437,4.0334,690986.487,629623.647
000025.SZ,20260330,16.01,0.6986,1.5144,50.5105,45.3595,3.8184,2.6404,4.0283,690124.3703,628838.0903
000025.SZ,20260327,15.98,0.8941,1.9382,50.4159,45.2745,3.8112,2.6355,4.0208,688831.1954,627659.7554
