ts_code,trade_date,total_mv,pb,pe_ttm
000657.SZ,20260416,11825956.836,12.1647,92.342
000657.SZ,20260415,10750455.5592,11.0584,83.944
000657.SZ,20260414,11379350.3736,11.7053,88.8547
000657.SZ,20260413,11017052.274,11.3326,86.0257
000657.SZ,20260410,11160604.3512,11.4803,87.1466
000657.SZ,20260409,11199340.626,11.344,70.9215
000657.SZ,20260408,11267698.758,11.4132,71.3544
000657.SZ,20260407,10855271.3616,10.9954,68.7427
000657.SZ,20260403,10543102.5588,10.6792,66.7658
000657.SZ,20260402,10520316.5148,10.6562,66.6215
000657.SZ,20260401,11135539.7028,11.2793,70.5175
000657.SZ,20260331,10871221.5924,11.0116,68.8437
000657.SZ,20260330,11124146.6808,11.2678,70.4453
000657.SZ,20260327,11078574.5928,11.2216,70.1568
000657.SZ,20260326,10734505.3284,10.8731,67.9779
000657.SZ,20260325,11290484.802,11.4363,71.4987
000657.SZ,20260324,11333778.2856,11.4801,71.7729
000657.SZ,20260323,10882614.6144,11.0231,68.9158
000657.SZ,20260320,11413529.4396,11.5609,72.2779
000657.SZ,20260319,11709748.0116,11.861,74.1538
000657.SZ,20260318,12404722.3536,12.5649,78.5548
000657.SZ,20260317,12201926.562,12.3595,77.2705
000657.SZ,20260316,12575617.6836,12.738,79.637
000657.SZ,20260313,12776134.8708,12.9411,80.9068
000657.SZ,20260312,14195705.412,14.379,89.8965
000657.SZ,20260311,14321028.654,14.506,90.6901
000657.SZ,20260310,15143604.8424,15.3392,95.8992
000657.SZ,20260309,14835993.2484,15.0276,93.9512
000657.SZ,20260306,14961316.4904,15.1545,94.7448
000657.SZ,20260305,14667376.5228,14.8568,92.8834
000657.SZ,20260304,15148162.0512,15.3438,95.928
000657.SZ,20260303,14797256.9736,14.9883,93.7059
000657.SZ,20260302,15726927.5688,15.93,99.5932
000657.SZ,20260227,15088918.3368,15.2838,95.5529
000657.SZ,20260226,13717198.488,13.8943,86.8662
000657.SZ,20260225,13405029.6852,13.5781,84.8894
000657.SZ,20260224,12185976.3312,12.3433,77.1695
000657.SZ,20260213,11942165.6604,12.0964,75.6256
000657.SZ,20260212,12607518.1452,12.7703,79.839
000657.SZ,20260211,11933051.2428,12.0871,75.5679
000657.SZ,20260210,10848435.5484,10.9885,68.6994
000657.SZ,20260209,10775520.2076,10.9147,68.2376
000657.SZ,20260206,10921350.8892,11.0624,69.1611
000657.SZ,20260205,10356256.998,10.49,65.5826
000657.SZ,20260204,10682097.4272,10.82,67.646
000657.SZ,20260203,10713997.8888,10.8523,67.848
000657.SZ,20260202,10390436.064,10.5246,65.799
000657.SZ,20260130,11051231.34,11.1939,69.9836
000657.SZ,20260129,11249469.9228,11.3947,71.239
000657.SZ,20260128,11912543.8032,12.0664,75.438
000657.SZ,20260127,11504673.6156,11.6532,72.8551
000657.SZ,20260126,11272255.9668,11.4178,71.3833
000657.SZ,20260123,10246883.9868,10.3792,64.8899
000657.SZ,20260122,9686347.3044,9.8114,61.3403
000657.SZ,20260121,9497223.1392,9.6199,60.1426
000657.SZ,20260120,8633632.0716,8.7451,54.6738
000657.SZ,20260119,9173661.3144,9.2921,58.0936
000657.SZ,20260116,8544766.5,8.6551,54.111
000657.SZ,20260115,8369313.9612,8.4774,52.9999
000657.SZ,20260114,7931821.9164,8.0342,50.2295
000657.SZ,20260113,7644717.762,7.7434,48.4113
000657.SZ,20260112,7398628.4868,7.4942,46.8529
000657.SZ,20260109,7494329.8716,7.5911,47.459
000657.SZ,20260108,7068230.8488,7.1595,44.7606
000657.SZ,20260107,7291534.08,7.3857,46.1747
000657.SZ,20260106,6772012.2768,6.8595,42.8848
000657.SZ,20260105,6494022.54,6.5779,41.1244
000657.SZ,20251231,6314012.7924,6.3955,39.9844
000657.SZ,20251230,6389206.7376,6.4717,40.4606
000657.SZ,20251229,6484908.1224,6.5686,41.0667
000657.SZ,20251226,6721882.98,6.8087,42.5673
000657.SZ,20251225,6566937.8808,6.6517,41.5861
000657.SZ,20251224,6701375.5404,6.7879,42.4375
000657.SZ,20251223,7077345.2664,7.1687,44.8184
000657.SZ,20251222,6753783.4416,6.841,42.7694
000657.SZ,20251219,6220590.012,6.3009,39.3928
000657.SZ,20251218,6200082.5724,6.2801,39.263
000657.SZ,20251217,6496301.1444,6.5802,41.1388
000657.SZ,20251216,5935764.462,6.0124,37.5891
000657.SZ,20251215,5744361.6924,5.8185,36.377
000657.SZ,20251212,5673724.956,5.747,35.9297
000657.SZ,20251211,5537008.692,5.6085,35.0639
000657.SZ,20251210,5632710.0768,5.7054,35.67
000657.SZ,20251209,5650938.912,5.7239,35.7854
000657.SZ,20251208,5493715.2084,5.5647,34.7898
000657.SZ,20251205,5286362.208,5.3546,33.4767
000657.SZ,20251204,5076730.6032,5.1423,32.1492
000657.SZ,20251203,5063058.9768,5.1284,32.0626
000657.SZ,20251202,5047108.746,5.1123,31.9616
000657.SZ,20251201,5024322.702,5.0892,31.8173
000657.SZ,20251128,5058501.768,5.1238,32.0337
000657.SZ,20251127,4876213.416,4.9392,30.8794
000657.SZ,20251126,5019765.4932,5.0846,31.7884
000657.SZ,20251125,5015208.2844,5.08,31.7596
000657.SZ,20251124,4935457.1304,4.9992,31.2545
000657.SZ,20251121,4782790.6356,4.8446,30.2877
000657.SZ,20251120,5117745.4824,5.1838,32.4089
000657.SZ,20251119,5072173.3944,5.1377,32.1203
000657.SZ,20251118,5254461.7464,5.3223,33.2747
000657.SZ,20251117,5199775.2408,5.2669,32.9284
000657.SZ,20251114,5147367.3396,5.2138,32.5965
000657.SZ,20251113,5140531.5264,5.2069,32.5532
000657.SZ,20251112,5186103.6144,5.2531,32.8418
000657.SZ,20251111,5081287.812,5.1469,32.178
000657.SZ,20251110,5284083.6036,5.3523,33.4623
000657.SZ,20251107,5628152.868,5.7008,35.6411
000657.SZ,20251106,5719297.044,5.7931,36.2183
000657.SZ,20251105,5707904.022,5.7816,36.1462
