ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000065.SZ,20260421,14.47,5.641,10.6965,23.2349,23.2349,1.5139,1.2399,1.2399,1680606.8041,1410770.4307
000065.SZ,20260420,14.11,4.279,8.1139,22.6569,22.6569,1.4762,1.2091,1.2091,1638794.8863,1375671.7884
000065.SZ,20260417,14.15,5.0068,9.4939,22.7211,22.7211,1.4804,1.2125,1.2125,1643440.655,1379571.6375
000065.SZ,20260416,14.38,5.4852,10.4011,23.0904,23.0904,1.5045,1.2322,1.2322,1670153.8246,1401995.7701
000065.SZ,20260415,14.77,8.4506,16.0242,23.7166,23.7166,1.5453,1.2656,1.2656,1715450.0688,1440019.2994
000065.SZ,20260414,14.38,6.1799,11.7184,23.0904,23.0904,1.5045,1.2322,1.2322,1670153.8246,1401995.7701
000065.SZ,20260413,13.7,6.1224,11.6093,21.9985,21.9985,1.4333,1.174,1.174,1591175.7578,1335698.3346
000065.SZ,20260410,14.56,7.2477,13.7432,23.3794,23.3794,1.5233,1.2477,1.2477,1691059.7835,1419545.0913
000065.SZ,20260409,14.99,11.0342,20.9231,24.0699,24.0699,1.5683,1.2845,1.2845,1741001.7963,1461468.4697
000065.SZ,20260408,16.18,11.9734,22.704,25.9807,25.9807,1.6928,1.3865,1.3865,1879213.4133,1577488.982
000065.SZ,20260407,14.94,8.3935,15.9158,23.9896,23.9896,1.5631,1.2802,1.2802,1735194.5855,1456593.6583
000065.SZ,20260403,13.97,7.3685,13.9723,22.4321,22.4321,1.4616,1.1971,1.1971,1622534.6961,1362022.3163
000065.SZ,20260402,15.17,10.6794,20.2505,24.3589,24.3589,1.5871,1.2999,1.2999,1761907.7552,1479017.7909
000065.SZ,20260401,14.57,11.4778,21.7644,23.3955,23.3955,1.5244,1.2485,1.2485,1692221.2257,1420520.0536
000065.SZ,20260331,14.55,8.2852,15.7105,23.3634,23.3634,1.5223,1.2468,1.2468,1689898.3413,1418570.129
000065.SZ,20260330,13.85,6.2658,11.8812,15.3271,20.7123,1.4446,0.8431,1.0815,1608597.3902,1350322.7689
000065.SZ,20260327,13.75,4.028,7.638,15.2164,20.5627,1.4342,0.837,1.0737,1596982.9686,1340573.146
000065.SZ,20260326,13.88,4.9867,9.4559,15.3603,20.7571,1.4477,0.8449,1.0839,1612081.7167,1353247.6557
000065.SZ,20260325,14.12,8.9028,16.8817,15.6259,21.116,1.4727,0.8595,1.1026,1639956.3285,1376646.7507
000065.SZ,20260324,14.22,4.9188,9.3272,15.7366,21.2656,1.4832,0.8656,1.1104,1651570.7501,1386396.3735
000065.SZ,20260323,12.93,6.5763,12.47,14.309,19.3364,1.3486,0.7871,1.0097,1501744.7116,1260626.2384
000065.SZ,20260320,12.61,2.4959,4.7328,13.9548,18.8579,1.3152,0.7676,0.9847,1464578.5625,1229427.4452
000065.SZ,20260319,12.43,2.3409,4.4388,13.7556,18.5887,1.2965,0.7566,0.9706,1443672.6036,1211878.124
000065.SZ,20260318,12.9,1.848,3.5042,14.2758,19.2916,1.3455,0.7853,1.0073,1498260.3851,1257701.3515
000065.SZ,20260317,13.0,2.5189,4.7764,14.3864,19.4411,1.3559,0.7913,1.0152,1509874.8067,1267450.9744
