ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000510.SZ,20260421,14.9,7.1982,8.0252,,,7.8288,4.7436,5.4219,966329.9476,903930.5773
000510.SZ,20260420,15.1,7.3716,8.2186,,,7.9338,4.8073,5.4947,979300.8194,916063.8737
000510.SZ,20260417,15.03,6.6387,7.4015,,,7.8971,4.785,5.4692,974761.0143,911817.22
000510.SZ,20260416,15.15,9.9229,11.0629,,,7.9601,4.8232,5.5129,982543.5373,919097.1978
000510.SZ,20260415,14.38,9.4918,10.5824,,,7.5555,4.5781,5.2327,932605.681,872384.0068
000510.SZ,20260414,14.92,6.1296,6.8338,,,7.8393,4.75,5.4292,967627.0348,905143.907
000510.SZ,20260413,14.51,5.7936,6.4593,,,7.6238,4.6194,5.28,941036.7476,880270.6495
000510.SZ,20260410,14.66,8.1382,9.0732,,,7.7027,4.6672,5.3346,950764.9015,889370.6217
000510.SZ,20260409,15.36,7.363,8.209,,,8.0704,4.8901,5.5893,996162.9527,931837.1589
000510.SZ,20260408,15.62,10.5933,11.8104,,,8.2071,4.9728,5.6839,1013025.086,947610.4442
000510.SZ,20260407,14.36,5.4641,6.0919,,,7.545,4.5717,5.2254,931308.5938,871170.6772
000510.SZ,20260403,13.99,5.3079,5.9177,,,7.3506,4.4539,5.0908,907312.481,848724.079
000510.SZ,20260402,14.12,7.0663,7.8781,,,7.4189,4.4953,5.1381,915743.5477,856610.7216
000510.SZ,20260401,15.02,6.9956,7.7993,,,7.8918,4.7818,5.4656,974112.4707,911210.5551
000510.SZ,20260331,14.75,6.002,6.6915,,,7.7499,4.6958,5.3674,956601.7938,894830.6051
000510.SZ,20260330,15.15,9.3921,10.4712,,,7.9601,4.8232,5.5129,982543.5373,919097.1978
000510.SZ,20260327,14.86,9.6918,10.8053,,,7.8077,4.7309,5.4074,963735.7733,901503.9181
000510.SZ,20260326,13.99,8.4662,9.4389,,,7.3506,4.4539,5.0908,907312.481,848724.079
000510.SZ,20260325,14.8,9.8639,10.9972,,,7.7762,4.7118,5.3856,959844.5117,897863.9292
000510.SZ,20260324,14.73,9.194,10.2502,,,7.7394,4.6895,5.3601,955304.7066,893617.2754
000510.SZ,20260323,14.0,12.8853,14.3657,,,7.3559,4.4571,5.0944,907961.0246,849330.7438
000510.SZ,20260320,15.26,10.0986,11.2588,,,8.0179,4.8582,5.5529,989677.5168,925770.5107
000510.SZ,20260319,14.98,9.3446,10.4182,,,7.8708,4.7691,5.4511,971518.2963,908783.8959
000510.SZ,20260318,16.64,5.605,6.2489,,,8.743,5.2976,6.0551,1079176.5321,1009490.2555
000510.SZ,20260317,16.65,7.4951,8.3562,,,8.7482,5.3007,6.0587,1079825.0757,1010096.9203
000510.SZ,20260316,16.76,8.0631,8.9895,,,8.806,5.3358,6.0988,1086959.0552,1016770.2333
000510.SZ,20260313,16.83,11.2887,12.5857,,,8.8428,5.358,6.1242,1091498.8603,1021016.887
000510.SZ,20260312,18.28,7.4627,8.32,,,9.6047,5.8197,6.6519,1185537.6807,1108983.2855
000510.SZ,20260311,18.84,8.792,9.8021,,,9.8989,5.998,6.8557,1221856.1217,1142956.5152
000510.SZ,20260310,18.99,8.0988,9.0293,,,9.9777,6.0457,6.9102,1231584.2755,1152056.4875
