ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000031.SZ,20260421,2.9,0.4459,1.4516,,,1.2267,0.3473,0.3457,1243030.8683,1243028.3633
000031.SZ,20260420,2.92,0.5374,1.7492,,,1.2351,0.3497,0.348,1251603.495,1251600.9727
000031.SZ,20260417,2.92,0.7738,2.5186,,,1.2351,0.3497,0.348,1251603.495,1251600.9727
000031.SZ,20260416,2.9,0.6164,2.0065,,,1.2267,0.3473,0.3457,1243030.8683,1243028.3633
000031.SZ,20260415,2.91,0.7208,2.3464,,,1.2309,0.3485,0.3468,1247317.1816,1247314.668
000031.SZ,20260414,3.04,0.6652,2.1654,,,1.2859,0.3641,0.3623,1303039.2551,1303036.6291
000031.SZ,20260413,2.97,0.5225,1.7008,,,1.2563,0.3557,0.354,1273035.0617,1273032.4962
000031.SZ,20260410,2.94,0.4147,1.3499,,,1.2436,0.3521,0.3504,1260176.1217,1260173.5821
000031.SZ,20260409,2.89,0.3093,1.0066,,,1.2224,0.3461,0.3445,1238744.555,1238742.0586
000031.SZ,20260408,2.95,0.4836,1.5742,,,1.2478,0.3533,0.3516,1264462.435,1264459.8868
000031.SZ,20260407,2.83,0.312,1.0155,,,1.197,0.3389,0.3373,1213026.6749,1213024.2304
000031.SZ,20260403,2.8,0.3593,1.1695,,,1.1844,0.3353,0.3337,1200167.7349,1200165.3163
000031.SZ,20260402,2.86,0.4577,1.49,,,1.2097,0.3425,0.3409,1225885.615,1225883.1445
000031.SZ,20260401,2.95,0.285,0.9276,,,1.2478,0.3533,0.3516,1264462.435,1264459.8868
000031.SZ,20260331,2.91,0.4071,1.3252,,,1.2309,0.3485,0.3468,1247317.1816,1247314.668
000031.SZ,20260330,2.96,0.3112,1.0131,,,1.252,0.3545,0.3528,1268748.7483,1268746.1915
000031.SZ,20260327,2.94,0.3511,1.1429,,,1.2436,0.3521,0.3504,1260176.1217,1260173.5821
000031.SZ,20260326,2.91,0.3775,1.2289,,,1.2309,0.3485,0.3468,1247317.1816,1247314.668
000031.SZ,20260325,2.94,0.5195,1.691,,,1.2436,0.3521,0.3504,1260176.1217,1260173.5821
000031.SZ,20260324,2.91,0.6866,2.235,,,1.2309,0.3485,0.3468,1247317.1816,1247314.668
000031.SZ,20260323,2.79,0.8344,2.7162,,,1.1801,0.3341,0.3325,1195881.4216,1195879.0116
000031.SZ,20260320,2.97,0.5802,1.8887,,,1.2563,0.3557,0.354,1273035.0617,1273032.4962
000031.SZ,20260319,3.02,0.6053,1.9702,,,1.2774,0.3617,0.36,1294466.6284,1294464.0197
000031.SZ,20260318,3.16,0.6113,1.9897,,,1.3366,0.3784,0.3766,1354475.0151,1354472.2855
000031.SZ,20260317,3.25,0.7856,2.5571,,,1.3747,0.3892,0.3874,1393051.8352,1393049.0278
000031.SZ,20260316,3.25,0.7166,2.3324,,,1.3747,0.3892,0.3874,1393051.8352,1393049.0278
000031.SZ,20260313,3.22,0.6633,2.1591,,,1.362,0.3856,0.3838,1380192.8952,1380190.1137
000031.SZ,20260312,3.23,0.4427,1.4411,,,1.3662,0.3868,0.385,1384479.2085,1384476.4184
000031.SZ,20260311,3.25,0.4045,1.3165,,,1.3747,0.3892,0.3874,1393051.8352,1393049.0278
000031.SZ,20260310,3.27,0.5143,1.6741,,,1.3832,0.3916,0.3898,1401624.4619,1401621.6372
000031.SZ,20260309,3.28,0.7028,2.2878,,,1.3874,0.3928,0.391,1405910.7752,1405907.9419
000031.SZ,20260306,3.34,0.6517,2.1213,,,1.4128,0.4,0.3981,1431628.6552,1431625.7701
000031.SZ,20260305,3.33,0.6063,1.9735,,,1.4085,0.3988,0.3969,1427342.3419,1427339.4654
000031.SZ,20260304,3.29,0.8104,2.6378,,,1.3916,0.394,0.3921,1410197.0885,1410194.2466
000031.SZ,20260303,3.42,0.8712,2.8357,,,1.4466,0.4096,0.4076,1465919.1619,1465916.2077
000031.SZ,20260302,3.44,0.6552,2.1327,,,1.4551,0.412,0.41,1474491.7886,1474488.8171
000031.SZ,20260227,3.46,0.6189,2.0147,,,1.4635,0.4144,0.4124,1483064.4153,1483061.4265
000031.SZ,20260226,3.47,0.8778,2.8573,,,1.4678,0.4156,0.4136,1487350.7286,1487347.7312
000031.SZ,20260225,3.61,0.8296,2.7005,,,1.527,0.4323,0.4303,1547359.1154,1547355.9971
000031.SZ,20260224,3.51,0.5931,1.9305,,,1.4847,0.4204,0.4184,1504495.982,1504492.9501
000031.SZ,20260213,3.57,0.6139,2.4825,,,1.5101,0.4275,0.4255,1530213.862,1530210.7783
000031.SZ,20260212,3.64,0.963,3.894,,,1.5397,0.4359,0.4339,1560218.0554,1560214.9112
000031.SZ,20260211,3.58,0.9423,3.8104,,,1.5143,0.4287,0.4267,1534500.1754,1534497.083
000031.SZ,20260210,3.53,1.279,5.1718,,,1.4931,0.4228,0.4207,1513068.6087,1513065.5595
000031.SZ,20260209,3.75,1.2193,4.9304,,,1.5862,0.4491,0.447,1607367.5021,1607364.2629
000031.SZ,20260206,3.73,1.3368,5.4053,,,1.5777,0.4467,0.4446,1598794.8754,1598791.6535
000031.SZ,20260205,3.73,1.6092,6.5071,,,1.5777,0.4467,0.4446,1598794.8754,1598791.6535
000031.SZ,20260204,3.78,2.1898,8.8548,,,1.5989,0.4527,0.4505,1620226.4421,1620223.177
000031.SZ,20260203,3.69,2.567,10.3798,,,1.5608,0.4419,0.4398,1581649.6221,1581646.4347
000031.SZ,20260202,3.65,3.7181,15.0346,,,1.5439,0.4371,0.4351,1564504.3687,1564501.2159
000031.SZ,20260130,3.91,5.4453,22.0184,,,1.6539,0.4683,0.466,1675948.5155,1675945.1381
000031.SZ,20260129,3.73,2.1207,8.5751,,,1.5777,0.4467,0.4446,1598794.8754,1598791.6535
000031.SZ,20260128,3.39,2.5948,10.4923,,,1.4339,0.406,0.4041,1453060.2219,1453057.2936
000031.SZ,20260127,3.2,0.7135,2.8853,,,1.3536,0.3832,0.3814,1371620.2685,1371617.5043
000031.SZ,20260126,3.24,0.7685,3.1076,,,1.3705,0.388,0.3862,1388765.5218,1388762.7231
000031.SZ,20260123,3.34,1.2006,4.8547,,,1.4128,0.4,0.3981,1431628.6552,1431625.7701
000031.SZ,20260122,3.4,2.1631,8.7467,,,1.4382,0.4072,0.4053,1457346.5353,1457343.5983
000031.SZ,20260121,3.26,2.2118,8.9436,,,1.3789,0.3904,0.3886,1397338.1485,1397335.3325
000031.SZ,20260120,3.25,1.5423,6.2364,,,1.3747,0.3892,0.3874,1393051.8352,1393049.0278
000031.SZ,20260119,2.95,0.864,3.4935,,,1.2478,0.3533,0.3516,1264462.435,1264459.8868
000031.SZ,20260116,2.92,0.9009,3.6429,,,1.2351,0.3497,0.348,1251603.495,1251600.9727
000031.SZ,20260115,2.97,1.0025,4.0536,,,1.2563,0.3557,0.354,1273035.0617,1273032.4962
000031.SZ,20260114,2.94,1.1246,4.5476,,,1.2436,0.3521,0.3504,1260176.1217,1260173.5821
000031.SZ,20260113,2.9,0.7127,2.8819,,,1.2267,0.3473,0.3457,1243030.8683,1243028.3633
000031.SZ,20260112,2.89,0.5399,2.1833,,,1.2224,0.3461,0.3445,1238744.555,1238742.0586
000031.SZ,20260109,2.91,0.455,1.8673,,,1.2309,0.3485,0.3468,1247317.1816,1247314.668
000031.SZ,20260108,2.93,0.4561,1.8718,,,1.2393,0.3509,0.3492,1255889.8083,1255887.2774
000031.SZ,20260107,2.87,0.4041,1.6586,,,1.214,0.3437,0.3421,1230171.9283,1230169.4492
000031.SZ,20260106,2.9,0.3508,1.4398,,,1.2267,0.3473,0.3457,1243030.8683,1243028.3633
000031.SZ,20260105,2.89,0.3351,1.3754,,,1.2224,0.3461,0.3445,1238744.555,1238742.0586
000031.SZ,20251231,2.82,0.3113,1.2777,,,1.1928,0.3377,0.3361,1208740.3616,1208737.9257
000031.SZ,20251230,2.82,0.3072,1.2606,,,1.1928,0.3377,0.3361,1208740.3616,1208737.9257
000031.SZ,20251229,2.87,0.3109,1.2759,,,1.214,0.3437,0.3421,1230171.9283,1230169.4492
000031.SZ,20251226,2.9,0.3922,1.6094,,,1.2267,0.3473,0.3457,1243030.8683,1243028.3633
000031.SZ,20251225,2.93,0.3147,1.2917,,,1.2393,0.3509,0.3492,1255889.8083,1255887.2774
000031.SZ,20251224,2.9,0.2714,1.1138,,,1.2267,0.3473,0.3457,1243030.8683,1243028.3633
000031.SZ,20251223,2.9,0.3107,1.2752,,,1.2267,0.3473,0.3457,1243030.8683,1243028.3633
000031.SZ,20251222,2.95,0.3941,1.6175,,,1.2478,0.3533,0.3516,1264462.435,1264459.8868
000031.SZ,20251219,2.96,0.4519,1.8546,,,1.252,0.3545,0.3528,1268748.7483,1268746.1915
000031.SZ,20251218,2.88,0.3133,1.2859,,,1.2182,0.3449,0.3433,1234458.2416,1234455.7539
000031.SZ,20251217,2.85,0.3674,1.5078,,,1.2055,0.3413,0.3397,1221599.3016,1221596.8398
000031.SZ,20251216,2.85,0.3889,1.596,,,1.2055,0.3413,0.3397,1221599.3016,1221596.8398
000031.SZ,20251215,2.85,0.3042,1.2483,,,1.2055,0.3413,0.3397,1221599.3016,1221596.8398
000031.SZ,20251212,2.85,0.5251,2.155,,,1.2055,0.3413,0.3397,1221599.3016,1221596.8398
000031.SZ,20251211,2.91,0.6016,2.4688,,,1.2309,0.3485,0.3468,1247317.1816,1247314.668
000031.SZ,20251210,3.04,0.6345,2.6039,,,1.2859,0.3641,0.3623,1303039.2551,1303036.6291
000031.SZ,20251209,2.98,0.555,2.2775,,,1.2605,0.3569,0.3552,1277321.375,1277318.8009
