ts_code,trade_date,total_mv,pb,pe_ttm
001233.SZ,20260416,1290468.9646,2.8231,20.1786
001233.SZ,20260415,1307950.458,2.8613,20.452
001233.SZ,20260414,1306462.6714,2.8581,20.4287
001233.SZ,20260413,1293258.5646,2.8292,20.2223
001233.SZ,20260410,1216265.6044,2.6607,19.0183
001233.SZ,20260409,1231143.4711,2.6933,19.251
001233.SZ,20260408,1275963.0446,2.7913,19.9518
001233.SZ,20260407,1225564.2711,2.6811,19.1638
001233.SZ,20260403,1197854.2443,2.6205,18.7305
001233.SZ,20260402,1176839.2576,2.5745,18.4019
001233.SZ,20260401,1200643.8443,2.6266,18.7741
001233.SZ,20260331,1153592.5908,2.5236,18.0384
001233.SZ,20260330,1196738.4043,2.618,18.713
001233.SZ,20260327,1188369.6043,2.5997,18.5821
001233.SZ,20260326,1174049.6575,2.5684,18.3582
001233.SZ,20260325,1206780.9643,2.64,18.87
001233.SZ,20260324,1183534.2976,2.5891,18.5065
001233.SZ,20260323,1161031.5242,2.5399,18.1547
001233.SZ,20260320,1224076.4844,2.6778,19.1405
001233.SZ,20260319,1243417.7111,2.7201,19.4429
001233.SZ,20260318,1296048.1646,2.8353,20.2659
001233.SZ,20260317,1304045.018,2.8528,20.3909
001233.SZ,20260316,1308322.4047,2.8621,20.4578
001233.SZ,20260313,1281170.2979,2.8027,20.0332
001233.SZ,20260312,1335660.4848,2.9219,20.8853
001233.SZ,20260311,1285075.7379,2.8113,20.0943
001233.SZ,20260310,1282286.1379,2.8052,20.0507
001233.SZ,20260309,1249182.8845,2.7328,19.5331
001233.SZ,20260306,1307950.458,2.8613,20.452
001233.SZ,20260305,1309810.1914,2.8654,20.4811
001233.SZ,20260304,1303301.1247,2.8511,20.3793
001233.SZ,20260303,1313901.6047,2.8743,20.5451
001233.SZ,20260302,1353513.9249,2.961,21.1645
001233.SZ,20260227,1411351.6317,3.0875,22.0688
001233.SZ,20260226,1417302.7784,3.1005,22.1619
001233.SZ,20260225,1428089.2318,3.1241,22.3306
001233.SZ,20260224,1395357.925,3.0525,21.8188
001233.SZ,20260213,1387361.0716,3.035,21.6937
001233.SZ,20260212,1413397.3384,3.092,22.1008
001233.SZ,20260211,1424369.7651,3.116,22.2724
001233.SZ,20260210,1431622.7251,3.1319,22.3858
001233.SZ,20260209,1448546.2985,3.1689,22.6504
001233.SZ,20260206,1440363.4718,3.151,22.5225
001233.SZ,20260205,1443710.9918,3.1583,22.5748
001233.SZ,20260204,1495411.5787,3.2714,23.3833
001233.SZ,20260203,1456357.1786,3.186,22.7726
001233.SZ,20260202,1430692.8585,3.1298,22.3713
001233.SZ,20260130,1487600.6987,3.2543,23.2611
001233.SZ,20260129,1526841.0721,3.3402,23.8747
001233.SZ,20260128,1609599.2058,3.5212,25.1688
001233.SZ,20260127,1601788.3257,3.5041,25.0466
001233.SZ,20260126,1605135.8458,3.5115,25.099
001233.SZ,20260123,1554923.0456,3.4016,24.3138
001233.SZ,20260122,1520517.9788,3.3263,23.7758
001233.SZ,20260121,1519402.1388,3.3239,23.7584
001233.SZ,20260120,1502664.5387,3.2873,23.4967
001233.SZ,20260119,1563291.8456,3.4199,24.4447
001233.SZ,20260116,1427903.2585,3.1237,22.3277
001233.SZ,20260115,1298093.8713,2.8398,20.2979
001233.SZ,20260114,1244719.5245,2.723,19.4633
001233.SZ,20260113,1260899.2045,2.7584,19.7163
001233.SZ,20260112,1276334.9912,2.7922,19.9576
001233.SZ,20260109,1233003.2044,2.6974,19.2801
001233.SZ,20260108,1203247.471,2.6323,18.8148
001233.SZ,20260107,1182976.3776,2.5879,18.4978
001233.SZ,20260106,1175909.3909,2.3789,18.3873
001233.SZ,20260105,1122163.0974,2.2702,17.5469
001233.SZ,20251231,1109516.9106,2.2446,17.3492
001233.SZ,20251230,1101892.004,2.2292,17.2299
001233.SZ,20251229,1115282.084,2.2562,17.4393
001233.SZ,20251226,1113794.2973,2.2532,17.416
001233.SZ,20251225,1113980.2707,2.2536,17.4189
001233.SZ,20251224,1115282.084,2.2562,17.4393
001233.SZ,20251223,1121791.1507,2.2694,17.5411
001233.SZ,20251222,1103193.8173,2.2318,17.2503
001233.SZ,20251219,1107657.1773,2.2408,17.3201
001233.SZ,20251218,1096870.7239,2.219,17.1514
001233.SZ,20251217,1097614.6173,2.2205,17.163
001233.SZ,20251216,1097242.6706,2.2198,17.1572
001233.SZ,20251215,1159543.7375,2.3458,18.1314
001233.SZ,20251212,1191903.0976,2.4113,18.6374
001233.SZ,20251211,1209756.5377,2.4474,18.9166
001233.SZ,20251210,1212360.1643,2.4526,18.9573
001233.SZ,20251209,1254762.0845,2.5384,19.6203
001233.SZ,20251208,1209198.6177,2.4462,18.9078
001233.SZ,20251205,1205107.2043,2.438,18.8439
001233.SZ,20251204,1201201.7643,2.4301,18.7828
001233.SZ,20251203,1208826.671,2.4455,18.902
001233.SZ,20251202,1262572.9645,2.5542,19.7424
001233.SZ,20251201,1256621.8178,2.5422,19.6494
001233.SZ,20251128,1324316.1114,2.6791,20.7079
001233.SZ,20251127,1383083.685,2.798,21.6268
001233.SZ,20251126,1487786.672,3.0098,23.264
001233.SZ,20251125,1553249.2856,3.1423,24.2877
