ts_code,trade_date,total_mv,pb,pe_ttm
002033.SZ,20260416,600593.3471,2.347,28.1339
002033.SZ,20260415,546193.7667,2.1344,25.5856
002033.SZ,20260414,496739.6027,1.9411,23.269
002033.SZ,20260413,498937.5656,1.9497,23.372
002033.SZ,20260410,503882.982,1.969,23.6037
002033.SZ,20260409,496190.112,1.939,23.2433
002033.SZ,20260408,508828.3984,1.9884,23.8353
002033.SZ,20260407,492343.6771,1.9239,23.0631
002033.SZ,20260403,488497.2421,1.9089,22.8829
002033.SZ,20260402,503882.982,1.969,23.6037
002033.SZ,20260401,510476.8705,1.9948,23.9125
002033.SZ,20260331,499487.0563,1.9519,23.3977
002033.SZ,20260330,500586.0377,1.9562,23.4492
002033.SZ,20260327,502784.0006,1.9647,23.5522
002033.SZ,20260326,498388.0749,1.9476,23.3463
002033.SZ,20260325,497838.5842,1.9454,23.3205
002033.SZ,20260324,484650.8071,1.8939,22.7027
002033.SZ,20260323,461572.1972,1.819,21.9252
002033.SZ,20260320,511026.3612,2.0139,24.2744
002033.SZ,20260319,507179.9263,1.9987,24.0917
002033.SZ,20260318,517070.7591,2.0377,24.5615
002033.SZ,20260317,523664.6476,2.0637,24.8747
002033.SZ,20260316,526412.1011,2.0745,25.0052
002033.SZ,20260313,517620.2498,2.0399,24.5876
002033.SZ,20260312,517070.7591,2.0377,24.5615
002033.SZ,20260311,517070.7591,2.0377,24.5615
002033.SZ,20260310,517070.7591,2.0377,24.5615
002033.SZ,20260309,508828.3984,2.0052,24.17
002033.SZ,20260306,514872.7962,2.0291,24.4571
002033.SZ,20260305,503333.4913,1.9836,23.9089
002033.SZ,20260304,500036.547,1.9706,23.7523
002033.SZ,20260303,499487.0563,1.9684,23.7262
002033.SZ,20260302,504432.4727,1.9879,23.9611
002033.SZ,20260227,514323.3055,2.0269,24.431
002033.SZ,20260226,511026.3612,2.0139,24.2744
002033.SZ,20260225,515971.7776,2.0334,24.5093
002033.SZ,20260224,514323.3055,2.0269,24.431
002033.SZ,20260213,525313.1197,2.0702,24.953
002033.SZ,20260212,522565.6662,2.0594,24.8225
002033.SZ,20260211,538500.8968,2.1222,25.5794
002033.SZ,20260210,548941.2203,2.1633,26.0754
002033.SZ,20260209,541797.841,2.1352,25.736
002033.SZ,20260206,545644.276,2.1503,25.9188
002033.SZ,20260205,550040.2017,2.1676,26.1276
002033.SZ,20260204,546193.7667,2.1525,25.9449
002033.SZ,20260203,537951.4061,2.12,25.5533
002033.SZ,20260202,541797.841,2.1352,25.736
002033.SZ,20260130,535203.9525,2.1092,25.4228
002033.SZ,20260129,525862.6104,2.0724,24.9791
002033.SZ,20260128,515971.7776,2.0334,24.5093
002033.SZ,20260127,518169.7405,2.0421,24.6137
002033.SZ,20260126,522016.1755,2.0572,24.7964
002033.SZ,20260123,526412.1011,2.0745,25.0052
002033.SZ,20260122,528060.5733,2.081,25.0835
002033.SZ,20260121,523115.1569,2.0615,24.8486
002033.SZ,20260120,529709.0454,2.0875,25.1618
002033.SZ,20260119,527511.0826,2.0789,25.0574
002033.SZ,20260116,508828.3984,2.0052,24.17
002033.SZ,20260115,519818.2126,2.0485,24.692
002033.SZ,20260114,514872.7962,2.0291,24.4571
002033.SZ,20260113,511575.8519,2.0161,24.3005
002033.SZ,20260112,513773.8148,2.0247,24.4049
002033.SZ,20260109,511026.3612,2.0139,24.2744
002033.SZ,20260108,507729.417,2.0009,24.1178
002033.SZ,20260107,508828.3984,2.0052,24.17
002033.SZ,20260106,504981.9634,1.9901,23.9872
002033.SZ,20260105,502784.0006,1.9814,23.8828
002033.SZ,20251231,502784.0006,1.9814,23.8828
002033.SZ,20251230,502784.0006,1.9814,23.8828
002033.SZ,20251229,506080.9448,1.9944,24.0395
002033.SZ,20251226,508828.3984,2.0052,24.17
002033.SZ,20251225,506630.4355,1.9966,24.0656
002033.SZ,20251224,509377.8891,2.0074,24.1961
002033.SZ,20251223,507729.417,2.0009,24.1178
002033.SZ,20251222,521466.6847,2.055,24.7703
002033.SZ,20251219,522565.6662,2.0594,24.8225
002033.SZ,20251218,511575.8519,2.0161,24.3005
002033.SZ,20251217,504981.9634,1.9901,23.9872
002033.SZ,20251216,492343.6771,1.9403,23.3869
002033.SZ,20251215,488497.2421,1.9251,23.2042
002033.SZ,20251212,484101.3164,1.9078,22.9954
002033.SZ,20251211,483002.335,1.9035,22.9432
