ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000423.SZ,20260421,53.21,1.2157,1.8352,19.7074,19.7074,3.3151,5.114,5.114,3426600.6805,3420606.4091
000423.SZ,20260420,53.97,1.3677,2.0646,19.9888,19.9888,3.3625,5.187,5.187,3475542.9191,3469463.0313
000423.SZ,20260417,54.03,1.8132,2.7372,20.0111,20.0111,3.3662,5.1928,5.1928,3479406.7801,3473320.1331
000423.SZ,20260416,55.63,0.915,1.3813,20.6037,20.6037,3.4659,5.3466,5.3466,3582443.0719,3576176.18
000423.SZ,20260415,55.29,1.1191,1.6893,20.4777,20.4777,3.4447,5.3139,5.3139,3560547.8599,3554319.27
000423.SZ,20260414,54.74,0.8647,1.3053,20.274,20.274,3.4104,5.261,5.261,3525129.1346,3518962.5039
000423.SZ,20260413,54.6,0.7147,1.0789,20.2222,20.2222,3.4017,5.2476,5.2476,3516113.459,3509962.5998
000423.SZ,20260410,54.76,0.7834,1.1826,20.2814,20.2814,3.4117,5.2629,5.2629,3526417.0882,3520248.2045
000423.SZ,20260409,55.17,1.6881,2.5483,20.4333,20.4333,3.4372,5.3023,5.3023,3552820.138,3546605.0665
000423.SZ,20260408,56.44,1.5111,2.2811,20.9037,20.9037,3.5163,5.4244,5.4244,3634605.1947,3628247.0537
000423.SZ,20260407,55.32,0.9854,1.4875,20.4888,20.4888,3.4466,5.3168,5.3168,3562479.7904,3556247.8209
000423.SZ,20260403,56.11,0.7432,1.1219,20.7814,20.7814,3.4958,5.3927,5.3927,3613353.9595,3607032.994
000423.SZ,20260402,57.08,1.0479,1.5818,21.1407,21.1407,3.5562,5.4859,5.4859,3675819.7114,3669389.4724
000423.SZ,20260401,56.34,1.1378,1.7176,20.8666,20.8666,3.5101,5.4148,5.4148,3628165.4264,3621818.5508
