ts_code,trade_date,total_mv,pb,pe_ttm
001299.SZ,20260416,373178.176,3.0755,36.4121
001299.SZ,20260415,404963.8334,3.3374,39.5135
001299.SZ,20260414,449851.9755,3.7074,43.8934
001299.SZ,20260413,408846.0511,3.3694,39.8923
001299.SZ,20260410,371722.3444,3.0635,36.27
001299.SZ,20260409,337995.5782,2.7855,32.9792
001299.SZ,20260408,329017.9497,2.7115,32.1033
001299.SZ,20260407,325378.3706,2.6815,31.7481
001299.SZ,20260403,318584.4897,2.6255,31.0852
001299.SZ,20260402,337752.9396,2.7835,32.9556
001299.SZ,20260401,332414.8902,2.7395,32.4347
001299.SZ,20260331,330716.42,2.7255,32.269
001299.SZ,20260330,328047.3953,2.7061,32.3667
001299.SZ,20260327,330716.42,2.7281,32.6301
001299.SZ,20260326,324407.8162,2.676,32.0076
001299.SZ,20260325,324407.8162,2.676,32.0076
001299.SZ,20260324,320768.2371,2.646,31.6485
001299.SZ,20260323,306937.8366,2.5319,30.284
001299.SZ,20260320,324650.4548,2.678,32.0316
001299.SZ,20260319,337995.5782,2.7881,33.3483
001299.SZ,20260318,329745.8656,2.7201,32.5343
001299.SZ,20260317,326106.2865,2.6901,32.1752
001299.SZ,20260316,332657.5288,2.7441,32.8216
001299.SZ,20260313,338723.494,2.7941,33.4201
001299.SZ,20260312,339451.4098,2.8001,33.4919
001299.SZ,20260311,341635.1572,2.8182,33.7074
001299.SZ,20260310,334113.3605,2.7561,32.9652
001299.SZ,20260309,331686.9744,2.7361,32.7258
001299.SZ,20260306,333385.4446,2.7501,32.8934
001299.SZ,20260305,340664.6028,2.8101,33.6116
001299.SZ,20260304,348429.0382,2.8742,34.3777
001299.SZ,20260303,375361.9235,3.0964,37.035
001299.SZ,20260302,341149.88,2.8872,34.4692
001299.SZ,20260227,334598.6377,2.8317,33.8073
001299.SZ,20260226,329988.5042,2.7927,33.3415
001299.SZ,20260225,330231.1428,2.7948,33.366
001299.SZ,20260224,329260.5883,2.7866,33.2679
001299.SZ,20260213,319069.7669,2.7003,32.2382
001299.SZ,20260212,324893.0934,2.7496,32.8266
001299.SZ,20260211,333628.0833,2.8235,33.7092
001299.SZ,20260210,321738.7916,2.7229,32.5079
001299.SZ,20260209,323437.2618,2.7373,32.6795
001299.SZ,20260206,322709.346,2.7311,32.606
001299.SZ,20260205,321981.4302,2.725,32.5324
001299.SZ,20260204,326106.2865,2.7599,32.9492
001299.SZ,20260203,319069.7669,2.7003,32.2382
001299.SZ,20260202,315915.465,2.6736,31.9195
001299.SZ,20260130,319555.0441,2.7044,32.2873
001299.SZ,20260129,318827.1283,2.6983,32.2137
001299.SZ,20260128,326591.5637,2.764,32.9982
001299.SZ,20260127,316886.0194,2.6818,32.0176
001299.SZ,20260126,323679.9004,2.7393,32.704
001299.SZ,20260123,322709.346,2.7311,32.606
001299.SZ,20260122,326106.2865,2.7599,32.9492
001299.SZ,20260121,314216.9948,2.6592,31.7479
001299.SZ,20260120,312761.1631,2.6469,31.6008
001299.SZ,20260119,314459.6334,2.6613,31.7724
001299.SZ,20260116,307180.4752,2.5997,31.037
001299.SZ,20260115,309364.2227,2.6182,31.2576
001299.SZ,20260114,318584.4897,2.6962,32.1892
001299.SZ,20260113,324650.4548,2.7475,32.8021
001299.SZ,20260112,312275.8859,2.6428,31.5518
001299.SZ,20260109,312033.2473,2.6408,31.5273
001299.SZ,20260108,310334.7771,2.6264,31.3557
001299.SZ,20260107,310092.1385,2.6243,31.3312
001299.SZ,20260106,315915.465,2.6736,31.9195
001299.SZ,20260105,321253.5143,2.7188,32.4589
001299.SZ,20251231,356921.3894,3.0207,36.0627
001299.SZ,20251230,324407.8162,2.7455,32.7776
001299.SZ,20251229,294805.9063,2.495,29.7867
001299.SZ,20251226,293350.0747,2.4826,29.6396
001299.SZ,20251225,299658.6784,2.536,30.277
001299.SZ,20251224,296019.0993,2.5052,29.9092
001299.SZ,20251223,292864.7974,2.4785,29.5905
001299.SZ,20251222,291166.3272,2.4642,29.4189
001299.SZ,20251219,288497.3025,2.4416,29.1493
001299.SZ,20251218,283887.169,2.4026,28.6835
001299.SZ,20251217,285100.3621,2.4128,28.806
001299.SZ,20251216,278306.4811,2.3553,28.1196
001299.SZ,20251215,279519.6741,2.3656,28.2422
001299.SZ,20251212,274181.6248,2.3204,27.7028
