ts_code,trade_date,total_mv,pb,pe_ttm
002164.SZ,20260416,685971.8851,4.7887,111.2735
002164.SZ,20260415,683843.1904,4.7739,110.9282
002164.SZ,20260414,693954.4905,4.8445,112.5684
002164.SZ,20260413,693954.4905,4.8445,112.5684
002164.SZ,20260410,704065.7905,4.915,114.2086
002164.SZ,20260409,677989.2798,4.733,109.9786
002164.SZ,20260408,673199.7166,4.6996,109.2017
002164.SZ,20260407,656702.3322,4.5844,106.5256
002164.SZ,20260403,626900.6056,4.3764,101.6914
002164.SZ,20260402,639140.6005,4.4618,103.6769
002164.SZ,20260401,643930.1637,4.4952,104.4538
002164.SZ,20260331,641801.4689,4.4804,104.1085
002164.SZ,20260330,639672.7742,4.4655,103.7632
002164.SZ,20260327,639140.6005,4.4618,103.6769
002164.SZ,20260326,634883.211,4.4321,102.9863
002164.SZ,20260325,652977.1164,4.5584,105.9213
002164.SZ,20260324,623175.3898,4.3503,101.0871
002164.SZ,20260323,609338.8739,4.2538,98.8427
002164.SZ,20260320,639672.7742,4.4655,103.7632
002164.SZ,20260319,663088.4165,4.629,107.5615
002164.SZ,20260318,681714.4956,4.759,110.5829
002164.SZ,20260317,670538.8481,4.681,108.7701
002164.SZ,20260316,683311.0167,4.7702,110.8419
002164.SZ,20260313,679053.6272,4.7404,110.1513
002164.SZ,20260312,688100.5799,4.8036,111.6188
002164.SZ,20260311,698744.0537,4.8779,113.3453
002164.SZ,20260310,705662.3116,4.9262,114.4676
002164.SZ,20260309,685439.7114,4.785,111.1872
002164.SZ,20260306,692357.9694,4.8333,112.3094
002164.SZ,20260305,696615.3589,4.863,113.0
002164.SZ,20260304,682246.6693,4.7627,110.6692
002164.SZ,20260303,684375.3641,4.7776,111.0145
002164.SZ,20260302,718966.6538,5.0191,116.6257
002164.SZ,20260227,747171.8594,5.216,121.201
002164.SZ,20260226,761008.3753,5.3126,123.4454
002164.SZ,20260225,755686.6384,5.2754,122.5822
002164.SZ,20260224,762604.8963,5.3237,123.7044
002164.SZ,20260213,760476.2016,5.3088,123.3591
002164.SZ,20260212,758879.6805,5.2977,123.1001
002164.SZ,20260211,750897.0752,5.242,121.8052
002164.SZ,20260210,751961.4226,5.2494,121.9779
002164.SZ,20260209,750897.0752,5.242,121.8052
002164.SZ,20260206,746639.6857,5.2122,121.1146
002164.SZ,20260205,727481.4329,5.0785,118.0069
002164.SZ,20260204,741317.9488,5.1751,120.2514
002164.SZ,20260203,739721.4277,5.1639,119.9924
002164.SZ,20260202,731206.6487,5.1045,118.6112
002164.SZ,20260130,737592.733,5.1491,119.6471
002164.SZ,20260129,732270.9961,5.1119,118.7838
002164.SZ,20260128,748768.3804,5.2271,121.4599
002164.SZ,20260127,765797.9385,5.346,124.2223
002164.SZ,20260126,745575.3383,5.2048,120.942
002164.SZ,20260123,770055.328,5.3757,124.9129
002164.SZ,20260122,768990.9806,5.3683,124.7403
002164.SZ,20260121,747171.8594,5.216,121.201
002164.SZ,20260120,738657.0803,5.1565,119.8197
002164.SZ,20260119,749832.7278,5.2345,121.6326
002164.SZ,20260116,756218.8121,5.2791,122.6685
002164.SZ,20260115,744510.9909,5.1974,120.7693
002164.SZ,20260114,752493.5962,5.2531,122.0642
002164.SZ,20260113,759944.0279,5.3051,123.2728
002164.SZ,20260112,797728.3598,5.5689,129.4019
002164.SZ,20260109,804114.4441,5.6135,130.4378
002164.SZ,20260108,821144.0021,5.7324,133.2002
002164.SZ,20260107,850945.7287,5.9404,138.0344
002164.SZ,20260106,838173.5602,5.8512,135.9626
002164.SZ,20260105,851477.9024,5.9441,138.1207
002164.SZ,20251231,852010.0761,5.9478,138.2071
002164.SZ,20251230,877022.2395,6.1224,142.2644
002164.SZ,20251229,889794.408,6.2116,144.3362
002164.SZ,20251226,852010.0761,5.9478,138.2071
002164.SZ,20251225,808371.8336,5.6432,131.1284
002164.SZ,20251224,822740.5232,5.7435,133.4592
002164.SZ,20251223,914274.3977,6.3825,148.3071
002164.SZ,20251222,946736.9927,6.6091,153.573
002164.SZ,20251219,946736.9927,6.6091,153.573
002164.SZ,20251218,915870.9188,6.3936,148.5661
002164.SZ,20251217,911081.3556,6.3602,147.7892
002164.SZ,20251216,896180.4923,6.2562,145.3721
002164.SZ,20251215,888197.8869,6.2005,144.0772
002164.SZ,20251212,888197.8869,6.2005,144.0772
002164.SZ,20251211,900970.0555,6.2896,146.149
002164.SZ,20251210,874361.371,6.1039,141.8327
002164.SZ,20251209,855735.2919,5.9738,138.8113
002164.SZ,20251208,800921.4019,5.5912,129.9198
002164.SZ,20251205,728013.6066,5.0822,118.0932
002164.SZ,20251204,711516.2222,4.967,115.4171
002164.SZ,20251203,695551.0115,4.8556,112.8274
002164.SZ,20251202,706726.659,4.9336,114.6402
002164.SZ,20251201,712580.5696,4.9745,115.5898
002164.SZ,20251128,705662.3116,4.9262,114.4676
002164.SZ,20251127,703533.6169,4.9113,114.1223
002164.SZ,20251126,729077.9539,5.0896,118.2659
002164.SZ,20251125,693954.4905,4.8445,112.5684
002164.SZ,20251124,687036.2325,4.7962,111.4462
002164.SZ,20251121,672667.5429,4.6958,109.1154
002164.SZ,20251120,691293.622,4.8259,112.1368
002164.SZ,20251119,668942.3271,4.6698,108.5111
002164.SZ,20251118,660427.548,4.6104,107.1299
002164.SZ,20251117,663620.5902,4.6327,107.6479
002164.SZ,20251114,659895.3744,4.6067,107.0436
002164.SZ,20251113,658831.027,4.5993,106.8709
002164.SZ,20251112,665749.2849,4.6476,107.9932
002164.SZ,20251111,682246.6693,4.7627,110.6692
002164.SZ,20251110,679053.6272,4.7404,110.1513
002164.SZ,20251107,686504.0588,4.7924,111.3598
002164.SZ,20251106,718434.4802,5.0153,116.5394
002164.SZ,20251105,709919.7011,4.9559,115.1582
002164.SZ,20251104,715773.6117,4.9968,116.1077
002164.SZ,20251103,747704.033,5.2197,121.2873
002164.SZ,20251031,741317.9488,5.1751,120.2514
002164.SZ,20251030,700872.7484,4.8927,113.6906
002164.SZ,20251029,717370.1328,5.1081,129.9444
002164.SZ,20251028,711516.2222,5.0664,128.884
002164.SZ,20251027,710451.8748,5.0588,128.6912
002164.SZ,20251024,706726.659,5.0323,128.0164
002164.SZ,20251023,690229.2746,4.9148,125.0281
002164.SZ,20251022,697679.7063,4.9679,126.3777
002164.SZ,20251021,707791.0064,5.0399,128.2092
002164.SZ,20251020,724820.5644,5.1611,131.294
002164.SZ,20251017,710451.8748,5.0588,128.6912
002164.SZ,20251016,735996.2119,5.2407,133.3183
002164.SZ,20251015,755686.6384,5.3809,136.885
002164.SZ,20251014,704597.9642,5.0171,127.6308
002164.SZ,20251013,724820.5644,5.1611,131.294
002164.SZ,20251010,762072.7226,5.4264,138.0418
002164.SZ,20251009,778037.9333,5.5401,140.9338
002164.SZ,20250930,785488.365,5.5931,142.2833
002164.SZ,20250929,802517.923,5.7144,145.3681
002164.SZ,20250926,789745.7545,5.6234,143.0545
002164.SZ,20250925,822208.3495,5.8546,148.9348
002164.SZ,20250924,845091.8181,6.0175,153.0799
002164.SZ,20250923,817418.7863,5.8205,148.0672
002164.SZ,20250922,771651.8491,5.4946,139.777
002164.SZ,20250919,729077.9539,5.1915,132.0651
002164.SZ,20250918,753557.9436,5.3658,136.4994
002164.SZ,20250917,778570.107,5.5439,141.0301
002164.SZ,20250916,745043.1646,5.3051,134.9571
002164.SZ,20250915,723224.0434,5.1498,131.0048
002164.SZ,20250912,724820.5644,5.1611,131.294
002164.SZ,20250911,742914.4698,5.29,134.5715
002164.SZ,20250910,740253.6014,5.271,134.0895
002164.SZ,20250909,751429.2489,5.3506,136.1139
002164.SZ,20250908,720563.1749,5.1308,130.5228
002164.SZ,20250905,655105.8112,4.6647,118.6658
002164.SZ,20250904,609871.0476,4.3426,110.472
002164.SZ,20250903,632222.3425,4.5018,114.5207
002164.SZ,20250902,673199.7166,4.7936,121.9434
002164.SZ,20250901,657766.6796,4.6837,119.1478
002164.SZ,20250829,650848.4216,4.6344,117.8947
002164.SZ,20250828,654573.6375,4.6609,118.5694
002164.SZ,20250827,664152.7639,4.7292,120.3046
002164.SZ,20250826,683843.1904,4.9226,125.5975
002164.SZ,20250825,718434.4802,5.1716,131.9507
002164.SZ,20250822,685971.8851,4.938,125.9885
002164.SZ,20250821,657766.6796,4.7349,120.8082
002164.SZ,20250820,703001.4432,5.0605,129.1162
002164.SZ,20250819,639140.6005,4.6008,117.3873
002164.SZ,20250818,609338.8739,4.3863,111.9137
002164.SZ,20250815,553992.8102,3.9879,101.7487
002164.SZ,20250814,542284.9891,3.9036,99.5983
002164.SZ,20250813,567297.1525,4.0837,104.1922
002164.SZ,20250812,574215.4104,4.1335,105.4628
002164.SZ,20250811,613064.0897,4.4131,112.5979
002164.SZ,20250808,559314.5471,4.0262,102.7261
002164.SZ,20250807,508225.873,3.6585,93.3429
002164.SZ,20250806,518869.3468,3.7351,95.2977
002164.SZ,20250805,498646.7466,3.5895,91.5836
002164.SZ,20250804,488535.4465,3.5167,89.7265
002164.SZ,20250801,474698.9306,3.4171,87.1852
002164.SZ,20250731,473102.4095,3.4056,86.892
002164.SZ,20250730,479488.4938,3.4516,88.0649
002164.SZ,20250729,487471.0991,3.5091,89.531
002164.SZ,20250728,494921.5308,3.5627,90.8994
002164.SZ,20250725,492260.6623,3.5435,90.4107
002164.SZ,20250724,491728.4886,3.5397,90.3129
002164.SZ,20250723,486938.9254,3.5052,89.4333
002164.SZ,20250722,498114.5729,3.5857,91.4858
002164.SZ,20250721,509822.3941,3.67,93.6361
002164.SZ,20250718,498114.5729,3.5857,91.4858
002164.SZ,20250717,507693.6993,3.6546,93.2452
002164.SZ,20250716,508758.0467,3.6623,93.4406
002164.SZ,20250715,506097.1782,3.6431,92.9519
002164.SZ,20250714,502904.1361,3.6202,92.3655
002164.SZ,20250711,483213.7096,3.4784,88.7491
002164.SZ,20250710,476827.6253,3.4324,87.5762
002164.SZ,20250709,481085.0149,3.4631,88.3581
002164.SZ,20250708,480020.6675,3.4554,88.1626
002164.SZ,20250707,473634.5832,3.4095,86.9897
002164.SZ,20250704,475763.278,3.4248,87.3807
002164.SZ,20250703,489067.6202,3.5205,89.8242
002164.SZ,20250702,491728.4886,3.5397,90.3129
002164.SZ,20250701,490131.9676,3.5282,90.0197
002164.SZ,20250630,491196.3149,3.5359,90.2152
002164.SZ,20250627,484278.057,3.4861,88.9445
002164.SZ,20250626,486406.7517,3.5014,89.3355
002164.SZ,20250625,486406.7517,3.5014,89.3355
002164.SZ,20250624,485874.5781,3.4976,89.2378
002164.SZ,20250623,465651.9779,3.352,85.5236
002164.SZ,20250620,449154.5935,3.2332,82.4936
002164.SZ,20250619,485874.5781,3.4976,89.2378
002164.SZ,20250618,503968.4835,3.6278,92.561
002164.SZ,20250617,518337.1731,3.7312,95.2
002164.SZ,20250616,497050.2255,3.578,91.2903
002164.SZ,20250613,489599.7939,3.5244,89.922
002164.SZ,20250612,520998.0415,3.7504,95.6887
002164.SZ,20250611,473634.5832,3.4095,86.9897
002164.SZ,20250610,461926.7621,3.3252,84.8394
002164.SZ,20250609,473634.5832,3.4095,86.9897
002164.SZ,20250606,468312.8463,3.3711,86.0123
002164.SZ,20250605,472570.2358,3.4018,86.7942
002164.SZ,20250604,467248.4989,3.3635,85.8168
002164.SZ,20250603,465119.8042,3.3482,85.4259
002164.SZ,20250530,464055.4568,3.3405,85.2304
002164.SZ,20250529,488535.4465,3.5167,89.7265
