ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000155.SZ,20260421,16.97,4.1924,6.7836,62.3479,62.3479,2.9918,8.7036,8.7036,3132947.6764,3132947.6764
000155.SZ,20260420,16.84,3.0798,4.9834,61.8703,61.8703,2.9689,8.6369,8.6369,3108947.4879,3108947.4879
000155.SZ,20260417,16.95,5.4739,8.8572,62.2744,62.2744,2.9883,8.6934,8.6934,3129255.3397,3129255.3397
000155.SZ,20260416,16.94,6.3211,10.2281,62.2377,62.2377,2.9866,8.6882,8.6882,3127409.1713,3127409.1713
000155.SZ,20260415,15.99,4.9914,8.0765,58.7474,58.7474,2.8191,8.201,8.201,2952023.1789,2952023.1789
000155.SZ,20260414,16.92,5.3138,8.5983,62.1642,62.1642,2.983,8.678,8.678,3123716.8347,3123716.8347
000155.SZ,20260413,17.3,5.8376,9.4457,63.5603,63.5603,3.05,8.8729,8.8729,3193871.2317,3193871.2317
000155.SZ,20260410,16.6,6.8689,11.1146,60.9885,60.9885,2.9266,8.5139,8.5139,3064639.4477,3064639.4477
000155.SZ,20260409,17.17,7.476,12.3491,43.6087,71.3018,3.1688,10.3765,11.033,3169871.0432,3169871.0432
000155.SZ,20260408,16.63,6.4391,10.6362,42.2372,69.0594,3.0691,10.0501,10.6861,3070177.9527,3070177.9527
000155.SZ,20260407,16.24,4.7229,7.8015,41.2467,67.4398,2.9972,9.8144,10.4355,2998177.3874,2998177.3874
000155.SZ,20260403,16.1,6.3491,10.4876,40.8911,66.8585,2.9713,9.7298,10.3455,2972331.0306,2972331.0306
000155.SZ,20260402,16.97,4.8599,8.0278,43.1007,70.4713,3.1319,10.2556,10.9045,3132947.6764,3132947.6764
000155.SZ,20260401,15.43,5.1044,8.4316,39.1894,64.0761,2.8477,9.3249,9.915,2848637.7517,2848637.7517
000155.SZ,20260331,15.87,7.3068,12.0695,40.3069,65.9033,2.9289,9.5908,10.1977,2929869.1588,2929869.1588
000155.SZ,20260330,17.15,10.3948,17.1703,43.5579,71.2188,3.1651,10.3644,11.0202,3166178.7065,3166178.7065
000155.SZ,20260327,16.16,5.7763,9.5414,41.0435,67.1076,2.9824,9.7661,10.384,2983408.0407,2983408.0407
000155.SZ,20260326,14.69,3.7143,6.1354,37.3099,61.0031,2.7111,8.8777,9.4395,2712021.2944,2712021.2944
000155.SZ,20260325,14.53,3.3001,5.4512,36.9036,60.3387,2.6816,8.781,9.3366,2682482.6009,2682482.6009
000155.SZ,20260324,14.17,3.6327,6.0006,35.9892,58.8437,2.6151,8.5635,9.1053,2616020.5406,2616020.5406
000155.SZ,20260323,13.44,2.814,4.6482,34.1352,55.8123,2.4804,8.1223,8.6362,2481250.2516,2481250.2516
000155.SZ,20260320,13.76,2.857,4.7193,34.9479,57.1411,2.5395,8.3157,8.8419,2540327.6386,2540327.6386
000155.SZ,20260319,13.83,2.3095,3.8149,35.1257,57.4318,2.5524,8.358,8.8868,2553250.817,2553250.817
000155.SZ,20260318,14.02,2.4117,3.9837,35.6083,58.2208,2.5875,8.4728,9.0089,2588328.0155,2588328.0155
000155.SZ,20260317,14.33,2.5721,4.2487,36.3956,59.5082,2.6447,8.6602,9.2081,2645559.2341,2645559.2341
000155.SZ,20260316,14.46,4.01,6.6239,36.7258,60.048,2.6687,8.7387,9.2917,2669559.4225,2669559.4225
000155.SZ,20260313,15.16,4.5661,7.5423,38.5037,62.9549,2.7978,9.1618,9.7415,2798791.2065,2798791.2065
000155.SZ,20260312,15.48,5.9747,9.8692,39.3164,64.2838,2.8569,9.3551,9.9471,2857868.5934,2857868.5934
000155.SZ,20260311,14.83,2.9313,4.8419,37.6655,61.5845,2.7369,8.9623,9.5294,2737867.6512,2737867.6512
000155.SZ,20260310,14.66,3.1427,5.1912,37.2338,60.8786,2.7056,8.8596,9.4202,2706482.7894,2706482.7894
