ts_code,trade_date,total_mv,pb,pe_ttm
000603.SZ,20260416,2840603.7975,8.6333,55.3214
000603.SZ,20260415,2769536.9548,8.4173,53.9374
000603.SZ,20260414,2837843.9201,8.6249,55.2677
000603.SZ,20260413,2817834.8091,8.5641,54.878
000603.SZ,20260410,2795065.8206,8.4949,54.4346
000603.SZ,20260409,2835774.0121,8.6186,55.2274
000603.SZ,20260408,2903391.008,8.8241,56.5442
000603.SZ,20260407,2693640.3268,8.1866,52.4593
000603.SZ,20260403,2664661.6143,8.0986,51.8949
000603.SZ,20260402,2666731.5223,8.1049,51.9352
000603.SZ,20260401,2756427.5373,8.3775,53.6821
000603.SZ,20260331,2677081.0625,8.1363,52.1368
000603.SZ,20260330,2677081.0625,8.1363,52.1368
000603.SZ,20260327,2655002.0434,8.0692,51.7068
000603.SZ,20260326,2616363.76,7.9518,50.9543
000603.SZ,20260325,2653622.1047,8.065,51.6799
000603.SZ,20260324,2530807.5611,7.6918,49.2881
000603.SZ,20260323,2421102.4351,7.3583,47.1516
000603.SZ,20260320,2690190.4801,8.1762,52.3921
000603.SZ,20260319,2734348.5182,8.3104,53.2521
000603.SZ,20260318,2968938.0958,9.0233,57.8208
000603.SZ,20260317,2942719.2607,8.9437,57.3102
000603.SZ,20260316,2940649.3527,8.9374,57.2699
000603.SZ,20260313,3056564.2028,9.2897,59.5273
000603.SZ,20260312,3146950.1871,9.5644,61.2876
000603.SZ,20260311,3226296.6619,9.8055,62.8329
000603.SZ,20260310,3325652.2477,10.1075,64.7679
000603.SZ,20260309,3231126.4473,9.8202,62.927
000603.SZ,20260306,3288393.903,9.9943,64.0423
000603.SZ,20260305,3307713.0447,10.053,64.4185
000603.SZ,20260304,3380849.7954,10.2752,65.8429
000603.SZ,20260303,3512633.9405,10.6758,68.4094
000603.SZ,20260302,3903156.5903,11.8627,76.0149
000603.SZ,20260227,3587840.5992,10.9043,69.8741
000603.SZ,20260226,3455366.4848,10.5017,67.2941
000603.SZ,20260225,3487105.0747,10.5982,67.9122
000603.SZ,20260224,3430527.5883,10.4262,66.8104
000603.SZ,20260213,3118661.4439,9.4784,60.7367
000603.SZ,20260212,3229056.5393,9.8139,62.8867
000603.SZ,20260211,3288393.903,9.9943,64.0423
000603.SZ,20260210,3254585.4051,9.8915,63.3838
000603.SZ,20260209,3372570.1632,10.2501,65.6816
000603.SZ,20260206,3280804.2402,9.9712,63.8945
000603.SZ,20260205,3334621.8492,10.1347,64.9426
000603.SZ,20260204,3518153.6953,10.6925,68.5169
000603.SZ,20260203,3412588.3853,10.3717,66.461
000603.SZ,20260202,3789311.6482,11.5167,73.7978
000603.SZ,20260130,4210192.9493,12.7958,81.9945
000603.SZ,20260129,4677992.1659,14.2176,91.105
000603.SZ,20260128,4642113.7599,14.1085,90.4063
000603.SZ,20260127,4219852.5201,12.8252,82.1826
000603.SZ,20260126,3908676.3451,11.8794,76.1224
000603.SZ,20260123,3553342.1319,10.7995,69.2022
000603.SZ,20260122,3230436.478,9.8181,62.9135
000603.SZ,20260121,3173858.9916,9.6462,61.8117
000603.SZ,20260120,2896491.3145,8.8032,56.4099
000603.SZ,20260119,2781266.4337,8.453,54.1658
000603.SZ,20260116,2790236.0352,8.4802,54.3405
000603.SZ,20260115,2772986.8016,8.4278,54.0046
000603.SZ,20260114,2823354.5638,8.5809,54.9855
000603.SZ,20260113,2657761.9208,8.0776,51.7606
000603.SZ,20260112,2590834.8942,7.8742,50.4571
000603.SZ,20260109,2394193.6306,7.2766,46.6275
000603.SZ,20260108,2256889.7308,6.8593,43.9535
000603.SZ,20260107,2347275.7151,7.134,45.7138
000603.SZ,20260106,2343135.899,7.1214,45.6331
000603.SZ,20260105,2252749.9147,6.8467,43.8728
000603.SZ,20251231,2136145.0952,6.4923,41.6019
000603.SZ,20251230,2112686.1375,6.421,41.1451
000603.SZ,20251229,2154084.2982,6.5468,41.9513
000603.SZ,20251226,2060938.4365,6.2637,40.1373
000603.SZ,20251225,2032649.6933,6.1777,39.5863
000603.SZ,20251224,2136835.0646,6.4944,41.6154
000603.SZ,20251223,2100956.6586,6.3853,40.9166
000603.SZ,20251222,2194102.5203,6.6684,42.7307
000603.SZ,20251219,2089227.1797,6.3497,40.6882
000603.SZ,20251218,2133385.2178,6.4839,41.5482
000603.SZ,20251217,2118895.8616,6.4399,41.266
000603.SZ,20251216,1998841.1954,6.075,38.9279
000603.SZ,20251215,2127175.4937,6.465,41.4273
000603.SZ,20251212,2145114.6967,6.5195,41.7766
000603.SZ,20251211,2075427.7928,6.3077,40.4195
000603.SZ,20251210,2095436.9038,6.3686,40.8091
000603.SZ,20251209,1979522.0537,6.0163,38.5517
000603.SZ,20251208,1910525.1191,5.8066,37.2079
000603.SZ,20251205,1908455.211,5.8003,37.1676
000603.SZ,20251204,1815309.3493,5.5172,35.3536
000603.SZ,20251203,1910525.1191,5.8066,37.2079
000603.SZ,20251202,1933984.0768,5.8779,37.6648
000603.SZ,20251201,1938123.8929,5.8904,37.7454
000603.SZ,20251128,1807719.6865,5.4941,35.2058
000603.SZ,20251127,1735962.8745,5.276,33.8083
000603.SZ,20251126,1664206.0626,5.0579,32.4108
000603.SZ,20251125,1619358.0551,4.9216,31.5374
000603.SZ,20251124,1535181.7949,4.6658,29.898
000603.SZ,20251121,1549671.1511,4.7098,30.1802
000603.SZ,20251120,1649716.7063,5.0139,32.1286
000603.SZ,20251119,1674555.6027,5.0894,32.6124
000603.SZ,20251118,1598658.9747,4.8587,31.1343
000603.SZ,20251117,1635227.35,4.9699,31.8464
000603.SZ,20251114,1695254.6831,5.1523,33.0155
000603.SZ,20251113,1775291.1273,5.3956,34.5742
000603.SZ,20251112,1644196.9515,4.9971,32.0211
000603.SZ,20251111,1621427.9631,4.9279,31.5777
000603.SZ,20251110,1638677.1968,4.9803,31.9136
000603.SZ,20251107,1597279.036,4.8545,31.1074
000603.SZ,20251106,1576579.9556,4.7916,30.7043
000603.SZ,20251105,1542081.4883,4.6868,30.0324
000603.SZ,20251104,1522072.3773,4.626,29.6427
000603.SZ,20251103,1600728.8827,4.865,31.1746
000603.SZ,20251031,1615218.239,4.9091,31.4568
000603.SZ,20251030,1609008.5149,4.8902,31.3358
000603.SZ,20251029,1635917.3194,4.972,31.8599
000603.SZ,20251028,1579339.833,4.8,30.758
000603.SZ,20251027,1660756.2158,5.4786,43.9776
000603.SZ,20251024,1595209.128,5.2623,42.2419
000603.SZ,20251023,1588999.4038,5.2418,42.0774
000603.SZ,20251022,1609698.4842,5.3101,42.6255
000603.SZ,20251021,1631777.5033,5.383,43.2102
000603.SZ,20251020,1690424.8977,5.5764,44.7632
000603.SZ,20251017,1819449.1654,6.0021,48.1798
000603.SZ,20251016,1824278.9508,6.018,48.3077
000603.SZ,20251015,1849117.8473,6.0999,48.9655
000603.SZ,20251014,1809099.6252,5.9679,47.9058
000603.SZ,20251013,1974692.2683,6.5142,52.2907
000603.SZ,20251010,1880166.4679,6.2024,49.7877
000603.SZ,20251009,1973312.3296,6.5096,52.2542
000603.SZ,20250930,1824278.9508,6.018,48.3077
000603.SZ,20250929,1770461.3418,5.8405,46.8826
000603.SZ,20250926,1609698.4842,5.3101,42.6255
000603.SZ,20250925,1551741.0592,5.1189,41.0908
000603.SZ,20250924,1581409.741,5.2168,41.8764
000603.SZ,20250923,1577269.925,5.2032,41.7668
000603.SZ,20250922,1538631.6416,5.0757,40.7437
000603.SZ,20250919,1398567.8643,4.6136,37.0347
000603.SZ,20250918,1386148.4161,4.5727,36.7058
000603.SZ,20250917,1462735.0135,4.8253,38.7339
000603.SZ,20250916,1513792.7451,4.9938,40.0859
000603.SZ,20250915,1546911.2737,5.103,40.9629
000603.SZ,20250912,1492403.6954,4.9232,39.5195
000603.SZ,20250911,1356479.7342,4.4748,35.9202
000603.SZ,20250910,1327501.0217,4.3792,35.1528
000603.SZ,20250909,1342680.3473,4.4293,35.5548
000603.SZ,20250908,1323361.2056,4.3656,35.0432
000603.SZ,20250905,1345440.2247,4.4384,35.6279
000603.SZ,20250904,1294382.4931,4.27,34.2758
000603.SZ,20250903,1359239.6116,4.4839,35.9933
000603.SZ,20250902,1409607.3739,4.6501,37.327
000603.SZ,20250901,1321291.2976,4.3587,34.9884
000603.SZ,20250829,1201236.6314,3.9627,31.8093
000603.SZ,20250828,1163978.2867,3.8398,30.8227
000603.SZ,20250827,1124650.034,3.71,29.7812
000603.SZ,20250826,1172947.8882,3.8694,31.0602
000603.SZ,20250825,1188817.1832,3.9217,31.4804
000603.SZ,20250822,1137069.4822,3.834,27.9311
