ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000533.SZ,20260421,16.4,20.8074,33.5771,111.1275,111.1275,11.6938,5.0599,5.0599,1132938.24,1123239.936
000533.SZ,20260420,15.98,19.5326,31.5198,108.2815,108.2815,11.3943,4.9303,4.9303,1103923.968,1094474.0352
000533.SZ,20260417,15.04,14.3591,23.1713,101.912,101.912,10.724,4.6403,4.6403,1038987.264,1030093.2096
000533.SZ,20260416,15.69,20.9704,33.84,106.3164,106.3164,11.1875,4.8409,4.8409,1083890.304,1074611.8656
000533.SZ,20260415,16.12,26.5687,42.874,118.4015,107.8258,11.7475,4.6025,4.7778,1113595.392,1104062.6688
000533.SZ,20260414,14.92,14.2127,22.9352,109.5875,99.7991,10.873,4.2598,4.4221,1030697.472,1021874.3808
000533.SZ,20260413,14.74,9.0007,14.5245,108.2654,98.5951,10.7418,4.2084,4.3688,1018262.784,1009546.1376
000533.SZ,20260410,14.62,11.1608,18.0103,107.384,97.7924,10.6544,4.1742,4.3332,1009972.992,1001327.3088
000533.SZ,20260409,14.54,8.4482,13.6329,106.7964,97.2573,10.5961,4.1513,4.3095,1004446.464,995848.0896
000533.SZ,20260408,14.56,8.3873,13.5346,106.9433,97.3911,10.6106,4.1571,4.3154,1005828.096,997217.8944
000533.SZ,20260407,13.84,5.5798,9.0042,101.6549,92.575,10.0859,3.9515,4.102,956089.344,947904.9216
000533.SZ,20260403,13.74,6.8422,11.0412,100.9204,91.9061,10.0131,3.9229,4.0724,949181.184,941055.8976
000533.SZ,20260402,14.12,9.4534,15.255,103.7115,94.4479,10.29,4.0314,4.185,975432.192,967082.1888
000533.SZ,20260401,14.7,11.1056,17.9212,107.9716,98.3275,10.7127,4.197,4.3569,1015499.52,1006806.528
000533.SZ,20260331,14.23,10.4417,16.8499,104.5195,95.1837,10.3702,4.0628,4.2176,983031.168,974616.1152
000533.SZ,20260330,14.91,13.7632,22.2098,109.5141,99.7322,10.8657,4.257,4.4192,1030006.656,1021189.4784
000533.SZ,20260327,15.28,15.4619,24.951,112.2317,102.2071,11.1354,4.3626,4.5288,1055566.848,1046530.8672
