ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_mv,circ_mv
000070.SZ,20260421,20.48,11.9352,19.1781,,,12.2294,4.1818,4.5484,1843906.0685,1820014.2889
000070.SZ,20260420,21.03,17.2295,27.6854,,,12.5579,4.2941,4.6705,1893425.0303,1868891.6258
000070.SZ,20260417,20.33,16.3545,26.2794,,,12.1399,4.1511,4.5151,1830400.8971,1806684.1061
000070.SZ,20260416,20.77,23.9174,38.4318,,,12.4026,4.241,4.6128,1870016.0665,1845785.9756
000070.SZ,20260415,18.88,16.4078,26.365,,,11.274,3.8551,4.193,1699850.9069,1677825.6726
000070.SZ,20260414,20.28,18.833,30.262,,,12.11,4.1409,4.504,1825899.1733,1802240.7119
000070.SZ,20260413,21.1,20.983,33.7167,,,12.5997,4.3084,4.6861,1899727.4436,1875112.3777
000070.SZ,20260410,19.76,20.601,33.1028,,,11.7995,4.0347,4.3885,1779081.2458,1756029.4116
000070.SZ,20260409,20.88,20.9542,33.6705,,,12.4683,4.2634,4.6372,1879919.8589,1855561.443
000070.SZ,20260408,18.98,16.1621,25.9702,,,11.3337,3.8755,4.2152,1708854.3545,1686712.4611
000070.SZ,20260407,18.13,14.3595,23.0736,,,10.8262,3.7019,4.0265,1632325.0499,1611174.7587
000070.SZ,20260403,18.68,16.114,25.8928,,,11.1546,3.8142,4.1486,1681844.0117,1660052.0955
000070.SZ,20260402,19.37,22.75,36.556,,,11.5666,3.9551,4.3019,1743967.8001,1721370.9363
000070.SZ,20260401,18.45,22.251,35.7542,,,11.0172,3.7673,4.0975,1661136.0822,1639612.4819
000070.SZ,20260331,17.8,17.7288,28.4877,,,10.6291,3.6345,3.9532,1602613.6728,1581848.3566
000070.SZ,20260330,16.18,11.4452,18.3909,,,9.6617,3.3038,3.5934,1456757.8217,1437882.3825
000070.SZ,20260327,15.68,9.0851,14.5985,,,9.3632,3.2017,3.4823,1411740.5837,1393448.4399
000070.SZ,20260326,15.56,14.6277,23.5047,,,9.2915,3.1772,3.4557,1400936.4466,1382784.2937
000070.SZ,20260325,15.86,4.5794,7.3584,,,9.4707,3.2384,3.5223,1427946.7894,1409444.6593
000070.SZ,20260324,14.42,7.3796,11.858,,,8.6108,2.9444,3.2025,1298297.1439,1281474.9046
000070.SZ,20260323,13.6,7.6384,12.2739,,,8.1211,2.7769,3.0204,1224468.8736,1208603.2387
000070.SZ,20260320,14.64,5.4047,8.6846,,,8.7421,2.9893,3.2514,1318104.7286,1301025.8393
000070.SZ,20260319,15.22,5.1716,8.3101,,,9.0885,3.1077,3.3802,1370324.7247,1352569.2127
000070.SZ,20260318,15.89,5.2333,8.4092,,,9.4886,3.2445,3.529,1430647.8236,1412110.6958
000070.SZ,20260317,15.48,7.1355,11.4658,,,9.2437,3.1608,3.4379,1393733.6885,1375674.8629
000070.SZ,20260316,16.67,7.7347,12.4286,,,9.9543,3.4038,3.7022,1500874.7149,1481427.6463
000070.SZ,20260313,17.09,10.2644,16.4934,,,10.2051,3.4896,3.7955,1538689.1948,1518752.1581
000070.SZ,20260312,17.56,12.4219,19.9602,,,10.4858,3.5855,3.8999,1581005.3986,1560520.0641
000070.SZ,20260311,17.47,17.7337,28.4955,,,10.432,3.5672,3.8799,1572902.2957,1552521.9544
000070.SZ,20260310,17.46,15.1718,24.3789,,,10.4261,3.5651,3.8777,1572001.951,1551633.2756
000070.SZ,20260309,16.47,12.2776,19.7283,,,9.8349,3.363,3.6578,1482867.8197,1463654.0692
000070.SZ,20260306,17.06,10.2201,16.4222,,,10.1872,3.4834,3.7888,1535988.1606,1516086.1215
000070.SZ,20260305,17.51,15.8857,25.526,,,10.4559,3.5753,3.8888,1576503.6748,1556076.6699
000070.SZ,20260304,19.21,13.2704,21.3237,,,11.4711,3.9224,4.2663,1729562.284,1707152.0747
000070.SZ,20260303,18.46,18.6837,30.022,,,11.0232,3.7693,4.0998,1662036.427,1640501.1608
000070.SZ,20260302,19.66,5.5165,8.8642,,,11.7398,4.0143,4.3663,1770077.7982,1747142.623
000070.SZ,20260227,17.87,14.4877,23.2796,,,10.6709,3.6488,3.9687,1608916.0861,1588069.1085
000070.SZ,20260226,18.12,16.8961,27.1496,,,10.8202,3.6999,4.0242,1631424.7051,1610286.0798
000070.SZ,20260225,18.14,14.6448,23.5322,,,10.8321,3.704,4.0287,1633225.3946,1612063.4375
000070.SZ,20260224,18.2,19.4499,31.2533,,,10.868,3.7162,4.042,1638627.4632,1617395.5106
000070.SZ,20260213,17.55,23.0576,37.0502,,,10.4798,3.5835,3.8977,1580105.0538,1559631.3853
000070.SZ,20260212,19.5,19.5918,31.4813,,,11.6442,3.9817,4.3307,1755672.282,1732923.7614
000070.SZ,20260211,17.73,1.1506,1.8488,,,10.5873,3.6202,3.9376,1596311.2595,1575627.6046
000070.SZ,20260210,16.12,4.3762,7.0319,,,9.6259,3.2915,3.5801,1451355.7531,1432550.3094
000070.SZ,20260209,14.65,17.7466,28.5163,,,8.7481,2.9913,3.2536,1319005.0734,1301914.5182
000070.SZ,20260206,14.3,21.7981,35.0265,,,8.5391,2.9199,3.1759,1287493.0068,1270810.7584
