ts_code,trade_date,total_mv,pb,pe_ttm
001323.SZ,20260416,1031141.4107,2.3351,14.4839
001323.SZ,20260415,1036362.3798,2.3469,14.5572
001323.SZ,20260414,1054200.6912,2.3873,14.8078
001323.SZ,20260413,1054200.6912,2.3873,14.8078
001323.SZ,20260410,1068993.4371,2.4208,15.0155
001323.SZ,20260409,1066818.0333,2.4158,14.985
001323.SZ,20260408,1082045.8601,2.4503,15.1989
001323.SZ,20260407,1059856.7411,2.4001,14.8872
001323.SZ,20260403,1052025.2874,2.3823,14.7772
001323.SZ,20260402,1061597.0642,2.404,14.9117
001323.SZ,20260401,1068123.2756,2.4188,15.0033
001323.SZ,20260331,1053765.6104,2.3863,14.8017
001323.SZ,20260330,1037667.6221,2.3498,14.5755
001323.SZ,20260327,1053765.6104,2.3863,14.8017
001323.SZ,20260326,1070733.7602,2.4247,15.04
001323.SZ,20260325,1105975.3021,2.5045,15.535
001323.SZ,20260324,1085961.5869,2.4592,15.2539
001323.SZ,20260323,1053765.6104,2.3863,14.8017
001323.SZ,20260320,1141216.844,2.5843,16.03
001323.SZ,20260319,1157314.8322,2.6208,16.2562
001323.SZ,20260318,1181244.2743,2.675,16.5923
001323.SZ,20260317,1173412.8205,2.6572,16.4823
001323.SZ,20260316,1152528.9438,2.6099,16.1889
001323.SZ,20260313,1148613.217,2.6011,16.1339
001323.SZ,20260312,1135560.794,2.5715,15.9506
001323.SZ,20260311,1149918.4593,2.604,16.1523
001323.SZ,20260310,1152528.9438,2.6099,16.1889
001323.SZ,20260309,1152528.9438,2.6099,16.1889
001323.SZ,20260306,1148178.1362,2.6001,16.1278
001323.SZ,20260305,1129904.7441,2.5587,15.8711
001323.SZ,20260304,1136866.0363,2.5745,15.9689
001323.SZ,20260303,1172107.5782,2.6543,16.4639
001323.SZ,20260302,1168626.9321,2.6464,16.415
001323.SZ,20260227,1177763.6281,2.6671,16.5434
001323.SZ,20260226,1169497.0936,2.6484,16.4273
001323.SZ,20260225,1172542.659,2.6553,16.47
001323.SZ,20260224,1172107.5782,2.6543,16.4639
001323.SZ,20260213,1174718.0628,2.6602,16.5006
001323.SZ,20260212,1172542.659,2.6553,16.47
001323.SZ,20260211,1218226.1392,2.7587,17.1117
001323.SZ,20260210,1225187.4314,2.7745,17.2095
001323.SZ,20260209,1229538.2391,2.7843,17.2706
001323.SZ,20260206,1247376.5504,2.8247,17.5212
001323.SZ,20260205,1273046.3155,2.8829,17.8818
001323.SZ,20260204,1246941.4696,2.8237,17.5151
001323.SZ,20260203,1186900.3242,2.6878,16.6717
001323.SZ,20260202,1182549.5166,2.6779,16.6106
001323.SZ,20260130,1203433.3932,2.7252,16.904
001323.SZ,20260129,1194296.6972,2.7045,16.7756
001323.SZ,20260128,1132515.2287,2.5646,15.9078
001323.SZ,20260127,1129469.6633,2.5577,15.865
001323.SZ,20260126,1152528.9438,2.6099,16.1889
001323.SZ,20260123,1157314.8322,2.6208,16.2562
001323.SZ,20260122,1159490.2361,2.6257,16.2867
001323.SZ,20260121,1152964.0246,2.6109,16.195
001323.SZ,20260120,1169062.0129,2.6474,16.4212
001323.SZ,20260119,1156444.6707,2.6188,16.2439
001323.SZ,20260116,1138171.2786,2.5774,15.9873
001323.SZ,20260115,1135560.794,2.5715,15.9506
001323.SZ,20260114,1133385.3902,2.5666,15.92
001323.SZ,20260113,1134255.5517,2.5686,15.9323
001323.SZ,20260112,1124683.7749,2.5469,15.7978
001323.SZ,20260109,1121203.1288,2.539,15.7489
001323.SZ,20260108,1126859.1788,2.5518,15.8284
001323.SZ,20260107,1119462.8058,2.5351,15.7245
001323.SZ,20260106,1143827.3286,2.5902,16.0667
001323.SZ,20260105,1142522.0863,2.5873,16.0484
001323.SZ,20251231,1129469.6633,2.5577,15.865
001323.SZ,20251230,1133820.471,2.5676,15.9261
001323.SZ,20251229,1142957.167,2.5883,16.0545
001323.SZ,20251226,1141216.844,2.5843,16.03
001323.SZ,20251225,1160360.3976,2.6277,16.2989
001323.SZ,20251224,1123378.5326,2.5439,15.7795
001323.SZ,20251223,1118592.6442,2.5331,15.7122
001323.SZ,20251222,1122508.3711,2.542,15.7672
001323.SZ,20251219,1145567.6516,2.5942,16.0911
001323.SZ,20251218,1131209.9864,2.5617,15.8895
001323.SZ,20251217,1124248.6942,2.5459,15.7917
001323.SZ,20251216,1112936.5943,2.5203,15.6328
001323.SZ,20251215,1105540.2213,2.5035,15.5289
001323.SZ,20251212,1113806.7558,2.5223,15.645
001323.SZ,20251211,1146002.7324,2.5952,16.0973
001323.SZ,20251210,1161665.6399,2.6306,16.3173
001323.SZ,20251209,1150353.54,2.605,16.1584
001323.SZ,20251208,1163841.0437,2.6356,16.3478
001323.SZ,20251205,1169062.0129,2.6474,16.4212
001323.SZ,20251204,1177328.5474,2.6661,16.5373
001323.SZ,20251203,1209524.5239,2.739,16.9895
001323.SZ,20251202,1202563.2317,2.7232,16.8917
001323.SZ,20251201,1186900.3242,2.6878,16.6717
001323.SZ,20251128,1161665.6399,2.6306,16.3173
001323.SZ,20251127,1167321.6898,2.6434,16.3967
001323.SZ,20251126,1162100.7206,2.6316,16.3234
001323.SZ,20251125,1181679.355,2.676,16.5984
001323.SZ,20251124,1193861.6164,2.7035,16.7695
001323.SZ,20251121,1184289.8396,2.6819,16.6351
001323.SZ,20251120,1202128.1509,2.7223,16.8856
001323.SZ,20251119,1183854.7588,2.6809,16.6289
