ts_code,trade_date,total_mv,pb,pe_ttm
000559.SZ,20260416,5483602.8664,6.2837,52.9521
000559.SZ,20260415,5397403.5468,6.185,52.1197
000559.SZ,20260414,5457079.9988,6.2534,52.696
000559.SZ,20260413,5354303.8871,6.1356,51.7035
000559.SZ,20260410,5410664.9806,6.2002,52.2478
000559.SZ,20260409,5075813.7778,5.8165,49.0143
000559.SZ,20260408,5201797.3986,5.9608,50.2309
000559.SZ,20260407,4923307.2893,5.6417,47.5417
000559.SZ,20260403,4906730.4971,5.2201,48.6902
000559.SZ,20260402,5052606.2687,5.3753,50.1377
000559.SZ,20260401,5201797.3986,5.534,51.6182
000559.SZ,20260331,5115598.0791,5.4423,50.7628
000559.SZ,20260330,5105652.0038,5.4317,50.6641
000559.SZ,20260327,5115598.0791,5.4423,50.7628
000559.SZ,20260326,5125544.1544,5.4528,50.8615
000559.SZ,20260325,5171959.1726,5.5022,51.3221
000559.SZ,20260324,4976353.0244,5.2941,49.3811
000559.SZ,20260323,4916676.5725,5.2306,48.7889
000559.SZ,20260320,5155382.3804,5.4846,51.1576
000559.SZ,20260319,5278050.6428,5.6151,52.3749
000559.SZ,20260318,5493548.9417,5.8444,54.5133
000559.SZ,20260317,5410664.9806,5.7562,53.6908
000559.SZ,20260316,5533333.243,5.8867,54.9081
000559.SZ,20260313,5619532.5626,5.9784,55.7634
000559.SZ,20260312,5825084.7861,6.1971,57.8032
000559.SZ,20260311,5931176.2563,6.3099,58.8559
000559.SZ,20260310,6090313.4616,6.4792,60.4351
000559.SZ,20260309,5854923.0121,6.2288,58.0992
000559.SZ,20260306,5931176.2563,6.3099,58.8559
000559.SZ,20260305,5921230.181,6.2993,58.7572
000559.SZ,20260304,5798561.9186,6.1688,57.54
000559.SZ,20260303,5702416.5237,6.0666,56.5859
000559.SZ,20260302,6193089.5734,6.5886,61.4549
000559.SZ,20260227,6653924.3971,7.0788,66.0279
000559.SZ,20260226,6445056.8151,6.8566,63.9552
000559.SZ,20260225,6392011.08,6.8002,63.4288
000559.SZ,20260224,6590932.5867,7.0118,65.4028
000559.SZ,20260213,6733492.9998,7.1635,66.8174
000559.SZ,20260212,6504733.2671,6.9201,64.5474
000559.SZ,20260211,6700339.4153,7.1282,66.4884
