ts_code,trade_date,open,high,low,close,vol,amount
600666.SH,20260416,6.25,6.85,6.24,6.85,5720819.66,3772620.028
600666.SH,20260415,6.31,6.55,6.01,6.23,4907955.22,3074664.503
600666.SH,20260414,6.61,6.76,6.42,6.48,5666638.11,3720667.444
600666.SH,20260413,6.01,6.5,6.01,6.42,4992702.58,3152379.983
600666.SH,20260410,6.56,6.83,6.3,6.3,5795422.86,3751497.25
600666.SH,20260409,7.15,7.15,6.4,6.56,8378694.55,5632436.12
600666.SH,20260408,6.18,6.5,6.18,6.5,1769108.8,1137312.727
600666.SH,20260407,5.7,6.15,5.6,5.91,5103535.17,3028026.428
600666.SH,20260403,6.21,6.38,5.76,5.88,5446295.84,3238478.137
600666.SH,20260402,6.27,6.65,6.04,6.17,7463430.81,4682192.702
600666.SH,20260401,5.92,6.27,5.8,6.27,2643236.23,1625808.854
600666.SH,20260331,6.02,6.12,5.69,5.7,6374116.79,3730530.436
600666.SH,20260330,5.8,6.47,5.47,6.24,9221899.14,5456696.214
600666.SH,20260327,5.32,6.08,5.13,6.08,10417571.86,6119766.457
600666.SH,20260326,5.81,5.81,5.37,5.53,10379675.67,5892852.704
600666.SH,20260325,5.28,5.28,5.28,5.28,657562.52,347193.011
600666.SH,20260324,4.42,4.8,4.4,4.8,3808421.38,1763472.882
600666.SH,20260323,4.3,4.61,4.3,4.36,4627465.01,2045067.774
600666.SH,20260320,4.88,4.88,4.39,4.39,6427274.34,2977309.471
600666.SH,20260319,4.68,4.88,4.56,4.88,2846692.12,1347221.727
600666.SH,20260318,4.11,4.44,4.1,4.44,2416748.2,1062721.417
600666.SH,20260317,4.24,4.26,4.03,4.04,1629389.6,669285.269
600666.SH,20260316,4.19,4.28,4.1,4.23,1856037.2,779399.715
600666.SH,20260313,4.34,4.35,4.14,4.16,2642910.09,1112648.047
600666.SH,20260312,4.27,4.51,4.24,4.41,3437445.08,1510617.733
600666.SH,20260311,4.17,4.37,4.1,4.26,2990412.43,1266846.84
600666.SH,20260310,4.16,4.4,4.1,4.15,3125805.81,1308877.647
600666.SH,20260309,3.98,4.12,3.95,4.09,2451199.63,987526.24
600666.SH,20260306,3.96,4.05,3.9,4.02,2824340.8,1128067.271
600666.SH,20260305,3.75,3.98,3.74,3.98,1491373.36,588054.252
600666.SH,20260304,3.59,3.74,3.56,3.62,1087281.2,397752.291
600666.SH,20260303,3.85,3.9,3.63,3.64,1602720.4,598675.324
600666.SH,20260302,3.92,3.98,3.82,3.87,1749519.8,680147.19
600666.SH,20260227,3.91,4.14,3.9,4.05,2037657.1,824700.179
600666.SH,20260226,3.95,4.01,3.94,3.97,1129198.6,447843.686
600666.SH,20260225,3.95,3.97,3.9,3.94,1083127.2,426275.475
600666.SH,20260224,3.99,4.0,3.87,3.95,1565133.0,616104.402
600666.SH,20260213,3.9,4.1,3.9,3.92,1794949.64,713047.037
600666.SH,20260212,3.89,3.99,3.83,3.94,2375133.23,933906.908
600666.SH,20260211,3.87,3.98,3.81,3.83,2268855.8,883892.74
600666.SH,20260210,3.83,3.93,3.78,3.87,3225166.28,1246542.734
600666.SH,20260209,3.51,3.78,3.5,3.78,1929956.41,712313.521
600666.SH,20260206,3.43,3.47,3.39,3.44,415381.0,142802.11
600666.SH,20260205,3.49,3.5,3.45,3.46,473188.24,164282.917
600666.SH,20260204,3.56,3.57,3.48,3.51,806664.0,282853.959
600666.SH,20260203,3.55,3.61,3.48,3.6,1083910.22,385296.102
600666.SH,20260202,3.5,3.54,3.43,3.43,608108.0,211982.298
600666.SH,20260130,3.58,3.61,3.48,3.51,865006.42,305490.191
600666.SH,20260129,3.68,3.74,3.58,3.61,1191562.37,435298.187
600666.SH,20260128,3.68,3.88,3.66,3.72,1357202.0,507549.078
600666.SH,20260127,3.69,3.69,3.58,3.65,1255796.6,456263.077
600666.SH,20260126,3.86,3.88,3.7,3.76,1040063.21,390913.199
600666.SH,20260123,3.79,3.83,3.74,3.83,1077505.8,408277.939
