ts_code,trade_date,open,high,low,close,vol,amount
002272.SZ,20260416,19.21,19.89,19.06,19.58,714978.12,1396558.948
002272.SZ,20260415,19.3,20.0,18.8,19.13,1004914.88,1945286.845
002272.SZ,20260414,19.42,19.76,18.89,19.68,981756.95,1912491.129
002272.SZ,20260413,18.79,19.76,18.79,19.03,755393.04,1449200.073
002272.SZ,20260410,19.28,20.1,18.98,19.12,1025754.73,1998734.593
002272.SZ,20260409,18.74,19.66,18.74,19.22,962876.7,1856926.371
002272.SZ,20260408,18.9,19.4,18.56,19.14,898549.75,1709710.593
002272.SZ,20260407,17.74,19.4,17.74,18.33,881933.97,1616962.613
002272.SZ,20260403,17.33,18.58,16.95,17.71,832096.69,1484283.872
002272.SZ,20260402,17.73,17.8,17.0,17.13,487946.62,846256.152
002272.SZ,20260401,17.76,18.25,17.52,18.03,677287.61,1214424.818
002272.SZ,20260331,17.93,18.11,17.1,17.1,648859.15,1137115.867
002272.SZ,20260330,17.23,18.68,16.81,18.06,1124192.9,1992842.933
002272.SZ,20260327,15.85,17.66,15.7,17.66,482971.95,796913.763
002272.SZ,20260326,16.59,16.63,15.94,16.05,348120.44,565011.43
002272.SZ,20260325,16.89,17.25,16.61,16.75,445561.27,753070.842
002272.SZ,20260324,16.69,16.95,16.0,16.8,451585.45,746249.505
002272.SZ,20260323,17.05,17.36,16.2,16.28,534967.18,897511.296
002272.SZ,20260320,18.36,19.14,17.35,17.36,856368.04,1551106.665
002272.SZ,20260319,18.35,18.58,17.9,18.03,392251.11,714158.793
002272.SZ,20260318,18.21,18.8,17.93,18.7,585839.27,1080086.543
002272.SZ,20260317,19.13,19.17,17.71,17.74,511054.25,926818.881
002272.SZ,20260316,18.63,19.8,17.85,19.12,712181.5,1328944.655
002272.SZ,20260313,19.35,19.6,18.65,18.7,534217.31,1017444.951
002272.SZ,20260312,20.6,20.75,19.26,19.5,784784.55,1549708.976
002272.SZ,20260311,20.63,21.65,20.37,20.69,1057520.45,2218497.494
002272.SZ,20260310,20.4,21.16,20.1,20.83,1037005.75,2138540.065
002272.SZ,20260309,19.82,20.1,18.77,19.83,1035518.62,2014280.894
002272.SZ,20260306,21.01,21.26,20.44,20.77,1086816.92,2256524.466
002272.SZ,20260305,22.38,22.6,20.37,21.01,1863287.19,3943749.656
002272.SZ,20260304,18.59,21.07,18.59,21.07,1450291.45,2999496.651
002272.SZ,20260303,21.0,21.35,18.35,19.15,1278212.45,2482435.26
002272.SZ,20260302,19.21,21.18,19.03,20.39,1318178.17,2679015.073
002272.SZ,20260227,18.78,20.19,18.3,19.47,1631299.14,3177204.655
002272.SZ,20260226,17.34,19.21,17.34,19.21,837294.47,1544470.179
002272.SZ,20260225,17.6,18.2,17.24,17.46,557366.72,980167.409
002272.SZ,20260224,17.17,18.13,16.68,17.26,794158.68,1383114.566
002272.SZ,20260213,17.94,17.94,16.49,16.92,1060378.37,1827508.116
002272.SZ,20260212,18.11,18.12,18.11,18.12,339166.1,614521.731
002272.SZ,20260211,16.69,17.03,16.31,16.47,426320.8,707002.228
002272.SZ,20260210,17.13,17.48,16.5,16.69,943107.64,1600333.563
002272.SZ,20260209,15.81,16.93,15.81,16.93,781644.34,1289731.853
002272.SZ,20260206,14.46,15.44,14.4,15.39,354541.11,533763.566
002272.SZ,20260205,14.76,14.8,14.47,14.54,131468.16,191841.045
002272.SZ,20260204,14.92,15.0,14.72,14.88,135373.44,201239.269
002272.SZ,20260203,14.71,14.92,14.62,14.92,185283.75,274527.701
002272.SZ,20260202,14.68,15.0,14.51,14.63,168331.7,249901.346
002272.SZ,20260130,14.57,14.83,14.4,14.71,167857.57,246029.026
002272.SZ,20260129,14.95,15.08,14.61,14.66,197143.02,292321.788
002272.SZ,20260128,15.14,15.37,14.95,15.09,184223.81,278699.237
002272.SZ,20260127,15.36,15.45,14.72,15.23,199544.27,299879.488
002272.SZ,20260126,15.69,15.84,15.18,15.37,230243.1,355470.134
002272.SZ,20260123,15.52,15.8,15.49,15.69,201539.0,315697.874
002272.SZ,20260122,15.72,15.83,15.48,15.6,209220.57,325894.426
002272.SZ,20260121,15.34,15.86,15.2,15.77,269367.75,421899.038
002272.SZ,20260120,16.46,16.55,15.32,15.49,498374.1,784617.766
002272.SZ,20260119,16.37,16.83,16.17,16.55,327196.97,541924.377
002272.SZ,20260116,16.72,16.95,16.36,16.4,378343.38,625654.735
002272.SZ,20260115,16.76,17.45,16.42,16.72,640624.31,1087769.993
002272.SZ,20260114,16.08,17.25,16.07,16.92,753986.38,1254823.473
002272.SZ,20260113,17.13,17.19,16.06,16.17,591137.78,974720.608
002272.SZ,20260112,16.7,17.28,16.61,17.1,655647.77,1110899.695
002272.SZ,20260109,16.51,16.95,16.45,16.7,499558.03,832741.588
002272.SZ,20260108,16.41,17.15,16.36,16.7,653975.22,1099493.597
002272.SZ,20260107,16.33,16.71,16.21,16.45,531923.86,873350.862
002272.SZ,20260106,16.79,16.82,16.3,16.61,708597.18,1172216.427
002272.SZ,20260105,16.22,17.0,15.98,16.8,938176.27,1550578.007
002272.SZ,20251231,17.83,18.1,16.34,16.35,1318653.13,2233249.953
002272.SZ,20251230,17.71,19.67,16.82,18.15,1801928.23,3330279.369
002272.SZ,20251229,17.88,17.88,17.84,17.88,552896.33,988578.344
002272.SZ,20251226,15.8,16.9,15.73,16.25,858017.39,1403503.866
002272.SZ,20251225,15.8,16.19,15.65,16.07,664783.86,1062641.598
002272.SZ,20251224,15.8,16.05,15.35,15.86,932673.62,1470118.201
002272.SZ,20251223,14.41,15.92,14.32,15.92,867683.47,1341606.633
002272.SZ,20251222,14.76,14.77,14.4,14.47,248291.47,360466.947
002272.SZ,20251219,14.0,14.25,13.99,14.18,160154.01,226329.23
002272.SZ,20251218,14.43,14.59,13.97,13.99,292552.0,417543.35
002272.SZ,20251217,13.7,14.51,13.68,14.33,322258.01,455762.78
002272.SZ,20251216,13.99,14.02,13.64,13.77,147504.0,203082.198
002272.SZ,20251215,14.12,14.29,14.03,14.06,119061.96,168432.856
002272.SZ,20251212,13.94,14.25,13.78,14.14,155052.94,218172.767
002272.SZ,20251211,14.13,14.49,13.95,13.95,174624.01,247661.124
002272.SZ,20251210,14.52,14.75,14.05,14.22,260336.64,373295.314
002272.SZ,20251209,14.15,14.45,14.08,14.27,174689.33,249971.638
002272.SZ,20251208,14.05,14.23,14.03,14.18,113111.74,160281.015
002272.SZ,20251205,13.64,14.08,13.54,14.04,154184.63,213820.981
002272.SZ,20251204,13.77,13.8,13.49,13.72,113014.75,154027.127
002272.SZ,20251203,13.94,13.96,13.66,13.73,113286.96,155819.664
002272.SZ,20251202,14.14,14.18,13.92,13.94,141438.13,197804.523
002272.SZ,20251201,14.14,14.59,14.12,14.28,182007.5,259887.847
002272.SZ,20251128,14.03,14.15,13.85,14.14,116088.42,162812.879
002272.SZ,20251127,14.18,14.22,13.92,13.94,102497.1,144346.761
002272.SZ,20251126,14.19,14.33,14.0,14.04,119527.46,168919.394
002272.SZ,20251125,14.11,14.34,14.04,14.19,139138.5,197591.707
002272.SZ,20251124,13.68,14.11,13.65,14.05,190678.52,264388.185
002272.SZ,20251121,14.1,14.23,13.67,13.67,228278.36,317321.002
002272.SZ,20251120,14.48,14.65,14.35,14.39,128466.02,185926.239
002272.SZ,20251119,14.76,14.88,14.39,14.46,156189.56,227289.465
002272.SZ,20251118,14.91,15.13,14.76,14.81,162599.42,242258.483
002272.SZ,20251117,15.02,15.3,14.96,15.07,235249.98,355740.767
002272.SZ,20251114,14.65,15.28,14.58,14.76,228218.76,340409.677
002272.SZ,20251113,14.6,14.88,14.33,14.85,211926.0,311312.149
002272.SZ,20251112,15.28,15.3,14.5,14.6,324550.39,481229.351
002272.SZ,20251111,15.46,15.75,15.35,15.43,204940.2,317021.178
002272.SZ,20251110,15.75,15.8,15.38,15.53,330384.93,512785.934
002272.SZ,20251107,16.5,16.56,15.92,15.92,551185.29,889528.829
002272.SZ,20251106,16.23,16.97,16.21,16.74,796558.64,1318628.253
002272.SZ,20251105,15.58,15.96,15.55,15.9,209319.15,331476.226
002272.SZ,20251104,16.01,16.5,15.75,15.93,313219.05,502094.882
002272.SZ,20251103,15.89,16.2,15.6,16.0,314604.93,499939.831
002272.SZ,20251031,15.55,15.9,15.54,15.63,194268.28,305374.635
002272.SZ,20251030,16.0,16.27,15.67,15.67,301406.92,477515.302
002272.SZ,20251029,16.0,16.22,15.85,16.11,246748.38,395339.364
002272.SZ,20251028,16.37,16.54,16.12,16.24,239511.65,389626.307
002272.SZ,20251027,16.25,16.75,16.14,16.47,376384.82,620029.691
