ts_code,trade_date,open,high,low,close,vol,amount
301500.SZ,20260416,23.64,24.65,23.41,24.34,147560.53,355902.345
301500.SZ,20260415,23.6,24.24,23.6,23.64,118260.1,282522.214
301500.SZ,20260414,22.86,24.43,22.5,23.69,220023.48,520498.786
301500.SZ,20260413,24.48,24.58,22.4,22.7,312154.69,729749.117
301500.SZ,20260410,25.49,27.49,24.67,24.72,275564.12,708478.005
301500.SZ,20260409,24.27,24.8,23.73,24.6,197367.41,477449.105
301500.SZ,20260408,22.84,24.85,22.0,24.6,359903.57,849718.024
301500.SZ,20260407,19.95,21.98,19.84,21.49,227075.94,484636.812
301500.SZ,20260403,20.17,20.52,19.66,19.86,119477.95,239168.797
301500.SZ,20260402,19.7,20.23,19.46,19.85,91858.08,182454.513
301500.SZ,20260401,19.88,20.06,19.5,19.84,85433.24,169140.774
301500.SZ,20260331,19.67,20.0,19.18,19.26,89928.06,176013.681
301500.SZ,20260330,19.56,19.78,19.07,19.75,91045.2,177032.804
301500.SZ,20260327,18.41,19.88,18.4,19.56,118704.13,229596.774
301500.SZ,20260326,19.5,19.67,18.66,18.87,128333.94,244399.31
301500.SZ,20260325,20.1,20.29,19.48,19.68,138892.83,273770.266
301500.SZ,20260324,19.0,19.31,18.65,19.29,108707.24,206418.952
301500.SZ,20260323,19.26,19.84,18.41,18.59,149922.57,286568.571
301500.SZ,20260320,19.73,20.75,19.56,20.0,188958.23,379945.57
301500.SZ,20260319,20.68,20.72,19.58,19.69,212575.95,424212.502
301500.SZ,20260318,21.89,21.99,20.97,21.17,157033.92,335422.92
301500.SZ,20260317,22.99,23.13,21.84,21.88,113523.14,253926.08
301500.SZ,20260316,23.61,23.93,22.22,23.01,163282.55,373306.481
301500.SZ,20260313,24.53,25.2,23.31,23.45,176109.59,420881.849
301500.SZ,20260312,24.95,25.41,24.02,24.64,181545.93,448393.514
301500.SZ,20260311,25.23,25.82,24.37,24.44,209600.88,526503.751
301500.SZ,20260310,24.8,25.6,24.11,25.23,245191.01,614287.961
301500.SZ,20260309,24.36,25.66,23.45,25.04,295758.1,736322.018
301500.SZ,20260306,24.97,25.01,23.97,24.69,226002.12,553639.29
301500.SZ,20260305,26.24,26.5,24.93,25.2,297950.39,757843.385
301500.SZ,20260304,24.98,27.5,24.02,27.0,455442.45,1184570.393
301500.SZ,20260303,22.87,27.69,22.32,25.71,569549.84,1431361.633
301500.SZ,20260302,22.11,24.38,21.6,23.51,450062.33,1044010.907
301500.SZ,20260227,20.4,21.65,20.31,21.59,254053.56,538003.949
301500.SZ,20260226,20.7,20.92,20.33,20.52,187988.62,385783.397
301500.SZ,20260225,20.29,21.15,19.82,20.97,284733.33,589196.179
301500.SZ,20260224,20.14,20.69,19.82,20.29,245601.29,499730.99
301500.SZ,20260213,19.84,19.86,19.19,19.19,134211.98,260840.237
301500.SZ,20260212,19.77,20.22,19.6,19.86,165273.23,329488.91
301500.SZ,20260211,19.27,20.64,19.13,19.9,245949.57,495152.097
301500.SZ,20260210,19.74,19.89,19.13,19.21,132650.58,258276.421
301500.SZ,20260209,19.77,20.19,19.61,19.85,168847.3,335982.26
301500.SZ,20260206,18.91,19.88,18.55,19.39,198158.21,383889.065
301500.SZ,20260205,19.19,19.9,18.92,19.11,235827.66,455454.525
301500.SZ,20260204,21.0,21.42,19.6,19.91,277070.37,560324.787
301500.SZ,20260203,20.3,20.5,19.34,20.16,299543.5,599034.372
301500.SZ,20260202,19.73,20.38,19.21,19.55,314860.01,624327.782
301500.SZ,20260130,21.6,22.28,19.81,20.68,458319.15,951810.254
301500.SZ,20260129,22.0,25.0,21.8,24.42,729648.95,1675122.413
301500.SZ,20260128,18.53,21.11,18.29,21.11,516262.36,1019507.167
301500.SZ,20260127,17.32,17.98,17.2,17.59,183215.17,322233.115
301500.SZ,20260126,17.61,17.96,17.35,17.54,187604.91,330674.545
301500.SZ,20260123,17.28,17.42,17.01,17.19,121025.29,207978.117
301500.SZ,20260122,16.9,16.97,16.66,16.95,121068.3,203634.598
301500.SZ,20260121,16.65,17.44,16.58,17.32,190822.4,327340.26
301500.SZ,20260120,16.45,16.61,16.15,16.54,66032.6,108235.988
301500.SZ,20260119,16.33,16.51,16.18,16.48,54086.26,88742.666
301500.SZ,20260116,16.36,16.65,16.25,16.35,67585.71,110780.427
301500.SZ,20260115,16.33,16.65,16.23,16.4,111475.58,183471.946
301500.SZ,20260114,16.3,16.54,16.01,16.18,92566.07,150882.614
301500.SZ,20260113,16.36,16.59,16.16,16.28,82050.0,134478.705
301500.SZ,20260112,16.55,16.55,16.17,16.34,73419.6,119391.611
301500.SZ,20260109,16.05,16.47,16.01,16.27,62220.33,100889.49
301500.SZ,20260108,16.27,16.34,16.0,16.15,84407.58,136546.911
301500.SZ,20260107,16.23,16.98,16.12,16.47,131409.93,218194.296
301500.SZ,20260106,15.85,16.55,15.85,16.26,103668.63,168412.105
301500.SZ,20260105,15.91,16.0,15.75,15.85,67310.88,106726.188
301500.SZ,20251231,15.36,15.86,15.36,15.69,52068.53,81634.871
301500.SZ,20251230,15.37,15.5,15.18,15.41,46423.7,71255.93
301500.SZ,20251229,16.0,16.17,15.6,15.64,70051.91,110718.877
301500.SZ,20251226,15.35,15.7,15.35,15.59,62459.63,97264.647
301500.SZ,20251225,15.39,15.42,15.17,15.31,40133.08,61326.771
301500.SZ,20251224,15.5,15.72,15.33,15.46,55662.62,86417.77
301500.SZ,20251223,15.24,15.38,15.15,15.24,30716.52,46898.104
301500.SZ,20251222,15.07,15.33,15.06,15.27,36326.27,55356.739
301500.SZ,20251219,14.82,15.05,14.82,15.05,25318.83,37881.028
301500.SZ,20251218,14.75,15.03,14.7,14.85,26733.33,39896.879
301500.SZ,20251217,14.6,14.87,14.51,14.85,31057.92,45594.587
301500.SZ,20251216,14.95,15.04,14.62,14.62,30244.43,44644.775
301500.SZ,20251215,14.84,15.09,14.83,15.02,28712.6,43006.473
301500.SZ,20251212,14.98,15.16,14.95,15.0,28492.39,42859.813
301500.SZ,20251211,15.07,15.2,14.88,14.91,33057.4,49618.235
301500.SZ,20251210,15.08,15.18,14.93,15.07,27973.8,42165.662
301500.SZ,20251209,15.23,15.3,15.03,15.09,23093.8,34939.993
301500.SZ,20251208,15.28,15.38,15.12,15.31,33848.78,51664.231
301500.SZ,20251205,14.75,15.29,14.73,15.29,48921.99,73860.44
301500.SZ,20251204,14.96,15.02,14.7,14.75,28218.07,41905.343
301500.SZ,20251203,15.07,15.09,14.87,14.92,29299.6,43797.984
301500.SZ,20251202,15.15,15.3,15.01,15.05,29310.71,44134.511
301500.SZ,20251201,15.4,15.54,15.13,15.22,48270.39,74105.472
301500.SZ,20251128,14.98,15.13,14.93,15.1,21324.2,32138.466
301500.SZ,20251127,14.98,15.12,14.96,14.98,23600.07,35533.248
301500.SZ,20251126,15.12,15.2,14.94,14.96,21190.88,31946.315
301500.SZ,20251125,15.05,15.27,15.01,15.11,29634.88,44922.686
301500.SZ,20251124,14.99,15.07,14.83,15.0,27881.2,41714.552
301500.SZ,20251121,15.46,15.55,14.76,14.83,56482.2,84949.218
301500.SZ,20251120,15.63,15.88,15.49,15.59,35782.1,56154.777
301500.SZ,20251119,15.78,15.87,15.48,15.6,32976.6,51546.436
301500.SZ,20251118,16.04,16.13,15.65,15.74,49872.02,78706.873
301500.SZ,20251117,16.22,16.26,16.08,16.1,35901.62,58022.379
301500.SZ,20251114,16.31,16.48,16.21,16.26,45523.37,74502.286
301500.SZ,20251113,16.22,16.68,16.18,16.47,82085.82,135474.001
301500.SZ,20251112,16.37,16.53,16.1,16.21,49645.59,80820.636
301500.SZ,20251111,16.32,16.64,16.22,16.42,65323.24,107284.92
301500.SZ,20251110,16.16,16.42,16.13,16.29,52779.0,85857.247
301500.SZ,20251107,16.1,16.27,15.97,16.12,40469.4,65274.086
301500.SZ,20251106,16.05,16.28,16.05,16.17,40758.3,65920.055
