trade_date,open,high,low,close,vol,amount,ts_code
2020-02-17,5.55,5.92,5.5,5.88,159315,102256958.0,002105.SZ
2020-02-18,5.95,6.16,5.82,6.09,201869,135133909.0,002105.SZ
2020-02-19,6.23,6.5,5.92,6.0,216234,148651038.0,002105.SZ
2020-02-20,6.13,6.23,5.82,6.02,182133,121586360.0,002105.SZ
2020-02-21,6.0,6.16,5.95,6.04,142200,95753392.0,002105.SZ
2020-02-24,6.0,6.0,5.82,5.91,152052,99858038.0,002105.SZ
2020-02-25,5.73,5.76,5.4,5.69,168690,106178812.0,002105.SZ
2020-02-26,5.55,5.62,5.37,5.44,179866,111005430.0,002105.SZ
2020-02-27,5.49,5.57,5.38,5.54,100412,61957860.0,002105.SZ
2020-02-28,5.37,5.43,5.1,5.1,111647,66531538.0,002105.SZ
2020-03-02,5.13,5.37,5.13,5.31,82248,48946135.0,002105.SZ
2020-03-03,5.41,5.52,5.32,5.4,97861,59750241.0,002105.SZ
2020-03-04,5.35,5.5,5.33,5.49,77209,47245832.0,002105.SZ
2020-03-05,5.53,5.57,5.42,5.54,118440,73264661.0,002105.SZ
2020-03-06,5.48,5.67,5.45,5.61,93966,58907522.0,002105.SZ
2020-03-09,5.53,5.55,5.3,5.37,94775,57631995.0,002105.SZ
2020-03-10,5.16,5.43,5.16,5.41,91726,54974271.0,002105.SZ
2020-03-11,5.41,5.54,5.3,5.32,83718,51093986.0,002105.SZ
2020-03-12,5.2,5.29,5.06,5.16,72458,42286154.0,002105.SZ
2020-03-13,4.87,4.99,4.72,4.91,98559,54491169.0,002105.SZ
2020-03-16,5.01,5.07,4.7,4.7,81075,45279756.0,002105.SZ
2020-03-17,4.81,4.85,4.54,4.72,68862,37043260.0,002105.SZ
2020-03-18,4.77,4.84,4.58,4.6,61660,33283359.0,002105.SZ
2020-03-19,4.6,4.67,4.48,4.61,62336,32799583.0,002105.SZ
2020-03-20,4.64,4.71,4.55,4.7,54842,29147753.0,002105.SZ
2020-03-23,4.54,4.6,4.33,4.35,66939,34459901.0,002105.SZ
2020-03-24,4.5,4.52,4.33,4.5,55051,28279050.0,002105.SZ
2020-03-25,4.61,4.7,4.55,4.68,68361,36335613.0,002105.SZ
2020-03-26,4.69,4.69,4.56,4.58,63707,33759949.0,002105.SZ
2020-03-27,4.66,4.71,4.5,4.52,51221,27034262.0,002105.SZ
2020-03-30,4.49,4.49,4.27,4.33,69901,35048607.0,002105.SZ
2020-03-31,4.36,4.43,4.2,4.23,68662,34236341.0,002105.SZ
2020-04-01,4.28,4.3,4.14,4.19,45957,22542312.0,002105.SZ
2020-04-02,4.19,4.38,4.14,4.38,55987,27692081.0,002105.SZ
2020-04-03,4.39,4.42,4.3,4.34,42611,21415674.0,002105.SZ
2020-04-07,4.39,4.54,4.39,4.53,62031,32079434.0,002105.SZ
2020-04-08,4.5,4.57,4.47,4.54,51117,26601223.0,002105.SZ
2020-04-09,4.54,4.75,4.54,4.66,88502,47183111.0,002105.SZ
2020-04-10,4.6,4.61,4.4,4.4,64959,33534296.0,002105.SZ
2020-04-13,4.44,4.44,4.33,4.37,40132,20337116.0,002105.SZ
2020-04-14,4.37,4.51,4.37,4.5,37717,19343791.0,002105.SZ
2020-04-15,4.47,4.54,4.35,4.36,46232,23655105.0,002105.SZ
2020-04-16,4.35,4.39,4.28,4.33,38267,19186895.0,002105.SZ
2020-04-17,4.38,4.38,4.28,4.28,39852,19958685.0,002105.SZ
2020-04-20,4.26,4.37,4.25,4.36,36989,18506994.0,002105.SZ
2020-04-21,4.36,4.39,4.27,4.32,38321,19193626.0,002105.SZ
2020-04-22,4.32,4.48,4.25,4.4,46395,23456681.0,002105.SZ
2020-04-23,4.4,4.42,4.29,4.3,47284,23693570.0,002105.SZ
2020-04-24,4.29,4.34,4.18,4.22,44613,22025943.0,002105.SZ
2020-04-27,4.2,4.26,4.07,4.11,43680,21076993.0,002105.SZ
2020-04-28,4.11,4.12,3.67,3.8,59535,27174038.0,002105.SZ
2020-04-29,3.88,4.25,3.84,4.08,88985,42153060.0,002105.SZ
2020-04-30,3.96,4.1,3.92,4.01,86147,40326321.0,002105.SZ
2020-05-06,3.95,4.15,3.94,4.04,56870,26759361.0,002105.SZ
2020-05-07,4.05,4.14,4.0,4.0,51102,24230611.0,002105.SZ
2020-05-08,4.02,4.26,4.02,4.23,78821,38083800.0,002105.SZ
2020-05-11,4.26,4.38,4.12,4.15,59628,29201107.0,002105.SZ
2020-05-12,4.12,4.21,4.02,4.04,35791,17023056.0,002105.SZ
2020-05-13,4.03,4.09,4.03,4.05,29685,14057160.0,002105.SZ
2020-05-14,4.06,4.06,3.96,3.97,30826,14408960.0,002105.SZ
2020-05-15,4.0,4.0,3.91,3.92,29638,13705130.0,002105.SZ
2020-05-18,3.9,3.95,3.86,3.88,26475,12133719.0,002105.SZ
2020-05-19,3.92,3.95,3.89,3.92,24187,11128874.0,002105.SZ
2020-05-20,3.95,4.0,3.9,3.94,30700,14206203.0,002105.SZ
2020-05-21,3.97,3.99,3.88,3.91,22911,10562116.0,002105.SZ
2020-05-22,3.91,3.93,3.73,3.76,31411,14087422.0,002105.SZ
2020-05-25,3.73,3.78,3.69,3.72,26132,11519133.0,002105.SZ
2020-05-26,3.72,3.84,3.72,3.84,22698,10163971.0,002105.SZ
2020-05-27,3.84,3.88,3.78,3.82,20952,9449544.0,002105.SZ
2020-05-28,3.92,4.12,3.81,3.86,86736,40096987.0,002105.SZ
2020-05-29,4.0,4.31,3.95,4.31,170390,83416818.0,002105.SZ
2020-06-01,4.31,4.38,4.16,4.35,206396,102341017.0,002105.SZ
2020-06-02,4.29,4.38,4.25,4.32,100982,50405342.0,002105.SZ
2020-06-03,4.31,4.52,4.22,4.42,162340,82197633.0,002105.SZ
2020-06-04,4.42,4.93,4.39,4.93,264884,143649832.0,002105.SZ
2020-06-05,5.32,5.49,5.19,5.49,321921,196403440.0,002105.SZ
2020-06-08,5.3,5.3,4.87,4.89,348489,197541504.0,002105.SZ
2020-06-09,4.79,4.86,4.55,4.72,212634,113483881.0,002105.SZ
2020-06-10,4.71,4.71,4.56,4.61,109971,58278841.0,002105.SZ
2020-06-11,4.66,4.68,4.46,4.46,123196,64189568.0,002105.SZ
2020-06-12,4.34,4.55,4.3,4.5,94827,48734962.0,002105.SZ
2020-06-15,4.46,4.49,4.38,4.39,80139,40958638.0,002105.SZ
2020-06-16,4.47,4.49,4.41,4.45,59321,29784918.0,002105.SZ
2020-06-17,4.46,4.71,4.41,4.65,119047,61491250.0,002105.SZ
2020-06-18,4.61,4.63,4.54,4.56,62175,32006243.0,002105.SZ
2020-06-19,4.5,4.8,4.5,4.7,125696,66400867.0,002105.SZ
2020-06-22,4.56,4.76,4.56,4.64,84876,44397995.0,002105.SZ
2020-06-23,4.62,4.66,4.54,4.57,68560,35450408.0,002105.SZ
2020-06-24,4.59,4.61,4.43,4.44,67507,34121909.0,002105.SZ
2020-06-29,4.44,4.9,4.44,4.8,160820,84885907.0,002105.SZ
2020-06-30,4.72,4.85,4.69,4.83,93341,50059502.0,002105.SZ
2020-07-01,4.92,4.92,4.64,4.85,92134,48974427.0,002105.SZ
2020-07-02,4.81,4.89,4.77,4.82,70854,38329282.0,002105.SZ
2020-07-03,4.85,4.91,4.78,4.78,61930,33433128.0,002105.SZ
2020-07-06,4.8,5.08,4.79,5.05,106407,58662392.0,002105.SZ
2020-07-07,5.1,5.19,5.0,5.07,106563,60522361.0,002105.SZ
2020-07-08,5.09,5.36,5.02,5.35,105357,61192058.0,002105.SZ
2020-07-09,5.32,5.94,5.24,5.94,178615,111967767.0,002105.SZ
2020-07-10,6.11,6.58,5.94,6.33,272092,186110736.0,002105.SZ
2020-07-13,6.42,6.52,5.92,6.39,206781,140294662.0,002105.SZ
2020-07-14,6.61,7.09,6.22,7.09,293020,212411442.0,002105.SZ
2020-07-15,7.07,7.07,6.32,6.32,294820,213046691.0,002105.SZ
2020-07-16,6.44,7.0,5.93,6.63,325242,231442682.0,002105.SZ
2020-07-17,7.03,7.35,6.95,7.35,371809,291495296.0,002105.SZ
2020-07-20,7.4,7.9,7.11,7.66,296149,238382277.0,002105.SZ
2020-07-21,7.65,7.67,6.93,7.33,187522,148545029.0,002105.SZ
2020-07-22,7.42,7.42,7.15,7.19,156937,123007455.0,002105.SZ
2020-07-23,7.09,7.64,7.05,7.25,146835,116081825.0,002105.SZ
2020-07-24,7.24,7.49,6.61,6.79,181518,139149848.0,002105.SZ
2020-07-27,6.77,6.88,6.3,6.44,142232,101776033.0,002105.SZ
2020-07-28,6.6,7.14,6.59,7.14,133742,102298815.0,002105.SZ
2020-07-29,7.59,7.91,7.05,7.91,391181,325588976.0,002105.SZ
2020-07-30,7.82,8.76,7.75,8.76,361560,318797856.0,002105.SZ
2020-07-31,8.61,9.39,8.32,8.66,371307,343777408.0,002105.SZ
2020-08-03,8.75,8.99,8.45,8.74,273302,254615135.0,002105.SZ
2020-08-04,8.62,8.86,7.92,8.11,277921,244788504.0,002105.SZ
2020-08-05,8.09,8.98,7.9,8.98,326166,300412864.0,002105.SZ
2020-08-06,9.07,9.94,8.92,9.51,324385,323636304.0,002105.SZ
2020-08-07,9.49,10.2,9.1,9.24,295149,299726544.0,002105.SZ
2020-08-10,9.28,9.84,9.17,9.22,297865,300642976.0,002105.SZ
2020-08-11,9.18,9.7,8.88,9.42,214122,212243295.0,002105.SZ
2020-08-12,9.23,9.65,9.0,9.6,175070,172790254.0,002105.SZ
2020-08-13,9.57,9.83,9.4,9.47,108187,109468249.0,002105.SZ
2020-08-14,9.41,9.64,9.25,9.47,82230,82679413.0,002105.SZ
2020-08-17,9.37,9.76,9.22,9.53,131075,131739684.0,002105.SZ
2020-08-18,9.44,10.3,9.44,9.91,179865,188359696.0,002105.SZ
2020-08-19,9.99,10.12,9.7,9.7,100662,104927415.0,002105.SZ
2020-08-20,9.69,9.89,9.31,9.43,111524,112656524.0,002105.SZ
2020-08-21,9.54,10.43,9.37,10.31,174549,184996175.0,002105.SZ
2020-08-24,10.09,10.2,9.22,9.22,139496,140069701.0,002105.SZ
2020-08-25,8.63,8.91,8.24,8.24,275741,245174154.0,002105.SZ
2020-08-26,8.12,8.22,7.42,7.85,215610,180267392.0,002105.SZ
2020-08-27,7.7,7.74,7.42,7.59,115033,93517025.0,002105.SZ
2020-08-28,7.6,7.78,7.49,7.67,89328,73074665.0,002105.SZ
2020-08-31,7.72,8.26,7.62,7.92,132300,113049793.0,002105.SZ
2020-09-01,7.82,8.13,7.79,7.99,70166,59811720.0,002105.SZ
2020-09-02,7.98,8.06,7.72,7.84,69431,58700252.0,002105.SZ
2020-09-03,7.91,7.91,7.42,7.42,107876,87635082.0,002105.SZ
2020-09-04,7.22,7.75,7.22,7.5,93295,75331179.0,002105.SZ
2020-09-07,7.46,7.54,7.22,7.23,80466,64188623.0,002105.SZ
2020-09-08,7.26,7.4,7.12,7.37,52929,41619497.0,002105.SZ
2020-09-09,7.32,7.45,7.07,7.15,52623,41128893.0,002105.SZ
2020-09-10,7.14,7.23,6.81,6.95,67396,51075630.0,002105.SZ
2020-09-11,6.89,7.42,6.7,7.39,77235,58860967.0,002105.SZ
2020-09-14,7.38,7.4,7.07,7.38,79372,61715238.0,002105.SZ
2020-09-15,7.27,7.28,7.11,7.13,38368,29744901.0,002105.SZ
2020-09-16,7.19,7.2,6.97,7.04,25365,19369407.0,002105.SZ
2020-09-17,7.11,7.16,6.96,7.12,27014,20724168.0,002105.SZ
2020-09-18,7.12,7.82,7.11,7.61,118665,96052244.0,002105.SZ
2020-09-21,7.59,7.87,7.42,7.61,98074,80629811.0,002105.SZ
2020-09-22,7.53,7.75,7.34,7.55,106217,86104836.0,002105.SZ
2020-09-23,7.48,7.58,6.74,7.56,174534,135970863.0,002105.SZ
2020-09-24,7.3,7.33,7.05,7.25,89379,69369225.0,002105.SZ
2020-09-25,7.17,7.28,7.11,7.24,40591,31569884.0,002105.SZ
2020-09-28,7.16,7.3,7.12,7.21,27658,21504136.0,002105.SZ
2020-09-29,7.25,7.25,7.13,7.13,21306,16566631.0,002105.SZ
2020-09-30,7.13,7.21,6.92,7.1,34587,26515983.0,002105.SZ
2020-10-09,7.15,7.78,7.15,7.58,82476,66933496.0,002105.SZ
2020-10-12,8.01,8.01,7.62,7.7,64108,53239559.0,002105.SZ
2020-10-13,7.66,7.8,7.54,7.71,58117,47865461.0,002105.SZ
2020-10-14,7.71,7.77,7.59,7.59,29938,24680552.0,002105.SZ
2020-10-15,8.08,8.41,8.05,8.41,97863,86639814.0,002105.SZ
2020-10-16,8.5,9.19,8.12,8.78,202780,186448534.0,002105.SZ
2020-10-19,8.72,8.76,8.38,8.43,110162,100403329.0,002105.SZ
2020-10-20,8.5,8.58,8.26,8.43,64375,57976050.0,002105.SZ
2020-10-21,8.42,8.51,8.22,8.29,53150,47361496.0,002105.SZ
2020-10-22,8.07,8.1,7.71,7.88,85944,72732690.0,002105.SZ
2020-10-23,7.92,7.99,7.73,7.77,43494,36595564.0,002105.SZ
2020-10-26,7.77,7.94,7.57,7.82,46056,38385997.0,002105.SZ
2020-10-27,7.76,7.93,7.64,7.81,27326,22980312.0,002105.SZ
2020-10-28,7.81,8.12,7.76,8.01,65614,55967733.0,002105.SZ
2020-10-29,7.92,8.45,7.84,8.27,90486,79743861.0,002105.SZ
2020-10-30,8.25,8.37,8.02,8.29,66259,58275738.0,002105.SZ
2020-11-02,8.37,8.57,8.09,8.51,86833,77612344.0,002105.SZ
2020-11-03,8.42,8.62,8.32,8.49,64297,58135407.0,002105.SZ
2020-11-04,8.47,8.47,8.16,8.22,51184,45348446.0,002105.SZ
2020-11-05,8.22,8.97,8.22,8.78,123110,113662993.0,002105.SZ
2020-11-06,8.91,8.97,8.67,8.89,74763,70310092.0,002105.SZ
2020-11-09,8.97,9.57,8.87,9.31,90209,88051822.0,002105.SZ
2020-11-10,9.36,9.36,8.38,8.66,153214,141356388.0,002105.SZ
2020-11-11,8.41,8.58,8.29,8.31,45867,41096073.0,002105.SZ
2020-11-12,8.22,8.35,8.08,8.15,42556,37203213.0,002105.SZ
2020-11-13,8.1,8.25,7.95,8.19,32577,28290086.0,002105.SZ
2020-11-16,8.2,8.38,7.96,8.37,46868,40870382.0,002105.SZ
2020-11-17,8.38,8.82,8.2,8.75,83538,75824585.0,002105.SZ
2020-11-18,8.76,9.01,8.67,8.84,75438,71053988.0,002105.SZ
2020-11-19,9.42,9.78,9.22,9.47,185943,187614415.0,002105.SZ
2020-11-20,9.72,9.82,9.22,9.37,154968,156527578.0,002105.SZ
2020-11-23,9.53,9.65,9.04,9.04,118688,116252942.0,002105.SZ
2020-11-24,9.04,9.22,8.91,9.03,80567,77553422.0,002105.SZ
2020-11-25,9.11,9.11,8.82,8.95,76083,72683782.0,002105.SZ
2020-11-26,8.9,9.01,8.79,8.79,45482,42977373.0,002105.SZ
2020-11-27,8.89,8.9,8.43,8.49,67171,61508695.0,002105.SZ
2020-11-30,8.58,8.65,8.37,8.37,58854,53308466.0,002105.SZ
2020-12-01,8.37,8.55,8.33,8.4,55560,49985058.0,002105.SZ
2020-12-02,8.3,8.42,8.04,8.04,75257,65561594.0,002105.SZ
2020-12-03,8.06,8.17,7.99,8.06,45350,39183262.0,002105.SZ
2020-12-04,8.09,8.21,8.04,8.15,46701,40729934.0,002105.SZ
2020-12-07,8.16,8.58,8.1,8.42,76407,68552022.0,002105.SZ
2020-12-08,8.42,8.42,8.17,8.27,43549,38502653.0,002105.SZ
2020-12-09,8.31,8.31,7.64,7.65,80322,67989275.0,002105.SZ
2020-12-10,7.67,7.76,7.51,7.65,32608,26808348.0,002105.SZ
2020-12-11,7.64,7.7,7.35,7.62,43096,34760551.0,002105.SZ
2020-12-14,7.46,7.67,7.34,7.59,39944,32280085.0,002105.SZ
2020-12-15,7.67,7.67,7.44,7.47,20834,16883183.0,002105.SZ
2020-12-16,7.45,7.46,7.29,7.31,32283,25589068.0,002105.SZ
2020-12-17,7.37,7.4,7.23,7.36,24878,19673678.0,002105.SZ
2020-12-18,7.32,7.44,7.2,7.25,31513,24823598.0,002105.SZ
2020-12-21,7.31,7.31,7.12,7.17,27962,21756656.0,002105.SZ
2020-12-22,7.13,7.19,6.93,6.99,57844,44173957.0,002105.SZ
2020-12-23,6.97,7.09,6.9,7.06,30548,23228415.0,002105.SZ
2020-12-24,7.06,7.06,6.63,6.8,55019,40601036.0,002105.SZ
2020-12-25,6.79,6.95,6.73,6.89,33999,25312897.0,002105.SZ
2020-12-28,6.92,6.93,6.56,6.57,40514,29342422.0,002105.SZ
2020-12-29,6.66,6.79,6.55,6.64,32384,23509134.0,002105.SZ
2020-12-30,6.58,6.75,6.55,6.62,31424,22683754.0,002105.SZ
2020-12-31,6.66,6.8,6.59,6.69,30417,22127521.0,002105.SZ
2021-01-04,6.72,7.03,6.69,6.91,37851,28188450.0,002105.SZ
2021-01-05,6.87,6.91,6.63,6.69,48547,35481461.0,002105.SZ
2021-01-06,6.75,6.75,6.51,6.56,32456,23221187.0,002105.SZ
2021-01-07,6.44,6.61,6.13,6.18,52305,35847216.0,002105.SZ
2021-01-08,6.01,6.45,5.88,6.34,62097,42249412.0,002105.SZ
2021-01-11,6.36,6.36,6.16,6.27,28961,19734819.0,002105.SZ
2021-01-12,6.2,6.5,6.15,6.48,38355,26628567.0,002105.SZ
2021-01-13,6.49,6.84,6.34,6.81,63856,46104147.0,002105.SZ
2021-01-14,7.54,7.55,7.2,7.55,159590,127198462.0,002105.SZ
2021-01-15,7.29,7.44,7.15,7.16,88845,69996598.0,002105.SZ
2021-01-18,7.05,7.26,6.98,7.16,52815,40580291.0,002105.SZ
2021-01-19,7.27,7.36,7.16,7.23,52044,40819279.0,002105.SZ
2021-01-20,7.17,7.22,6.92,7.02,40623,30824319.0,002105.SZ
2021-01-21,7.0,7.09,6.93,7.01,31269,23746011.0,002105.SZ
2021-01-22,7.03,7.07,6.83,6.98,35429,26608014.0,002105.SZ
2021-01-25,7.03,7.03,6.53,6.77,52305,37863395.0,002105.SZ
2021-01-26,6.69,6.85,6.55,6.77,34909,25309579.0,002105.SZ
2021-01-27,6.73,6.83,6.64,6.73,21919,16059406.0,002105.SZ
2021-01-28,6.62,6.82,6.59,6.81,30041,21927479.0,002105.SZ
2021-01-29,6.97,6.97,6.48,6.51,31646,22939566.0,002105.SZ
2021-02-01,6.61,6.62,6.37,6.42,27160,19096245.0,002105.SZ
2021-02-02,6.43,6.56,6.39,6.41,19982,14026010.0,002105.SZ
2021-02-03,6.47,6.47,6.22,6.29,24028,16515138.0,002105.SZ
2021-02-04,6.3,6.3,6.1,6.19,16209,10950504.0,002105.SZ
2021-02-05,6.21,6.36,6.16,6.21,12147,8270652.0,002105.SZ
2021-02-08,6.19,6.3,6.03,6.08,23356,15562599.0,002105.SZ
2021-02-09,6.1,6.18,6.04,6.13,17118,11466699.0,002105.SZ
2021-02-10,6.14,6.14,6.05,6.12,19109,12734385.0,002105.SZ
2021-02-18,6.15,6.33,6.15,6.3,27880,19067733.0,002105.SZ
2021-02-19,6.32,6.58,6.27,6.58,30371,21380975.0,002105.SZ
2021-02-22,6.58,6.83,6.54,6.63,49449,36046229.0,002105.SZ
2021-02-23,6.59,6.68,6.39,6.42,37236,26433512.0,002105.SZ
2021-02-24,6.45,7.07,6.42,7.06,87033,64095376.0,002105.SZ
2021-02-25,7.06,7.07,6.73,6.86,62386,46282687.0,002105.SZ
2021-02-26,6.8,7.34,6.7,7.06,63553,48713176.0,002105.SZ
2021-03-01,7.07,7.68,6.94,7.57,105824,83949427.0,002105.SZ
2021-03-02,7.46,7.84,7.46,7.62,83282,68803165.0,002105.SZ
2021-03-03,7.6,7.7,7.46,7.54,56651,45986780.0,002105.SZ
2021-03-04,7.47,7.68,7.42,7.51,42404,34475440.0,002105.SZ
2021-03-05,7.47,7.61,7.25,7.3,52414,41747070.0,002105.SZ
2021-03-08,7.23,7.71,7.23,7.36,66434,53596048.0,002105.SZ
2021-03-09,7.42,7.5,6.79,6.85,93172,70871102.0,002105.SZ
2021-03-10,6.89,6.91,6.52,6.54,56750,40926113.0,002105.SZ
2021-03-11,6.54,6.65,6.52,6.64,26382,18933394.0,002105.SZ
2021-03-12,6.68,7.27,6.62,7.16,76173,57766555.0,002105.SZ
2021-03-15,7.02,7.3,6.94,7.12,60168,46402507.0,002105.SZ
2021-03-16,7.2,7.23,7.04,7.19,37101,28576615.0,002105.SZ
2021-03-17,7.12,7.3,7.06,7.23,34861,27071403.0,002105.SZ
2021-03-18,7.2,7.29,7.15,7.18,29106,22679018.0,002105.SZ
2021-03-19,7.1,7.57,7.08,7.28,51171,40616433.0,002105.SZ
2021-03-22,7.24,7.57,7.24,7.46,41920,33411888.0,002105.SZ
2021-03-23,7.42,7.9,7.35,7.59,76729,62964940.0,002105.SZ
2021-03-24,7.58,7.67,7.4,7.54,42342,34340402.0,002105.SZ
2021-03-25,7.56,7.7,7.17,7.54,51159,41234977.0,002105.SZ
2021-03-26,7.51,7.58,7.36,7.4,42354,33927282.0,002105.SZ
2021-03-29,7.41,7.54,7.36,7.51,34357,27598309.0,002105.SZ
2021-03-30,7.45,7.49,7.25,7.28,28877,22780271.0,002105.SZ
2021-03-31,7.27,7.7,7.23,7.62,71665,58175163.0,002105.SZ
2021-04-01,7.53,7.83,7.44,7.74,71616,58972257.0,002105.SZ
2021-04-02,7.69,7.73,7.6,7.62,30970,25471370.0,002105.SZ
2021-04-06,7.61,7.9,7.57,7.81,47377,39591140.0,002105.SZ
2021-04-07,7.82,7.9,7.76,7.85,39981,33629798.0,002105.SZ
2021-04-08,7.85,7.85,7.64,7.72,42390,35338661.0,002105.SZ
2021-04-09,7.7,7.83,7.66,7.79,29129,24309809.0,002105.SZ
2021-04-12,7.77,8.0,7.7,7.8,44233,37199906.0,002105.SZ
2021-04-13,7.76,7.78,7.54,7.64,34436,28300420.0,002105.SZ
2021-04-14,7.77,8.12,7.68,8.01,89624,76447655.0,002105.SZ
2021-04-15,8.02,8.13,7.87,8.04,51368,44123448.0,002105.SZ
2021-04-16,8.07,8.21,7.95,8.06,52505,45532763.0,002105.SZ
2021-04-19,8.01,8.13,7.92,8.06,39575,34016734.0,002105.SZ
2021-04-20,8.03,8.32,7.99,8.06,39599,34451447.0,002105.SZ
2021-04-21,8.02,8.13,7.93,8.1,24738,21336313.0,002105.SZ
2021-04-22,8.1,8.31,8.01,8.31,43845,38416507.0,002105.SZ
2021-04-23,8.22,8.4,8.02,8.16,50299,43993274.0,002105.SZ
2021-04-26,8.16,8.23,7.9,7.91,40894,35267402.0,002105.SZ
2021-04-27,7.88,7.92,7.57,7.77,48549,40261092.0,002105.SZ
2021-04-28,7.71,8.18,7.62,8.02,64927,55567381.0,002105.SZ
2021-04-29,8.12,8.36,8.1,8.23,67180,59308351.0,002105.SZ
2021-04-30,8.18,8.28,7.98,8.18,58375,50893143.0,002105.SZ
2021-05-06,8.17,8.35,8.04,8.25,55881,48910614.0,002105.SZ
2021-05-07,8.21,8.21,7.92,7.94,49202,42295063.0,002105.SZ
2021-05-10,7.92,8.12,7.88,8.06,41501,35780714.0,002105.SZ
2021-05-11,8.01,8.82,7.76,8.65,156905,141024229.0,002105.SZ
2021-05-12,8.66,8.82,8.4,8.51,150919,137653984.0,002105.SZ
2021-05-13,8.46,8.47,8.03,8.07,112664,98925463.0,002105.SZ
2021-05-14,8.1,8.5,7.99,8.04,97326,85205652.0,002105.SZ
2021-05-17,7.92,7.92,7.34,7.43,107807,87049158.0,002105.SZ
2021-05-18,7.46,7.55,7.23,7.37,59125,46938324.0,002105.SZ
2021-05-19,7.38,7.54,7.25,7.45,39904,31884351.0,002105.SZ
2021-05-20,7.45,7.51,7.27,7.36,33980,26926977.0,002105.SZ
2021-05-21,7.3,7.46,7.09,7.1,53705,42230306.0,002105.SZ
2021-05-24,7.09,7.2,7.08,7.1,34734,26740474.0,002105.SZ
2021-05-25,7.12,7.18,7.1,7.13,27703,21366529.0,002105.SZ
2021-05-26,7.14,7.16,7.08,7.12,39517,30429472.0,002105.SZ
2021-05-27,7.11,7.25,7.05,7.23,38216,29631257.0,002105.SZ
2021-05-28,7.24,7.24,7.12,7.14,26632,20664197.0,002105.SZ
2021-05-31,7.13,7.15,7.05,7.1,38123,29257222.0,002105.SZ
2021-06-01,7.13,7.57,7.12,7.45,80552,64124746.0,002105.SZ
2021-06-02,7.63,7.72,7.32,7.4,64247,51790204.0,002105.SZ
2021-06-03,7.3,7.66,7.3,7.43,56011,45375524.0,002105.SZ
2021-06-04,7.36,7.44,7.27,7.3,34579,27408855.0,002105.SZ
2021-06-07,7.28,7.36,7.22,7.3,26221,20668046.0,002105.SZ
2021-06-08,7.29,7.59,7.25,7.45,47706,38140228.0,002105.SZ
2021-06-09,7.5,7.51,7.39,7.42,18623,14908248.0,002105.SZ
2021-06-10,7.42,7.49,7.33,7.44,24336,19433650.0,002105.SZ
2021-06-11,7.41,7.53,7.41,7.45,33103,26661300.0,002105.SZ
2021-06-15,7.52,7.55,7.31,7.49,45211,36219802.0,002105.SZ
2021-06-16,7.42,7.42,7.28,7.3,30395,24072430.0,002105.SZ
2021-06-17,7.37,7.39,7.17,7.29,18992,14958049.0,002105.SZ
2021-06-18,7.28,7.34,7.16,7.3,30098,23548028.0,002105.SZ
2021-06-21,7.25,7.33,7.22,7.29,19679,15485883.0,002105.SZ
2021-06-22,7.28,7.32,7.24,7.29,19022,14951642.0,002105.SZ
2021-06-23,7.25,7.25,6.94,7.17,49395,37899524.0,002105.SZ
2021-06-24,7.1,7.23,7.07,7.15,19375,14985060.0,002105.SZ
