trade_date,open,high,low,close,vol,amount,ts_code
2020-01-02,80.58,81.72,79.48,80.6,15446,132699803.0,002841.SZ
2020-01-03,80.59,81.23,78.89,79.04,14955,126936490.0,002841.SZ
2020-01-06,78.95,80.08,77.79,79.49,13513,114292125.0,002841.SZ
2020-01-07,79.98,80.11,79.08,79.76,9701,82234400.0,002841.SZ
2020-01-08,79.86,79.91,78.78,79.13,11356,96043984.0,002841.SZ
2020-01-09,78.89,79.96,78.89,79.88,12479,105553608.0,002841.SZ
2020-01-10,80.28,82.38,79.1,79.39,22857,196031407.0,002841.SZ
2020-01-13,79.6,81.22,79.09,81.13,19108,163380867.0,002841.SZ
2020-01-14,81.56,84.88,81.44,81.94,34935,308580352.0,002841.SZ
2020-01-15,82.08,83.14,80.82,81.28,19831,172013863.0,002841.SZ
2020-01-16,81.29,81.44,78.33,78.6,27775,234024156.0,002841.SZ
2020-01-17,78.37,81.26,78.37,80.94,21559,184473875.0,002841.SZ
2020-01-20,80.63,82.55,78.78,80.54,28217,241402794.0,002841.SZ
2020-01-21,79.06,80.38,78.88,78.98,13768,116552566.0,002841.SZ
2020-01-22,79.0,80.03,76.78,79.24,16687,139587715.0,002841.SZ
2020-01-23,78.94,81.18,77.22,78.15,18735,158001581.0,002841.SZ
2020-02-03,69.9,78.08,69.9,72.04,30459,238562845.0,002841.SZ
2020-02-04,73.68,79.28,73.59,79.28,45778,378525856.0,002841.SZ
2020-02-05,79.83,83.64,79.59,82.73,58475,508536624.0,002841.SZ
2020-02-06,82.79,84.86,81.0,83.83,60705,536870048.0,002841.SZ
2020-02-07,83.77,88.73,82.08,86.28,52085,474954720.0,002841.SZ
2020-02-10,86.31,88.18,84.58,85.02,46612,424979568.0,002841.SZ
2020-02-11,85.78,86.66,84.4,84.69,35861,324452160.0,002841.SZ
2020-02-12,83.8,86.54,83.08,85.62,41160,371978032.0,002841.SZ
2020-02-13,85.63,85.78,83.44,84.15,30183,271019520.0,002841.SZ
2020-02-14,84.13,86.08,83.26,83.72,34920,312220864.0,002841.SZ
2020-02-17,83.72,86.15,83.72,85.54,39868,360309216.0,002841.SZ
2020-02-18,85.64,87.68,83.31,84.68,33273,298432752.0,002841.SZ
2020-02-19,83.89,84.67,82.03,82.18,28135,249025690.0,002841.SZ
2020-02-20,82.57,83.25,80.81,82.95,25441,222547002.0,002841.SZ
2020-02-21,83.03,91.77,82.5,91.77,67113,624870544.0,002841.SZ
2020-02-24,92.45,100.22,92.38,97.58,62639,636356928.0,002841.SZ
2020-02-25,94.79,96.74,91.66,95.68,52500,525398496.0,002841.SZ
2020-02-26,94.49,96.78,90.78,91.16,39267,385316432.0,002841.SZ
2020-02-27,91.45,93.77,89.28,90.71,33933,328279472.0,002841.SZ
2020-02-28,88.08,88.35,84.78,85.78,38429,352398304.0,002841.SZ
2020-03-02,86.58,88.48,83.9,87.51,42505,387909536.0,002841.SZ
2020-03-03,88.77,91.56,87.28,88.18,33848,320211520.0,002841.SZ
2020-03-04,86.89,88.27,84.53,85.46,24063,219420086.0,002841.SZ
2020-03-05,86.28,87.07,84.66,86.45,21865,199531970.0,002841.SZ
2020-03-06,85.45,86.17,84.7,84.95,21427,193690704.0,002841.SZ
2020-03-09,83.28,84.58,80.16,80.68,28903,252425033.0,002841.SZ
2020-03-10,79.89,84.18,79.78,83.75,28486,249057406.0,002841.SZ
2020-03-11,83.99,85.28,81.67,81.88,14570,128777353.0,002841.SZ
2020-03-12,80.74,81.18,79.43,80.08,15626,133237377.0,002841.SZ
2020-03-13,75.33,80.04,75.33,78.77,18125,149693703.0,002841.SZ
2020-03-16,78.91,80.24,75.68,76.08,16546,136923390.0,002841.SZ
2020-03-17,75.8,78.05,73.56,75.23,15622,125607087.0,002841.SZ
2020-03-18,76.28,77.06,73.44,73.76,22473,180297417.0,002841.SZ
2020-03-19,73.76,74.51,71.66,73.58,17077,133645449.0,002841.SZ
2020-03-20,73.96,75.57,72.63,74.97,17476,138081782.0,002841.SZ
2020-03-23,72.58,72.65,70.96,71.08,16491,126806512.0,002841.SZ
2020-03-24,72.29,73.06,70.28,72.26,14095,108715920.0,002841.SZ
2020-03-25,74.11,78.03,74.11,76.69,24450,198590472.0,002841.SZ
2020-03-26,76.7,77.28,75.41,76.0,14130,115031605.0,002841.SZ
2020-03-27,77.44,78.24,75.83,77.58,15937,131408582.0,002841.SZ
2020-03-30,75.48,75.78,73.56,74.43,15216,121271818.0,002841.SZ
2020-03-31,75.48,75.66,72.66,72.85,19089,150546395.0,002841.SZ
2020-04-01,73.27,73.7,71.46,72.34,19781,154095034.0,002841.SZ
2020-04-02,72.28,73.55,70.78,73.49,19780,152713270.0,002841.SZ
2020-04-03,73.66,75.55,73.66,74.13,17779,141630825.0,002841.SZ
2020-04-07,75.96,76.15,74.78,75.24,15201,122509276.0,002841.SZ
2020-04-08,75.38,75.38,73.56,73.69,15733,124622580.0,002841.SZ
2020-04-09,74.28,76.38,73.59,75.77,14786,118337799.0,002841.SZ
2020-04-10,75.76,75.76,73.65,73.78,11149,88794147.0,002841.SZ
2020-04-13,73.52,73.52,72.44,72.47,7185,56069963.0,002841.SZ
2020-04-14,73.08,73.37,72.12,73.32,9995,78155786.0,002841.SZ
2020-04-15,73.55,74.26,72.6,72.61,10806,85085047.0,002841.SZ
2020-04-16,73.06,73.85,72.17,73.72,10495,82168938.0,002841.SZ
2020-04-17,74.08,75.27,72.98,73.78,17524,138889750.0,002841.SZ
2020-04-20,73.09,75.26,72.96,74.88,17936,142753931.0,002841.SZ
2020-04-21,74.88,75.28,72.68,73.63,15130,118924433.0,002841.SZ
2020-04-22,72.89,74.75,72.88,74.61,11453,90902351.0,002841.SZ
2020-04-23,74.65,75.37,74.19,74.68,9987,79912687.0,002841.SZ
2020-04-24,74.64,75.26,72.88,73.1,9610,75843417.0,002841.SZ
2020-04-27,73.66,73.66,69.82,70.17,31711,240183795.0,002841.SZ
2020-04-28,70.68,70.68,67.15,69.99,22897,169482176.0,002841.SZ
2020-04-29,69.53,70.97,68.78,69.78,14349,107524358.0,002841.SZ
2020-04-30,69.78,70.98,69.78,70.82,12794,96990448.0,002841.SZ
2020-05-06,70.74,72.15,69.9,71.7,18090,138550265.0,002841.SZ
2020-05-07,71.79,73.06,70.81,70.9,13616,104287645.0,002841.SZ
2020-05-08,71.27,72.21,71.27,71.83,17346,133694272.0,002841.SZ
2020-05-11,72.65,72.66,70.28,70.58,17306,132466370.0,002841.SZ
2020-05-12,70.15,71.33,70.06,70.84,14918,113160940.0,002841.SZ
2020-05-13,71.08,71.62,70.39,71.52,11007,83944038.0,002841.SZ
2020-05-14,71.55,77.51,71.54,75.4,44776,361802816.0,002841.SZ
2020-05-15,75.78,75.87,73.42,73.87,27312,216724848.0,002841.SZ
2020-05-18,73.66,76.18,72.29,74.48,20905,166587655.0,002841.SZ
2020-05-19,75.34,75.76,74.3,74.98,12548,100697919.0,002841.SZ
2020-05-20,75.4,75.92,73.86,74.08,10897,87158031.0,002841.SZ
2020-05-21,74.67,75.66,74.13,74.79,12533,100547039.0,002841.SZ
2020-05-22,75.4,75.9,74.18,75.14,22730,182438910.0,002841.SZ
2020-05-25,74.81,75.78,73.98,75.13,13853,110728132.0,002841.SZ
2020-05-26,74.46,79.81,74.46,79.66,26355,218961575.0,002841.SZ
2020-05-27,79.66,80.21,77.9,79.06,20116,169638185.0,002841.SZ
2020-05-28,79.16,79.58,77.78,79.33,15074,126340295.0,002841.SZ
2020-05-29,78.87,85.93,78.79,85.93,48805,431219952.0,002841.SZ
2020-06-01,84.78,85.37,83.28,84.78,18189,163266496.0,002841.SZ
2020-06-02,84.53,86.53,83.58,86.02,14940,134039354.0,002841.SZ
2020-06-03,86.02,87.53,84.53,85.03,12107,108818831.0,002841.SZ
2020-06-04,85.03,87.03,84.59,86.72,12658,114530118.0,002841.SZ
2020-06-05,86.34,87.53,85.15,85.48,9044,81635989.0,002841.SZ
2020-06-08,85.74,89.92,85.74,88.42,15100,140281881.0,002841.SZ
2020-06-09,88.53,89.43,87.16,88.53,9635,89488331.0,002841.SZ
2020-06-10,88.52,89.34,87.15,88.04,12536,116301077.0,002841.SZ
2020-06-11,88.83,91.19,88.01,89.19,20910,197072113.0,002841.SZ
2020-06-12,87.53,92.93,86.04,90.45,37193,352348704.0,002841.SZ
2020-06-15,90.53,93.71,89.58,90.65,21092,203019046.0,002841.SZ
2020-06-16,92.52,93.68,90.66,92.36,13439,130030467.0,002841.SZ
2020-06-17,92.92,92.92,91.25,91.91,9026,87052625.0,002841.SZ
2020-06-18,91.79,92.12,90.41,91.29,12791,122164086.0,002841.SZ
2020-06-19,92.53,93.98,90.53,91.33,13866,133530612.0,002841.SZ
2020-06-22,90.93,92.96,90.68,92.08,14154,135934617.0,002841.SZ
2020-06-23,91.52,92.19,88.95,91.57,21043,200505083.0,002841.SZ
2020-06-24,91.56,94.21,90.86,91.43,16049,154549979.0,002841.SZ
2020-06-29,90.97,92.0,90.05,90.85,9645,92071098.0,002841.SZ
2020-06-30,91.51,95.94,91.36,95.05,21323,212013093.0,002841.SZ
2020-07-01,94.75,96.4,93.03,95.61,15458,153135775.0,002841.SZ
2020-07-02,95.53,97.19,92.04,92.87,17601,172519503.0,002841.SZ
2020-07-03,92.82,94.78,91.16,94.13,16250,158711188.0,002841.SZ
2020-07-06,95.04,95.22,92.93,93.81,26591,260910367.0,002841.SZ
2020-07-07,93.63,98.53,93.38,95.63,26965,273712160.0,002841.SZ
2020-07-08,95.53,98.5,93.59,98.03,24412,245017506.0,002841.SZ
2020-07-09,97.58,100.53,97.09,99.4,25909,267741646.0,002841.SZ
2020-07-10,99.23,103.42,98.39,102.03,20783,219253091.0,002841.SZ
2020-07-13,102.13,106.82,101.04,101.43,23484,252657886.0,002841.SZ
2020-07-14,101.43,101.73,96.53,99.18,21520,222649458.0,002841.SZ
2020-07-15,100.63,103.88,99.7,101.87,27133,290082512.0,002841.SZ
2020-07-16,102.48,108.97,98.53,98.55,33810,366389056.0,002841.SZ
