trade_date,open,high,low,close,vol,amount,ts_code
2020-01-02,7.32,7.51,7.27,7.45,277230,217303628.0,002104.SZ
2020-01-03,7.47,7.82,7.34,7.72,415414,331516592.0,002104.SZ
2020-01-06,7.57,7.75,7.52,7.63,354891,286106592.0,002104.SZ
2020-01-07,7.65,8.03,7.6,7.94,409876,338932656.0,002104.SZ
2020-01-08,7.81,8.06,7.65,7.65,349427,288625744.0,002104.SZ
2020-01-09,7.79,7.94,7.73,7.75,283702,233736398.0,002104.SZ
2020-01-10,7.81,7.93,7.59,7.74,245841,201115922.0,002104.SZ
2020-01-13,7.77,7.87,7.63,7.83,221123,180639171.0,002104.SZ
2020-01-14,7.82,7.88,7.64,7.64,244833,199975324.0,002104.SZ
2020-01-15,7.64,7.82,7.55,7.8,286122,233834237.0,002104.SZ
2020-01-16,7.78,7.87,7.63,7.66,209594,170823282.0,002104.SZ
2020-01-17,7.67,7.71,7.52,7.52,159432,128225907.0,002104.SZ
2020-01-20,7.57,7.69,7.47,7.68,166276,133376571.0,002104.SZ
2020-01-21,7.67,7.67,7.33,7.36,193301,152977621.0,002104.SZ
2020-01-22,7.34,7.49,7.15,7.42,168330,130539156.0,002104.SZ
2020-01-23,7.35,7.46,6.93,7.08,214783,164177769.0,002104.SZ
2020-02-03,6.33,6.33,6.33,6.33,29549,19975124.0,002104.SZ
2020-02-04,5.65,6.2,5.65,5.98,263428,169066093.0,002104.SZ
2020-02-05,6.02,6.24,6.01,6.07,175535,115157297.0,002104.SZ
2020-02-06,6.12,6.27,6.02,6.2,176266,116342212.0,002104.SZ
2020-02-07,6.23,6.41,6.13,6.41,216979,145587693.0,002104.SZ
2020-02-10,6.37,6.62,6.37,6.51,185471,128416573.0,002104.SZ
2020-02-11,6.47,6.5,6.36,6.38,142988,97882918.0,002104.SZ
2020-02-12,6.4,6.55,6.35,6.51,146272,100967782.0,002104.SZ
2020-02-13,6.59,6.72,6.48,6.5,192802,135303163.0,002104.SZ
2020-02-14,6.5,6.67,6.45,6.56,160792,112206634.0,002104.SZ
2020-02-17,6.64,6.81,6.59,6.8,190335,136092479.0,002104.SZ
2020-02-18,6.83,6.99,6.73,6.97,267587,195017844.0,002104.SZ
2020-02-19,6.97,6.97,6.85,6.88,182150,133657798.0,002104.SZ
2020-02-20,6.9,7.32,6.73,7.28,376942,281382944.0,002104.SZ
2020-02-21,7.23,7.53,7.15,7.4,455930,354953680.0,002104.SZ
2020-02-24,7.42,7.85,7.33,7.72,458748,370306752.0,002104.SZ
2020-02-25,7.42,7.82,7.28,7.71,465610,373181264.0,002104.SZ
2020-02-26,7.57,7.69,7.29,7.36,348312,275997392.0,002104.SZ
2020-02-27,7.55,7.73,7.38,7.61,393579,316225952.0,002104.SZ
2020-02-28,7.28,7.46,6.85,6.93,387992,294183952.0,002104.SZ
2020-03-02,6.96,7.48,6.96,7.37,324337,248789024.0,002104.SZ
2020-03-03,7.54,7.67,7.28,7.41,357807,284072448.0,002104.SZ
2020-03-04,7.43,7.68,7.38,7.62,315981,251622113.0,002104.SZ
2020-03-05,7.72,7.75,7.43,7.53,314724,251627632.0,002104.SZ
2020-03-06,7.4,7.5,7.31,7.34,218270,170850652.0,002104.SZ
2020-03-09,7.25,7.55,7.19,7.21,243043,189226673.0,002104.SZ
2020-03-10,7.15,7.76,7.04,7.75,460609,364098896.0,002104.SZ
2020-03-11,7.74,7.89,7.54,7.6,453828,370126240.0,002104.SZ
2020-03-12,7.37,7.62,7.33,7.44,279004,219776066.0,002104.SZ
2020-03-13,7.04,7.32,6.77,7.24,380541,283436704.0,002104.SZ
2020-03-16,7.27,7.39,6.57,6.64,293688,219200792.0,002104.SZ
2020-03-17,6.72,6.83,6.25,6.58,200720,140346930.0,002104.SZ
2020-03-18,6.65,6.74,6.3,6.31,187474,130836502.0,002104.SZ
2020-03-19,6.32,6.52,6.21,6.47,153206,104305606.0,002104.SZ
2020-03-20,6.5,6.61,6.43,6.54,102654,71200834.0,002104.SZ
2020-03-23,6.34,6.5,6.24,6.24,104883,71218826.0,002104.SZ
2020-03-24,6.37,6.52,6.28,6.52,114505,78155001.0,002104.SZ
2020-03-25,6.61,6.65,6.51,6.57,118014,82791795.0,002104.SZ
2020-03-26,6.51,6.75,6.38,6.69,166056,116019682.0,002104.SZ
2020-03-27,6.57,6.64,6.36,6.36,166496,115262969.0,002104.SZ
2020-03-30,6.25,6.25,5.99,6.02,116182,75567809.0,002104.SZ
2020-03-31,6.12,6.15,5.97,5.97,62202,40248048.0,002104.SZ
2020-04-01,5.97,6.08,5.92,5.94,64568,41510751.0,002104.SZ
2020-04-02,5.9,6.09,5.9,6.09,65981,42454983.0,002104.SZ
2020-04-03,6.09,6.14,5.97,5.98,58342,37748855.0,002104.SZ
2020-04-07,6.16,6.43,6.15,6.38,159958,108051440.0,002104.SZ
