ts_code,trade_date,open,high,low,close,vol,amount
600398.SH,20260416,6.76,6.81,6.71,6.77,274109.0,185516.05
600398.SH,20260415,6.66,6.83,6.66,6.78,454202.62,306137.945
600398.SH,20260414,6.55,6.69,6.55,6.66,372856.44,247537.985
600398.SH,20260413,6.54,6.64,6.46,6.58,414306.91,271712.591
600398.SH,20260410,6.51,6.56,6.5,6.54,224900.0,147068.697
600398.SH,20260409,6.53,6.58,6.46,6.52,294604.56,191956.823
600398.SH,20260408,6.52,6.59,6.47,6.56,421432.99,275062.166
600398.SH,20260407,6.46,6.5,6.37,6.48,411567.37,264424.186
600398.SH,20260403,6.56,6.62,6.46,6.48,313544.01,204770.087
600398.SH,20260402,6.49,6.63,6.45,6.58,537370.98,351010.226
600398.SH,20260401,6.56,6.65,6.48,6.52,427204.14,279276.698
600398.SH,20260331,6.57,6.64,6.5,6.53,889665.54,583685.798
600398.SH,20260330,6.33,6.7,6.32,6.5,1526588.73,999656.434
600398.SH,20260327,6.14,6.17,6.06,6.09,250926.02,153429.132
600398.SH,20260326,6.06,6.24,6.02,6.16,490863.36,302839.84
600398.SH,20260325,6.0,6.08,5.98,6.06,212762.52,128202.6
600398.SH,20260324,5.86,6.02,5.78,5.99,304196.21,179671.651
600398.SH,20260323,6.07,6.09,5.69,5.81,629986.42,369130.52
600398.SH,20260320,6.15,6.18,6.1,6.1,226218.0,138726.987
600398.SH,20260319,6.14,6.21,6.13,6.15,235973.64,145426.666
600398.SH,20260318,6.26,6.26,6.16,6.23,227679.0,141373.066
600398.SH,20260317,6.28,6.35,6.23,6.25,283323.01,177985.732
600398.SH,20260316,6.28,6.33,6.24,6.29,235045.0,147796.272
600398.SH,20260313,6.29,6.37,6.28,6.3,307626.34,194482.946
600398.SH,20260312,6.36,6.36,6.27,6.32,203256.01,128184.705
600398.SH,20260311,6.2,6.35,6.2,6.33,404158.66,254722.932
600398.SH,20260310,6.15,6.21,6.13,6.2,285627.64,176664.693
600398.SH,20260309,6.21,6.25,6.1,6.12,402731.0,247452.388
600398.SH,20260306,6.13,6.27,6.12,6.25,281311.02,174556.975
