ts_code,trade_date,open,high,low,close,vol,amount
300936.SZ,20260416,66.4,75.47,65.2,74.1,89867.47,640953.11
300936.SZ,20260415,68.98,69.9,65.68,66.2,73820.06,498485.645
300936.SZ,20260414,64.64,74.4,64.64,70.0,104003.92,738204.164
300936.SZ,20260413,64.73,66.38,63.86,64.22,41118.2,266786.877
300936.SZ,20260410,67.0,67.6,65.0,65.19,44873.47,296267.216
300936.SZ,20260409,67.58,68.57,65.46,66.31,55475.71,369465.169
300936.SZ,20260408,69.01,71.2,66.0,68.84,87106.76,598538.161
300936.SZ,20260407,60.4,69.76,59.6,68.65,94018.93,617946.683
300936.SZ,20260403,62.3,63.55,59.83,60.06,35304.0,214578.834
300936.SZ,20260402,62.02,63.95,60.87,62.3,50274.04,314540.812
300936.SZ,20260401,59.44,63.99,59.41,63.19,73010.39,454044.812
300936.SZ,20260331,59.61,60.78,57.65,57.68,38362.21,225970.695
300936.SZ,20260330,55.36,62.0,55.36,60.28,61863.2,369076.76
300936.SZ,20260327,54.48,57.39,53.0,56.5,46088.59,254332.937
300936.SZ,20260326,56.28,59.46,55.55,55.95,50179.86,285453.438
300936.SZ,20260325,61.0,61.0,56.9,57.95,67476.47,393812.756
300936.SZ,20260324,58.49,61.01,56.9,60.37,63867.16,376051.989
300936.SZ,20260323,59.26,60.66,56.52,57.31,76431.85,448948.183
300936.SZ,20260320,60.07,67.69,59.88,61.86,100407.77,636643.946
300936.SZ,20260319,62.0,62.98,59.53,59.93,72486.73,440770.743
300936.SZ,20260318,63.67,67.77,63.67,64.0,93575.08,608771.213
300936.SZ,20260317,66.0,71.24,64.11,67.39,112906.08,760969.304
300936.SZ,20260316,59.28,69.98,58.6,65.62,119883.64,776031.655
300936.SZ,20260313,53.64,61.77,53.18,59.97,125141.37,716899.452
300936.SZ,20260312,55.33,55.66,53.24,53.79,73461.6,398523.463
300936.SZ,20260311,59.14,60.4,56.11,56.32,127749.2,733030.451
300936.SZ,20260310,49.24,58.54,49.0,58.54,86117.71,484635.678
300936.SZ,20260309,48.27,48.98,46.48,48.78,44361.61,211272.347
300936.SZ,20260306,45.97,50.6,45.63,50.03,59174.54,285520.181
300936.SZ,20260305,48.57,50.46,46.32,46.8,54469.82,261244.388
300936.SZ,20260304,47.23,49.7,46.88,48.25,60791.07,295366.855
300936.SZ,20260303,50.43,50.75,46.72,47.46,91469.32,439983.388
300936.SZ,20260302,45.12,53.4,45.01,50.0,126728.69,630615.848
300936.SZ,20260227,44.8,44.82,43.67,44.5,20072.69,88679.209
300936.SZ,20260226,43.84,45.1,43.35,44.82,30206.0,134501.574
300936.SZ,20260225,43.41,44.0,43.1,43.84,19179.76,83493.239
300936.SZ,20260224,43.1,43.86,42.67,43.25,18293.72,79623.664
300936.SZ,20260213,42.11,43.15,42.11,42.52,13156.25,56300.019
300936.SZ,20260212,42.55,43.06,42.22,42.47,13943.12,59545.908
300936.SZ,20260211,42.25,43.39,42.01,42.7,16681.0,71445.327
300936.SZ,20260210,42.29,42.82,42.12,42.25,10845.56,46082.405
300936.SZ,20260209,42.14,42.6,41.61,42.36,12522.3,53051.547
300936.SZ,20260206,41.18,42.38,41.0,41.58,10701.94,44826.206
300936.SZ,20260205,41.8,42.3,41.34,41.6,11828.0,49428.458
300936.SZ,20260204,42.12,42.45,41.36,41.81,11537.0,48175.937
300936.SZ,20260203,41.55,42.58,41.37,42.12,21658.0,91088.908
300936.SZ,20260202,40.52,42.09,40.4,40.93,22010.11,91450.863
300936.SZ,20260130,39.97,41.35,39.6,40.9,15770.42,64031.161
300936.SZ,20260129,41.58,41.78,40.0,40.25,20142.71,82177.94
300936.SZ,20260128,42.7,42.82,41.41,41.64,19913.13,83492.884
300936.SZ,20260127,42.65,43.1,40.77,42.93,30579.66,128394.474
300936.SZ,20260126,41.9,43.68,41.65,42.75,43126.69,183586.29
300936.SZ,20260123,42.39,42.78,41.54,41.84,20324.0,85203.476
300936.SZ,20260122,41.9,42.55,41.22,42.42,30843.25,129834.153
300936.SZ,20260121,40.04,41.74,39.81,41.4,22619.92,92729.461
300936.SZ,20260120,40.86,41.96,40.0,40.5,27632.35,113209.877
300936.SZ,20260119,41.29,41.31,40.1,41.1,26944.37,109721.682
300936.SZ,20260116,40.95,41.77,40.2,41.71,33716.09,138422.485
300936.SZ,20260115,40.37,41.99,40.1,40.95,39669.88,163329.844
300936.SZ,20260114,39.09,41.62,39.0,41.15,59842.51,240866.076
300936.SZ,20260113,40.24,40.25,38.91,39.09,19672.19,77620.366
300936.SZ,20260112,39.66,40.48,39.0,40.31,26455.15,105230.461
300936.SZ,20260109,39.07,39.76,38.83,39.6,19973.61,78574.466
300936.SZ,20260108,38.99,39.85,38.99,39.1,22570.82,88816.477
300936.SZ,20260107,38.47,40.4,38.1,39.34,37594.6,148568.918
300936.SZ,20260106,39.01,39.19,38.42,38.47,21920.32,84756.953
300936.SZ,20260105,38.1,39.57,37.76,39.2,52464.26,202600.665
300936.SZ,20251231,36.47,39.5,36.3,39.0,44169.11,170643.637
300936.SZ,20251230,36.6,37.24,36.4,36.46,8295.0,30435.148
300936.SZ,20251229,37.3,37.3,36.5,36.8,7357.63,27112.884
300936.SZ,20251226,37.37,37.37,36.55,36.74,9446.74,34915.22
300936.SZ,20251225,37.12,37.45,36.87,37.17,7280.0,27024.926
300936.SZ,20251224,36.11,37.5,36.0,37.3,9685.0,35814.301
300936.SZ,20251223,36.63,36.69,36.0,36.22,7917.0,28787.744
300936.SZ,20251222,36.24,37.09,36.24,36.63,7359.0,27060.231
300936.SZ,20251219,36.03,36.5,36.03,36.24,5732.0,20801.778
300936.SZ,20251218,35.5,36.49,35.5,36.17,9340.41,33756.997
300936.SZ,20251217,35.32,35.97,34.54,35.84,9184.13,32304.571
300936.SZ,20251216,35.99,36.15,35.35,35.35,8258.0,29403.431
