spec_id,benchmark_method,event_universe,signal_scale,match_tier,match_tier_group,analyst_min,filter_profile,car_window,signal_col,event_count,usable_signal_count,strict_match_share,median_broker_count,median_benchmark_lag_days,event_type_composition,coef,t_stat,p_value,regression_nobs,r2
spec_104,latest_snapshot,all_event_types,raw,strict_same_quarter,strict,5,relaxed,CAR5,main_surprise_raw,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_104,latest_snapshot,all_event_types,raw,strict_same_quarter,strict,5,relaxed,CAR10,main_surprise_raw,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_104,latest_snapshot,all_event_types,raw,strict_same_quarter,strict,5,relaxed,CAR20,main_surprise_raw,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_105,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR3,main_surprise_raw,4167,4167,1.0,1.0,66.0,express:162; formal_release:2535; preannouncement:867; revision:603,2.661190885083099e-13,1.3910971853108078,0.16419595830411737,3567,0.0577008056393874
spec_105,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR5,main_surprise_raw,4155,4155,1.0,1.0,66.0,express:160; formal_release:2530; preannouncement:863; revision:602,1.7032041321910294e-13,0.6728330315406321,0.5010535207840365,3556,0.057545253165279586
spec_105,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR10,main_surprise_raw,4149,4149,1.0,1.0,65.0,express:159; formal_release:2526; preannouncement:862; revision:602,3.4736750775985936e-13,0.827515878237338,0.40794472614386523,3550,0.06621144587560956
spec_105,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR20,main_surprise_raw,4113,4113,1.0,1.0,65.0,express:158; formal_release:2491; preannouncement:862; revision:602,2.7400340408506486e-14,0.04655670840315579,0.9628665362791277,3518,0.08745045866287682
spec_106,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,1,relaxed,CAR3,main_surprise_raw,4292,4292,1.0,1.0,66.0,express:165; formal_release:2612; preannouncement:893; revision:622,2.641764362360127e-13,1.394037606386844,0.16330624873472122,3661,0.058227838757512806
spec_106,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,1,relaxed,CAR5,main_surprise_raw,4280,4280,1.0,1.0,66.0,express:163; formal_release:2607; preannouncement:889; revision:621,1.909151718519901e-13,0.7719125132606321,0.44016624550197936,3650,0.05639967198316298
spec_106,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,1,relaxed,CAR10,main_surprise_raw,4274,4274,1.0,1.0,66.0,express:162; formal_release:2603; preannouncement:888; revision:621,3.416276200989584e-13,0.8621773275764328,0.38858994403863767,3644,0.0655813099564907
spec_106,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,1,relaxed,CAR20,main_surprise_raw,4238,4238,1.0,1.0,66.0,express:161; formal_release:2568; preannouncement:888; revision:621,8.544070020663067e-14,0.1463811601194944,0.8836204991502279,3612,0.08699408876611558
spec_107,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,2,restrictive,CAR3,main_surprise_raw,425,425,1.0,2.0,6.0,express:8; formal_release:306; preannouncement:72; revision:39,-4.527572738498063e-13,-0.7885213483490657,0.43039181631787804,391,0.2504471111756533
spec_107,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,2,restrictive,CAR5,main_surprise_raw,423,423,1.0,2.0,6.0,express:8; formal_release:305; preannouncement:71; revision:39,-1.483782127761608e-14,-0.01771748024785236,0.9858642356153053,389,0.23271115533056086
spec_107,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,2,restrictive,CAR10,main_surprise_raw,423,423,1.0,2.0,6.0,express:8; formal_release:305; preannouncement:71; revision:39,1.667441122097581e-13,0.1919890495858231,0.8477507830320934,389,0.2559445058859082
spec_107,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,2,restrictive,CAR20,main_surprise_raw,423,423,1.0,2.0,6.0,express:8; formal_release:305; preannouncement:71; revision:39,1.4455187213024291e-12,1.0472788937514717,0.29497096761775676,389,0.27295125264875597
spec_108,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR3,main_surprise_raw,435,435,1.0,2.0,6.0,express:8; formal_release:314; preannouncement:73; revision:40,-4.891823053905332e-13,-0.903101541938589,0.36647200572996175,399,0.2523358727153038
spec_108,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR5,main_surprise_raw,433,433,1.0,2.0,6.0,express:8; formal_release:313; preannouncement:72; revision:40,-8.117990105332384e-14,-0.10225273347047655,0.9185560718092535,397,0.2344722018197959
spec_108,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR10,main_surprise_raw,433,433,1.0,2.0,6.0,express:8; formal_release:313; preannouncement:72; revision:40,-9.495037849921192e-14,-0.11883749898613692,0.905404099281889,397,0.25348669544435176
spec_108,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR20,main_surprise_raw,433,433,1.0,2.0,6.0,express:8; formal_release:313; preannouncement:72; revision:40,1.2230000151291541e-12,0.9066171758826951,0.36460927566721957,397,0.26962514205961285
spec_109,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR3,main_surprise_raw,186,186,1.0,4.0,2.0,express:2; formal_release:147; preannouncement:26; revision:11,-8.339110038094208e-13,-1.0367487279250875,0.2998529761845786,181,0.4393729392353487
spec_109,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR5,main_surprise_raw,186,186,1.0,4.0,2.0,express:2; formal_release:147; preannouncement:26; revision:11,7.234964959165517e-14,0.06269179047801089,0.9500119347850053,181,0.4531183287910089
spec_109,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR10,main_surprise_raw,186,186,1.0,4.0,2.0,express:2; formal_release:147; preannouncement:26; revision:11,-2.351067969184796e-13,-0.136291843446483,0.8915905717044265,181,0.4961520172754087
spec_109,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR20,main_surprise_raw,186,186,1.0,4.0,2.0,express:2; formal_release:147; preannouncement:26; revision:11,8.26720173473304e-13,0.3332990331605649,0.7389085691313397,181,0.4401639775691776
spec_110,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,3,relaxed,CAR3,main_surprise_raw,191,191,1.0,4.0,2.0,express:2; formal_release:152; preannouncement:26; revision:11,-7.94948442559355e-13,-1.0639761558339866,0.28733950134500263,186,0.4405448176849679
spec_110,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,3,relaxed,CAR5,main_surprise_raw,191,191,1.0,4.0,2.0,express:2; formal_release:152; preannouncement:26; revision:11,1.00437480540805e-14,0.0097028844229333,0.992258339798224,186,0.45350461865239144
spec_110,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,3,relaxed,CAR10,main_surprise_raw,191,191,1.0,4.0,2.0,express:2; formal_release:152; preannouncement:26; revision:11,-5.796951114259858e-13,-0.3974188661200647,0.6910586054802301,186,0.49383111045662587
spec_110,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,3,relaxed,CAR20,main_surprise_raw,191,191,1.0,4.0,2.0,express:2; formal_release:152; preannouncement:26; revision:11,4.880715140467774e-13,0.22011456048077357,0.825781935264429,186,0.43379520292025375
spec_111,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,5,restrictive,CAR3,main_surprise_raw,83,83,1.0,7.0,1.0,express:2; formal_release:69; preannouncement:10; revision:2,1.193911465017063e-12,0.9197189706691048,0.3577196364421469,83,0.6943422665754487
spec_111,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,5,restrictive,CAR5,main_surprise_raw,83,83,1.0,7.0,1.0,express:2; formal_release:69; preannouncement:10; revision:2,2.6327907021041602e-12,1.3715649868879858,0.17019889982188652,83,0.6843706716195816
spec_111,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,5,restrictive,CAR10,main_surprise_raw,83,83,1.0,7.0,1.0,express:2; formal_release:69; preannouncement:10; revision:2,1.6118303474936936e-12,0.4106888897163833,0.6813006747129873,83,0.6482722127238834
spec_111,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,5,restrictive,CAR20,main_surprise_raw,83,83,1.0,7.0,1.0,express:2; formal_release:69; preannouncement:10; revision:2,-1.8122165555882167e-12,-0.3412550531439232,0.7329115815057132,83,0.6129957594314634
spec_112,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,5,relaxed,CAR3,main_surprise_raw,85,85,1.0,7.0,1.0,express:2; formal_release:71; preannouncement:10; revision:2,1.3268744878731026e-12,1.1399939580296647,0.2542888183132417,85,0.6932084107463018
spec_112,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,5,relaxed,CAR5,main_surprise_raw,85,85,1.0,7.0,1.0,express:2; formal_release:71; preannouncement:10; revision:2,2.8888031435633403e-12,1.7654338510082699,0.07749087841088607,85,0.6793811887982864
spec_112,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,5,relaxed,CAR10,main_surprise_raw,85,85,1.0,7.0,1.0,express:2; formal_release:71; preannouncement:10; revision:2,1.253035677214533e-12,0.4153346947094664,0.6778969062422249,85,0.6444962793257873
spec_112,latest_snapshot,all_event_types,raw,same_fiscal_year_nearest_valid,relaxed,5,relaxed,CAR20,main_surprise_raw,85,85,1.0,7.0,1.0,express:2; formal_release:71; preannouncement:10; revision:2,-1.8986217940181332e-12,-0.47276781811696045,0.636378836295744,85,0.6078638363603499
spec_113,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,1,restrictive,CAR3,main_surprise_raw,4203,4203,1.0,1.0,71.0,express:163; formal_release:2557; preannouncement:874; revision:609,2.446307929329398e-13,1.2754988668448104,0.20213272496960377,3600,0.05636626178123938
spec_113,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,1,restrictive,CAR5,main_surprise_raw,4191,4191,1.0,1.0,71.0,express:161; formal_release:2552; preannouncement:870; revision:608,1.8473734279211757e-13,0.7204927070499075,0.4712216884002104,3589,0.05733324015029939
spec_113,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,1,restrictive,CAR10,main_surprise_raw,4185,4185,1.0,1.0,71.0,express:160; formal_release:2548; preannouncement:869; revision:608,2.954300501653995e-13,0.6979337905556511,0.48521860118621263,3583,0.06598279481740532
spec_113,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,1,restrictive,CAR20,main_surprise_raw,4148,4148,1.0,1.0,71.0,express:159; formal_release:2512; preannouncement:869; revision:608,-4.3974722649946725e-15,-0.007341062331931729,0.9941427323147011,3550,0.08748868551659184
spec_114,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,1,relaxed,CAR3,main_surprise_raw,4330,4330,1.0,1.0,71.0,express:166; formal_release:2636; preannouncement:900; revision:628,2.391715801707159e-13,1.2587879923938408,0.20810691859663222,3695,0.056805427941189146
spec_114,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,1,relaxed,CAR5,main_surprise_raw,4318,4318,1.0,1.0,71.0,express:164; formal_release:2631; preannouncement:896; revision:627,2.0182604202334645e-13,0.8054895117196536,0.42053725635159167,3684,0.056072262191549926
spec_114,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,1,relaxed,CAR10,main_surprise_raw,4312,4312,1.0,1.0,71.0,express:163; formal_release:2627; preannouncement:895; revision:627,2.9173238995035376e-13,0.7317199826801531,0.4643394971693039,3678,0.06506273546976216
spec_114,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,1,relaxed,CAR20,main_surprise_raw,4275,4275,1.0,1.0,71.0,express:162; formal_release:2591; preannouncement:895; revision:627,5.515698823248632e-14,0.09343708223915388,0.9255563319964349,3645,0.08674903458720917
spec_115,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,2,restrictive,CAR3,main_surprise_raw,469,469,1.0,2.0,6.0,express:8; formal_release:346; preannouncement:74; revision:41,-1.7244922885476919e-13,-0.456360291668734,0.6481309149306522,449,0.2525793797860775
spec_115,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,2,restrictive,CAR5,main_surprise_raw,467,467,1.0,3.0,6.0,express:8; formal_release:345; preannouncement:73; revision:41,2.4339378164386186e-13,0.5477103729073536,0.5838907885172927,447,0.22359500683878197
spec_115,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,2,restrictive,CAR10,main_surprise_raw,467,467,1.0,3.0,6.0,express:8; formal_release:345; preannouncement:73; revision:41,3.56160848258924e-13,0.4880063621650498,0.6255453346478809,447,0.2397328060568974
spec_115,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,2,restrictive,CAR20,main_surprise_raw,460,460,1.0,2.5,6.0,express:8; formal_release:338; preannouncement:73; revision:41,1.6002685974981381e-12,1.5756883960831334,0.11509763298629741,440,0.28132974640358754
spec_116,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,2,relaxed,CAR3,main_surprise_raw,477,477,1.0,3.0,5.0,express:9; formal_release:352; preannouncement:75; revision:41,-1.9275953018812672e-13,-0.5128533366685618,0.6080539169506078,457,0.2549014746203073
spec_116,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,2,relaxed,CAR5,main_surprise_raw,475,475,1.0,3.0,4.0,express:9; formal_release:351; preannouncement:74; revision:41,1.9425711001765925e-13,0.4371562667742401,0.6619980236232699,455,0.22741788113115413
spec_116,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,2,relaxed,CAR10,main_surprise_raw,475,475,1.0,3.0,4.0,express:9; formal_release:351; preannouncement:74; revision:41,2.133927853106361e-13,0.31074738231671767,0.755992673335955,455,0.2414704602954072
spec_116,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,2,relaxed,CAR20,main_surprise_raw,468,468,1.0,3.0,6.0,express:9; formal_release:344; preannouncement:74; revision:41,1.4103481079386543e-12,1.4361915234827423,0.1509478503725644,448,0.2904414376478863
spec_117,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,3,restrictive,CAR3,main_surprise_raw,234,234,1.0,4.0,2.0,express:2; formal_release:184; preannouncement:31; revision:17,-7.099487252750856e-14,-0.11785492933472681,0.9061826054604523,226,0.34618971837927237
spec_117,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,3,restrictive,CAR5,main_surprise_raw,234,234,1.0,4.0,2.0,express:2; formal_release:184; preannouncement:31; revision:17,4.588976751491921e-13,0.8213630444442522,0.41143950704491683,226,0.32524067490153774
spec_117,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,3,restrictive,CAR10,main_surprise_raw,234,234,1.0,4.0,2.0,express:2; formal_release:184; preannouncement:31; revision:17,2.946968070551598e-13,0.24950532752455978,0.8029699204230549,226,0.3237400821609272
spec_117,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,3,restrictive,CAR20,main_surprise_raw,230,230,1.0,4.0,2.0,express:2; formal_release:180; preannouncement:31; revision:17,3.881154761781179e-13,0.27314221043708364,0.7847439006808928,222,0.3882523361419835
spec_118,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,3,relaxed,CAR3,main_surprise_raw,241,241,1.0,4.0,2.0,express:3; formal_release:189; preannouncement:32; revision:17,-6.41900803274684e-14,-0.11185271887444447,0.9109401861332898,233,0.3442653909458726
spec_118,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,3,relaxed,CAR5,main_surprise_raw,241,241,1.0,4.0,2.0,express:3; formal_release:189; preannouncement:32; revision:17,4.1441874790399067e-13,0.745595192670089,0.4559119877955293,233,0.3329463559573236
spec_118,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,3,relaxed,CAR10,main_surprise_raw,241,241,1.0,4.0,2.0,express:3; formal_release:189; preannouncement:32; revision:17,1.236674747269616e-13,0.11472222508109667,0.9086652971684313,233,0.329701611810884
spec_118,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,3,relaxed,CAR20,main_surprise_raw,237,237,1.0,4.0,2.0,express:3; formal_release:185; preannouncement:32; revision:17,1.8840442743991739e-13,0.14563575277517776,0.8842089422468945,229,0.4107597376705713
spec_119,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,5,restrictive,CAR3,main_surprise_raw,97,97,1.0,7.0,1.0,express:2; formal_release:78; preannouncement:13; revision:4,8.352636602553731e-13,0.8820367713297262,0.37775692260351534,97,0.5594975133006128
spec_119,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,5,restrictive,CAR5,main_surprise_raw,97,97,1.0,7.0,1.0,express:2; formal_release:78; preannouncement:13; revision:4,9.4708310088113e-13,0.6629816666455056,0.5073422958437805,97,0.43993904091763814
spec_119,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,5,restrictive,CAR10,main_surprise_raw,97,97,1.0,7.0,1.0,express:2; formal_release:78; preannouncement:13; revision:4,-6.721514927949789e-13,-0.28721419745359594,0.7739483160937879,97,0.5058163928154559
spec_119,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,5,restrictive,CAR20,main_surprise_raw,95,95,1.0,7.0,1.0,express:2; formal_release:76; preannouncement:13; revision:4,-3.1352356558929157e-12,-1.2686447383501558,0.20456780030003607,95,0.564426243712997
spec_120,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,5,relaxed,CAR3,main_surprise_raw,99,99,1.0,7.0,1.0,express:2; formal_release:80; preannouncement:13; revision:4,7.420207976042799e-13,0.8011119852554167,0.4230668183094246,99,0.5611281196778546
spec_120,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,5,relaxed,CAR5,main_surprise_raw,99,99,1.0,7.0,1.0,express:2; formal_release:80; preannouncement:13; revision:4,9.657566444233553e-13,0.7231366064752341,0.46959596125296577,99,0.4426493815709269
spec_120,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,5,relaxed,CAR10,main_surprise_raw,99,99,1.0,7.0,1.0,express:2; formal_release:80; preannouncement:13; revision:4,-1.0355490042922315e-12,-0.49133549458794645,0.6231891792461036,99,0.5051936827049159
spec_120,latest_snapshot,all_event_types,raw,latest_valid_pre_event,relaxed,5,relaxed,CAR20,main_surprise_raw,97,97,1.0,7.0,1.0,express:2; formal_release:78; preannouncement:13; revision:4,-3.2139094478358977e-12,-1.73212969235545,0.08325047359796894,97,0.5644763082811256
spec_129,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,1,restrictive,CAR3,main_surprise_pct,1267,1267,1.0,1.0,75.0,express:121; formal_release:611; preannouncement:326; revision:209,2.0597966655635186e-07,0.9985230083566549,0.3180258131989995,1043,0.160802588150449
spec_129,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,1,restrictive,CAR5,main_surprise_pct,1261,1261,1.0,1.0,75.0,express:119; formal_release:607; preannouncement:326; revision:209,-1.403982494273708e-07,-0.7364856196806582,0.4614352158623588,1038,0.13365837255569923
spec_129,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,1,restrictive,CAR10,main_surprise_pct,1257,1257,1.0,1.0,75.0,express:118; formal_release:604; preannouncement:326; revision:209,2.593367674950165e-07,1.7341525408562481,0.08289102115926977,1034,0.14781551522348446
spec_129,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,1,restrictive,CAR20,main_surprise_pct,1221,1221,1.0,1.0,75.0,express:117; formal_release:569; preannouncement:326; revision:209,1.0411003573169815e-07,0.22803503277750606,0.8196190056889907,1002,0.1865456937839498
spec_130,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,1,relaxed,CAR3,main_surprise_pct,1300,1300,1.0,1.0,75.0,express:122; formal_release:628; preannouncement:335; revision:215,2.1157897556754893e-07,1.027022781600308,0.304409736849068,1070,0.15798670724001873
spec_130,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,1,relaxed,CAR5,main_surprise_pct,1294,1294,1.0,1.0,75.0,express:120; formal_release:624; preannouncement:335; revision:215,-1.2553837643520313e-07,-0.6690563135520355,0.5034595561566148,1065,0.13106008124397983
spec_130,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,1,relaxed,CAR10,main_surprise_pct,1290,1290,1.0,1.0,75.0,express:119; formal_release:621; preannouncement:335; revision:215,2.694740846820853e-07,1.8218888110537117,0.06847185838399672,1061,0.14942120673897508
spec_130,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,1,relaxed,CAR20,main_surprise_pct,1254,1254,1.0,1.0,75.0,express:118; formal_release:586; preannouncement:335; revision:215,1.280487833820747e-07,0.2807728593796146,0.7788846216579564,1029,0.19097672480639238
spec_131,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,2,restrictive,CAR3,main_surprise_pct,83,83,1.0,2.0,35.0,express:5; formal_release:33; preannouncement:31; revision:14,2.495563596377063e-06,0.7387734568060731,0.4600445721190426,77,0.806659579173903
spec_131,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,2,restrictive,CAR5,main_surprise_pct,82,82,1.0,2.0,33.0,express:5; formal_release:32; preannouncement:31; revision:14,7.010474885531804e-06,2.7836229017223997,0.0053755492305789946,76,0.7990883265742755
spec_131,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,2,restrictive,CAR10,main_surprise_pct,82,82,1.0,2.0,33.0,express:5; formal_release:32; preannouncement:31; revision:14,6.4679330049892e-06,2.07966342613801,0.03755641495700987,76,0.8173719295326489
spec_131,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,2,restrictive,CAR20,main_surprise_pct,82,82,1.0,2.0,33.0,express:5; formal_release:32; preannouncement:31; revision:14,5.202533279003242e-06,1.3529054485748435,0.17608583853596382,76,0.8055850334998128
spec_132,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,2,relaxed,CAR3,main_surprise_pct,83,83,1.0,2.0,35.0,express:5; formal_release:33; preannouncement:31; revision:14,2.495563596377063e-06,0.7387734568060731,0.4600445721190426,77,0.806659579173903
spec_132,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,2,relaxed,CAR5,main_surprise_pct,82,82,1.0,2.0,33.0,express:5; formal_release:32; preannouncement:31; revision:14,7.010474885531804e-06,2.7836229017223997,0.0053755492305789946,76,0.7990883265742755
spec_132,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,2,relaxed,CAR10,main_surprise_pct,82,82,1.0,2.0,33.0,express:5; formal_release:32; preannouncement:31; revision:14,6.4679330049892e-06,2.07966342613801,0.03755641495700987,76,0.8173719295326489
spec_132,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,2,relaxed,CAR20,main_surprise_pct,82,82,1.0,2.0,33.0,express:5; formal_release:32; preannouncement:31; revision:14,5.202533279003242e-06,1.3529054485748435,0.17608583853596382,76,0.8055850334998128
spec_133,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,3,restrictive,CAR3,main_surprise_pct,21,21,1.0,4.0,1.0,express:1; formal_release:6; preannouncement:11; revision:3,,,,0,
spec_133,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,3,restrictive,CAR5,main_surprise_pct,21,21,1.0,4.0,1.0,express:1; formal_release:6; preannouncement:11; revision:3,,,,0,
spec_133,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,3,restrictive,CAR10,main_surprise_pct,21,21,1.0,4.0,1.0,express:1; formal_release:6; preannouncement:11; revision:3,,,,0,
spec_133,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,3,restrictive,CAR20,main_surprise_pct,21,21,1.0,4.0,1.0,express:1; formal_release:6; preannouncement:11; revision:3,,,,0,
spec_134,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,3,relaxed,CAR3,main_surprise_pct,21,21,1.0,4.0,1.0,express:1; formal_release:6; preannouncement:11; revision:3,,,,0,
spec_134,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,3,relaxed,CAR5,main_surprise_pct,21,21,1.0,4.0,1.0,express:1; formal_release:6; preannouncement:11; revision:3,,,,0,
spec_134,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,3,relaxed,CAR10,main_surprise_pct,21,21,1.0,4.0,1.0,express:1; formal_release:6; preannouncement:11; revision:3,,,,0,
spec_134,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,3,relaxed,CAR20,main_surprise_pct,21,21,1.0,4.0,1.0,express:1; formal_release:6; preannouncement:11; revision:3,,,,0,
spec_135,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,5,restrictive,CAR3,main_surprise_pct,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_135,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,5,restrictive,CAR5,main_surprise_pct,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_135,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,5,restrictive,CAR10,main_surprise_pct,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_135,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,5,restrictive,CAR20,main_surprise_pct,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_136,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,5,relaxed,CAR3,main_surprise_pct,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_136,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,5,relaxed,CAR5,main_surprise_pct,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_136,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,5,relaxed,CAR10,main_surprise_pct,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_136,latest_snapshot,all_event_types,pct,strict_same_quarter,strict,5,relaxed,CAR20,main_surprise_pct,10,10,1.0,6.0,1.0,express:1; formal_release:2; preannouncement:6; revision:1,,,,0,
spec_137,latest_snapshot,all_event_types,pct,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR3,main_surprise_pct,4167,4167,1.0,1.0,66.0,express:162; formal_release:2535; preannouncement:867; revision:603,1.23984243814245e-07,0.7575023632842943,0.448748950566891,3567,0.05766483942498535
spec_137,latest_snapshot,all_event_types,pct,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR5,main_surprise_pct,4155,4155,1.0,1.0,66.0,express:160; formal_release:2530; preannouncement:863; revision:602,-2.1908325978542908e-07,-1.3007911618285863,0.1933299480201326,3556,0.05780626972827885
spec_137,latest_snapshot,all_event_types,pct,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR10,main_surprise_pct,4149,4149,1.0,1.0,65.0,express:159; formal_release:2526; preannouncement:862; revision:602,-1.0554533068540476e-07,-0.5706840114205407,0.5682138587506188,3550,0.0661342431665094
