event_id,ts_code,industry,event_type,event_subtype,period_end,announcement_date,event_trade_date,event_source,expectation_source,report_rc_match_quality,matched_report_date,matched_report_count,matched_broker_count,expected_np,expected_eps,expected_target_price,expected_rating,text_over_expectation_fraction,main_surprise_raw,main_surprise_pct,main_surprise_std,forecast_surprise_raw,express_surprise_raw,final_surprise_raw,revision_magnitude_np,revision_magnitude_eps,target_price_change,upward_revision_count,downward_revision_count,fraction_upgraded,event_value_np,event_value_eps,event_value_yoy,beta,total_mv,circ_mv,turnover_rate,turnover_rate_f,pe_ttm,pb,ps_ttm,turnover20,log_total_mv,book_to_market,CAR3,CAR5,CAR10,CAR20,CAR60
578,000156.SZ,影视音像,preannouncement,initial,2020-12-31,2021-01-29,2021-02-01,forecast_vip,report_rc,strict,2020-07-13,4,1,69500.4455,0.485,,无,0.0,16499.5545,0.2374021401057062,1.041669993815725,16499.5545,,,,,,0.0,0.0,0.0,86000.0,,10.14,0.4074516702332041,1573139.6433,1086970.7411,1.5801,3.6992,25.8235,1.1209,3.9305,0.558955,14.268583953243175,0.8921402444464269,0.0065298835918361706,-0.01741900281079407,-0.006353598312530122,0.09368600118867225,-0.005128245276153355
579,000158.SZ,软件服务,preannouncement,initial,2020-12-31,2021-01-29,2021-02-01,forecast_vip,report_rc,strict,2020-05-20,2,1,36710.0,0.22949999999999998,51050.0,买入,0.0,-25710.0,-0.700354126940888,-0.4852998390666203,-25710.0,,,,,,0.0,0.0,0.0,11000.0,,8.8,0.6353814290355979,824886.228,811917.7001,1.0473,1.7962,779.6129,1.4069,1.0194,1.18604,13.62300075035244,0.7107825716113441,-0.07864393558330382,-0.1165852881450205,-0.008431567459809199,0.08454323804241455,0.1710226495096658
580,000409.SZ,软件服务,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,7350.0,,174.5528,0.32003172648610995,200285.0139,159005.9776,1.7268,2.0609,,4.2677,0.8201,0.7726850000000001,12.207496700582292,0.2343182510485742,0.04156283491273007,0.029284153011047073,0.019424851141645057,0.19579784173189158,0.23699544911635945
581,000415.SZ,多元金融,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-670000.0,,-462.46135000000004,0.3677020368454137,1317303.0331,755595.4767,1.4304,2.4966,,0.3983,0.3721,0.86129,14.091097047727983,2.5106703489831785,-0.15630055918880123,-0.22547823470353584,-0.18577687814909058,-0.01736536995106582,-0.010663853665728792
582,000421.SZ,供气供热,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,21491.5,,112.345,0.5544057443339793,304648.1689,304648.1689,1.0622,2.3211,7.2989,1.0231,0.4434,1.960595,12.62691284515472,0.977421561919656,-0.09809452652571202,-0.14163777654236415,-0.09887726888608891,0.07797753386171333,0.035936417239732676
583,000422.SZ,农药化肥,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,11000.0,,-33.085,0.14711755069981147,263074.9466,263059.2043,1.0293,1.4115,53.4507,12.644,0.1888,0.59409,12.480194238625053,0.07908889591901297,-0.09396539698632987,-0.11464761572326705,-0.0158365619631644,0.17352187301067468,0.5354657739282251
584,000423.SZ,中成药,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,report_rc,strict,2021-01-29,4,1,13667.225999999999,0.21,10650.0,买入,0.0,-9505.725999999999,-0.6955124617094939,-0.4774160455809865,-9505.725999999999,,,,,,0.0,0.0,0.0,4161.5,,109.37455,0.8897743529601779,2356439.5978,2355883.9287,0.9985,1.4685,,2.4386,10.8637,1.1224049999999999,14.672662392851064,0.4100713524153202,0.17679712976565512,0.16768295853625986,0.167159147067418,0.13024043564954663,0.11342901426721327
585,000426.SZ,铅锌,preannouncement,initial,2020-12-31,2021-01-29,2021-02-01,forecast_vip,report_rc,strict,2020-06-29,1,1,31622.0,0.17,47553.0,买入,0.0,-48622.0,-1.5376004047814813,-1.8486069732135513,-48622.0,,,,,,0.0,0.0,0.0,-17000.0,,-266.31,1.3813517977552745,1440358.6997,1156630.8331,3.2565,5.8116,171.3183,2.762,15.8261,1.424325,14.180402737546562,0.3620564808110065,0.06339425422758085,-0.013551689181806773,0.01168471628488033,0.059548935830636404,0.08536240969695502
586,000428.SZ,酒店餐饮,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-51750.0,,-1130.26,0.24889593311692634,243523.314,243501.6606,1.1746,2.6277,,1.106,4.359,0.8805850000000002,12.402967962301362,0.9041591320072332,-0.05896362933676189,0.010266601973789188,0.023358739858419634,0.16004131270276448,0.24357154670807052
588,000498.SZ,建筑工程,express,release,2020-12-31,2021-01-29,2021-02-01,express_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,1203400600.0,1.0235,624573300.0,0.3474988362976998,789378.3159,567909.5163,1.2628,3.4496,6.5596,0.936,0.2318,0.3998,13.579000972743152,1.0683760683760684,0.07481803766672103,0.08117658235123808,0.09466810421101057,0.21990472541319264,0.11431649224215407
589,000501.SZ,百货,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,55000.0,,-55.105000000000004,0.901137271764426,830512.1495,829240.8739,2.6945,4.7292,13.6372,0.8694,0.8906,2.05838,13.629797837067555,1.1502185415228894,-0.0010917709972819468,-0.019584245141915316,0.026219399795133005,0.13331991470219812,0.1465422558542138
590,000506.SZ,黄金,preannouncement,initial,2020-12-31,2021-01-29,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-47000.0,,-2481.7586,0.49047830841461004,196951.7653,196878.2437,0.999,1.5882,,2.0525,3.6025,1.2385000000000002,12.190714131547509,0.48721071863580995,-0.07689937257538024,-0.0715075840140898,-0.033476940983398686,0.06068192116977195,0.05749325856914306
591,000509.SZ,元器件,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,850.0,,106.5639,0.7031211823227272,238234.4275,183231.7733,0.9083,1.1973,,19.4516,43.3355,0.7175549999999999,12.38101045736557,0.05140965267638652,-0.07726083505992495,-0.14189457947769163,7.475709372740252e-05,0.11468958735875806,0.2126067198277112
592,000510.SZ,化工原料,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,8200.0,,32.230000000000004,0.48740715145045876,244282.0839,220341.142,0.7388,0.8139,50.3665,2.386,1.1172,1.3656700000000002,12.40607891808503,0.4191114836546521,-0.022286282585372554,-0.02445784686919212,-0.006422929861609632,0.15051559105680648,0.28379996914604916
594,000521.SZ,家用电器,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,report_rc,strict,2020-03-31,2,2,5200.0,0.05,6000.0,增持,0.0,-14200.0,-2.730769230769231,-3.7914708780925914,-14200.0,,,,,,0.0,0.0,0.0,-9000.0,,-259.45500000000004,0.497959065537248,383367.4223,320218.0054,5.8007,8.1102,,0.7944,0.2578,10.37978,12.856749135456617,1.2588116817724069,-0.08485316146341212,-0.10125668539474647,-0.06596063596813405,0.012416531724835304,0.13128336160148213
595,000524.SZ,旅游服务,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,report_rc,strict,2020-10-30,1,1,-16400.0,-0.25,-18300.0,中性,0.0,-7600.0,-0.4634146341463415,-0.09948588033384466,-7600.0,,,,,,0.0,0.0,0.0,-24000.0,,-192.59,0.3154308861506461,457082.2632,457035.3893,0.5654,2.1693,,1.8632,1.4294,0.46876500000000004,13.032618660679214,0.536711034778875,-0.005087475450232671,0.015158428914949718,0.05999621337213347,0.20257290759461127,0.19794938917625154
596,000525.SZ,农药化肥,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,5250.0,,115.44,0.48115319940153645,315940.4429,312536.0664,0.6244,1.3601,,0.688,0.909,0.8755000000000001,12.663309002970557,1.4534883720930234,-0.027950013250157092,-0.06814038481538338,0.029921274952979693,0.1413425608699908,-0.14574287263091643
597,000526.SZ,文教休闲,preannouncement,initial,2020-12-31,2021-01-30,2021-02-01,forecast_vip,report_rc,strict,2021-01-31,12,2,1432.5,0.15000000000000002,2475.0,推荐,0.0,3267.5,2.280977312390925,4.3692698712706886,3267.5,,,3169.0,0.33,3198.0,2.0,0.0,1.0,4700.0,,238.98,0.8770563663817861,431338.8598,431338.8598,0.7467,1.4054,,33.0818,1.7295,1.085345,12.974649277812114,0.030228101252047952,-0.07207214003253035,0.00815499226119304,-0.014853975725618522,0.05502873134622671,-0.20813565663031225
599,000523.SZ,食品,preannouncement,initial,2020-12-31,2021-02-01,2021-02-02,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-301000.0,,-5005.5,0.32558784216465103,144332.6188,144199.4145,0.299,0.5467,,1.9878,0.1725,1.4145699999999999,11.879875767726896,0.503068719187041,-0.21333200227320562,-0.2339863625847407,-0.02044673514412912,0.18496751784609494,0.1795057945551378
600,000001.SZ,银行,formal_release,release,2020-12-31,2021-02-02,2021-02-03,fina_indicator,report_rc,strict,2021-01-28,26,2,2907434.9875,1.47,3443000.0,买入,0.0,28837092565.0125,9918.396349012946,0.7846150759992637,,,28837092565.0125,,,,0.0,0.0,0.0,28840000000.0,1.4,2.7,0.7455644505299923,48417765.904,48417357.4151,0.9911,2.2361,16.7373,1.6458,3.1534,0.732495,17.695377368467533,0.6076072426783328,0.07433281944244002,0.02358001713115226,-0.06928604497771988,-0.002627097154138544,0.13596893176578737
601,000026.SZ,服饰,express,release,2020-12-31,2021-02-05,2021-02-08,express_vip,report_rc,strict,2020-12-07,17,2,28200.0,0.659,35998.75,买入,0.0,294087000.0,10428.617021276596,0.5828104377479308,,294087000.0,,588.2620000000006,0.014999999999999958,1110.0,2.0,0.0,1.0,294115200.0,0.6764,215909000.0,0.9843133673025118,570834.9641,467298.4421,7.0051,12.898,19.4086,2.0349,1.3452,3.043215,13.254855417263846,0.4914246400314512,0.03251849604975893,0.07288981657977318,0.08182683634883893,0.22610346017696978,0.3918596991642427
602,000088.SZ,港口,express,release,2020-12-31,2021-02-05,2021-02-08,express_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,388365611.45,0.19,359430924.14,1.4060379067624003,1198803.2112,1198803.2112,0.2812,0.8647,30.8679,1.3966,22.6381,0.35140000000000005,13.996834293099736,0.7160246312473149,-0.007048444452980201,0.046612091850905715,0.10310200764966516,0.15247003206811213,0.15733985816599608
603,000151.SZ,商贸代理,revision,down,2020-12-31,2021-02-06,2021-02-08,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-28000.0,,-3300.0,0.3097260419420594,184395.54,166056.8914,0.5828,0.9683,121.4526,1.938,1.8488,0.57776,12.124838403261155,0.5159958720330238,-0.022905528536178946,0.08747807701031005,0.21108243829762285,0.22186421208449056,0.31049455729616665
605,000021.SZ,元器件,express,release,2020-12-31,2021-02-10,2021-02-18,express_vip,report_rc,strict,2021-01-28,8,2,80300.0,0.54,111463.5,买入,0.0,841562100.0,10480.225404732255,0.612070068245754,,841562100.0,,,,,0.0,0.0,0.0,841642400.0,0.5721,352301200.0,0.986236022853249,3145552.5181,3140774.0795,4.157,7.4127,37.374,4.1555,2.1052,2.21289,14.961500114117346,0.2406449284081338,0.14796278990067963,0.16558431302886895,0.18288177724739768,0.14588353931552195,0.021210487626953343
606,000026.SZ,服饰,formal_release,release,2020-12-31,2021-03-10,2021-03-11,fina_indicator,report_rc,strict,2021-02-22,18,2,28600.0,0.6645000000000001,35998.75,推荐,0.0,269066412.41,9407.91651783217,0.6498368800511881,,,269066412.41,995.3760000000002,0.01100000000000001,,1.0,0.0,1.0,269095012.41,0.6764,34.76,0.816037257689489,621382.1823,510613.5368,3.11,5.708,21.1272,2.2193,1.4643,3.3577150000000002,13.339701602050752,0.45059252917586623,0.16359503585731489,0.11808358259884363,0.20527154627450683,0.1569506690375778,0.11714746035864665
608,000100.SZ,元器件,formal_release,release,2020-12-31,2021-03-11,2021-03-12,fina_indicator,report_rc,strict,2021-01-28,38,7,324682.529,0.24,476633.0,无,0.0,2932923470.471,9033.203848399864,0.5509042788000156,,,2932923470.471,117291.86800000002,0.07999999999999999,,1.0,0.0,1.0,2933248153.0,0.3226,1147.56,1.3237512064937154,13104756.3301,12046406.1012,5.2674,5.6828,29.8639,3.8683,1.7091,3.626115,16.38848580090787,0.25851149083576763,0.06311183633840192,0.12067432356510226,0.07933089515233671,0.07746644333667574,-0.17081372276944404
609,000045.SZ,元器件,formal_release,release,2020-12-31,2021-03-12,2021-03-15,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,18084607.04,0.07,143.92,0.4954293977957655,411295.546,370184.4779,4.3567,8.9306,110.3616,1.4868,1.9502,0.9877900000000001,12.92706732508135,0.6725854183481302,0.1629552094729104,0.16021257191947091,0.1830065614821997,0.12037581884135143,0.18097982976558824
610,000050.SZ,元器件,formal_release,release,2020-12-31,2021-03-13,2021-03-15,fina_indicator,report_rc,strict,2021-01-27,9,3,149400.0,0.61,188500.0,买入,0.0,884053105.25,5917.356795515395,-0.2717496616436762,,,884053105.25,26400.0,0.010000000000000009,33300.0,1.0,0.0,1.0,884202505.25,0.6749,258.9,0.6916003683515862,3465424.202,2940805.1566,1.5325,2.8799,23.502,1.0323,1.1855,1.24719,15.05834560793246,0.968710646130001,0.008080151973502973,-0.001904603455363564,0.010462705042605484,0.01908103575833266,-0.05782573547443849
611,000028.SZ,医药商业,express,release,2020-12-31,2021-03-16,2021-03-17,express_vip,report_rc,strict,2021-01-24,4,1,141924.0945,3.315,202322.0,增持,0.0,1401750675.9055,9876.763215181196,0.26993416893315736,,1401750675.9055,,,,,0.0,0.0,0.0,1401892600.0,3.27,1267931300.0,0.3659649307988752,1767308.1858,1518004.404,1.0366,2.8609,12.6066,1.267,0.2963,0.8480000000000001,14.3849681479784,0.7892659826361484,0.0008220867139770837,0.016866139993333893,-0.004662169112867459,0.03293488905981779,-0.07194299904151859
612,000063.SZ,通信设备,formal_release,release,2020-12-31,2021-03-17,2021-03-18,fina_indicator,report_rc,strict,2021-01-27,71,14,587950.0,1.275,771900.0,增持,0.0,1035012050.0,1760.374266519262,-1.3692868641416098,,,1035012050.0,-170900.0,-0.3700000000000001,-227300.0,0.0,1.0,0.0,1035600000.0,0.92,113.66,0.7744222177349678,14047909.2644,11745682.3414,1.3965,1.8891,32.9782,3.2446,1.3847,1.501685,16.457984135866926,0.3082044011588485,-0.020257017093803238,-0.015230666237126161,-0.0491254759720112,-0.05578888655861606,0.06773899009696081
613,000063.SZ,通信设备,preannouncement,initial,2021-03-31,2021-03-17,2021-03-18,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,210000.0,,169.235,0.7744222177349678,14047909.2644,11745682.3414,1.3965,1.8891,32.9782,3.2446,1.3847,1.501685,16.457984135866926,0.3082044011588485,-0.020257017093803238,-0.015230666237126161,-0.0491254759720112,-0.05578888655861606,0.06773899009696081
614,000063.SZ,通信设备,revision,none,2021-03-31,2021-03-17,2021-03-18,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,210000.0,,169.235,0.7744222177349678,14047909.2644,11745682.3414,1.3965,1.8891,32.9782,3.2446,1.3847,1.501685,16.457984135866926,0.3082044011588485,-0.020257017093803238,-0.015230666237126161,-0.0491254759720112,-0.05578888655861606,0.06773899009696081
616,000029.SZ,区域地产,formal_release,release,2020-12-31,2021-03-20,2021-03-22,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,253595334.11,0.2869,-51.62,0.07697106533929224,779989.86,687469.86,1.0401,3.728,26.8749,2.0539,4.8296,1.8018750000000001,13.567036198581274,0.48687862115974484,-0.02643768554175294,-0.04439132378937663,-0.09010592022010126,-0.024752305360925445,-0.07023829147194664
617,000409.SZ,软件服务,formal_release,release,2020-12-31,2021-03-20,2021-03-22,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,8158340.62,0.1445,101.8,0.24944324868385356,225831.5718,179289.0098,1.1696,1.3959,30.5799,4.5217,1.0438,1.19352,12.327544742889861,0.22115576000176923,0.01787117284779518,0.02523141773605572,0.07558219463795864,0.11818763925891794,0.19687259135840487
618,000423.SZ,中成药,formal_release,release,2020-12-31,2021-03-20,2021-03-22,fina_indicator,report_rc,strict,2021-01-29,4,1,13667.225999999999,0.21,10650.0,买入,0.0,-39475777.306,-2888.3532990527856,-2.596655854004815,,,-39475777.306,,,,0.0,0.0,0.0,-39462110.08,0.07,92.65,0.9508969310263106,2498362.2713,2497773.1357,3.0393,4.4701,577.1322,2.5673,7.3278,1.1102599999999998,14.73114598369225,0.38951427569820435,0.030459570080859113,0.012359065741443385,0.020155302467035733,-0.020015543726511507,-0.07190200802390895
619,000049.SZ,电气设备,formal_release,release,2020-12-31,2021-03-23,2021-03-24,fina_indicator,report_rc,strict,2020-12-23,5,1,58015.367,2.8,85200.0,买入,0.0,651582245.003,11231.200950655022,1.1312251182263617,,,651582245.003,,,,0.0,0.0,0.0,651640260.37,3.2321,37.28,1.0204413061309299,1510471.51,1496226.85,1.6908,3.087,22.5547,5.3381,0.7787,1.351795,14.227932418326784,0.18733257151420918,-0.009543569839536043,-0.09105285892717624,-0.09330354416741342,-0.0908251446706611,-0.4932378114359037
620,000055.SZ,其他建材,formal_release,release,2020-12-31,2021-03-23,2021-03-24,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,376968729.62,0.35,29.34,0.30699635152154836,506049.7122,314997.2212,1.4615,2.2597,13.2456,0.9405,1.6986,2.098605,13.13439018889838,1.063264221158958,-0.031795178444420334,-0.049598876147446125,-0.03803396584855216,-0.04371085997762907,-0.07296746994436315
621,000513.SZ,化学制药,formal_release,release,2020-12-31,2021-03-23,2021-03-24,fina_indicator,report_rc,strict,2021-02-24,18,3,170801.329,1.81,226400.0,买入,0.0,1431378600.351,8380.371562278653,0.3785418221353652,,,1431378600.351,4398.671000000002,0.06000000000000005,,1.0,0.0,1.0,1431549401.68,1.83,20.14,0.6450547273372398,3863438.9035,2466640.2118,1.3059,2.1668,22.5285,3.4039,3.6723,1.3162449999999999,15.167068252460838,0.29378066335673786,-0.008040486493489391,-0.005711640967783706,0.003682178510747443,0.009641653039517532,0.19544405775859028
622,000517.SZ,区域地产,formal_release,release,2020-12-31,2021-03-23,2021-03-24,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,1798863354.7,0.5473,0.3,0.4137358479355476,916969.6757,712326.907,1.713,7.6288,5.2623,1.1169,0.8204,1.6657050000000002,13.728829681662365,0.8953353030710001,-0.0625338998816209,-0.08076018190918705,-0.058055604375581035,-0.04328962440161693,-0.14357329919585407
623,000016.SZ,家用电器,formal_release,release,2020-12-31,2021-03-24,2021-03-25,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-2367590806.95,0.1984,-26.22,0.7286026334145064,1454399.0264,964330.8772,0.5203,0.7743,30.4501,1.7255,0.2888,0.772925,14.190103332988185,0.5795421616922631,-0.030495568269590073,-0.01429203786131884,-0.024939170700690443,-0.0010903285113655313,0.04002424171963993
624,000096.SZ,石油贸易,express,release,2020-12-31,2021-03-24,2021-03-25,express_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,130053700.0,0.25,124873100.0,0.4329663053516098,497904.0,481729.664,0.1706,0.3713,38.2845,1.7545,4.0519,0.37590500000000004,13.118162566339718,0.5699629524080935,-0.003910717205030308,-0.029279581719211092,-0.016226511224384822,-0.02650185603467974,-0.009898689327161491
625,000403.SZ,生物制药,express,release,2020-12-31,2021-03-24,2021-03-25,express_vip,report_rc,strict,2020-11-30,19,2,23381.75,0.8405,27950.0,增持,0.0,186641262.81,7982.3478914110365,-0.8041140509757847,,186641262.81,,-1800.0,-0.408,-2100.0,0.0,1.0,0.0,186664644.56,0.3805,160448038.94,0.7089734945091887,2710726.9418,1803990.1397,0.3673,0.7396,145.2191,4.6775,25.818,0.473105,14.81272740109148,0.2137894174238375,0.014930382551437664,-0.00726071746786029,-0.033622091782018845,0.015348260060620011,-0.16911677487016763
626,000532.SZ,多元金融,formal_release,release,2020-12-31,2021-03-24,2021-03-25,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,70120712.18,0.4728,6.46,0.525149249974574,351257.7985,350077.1912,0.8277,1.6341,21.5547,3.5132,6.82,0.714985,12.76927570151886,0.2846407833314357,-0.034386384511815055,-0.009631911818063894,0.02818909263041466,0.13012992293209907,0.21742252901747128
627,000533.SZ,电气设备,revision,up,2020-12-31,2021-03-24,2021-03-25,forecast_vip,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,8505.0,,2812.5,0.1928935749016205,207244.8,205470.72,2.7296,4.4775,112.1426,3.3298,1.4056,4.079585,12.241655982212324,0.30031833743768394,0.022020087533514057,0.012781542580230666,-0.011764146097893592,0.002818892325604682,-0.08568444611071648
628,000009.SZ,电气设备,formal_release,release,2020-12-31,2021-03-27,2021-03-29,fina_indicator,report_rc,strict,2020-07-13,2,1,34000.0,0.13,,增持,0.0,-216184189.55,-6358.358516176471,-3.512815542454328,,,-216184189.55,0.0,0.0,,0.0,0.0,0.0,-216150189.55,0.2566,-313.31,0.7558888621819709,2298079.6428,2273324.4187,2.6064,3.5129,34.7267,3.32,2.1693,2.271625,14.647584394231536,0.30120481927710846,-0.07919020432917098,-0.04661103803109816,0.02768001284790847,0.1123685406903916,0.5634048010702362
629,000014.SZ,全国地产,formal_release,release,2020-12-31,2021-03-27,2021-03-29,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-6060175.95,0.02,-152.64,0.32441880645720383,164793.1378,164793.1378,0.7639,1.1577,376.7297,1.8428,4.7536,1.268025,12.01244625602745,0.542652485348383,-0.013158705984880968,-0.040321572869297634,-0.01180921317991565,0.026203334335172513,-0.07573158866278172
630,000031.SZ,全国地产,formal_release,release,2020-12-31,2021-03-27,2021-03-29,fina_indicator,report_rc,strict,2020-11-30,15,4,289034.6535,0.6775,642900.0,推荐,0.0,-501474356.0435,-1734.9973436437785,-2.292143852822644,,,-501474356.0435,-51435.75999999998,-0.12,,0.0,1.0,0.0,-501185321.39,-0.09,-140.72,0.0663438763630111,1680234.8289,741173.3834,0.3745,0.6852,,0.9156,0.437,0.33032000000000006,14.334444120718395,1.09217999126256,-0.032578391792509064,-0.03156185363664257,0.0030369752837944575,-0.05408335302940693,-0.10602537082424746
631,000037.SZ,火力发电,formal_release,release,2020-12-31,2021-03-26,2021-03-29,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,7601038.59,0.1062,-48.24,0.3939406717859106,721506.8274,405656.1312,18.0034,30.4877,112.6927,3.5114,7.3231,5.022275,13.489097119937153,0.2847866947656205,-0.05570418237001436,-0.14388546705119076,-0.1781735293524756,-0.3233176398672517,-0.33230863920772774
632,000048.SZ,农业综合,formal_release,release,2020-12-31,2021-03-26,2021-03-29,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,818024521.23,2.153,-17.11,0.7441302260207316,1112487.1445,1112312.8466,0.5123,1.8904,12.8379,4.0419,2.7324,0.45804999999999996,13.922108737450149,0.24740839704099557,-0.0687385268516276,-0.08374046921441651,-0.05021066438910668,-0.03909196729040699,-0.4172919438706829
633,000429.SZ,路桥,formal_release,release,2020-12-31,2021-03-26,2021-03-29,fina_indicator,report_rc,strict,2020-12-06,10,3,61678.5,0.295,93068.0,增持,0.0,704759964.7,11426.347344698721,1.1827481703205938,,,704759964.7,-95548.235,-0.45999999999999996,,0.0,1.0,0.0,704821643.2,0.42,-43.6,0.11327921195196808,1540924.1149,960239.315,0.6806,1.7826,17.7558,1.9424,4.0654,0.35274,14.247892869027426,0.5148270181219111,0.036270406509092,-0.01673494750675711,0.010308425152068118,-0.024020629501418478,-0.013156561521058256
634,000505.SZ,食品,formal_release,release,2020-12-31,2021-03-27,2021-03-29,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,164037737.59,0.26,57.0,0.52707118459742,586648.8526,366893.0807,3.0061,4.8367,31.737,2.1643,0.6711,3.8398449999999995,13.282181712998838,0.4620431548306612,-0.02276303527974473,-0.05890836152707182,0.04534250154771439,-0.06433104152650915,-0.14282274551927887
636,000538.SZ,中成药,formal_release,release,2020-12-31,2021-03-27,2021-03-29,fina_indicator,report_rc,strict,2021-02-21,29,5,455439.2825,3.565,525350.0,跑赢行业,0.0,2898422150.8175,6364.014397061809,-0.15382197466009098,,,2898422150.8175,19900.0,0.1599999999999997,22500.0,1.0,0.0,1.0,2898877590.1,4.31,26.63,1.3824362358060418,15943270.7995,7515645.7903,3.5854,4.6918,28.9033,4.1898,4.8692,1.12965,16.58454740472477,0.2386748770824383,-0.10575855870854386,-0.10822551886099079,-0.16458877787506618,-0.17490249194012622,-0.21134074340503317
637,000404.SZ,家用电器,formal_release,release,2020-12-31,2021-03-29,2021-03-30,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,55841069.05,0.1667,57.7,0.27708970306436836,310414.2066,309801.7679,1.3378,1.9295,26.7518,0.9358,0.297,1.8145250000000002,12.645662834929412,1.068604402650139,-0.045677619617308235,-0.05584614433101376,-0.047001986453619145,-0.13732927573084622,-0.18640324248851295
638,000039.SZ,运输设备,formal_release,release,2020-12-31,2021-03-30,2021-03-31,fina_indicator,report_rc,strict,2021-01-28,4,1,149313.0,0.41500000000000004,201879.0,强烈推荐,0.0,342737687.0,2295.430987254961,-1.2280198146994294,,,342737687.0,,,,0.0,0.0,0.0,342887000.0,1.41,-72.38,1.1563137592738102,5748426.7304,2453300.0134,3.5268,4.5691,10.7455,1.4476,0.6105,0.9775500000000001,15.564436763230564,0.6907985631389887,0.05982288452405378,0.12085541644807121,0.17927957438124803,0.07094468404702312,0.2114264946198013
639,000069.SZ,全国地产,formal_release,release,2020-12-31,2021-03-30,2021-03-31,fina_indicator,report_rc,strict,2020-11-23,6,2,1419033.61,1.73,2072645.0,买入,0.0,9685924613.82,6825.7189580026925,-0.0319215508163647,,,9685924613.82,0.0,0.0,0.0,0.0,0.0,0.0,9687343647.43,1.5633,-3.17,0.20720291676540878,8357627.9994,7190367.8057,1.9204,3.2712,6.5884,1.0771,1.0209,1.7034099999999999,15.938685212672121,0.9284189026088572,0.01765721011980676,0.04726088327400437,0.08821402717066132,-0.05080417919952902,-0.2793930545910258
640,000099.SZ,空运,formal_release,release,2020-12-31,2021-03-30,2021-03-31,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,202412023.43,0.36,11.21,0.3908858675694574,429097.8574,429097.8574,1.4824,2.4155,19.6508,1.2338,2.7535,0.8802499999999999,12.96944027772548,0.8105041335710812,-0.023075063825237656,-0.0017997048580752142,0.005623588645918531,-0.08509279516539064,-0.060125355070863924
