spec_id,benchmark_method,event_universe,signal_scale,analyst_min,filter_profile,car_window,signal_col,event_count,usable_signal_count,strict_match_share,median_broker_count,median_benchmark_lag_days,event_type_composition,coef,t_stat,p_value,regression_nobs,r2
spec_037,latest_per_analyst,all_event_types,raw,3,restrictive,CAR5,main_surprise_raw,358,358,1.0,5.0,52.0,express:29; formal_release:179; preannouncement:92; revision:58,-6.578160805264763e-13,-0.8128199043335338,0.41632132182815873,303,0.24559727915444618
spec_037,latest_per_analyst,all_event_types,raw,3,restrictive,CAR10,main_surprise_raw,356,356,1.0,5.0,52.0,express:29; formal_release:177; preannouncement:92; revision:58,4.10601798516011e-13,0.43839219009553554,0.6611020069183615,301,0.230132538871883
spec_037,latest_per_analyst,all_event_types,raw,3,restrictive,CAR20,main_surprise_raw,343,343,1.0,5.0,51.0,express:29; formal_release:164; preannouncement:92; revision:58,-1.332926737735905e-13,-0.07379610578809268,0.9411726257090649,290,0.2613967987551653
spec_038,latest_per_analyst,all_event_types,raw,3,relaxed,CAR3,main_surprise_raw,366,366,1.0,5.0,52.0,express:30; formal_release:182; preannouncement:95; revision:59,-6.642144044612685e-13,-0.9459068511687767,0.34419609874713,308,0.2675769075637877
spec_038,latest_per_analyst,all_event_types,raw,3,relaxed,CAR5,main_surprise_raw,366,366,1.0,5.0,52.0,express:30; formal_release:182; preannouncement:95; revision:59,-5.757424459608081e-13,-0.7162971481437075,0.47380788737119883,308,0.24376896904161915
spec_038,latest_per_analyst,all_event_types,raw,3,relaxed,CAR10,main_surprise_raw,364,364,1.0,5.0,52.0,express:30; formal_release:180; preannouncement:95; revision:59,4.3397517476898687e-13,0.44478248383177604,0.6564769539430755,306,0.23395496921372128
spec_038,latest_per_analyst,all_event_types,raw,3,relaxed,CAR20,main_surprise_raw,351,351,1.0,5.0,52.0,express:30; formal_release:167; preannouncement:95; revision:59,3.615419160545974e-14,0.019337182366134544,0.9845721222289928,295,0.27062501029640007
spec_039,latest_per_analyst,all_event_types,raw,5,restrictive,CAR3,main_surprise_raw,212,212,1.0,9.0,43.0,express:15; formal_release:115; preannouncement:54; revision:28,-7.991902486062535e-13,-0.48338686329807135,0.628821073990242,184,0.3110798562076894
spec_039,latest_per_analyst,all_event_types,raw,5,restrictive,CAR5,main_surprise_raw,212,212,1.0,9.0,43.0,express:15; formal_release:115; preannouncement:54; revision:28,-1.5731528023681383e-12,-0.865777447217284,0.3866122191736502,184,0.29764200282010467
spec_039,latest_per_analyst,all_event_types,raw,5,restrictive,CAR10,main_surprise_raw,211,211,1.0,9.0,43.0,express:15; formal_release:114; preannouncement:54; revision:28,-8.050218083434922e-13,-0.47817469948430513,0.6325258684696633,183,0.3078582307192126
spec_039,latest_per_analyst,all_event_types,raw,5,restrictive,CAR20,main_surprise_raw,202,202,1.0,9.0,42.0,express:15; formal_release:105; preannouncement:54; revision:28,-1.987713096037325e-12,-0.9302111255535545,0.3522617826247466,175,0.35731265692820136
spec_040,latest_per_analyst,all_event_types,raw,5,relaxed,CAR3,main_surprise_raw,219,219,1.0,9.0,43.0,express:16; formal_release:117; preannouncement:57; revision:29,-8.256703061287446e-13,-0.5347876647308545,0.5927966937407705,188,0.31061050293380865
spec_040,latest_per_analyst,all_event_types,raw,5,relaxed,CAR5,main_surprise_raw,219,219,1.0,9.0,43.0,express:16; formal_release:117; preannouncement:57; revision:29,-1.438519025068183e-12,-0.848925240065995,0.3959228931865447,188,0.296286160103052
spec_040,latest_per_analyst,all_event_types,raw,5,relaxed,CAR10,main_surprise_raw,218,218,1.0,9.0,43.0,express:16; formal_release:116; preannouncement:57; revision:29,-6.143180211495355e-13,-0.3758814484263592,0.707005032895323,187,0.3084634885264105
spec_040,latest_per_analyst,all_event_types,raw,5,relaxed,CAR20,main_surprise_raw,209,209,1.0,9.0,43.0,express:16; formal_release:107; preannouncement:57; revision:29,-1.6030969981113417e-12,-0.6918625820103369,0.4890236308798611,179,0.35716405337565094
spec_041,latest_per_analyst,all_event_types,standardized,1,restrictive,CAR3,main_surprise_std,580,580,1.0,3.0,72.0,express:48; formal_release:279; preannouncement:155; revision:98,-9.600398402498183e-06,-0.0031019124020637977,0.9975250359543908,446,0.22902210058227102
spec_041,latest_per_analyst,all_event_types,standardized,1,restrictive,CAR5,main_surprise_std,579,579,1.0,3.0,72.0,express:47; formal_release:279; preannouncement:155; revision:98,-0.002374592756267486,-0.5845969259480066,0.5588187751701585,445,0.1694724160550798
spec_041,latest_per_analyst,all_event_types,standardized,1,restrictive,CAR10,main_surprise_std,576,576,1.0,3.0,72.0,express:47; formal_release:276; preannouncement:155; revision:98,-0.0035859271834231933,-0.6721076511502285,0.501515165992509,442,0.16028734883495943
spec_041,latest_per_analyst,all_event_types,standardized,1,restrictive,CAR20,main_surprise_std,558,558,1.0,3.0,72.0,express:47; formal_release:258; preannouncement:155; revision:98,-0.009634511866149125,-1.279663165885381,0.20066362427478446,426,0.20886626709016765
spec_042,latest_per_analyst,all_event_types,standardized,1,relaxed,CAR3,main_surprise_std,597,597,1.0,3.0,72.0,express:49; formal_release:287; preannouncement:160; revision:101,-0.00011829576805252678,-0.04000266700303005,0.9680910000355982,460,0.22625589921530642
spec_042,latest_per_analyst,all_event_types,standardized,1,relaxed,CAR5,main_surprise_std,596,596,1.0,3.0,72.0,express:48; formal_release:287; preannouncement:160; revision:101,-0.002017744716051138,-0.5226861446732572,0.6011926816626411,459,0.16659677702594955
spec_042,latest_per_analyst,all_event_types,standardized,1,relaxed,CAR10,main_surprise_std,593,593,1.0,3.0,72.0,express:48; formal_release:284; preannouncement:160; revision:101,-0.0030250689925613566,-0.59242642646908,0.5535650745999006,456,0.16061971059090985
spec_042,latest_per_analyst,all_event_types,standardized,1,relaxed,CAR20,main_surprise_std,575,575,1.0,3.0,72.0,express:48; formal_release:266; preannouncement:160; revision:101,-0.008341335730005561,-1.168706130772618,0.242522051033488,440,0.2095881734573355
spec_043,latest_per_analyst,all_event_types,standardized,2,restrictive,CAR3,main_surprise_std,447,447,1.0,4.0,62.0,express:40; formal_release:217; preannouncement:117; revision:73,-0.0007388746330073482,-0.20973612822313756,0.8338736263742075,364,0.20883799707415407
spec_043,latest_per_analyst,all_event_types,standardized,2,restrictive,CAR5,main_surprise_std,446,446,1.0,4.0,62.0,express:39; formal_release:217; preannouncement:117; revision:73,-0.003029815284938565,-0.6310635155618984,0.5279989953922004,363,0.18046139916189186
spec_043,latest_per_analyst,all_event_types,standardized,2,restrictive,CAR10,main_surprise_std,444,444,1.0,4.0,62.0,express:39; formal_release:215; preannouncement:117; revision:73,-0.00475960344739648,-0.7457149592682842,0.4558396206261689,361,0.18159682944184719
spec_043,latest_per_analyst,all_event_types,standardized,2,restrictive,CAR20,main_surprise_std,428,428,1.0,4.0,62.0,express:39; formal_release:199; preannouncement:117; revision:73,-0.014358004052937315,-1.5926937897454019,0.11122890140762781,347,0.24791932692188923
spec_044,latest_per_analyst,all_event_types,standardized,2,relaxed,CAR3,main_surprise_std,458,458,1.0,4.0,62.5,express:41; formal_release:221; preannouncement:121; revision:75,-0.0005347972783140784,-0.15846065405404008,0.8740938224104473,372,0.20894966344791488
spec_044,latest_per_analyst,all_event_types,standardized,2,relaxed,CAR5,main_surprise_std,457,457,1.0,4.0,62.0,express:40; formal_release:221; preannouncement:121; revision:75,-0.0024183980958996125,-0.5247328998890637,0.5997688830113568,371,0.177499201951964
spec_044,latest_per_analyst,all_event_types,standardized,2,relaxed,CAR10,main_surprise_std,455,455,1.0,4.0,62.0,express:40; formal_release:219; preannouncement:121; revision:75,-0.003728607114673893,-0.6091991890906152,0.5423924177573657,369,0.18091408857916602
spec_044,latest_per_analyst,all_event_types,standardized,2,relaxed,CAR20,main_surprise_std,439,439,1.0,4.0,62.0,express:40; formal_release:203; preannouncement:121; revision:75,-0.012143206040249193,-1.4112872165082793,0.15815994228648778,355,0.24725853012552845
spec_045,latest_per_analyst,all_event_types,standardized,3,restrictive,CAR3,main_surprise_std,358,358,1.0,5.0,52.0,express:29; formal_release:179; preannouncement:92; revision:58,-0.0021157462153729633,-0.571135411869538,0.5679078558591149,303,0.2678114036683682
spec_045,latest_per_analyst,all_event_types,standardized,3,restrictive,CAR5,main_surprise_std,358,358,1.0,5.0,52.0,express:29; formal_release:179; preannouncement:92; revision:58,-0.0032606975437115622,-0.6797351258223491,0.49667219058215484,303,0.24756770954891627
spec_045,latest_per_analyst,all_event_types,standardized,3,restrictive,CAR10,main_surprise_std,356,356,1.0,5.0,52.0,express:29; formal_release:177; preannouncement:92; revision:58,-0.004869568494550481,-0.6814909900773407,0.4955608659126258,301,0.2336143214125994
spec_045,latest_per_analyst,all_event_types,standardized,3,restrictive,CAR20,main_surprise_std,343,343,1.0,5.0,51.0,express:29; formal_release:164; preannouncement:92; revision:58,-0.0093607723669445,-1.122517634712308,0.2616424138353989,290,0.27057398552628686
spec_046,latest_per_analyst,all_event_types,standardized,3,relaxed,CAR3,main_surprise_std,366,366,1.0,5.0,52.0,express:30; formal_release:182; preannouncement:95; revision:59,-0.0018745722116138089,-0.532255085769467,0.5945493352139002,308,0.267680959813418
spec_046,latest_per_analyst,all_event_types,standardized,3,relaxed,CAR5,main_surprise_std,366,366,1.0,5.0,52.0,express:30; formal_release:182; preannouncement:95; revision:59,-0.002628769737682092,-0.573790023032239,0.5661099009493094,308,0.2450158710914413
spec_046,latest_per_analyst,all_event_types,standardized,3,relaxed,CAR10,main_surprise_std,364,364,1.0,5.0,52.0,express:30; formal_release:180; preannouncement:95; revision:59,-0.0037659231396370515,-0.5572497548859229,0.5773567996864821,306,0.23599037113309596
spec_046,latest_per_analyst,all_event_types,standardized,3,relaxed,CAR20,main_surprise_std,351,351,1.0,5.0,52.0,express:30; formal_release:167; preannouncement:95; revision:59,-0.006903989716583075,-0.9052938550577464,0.3653097309790446,295,0.2756444445335997
spec_047,latest_per_analyst,all_event_types,standardized,5,restrictive,CAR3,main_surprise_std,212,212,1.0,9.0,43.0,express:15; formal_release:115; preannouncement:54; revision:28,-0.0026865681116336067,-0.4508352764067794,0.6521082744908555,184,0.3120697755248343
spec_047,latest_per_analyst,all_event_types,standardized,5,restrictive,CAR5,main_surprise_std,212,212,1.0,9.0,43.0,express:15; formal_release:115; preannouncement:54; revision:28,-0.004881855789084385,-0.6911429492747274,0.489475711981024,184,0.29928180879155153
spec_047,latest_per_analyst,all_event_types,standardized,5,restrictive,CAR10,main_surprise_std,211,211,1.0,9.0,43.0,express:15; formal_release:114; preannouncement:54; revision:28,-0.004596008172114177,-0.4860209869546839,0.6269522861120949,183,0.31050551730679166
spec_047,latest_per_analyst,all_event_types,standardized,5,restrictive,CAR20,main_surprise_std,202,202,1.0,9.0,42.0,express:15; formal_release:105; preannouncement:54; revision:28,-0.010851448431223517,-0.879289724631065,0.3792442058117622,175,0.3666712140187237
spec_048,latest_per_analyst,all_event_types,standardized,5,relaxed,CAR3,main_surprise_std,219,219,1.0,9.0,43.0,express:16; formal_release:117; preannouncement:57; revision:29,-0.002471556161256193,-0.44595451009571635,0.6556301057650857,188,0.31118081063799063
spec_048,latest_per_analyst,all_event_types,standardized,5,relaxed,CAR5,main_surprise_std,219,219,1.0,9.0,43.0,express:16; formal_release:117; preannouncement:57; revision:29,-0.004168430603660277,-0.6354004167048457,0.5251672963857339,188,0.2971808650135771
spec_048,latest_per_analyst,all_event_types,standardized,5,relaxed,CAR10,main_surprise_std,218,218,1.0,9.0,43.0,express:16; formal_release:116; preannouncement:57; revision:29,-0.003254568724058518,-0.3647432995267741,0.7153030336564777,187,0.3097758534797048
spec_048,latest_per_analyst,all_event_types,standardized,5,relaxed,CAR20,main_surprise_std,209,209,1.0,9.0,43.0,express:16; formal_release:107; preannouncement:57; revision:29,-0.007699719313373145,-0.6774197739492351,0.4981396557285439,179,0.3615313963212693
spec_049,latest_per_analyst,preannouncement_only,raw,1,restrictive,CAR3,main_surprise_raw,155,155,1.0,3.0,56.0,preannouncement:155,-1.4354499306005245e-07,-1.346245960831755,0.17822320712234163,101,0.45495659567094116
spec_049,latest_per_analyst,preannouncement_only,raw,1,restrictive,CAR5,main_surprise_raw,155,155,1.0,3.0,56.0,preannouncement:155,-1.1237266813550849e-07,-0.916611220547897,0.3593464025211658,101,0.3944939864484521
spec_049,latest_per_analyst,preannouncement_only,raw,1,restrictive,CAR10,main_surprise_raw,155,155,1.0,3.0,56.0,preannouncement:155,-1.652922510901637e-07,-1.3369152143913323,0.1812503139720767,101,0.4644991718103739
spec_049,latest_per_analyst,preannouncement_only,raw,1,restrictive,CAR20,main_surprise_raw,155,155,1.0,3.0,56.0,preannouncement:155,-2.181639354552994e-07,-1.5914862754608972,0.1115001817120305,101,0.475366163807036
spec_050,latest_per_analyst,preannouncement_only,raw,1,relaxed,CAR3,main_surprise_raw,160,160,1.0,3.0,56.5,preannouncement:160,-1.3170859328162828e-07,-1.2796806980513267,0.20065745571265536,105,0.44614077067239366
spec_050,latest_per_analyst,preannouncement_only,raw,1,relaxed,CAR5,main_surprise_raw,160,160,1.0,3.0,56.5,preannouncement:160,-1.0760812650144348e-07,-0.9298301513206425,0.35245903247395705,105,0.388564726968046
spec_050,latest_per_analyst,preannouncement_only,raw,1,relaxed,CAR10,main_surprise_raw,160,160,1.0,3.0,56.5,preannouncement:160,-1.530644670487766e-07,-1.3122001516099093,0.18945261072924202,105,0.46403237625467586
spec_050,latest_per_analyst,preannouncement_only,raw,1,relaxed,CAR20,main_surprise_raw,160,160,1.0,3.0,56.5,preannouncement:160,-2.1827187930985534e-07,-1.6692080384332604,0.09507615759421251,105,0.4897448964498897
spec_051,latest_per_analyst,preannouncement_only,raw,2,restrictive,CAR3,main_surprise_raw,117,117,1.0,4.0,37.0,preannouncement:117,-1.5332903258670483e-07,-1.2265017620876342,0.22000991262399117,82,0.4787670525601696
spec_051,latest_per_analyst,preannouncement_only,raw,2,restrictive,CAR5,main_surprise_raw,117,117,1.0,4.0,37.0,preannouncement:117,-1.3566249394678664e-07,-0.9485285558524071,0.34286044258568515,82,0.3785598219032992
spec_051,latest_per_analyst,preannouncement_only,raw,2,restrictive,CAR10,main_surprise_raw,117,117,1.0,4.0,37.0,preannouncement:117,-1.9879345218719785e-07,-1.443685352364089,0.1488275035463843,82,0.5358119526003643
spec_051,latest_per_analyst,preannouncement_only,raw,2,restrictive,CAR20,main_surprise_raw,117,117,1.0,4.0,37.0,preannouncement:117,-2.5221580478234074e-07,-1.828445613750137,0.06748270093811679,82,0.5542918115224434
spec_052,latest_per_analyst,preannouncement_only,raw,2,relaxed,CAR3,main_surprise_raw,121,121,1.0,4.0,39.0,preannouncement:121,-1.5224527168812e-07,-1.270061925078048,0.20406257282874063,85,0.4766310897860463
spec_052,latest_per_analyst,preannouncement_only,raw,2,relaxed,CAR5,main_surprise_raw,121,121,1.0,4.0,39.0,preannouncement:121,-1.355069826322546e-07,-0.9943838127243595,0.32003604576499967,85,0.3743191058010923
spec_052,latest_per_analyst,preannouncement_only,raw,2,relaxed,CAR10,main_surprise_raw,121,121,1.0,4.0,39.0,preannouncement:121,-1.9331886170170476e-07,-1.442482850232428,0.14916620621051127,85,0.5294691387173771
spec_052,latest_per_analyst,preannouncement_only,raw,2,relaxed,CAR20,main_surprise_raw,121,121,1.0,4.0,39.0,preannouncement:121,-2.544995115496412e-07,-1.947758130956355,0.0514439107912975,85,0.5676080357847539
spec_053,latest_per_analyst,preannouncement_only,raw,3,restrictive,CAR3,main_surprise_raw,92,92,1.0,5.0,30.0,preannouncement:92,-2.6392176603042796e-07,-1.7960289377243623,0.07248991489336866,68,0.6904782969745644
spec_053,latest_per_analyst,preannouncement_only,raw,3,restrictive,CAR5,main_surprise_raw,92,92,1.0,5.0,30.0,preannouncement:92,-2.393063739768916e-07,-1.3981413546341872,0.16207062343530465,68,0.600833495434479
spec_053,latest_per_analyst,preannouncement_only,raw,3,restrictive,CAR10,main_surprise_raw,92,92,1.0,5.0,30.0,preannouncement:92,-2.5557018420498916e-07,-1.68737355239777,0.0915315460083907,68,0.6900696664928013
spec_053,latest_per_analyst,preannouncement_only,raw,3,restrictive,CAR20,main_surprise_raw,92,92,1.0,5.0,30.0,preannouncement:92,-2.983621285184862e-07,-1.5566817110637023,0.11954607295586081,68,0.6141566261296973
spec_054,latest_per_analyst,preannouncement_only,raw,3,relaxed,CAR3,main_surprise_raw,95,95,1.0,5.0,30.0,preannouncement:95,-2.550574841628043e-07,-1.7982582790178263,0.07213608793648497,70,0.679749314474497
spec_054,latest_per_analyst,preannouncement_only,raw,3,relaxed,CAR5,main_surprise_raw,95,95,1.0,5.0,30.0,preannouncement:95,-2.3029361602216317e-07,-1.399645409168148,0.1616195287991642,70,0.5915611341883
spec_054,latest_per_analyst,preannouncement_only,raw,3,relaxed,CAR10,main_surprise_raw,95,95,1.0,5.0,30.0,preannouncement:95,-2.327030730287132e-07,-1.481566029606953,0.13845580351003184,70,0.663865554776977
spec_054,latest_per_analyst,preannouncement_only,raw,3,relaxed,CAR20,main_surprise_raw,95,95,1.0,5.0,30.0,preannouncement:95,-2.8747497531185886e-07,-1.5589991099330764,0.11899659082576121,70,0.6261120745682616
spec_055,latest_per_analyst,preannouncement_only,raw,5,restrictive,CAR3,main_surprise_raw,54,54,1.0,8.0,16.0,preannouncement:54,-5.727354532490413e-07,-1.8244430480299687,0.06808511897889795,41,0.7999588668636199
spec_055,latest_per_analyst,preannouncement_only,raw,5,restrictive,CAR5,main_surprise_raw,54,54,1.0,8.0,16.0,preannouncement:54,-5.864789891898069e-07,-1.7983992290612656,0.07211376485871,41,0.727921212845897
spec_055,latest_per_analyst,preannouncement_only,raw,5,restrictive,CAR10,main_surprise_raw,54,54,1.0,8.0,16.0,preannouncement:54,-5.221616214077458e-07,-1.4760318541143145,0.139935341099303,41,0.8100089958126127
spec_055,latest_per_analyst,preannouncement_only,raw,5,restrictive,CAR20,main_surprise_raw,54,54,1.0,8.0,16.0,preannouncement:54,-8.147171398447754e-07,-2.964399681452576,0.003032741073523458,41,0.8206600730833831
spec_056,latest_per_analyst,preannouncement_only,raw,5,relaxed,CAR3,main_surprise_raw,57,57,1.0,8.0,21.0,preannouncement:57,-5.289537516854396e-07,-1.5910135056031531,0.11160653636221365,43,0.7820442644524461
spec_056,latest_per_analyst,preannouncement_only,raw,5,relaxed,CAR5,main_surprise_raw,57,57,1.0,8.0,21.0,preannouncement:57,-5.319218996274521e-07,-1.5107601403075563,0.13084957358322183,43,0.7068714140696912
spec_056,latest_per_analyst,preannouncement_only,raw,5,relaxed,CAR10,main_surprise_raw,57,57,1.0,8.0,21.0,preannouncement:57,-4.879699104150242e-07,-1.4770753926383615,0.13965542888224755,43,0.811153257292502
spec_056,latest_per_analyst,preannouncement_only,raw,5,relaxed,CAR20,main_surprise_raw,57,57,1.0,8.0,21.0,preannouncement:57,-7.777193600571447e-07,-2.6974654715518502,0.006986953018091679,43,0.8285902527523268
spec_057,latest_per_analyst,preannouncement_only,standardized,1,restrictive,CAR3,main_surprise_std,155,155,1.0,3.0,56.0,preannouncement:155,-0.01610504225748429,-1.2249929851661878,0.22057786353961584,101,0.45352424221354826
spec_057,latest_per_analyst,preannouncement_only,standardized,1,restrictive,CAR5,main_surprise_std,155,155,1.0,3.0,56.0,preannouncement:155,-0.010912657494220063,-0.624300597088971,0.5324301918758869,101,0.38801107241249866
spec_057,latest_per_analyst,preannouncement_only,standardized,1,restrictive,CAR10,main_surprise_std,155,155,1.0,3.0,56.0,preannouncement:155,-0.006207260473422911,-0.29614859112408354,0.7671166070198352,101,0.4242527561441388
spec_057,latest_per_analyst,preannouncement_only,standardized,1,restrictive,CAR20,main_surprise_std,155,155,1.0,3.0,56.0,preannouncement:155,-0.006688245251213782,-0.2617183192771648,0.7935386159500905,101,0.4376614236203875
spec_058,latest_per_analyst,preannouncement_only,standardized,1,relaxed,CAR3,main_surprise_std,160,160,1.0,3.0,56.5,preannouncement:160,-0.015810871955685243,-1.218021260091027,0.2232158937672435,105,0.44837982470951654
spec_058,latest_per_analyst,preannouncement_only,standardized,1,relaxed,CAR5,main_surprise_std,160,160,1.0,3.0,56.5,preannouncement:160,-0.010688428823035013,-0.6205106696526056,0.5349216316535395,105,0.3819485709835594
spec_058,latest_per_analyst,preannouncement_only,standardized,1,relaxed,CAR10,main_surprise_std,160,160,1.0,3.0,56.5,preannouncement:160,-0.006003909460403021,-0.290990104495302,0.7710588876683911,105,0.4282266250921617
spec_058,latest_per_analyst,preannouncement_only,standardized,1,relaxed,CAR20,main_surprise_std,160,160,1.0,3.0,56.5,preannouncement:160,-0.006576716474724631,-0.2618503281638262,0.7934368360770144,105,0.45078886276683117
spec_059,latest_per_analyst,preannouncement_only,standardized,2,restrictive,CAR3,main_surprise_std,117,117,1.0,4.0,37.0,preannouncement:117,-0.016739701757914248,-1.028830160477639,0.3035594913070244,82,0.4680986524194394
spec_059,latest_per_analyst,preannouncement_only,standardized,2,restrictive,CAR5,main_surprise_std,117,117,1.0,4.0,37.0,preannouncement:117,-0.012777275290818839,-0.5823617086850053,0.5603230679678898,82,0.3642921304686245
spec_059,latest_per_analyst,preannouncement_only,standardized,2,restrictive,CAR10,main_surprise_std,117,117,1.0,4.0,37.0,preannouncement:117,-0.014102926993830051,-0.5633974502462538,0.5731642730391567,82,0.490101384188913
spec_059,latest_per_analyst,preannouncement_only,standardized,2,restrictive,CAR20,main_surprise_std,117,117,1.0,4.0,37.0,preannouncement:117,-0.015353592668881132,-0.5242063607868291,0.6001350172503916,82,0.509715504064014
spec_060,latest_per_analyst,preannouncement_only,standardized,2,relaxed,CAR3,main_surprise_std,121,121,1.0,4.0,39.0,preannouncement:121,-0.01671633247366512,-1.0481505694521667,0.29456924050950806,85,0.4662885088151263
spec_060,latest_per_analyst,preannouncement_only,standardized,2,relaxed,CAR5,main_surprise_std,121,121,1.0,4.0,39.0,preannouncement:121,-0.01244099502463373,-0.5733867521510756,0.5663828582353247,85,0.3586980736077299
spec_060,latest_per_analyst,preannouncement_only,standardized,2,relaxed,CAR10,main_surprise_std,121,121,1.0,4.0,39.0,preannouncement:121,-0.013676158852038045,-0.5450765679110263,0.5857008577590317,85,0.4869827619309667
spec_060,latest_per_analyst,preannouncement_only,standardized,2,relaxed,CAR20,main_surprise_std,121,121,1.0,4.0,39.0,preannouncement:121,-0.014736890174086342,-0.506399923265227,0.6125759284300376,85,0.5226571845250796
spec_061,latest_per_analyst,preannouncement_only,standardized,3,restrictive,CAR3,main_surprise_std,92,92,1.0,5.0,30.0,preannouncement:92,-0.026706408829825747,-1.4487026398745864,0.14742064293383877,68,0.6567250279963498
spec_061,latest_per_analyst,preannouncement_only,standardized,3,restrictive,CAR5,main_surprise_std,92,92,1.0,5.0,30.0,preannouncement:92,-0.021892173249045334,-0.882161858345406,0.37768928469064256,68,0.5665253846986001
spec_061,latest_per_analyst,preannouncement_only,standardized,3,restrictive,CAR10,main_surprise_std,92,92,1.0,5.0,30.0,preannouncement:92,-0.02032257678014818,-0.7548651973708438,0.4503298696741349,68,0.6377890782360276
spec_061,latest_per_analyst,preannouncement_only,standardized,3,restrictive,CAR20,main_surprise_std,92,92,1.0,5.0,30.0,preannouncement:92,-0.022844538407590053,-0.6998703487389243,0.48400827635267574,68,0.5713967759089071
spec_062,latest_per_analyst,preannouncement_only,standardized,3,relaxed,CAR3,main_surprise_std,95,95,1.0,5.0,30.0,preannouncement:95,-0.026893959015474866,-1.4975451592259372,0.1342514642420122,70,0.6544030461137491
spec_062,latest_per_analyst,preannouncement_only,standardized,3,relaxed,CAR5,main_surprise_std,95,95,1.0,5.0,30.0,preannouncement:95,-0.022130127590735453,-0.9169823519128062,0.3591518880511875,70,0.5634930443999192
spec_062,latest_per_analyst,preannouncement_only,standardized,3,relaxed,CAR10,main_surprise_std,95,95,1.0,5.0,30.0,preannouncement:95,-0.02022001506386864,-0.7536495131469199,0.45105970496983494,70,0.6276283692240521
spec_062,latest_per_analyst,preannouncement_only,standardized,3,relaxed,CAR20,main_surprise_std,95,95,1.0,5.0,30.0,preannouncement:95,-0.02238526062696414,-0.7005868354150747,0.48356089639656596,70,0.5881934008182589
spec_063,latest_per_analyst,preannouncement_only,standardized,5,restrictive,CAR3,main_surprise_std,54,54,1.0,8.0,16.0,preannouncement:54,-0.037026176431097804,-1.5462112964200656,0.1220535462098808,41,0.7449316918932594
spec_063,latest_per_analyst,preannouncement_only,standardized,5,restrictive,CAR5,main_surprise_std,54,54,1.0,8.0,16.0,preannouncement:54,-0.03464333381673148,-1.0852003179188365,0.2778329434451413,41,0.6693951837808341
spec_063,latest_per_analyst,preannouncement_only,standardized,5,restrictive,CAR10,main_surprise_std,54,54,1.0,8.0,16.0,preannouncement:54,-0.031136269904687073,-1.1317171969962083,0.2577533492144882,41,0.7676035875458654
spec_063,latest_per_analyst,preannouncement_only,standardized,5,restrictive,CAR20,main_surprise_std,54,54,1.0,8.0,16.0,preannouncement:54,-0.039367369463244636,-1.0439116177000751,0.2965262826157702,41,0.7265670026709121
spec_064,latest_per_analyst,preannouncement_only,standardized,5,relaxed,CAR3,main_surprise_std,57,57,1.0,8.0,21.0,preannouncement:57,-0.037089603109773,-1.61243480088996,0.10686735704428452,43,0.7442388456666135
spec_064,latest_per_analyst,preannouncement_only,standardized,5,relaxed,CAR5,main_surprise_std,57,57,1.0,8.0,21.0,preannouncement:57,-0.034772927173633186,-1.1209487470635582,0.2623096794178994,43,0.6664701997462426
spec_064,latest_per_analyst,preannouncement_only,standardized,5,relaxed,CAR10,main_surprise_std,57,57,1.0,8.0,21.0,preannouncement:57,-0.03115771240992438,-1.1772056513670155,0.23911343355124803,43,0.7779990232220759
spec_064,latest_per_analyst,preannouncement_only,standardized,5,relaxed,CAR20,main_surprise_std,57,57,1.0,8.0,21.0,preannouncement:57,-0.03929752818771297,-1.0991839234722198,0.2716878495913694,43,0.7461320427972065
