model,dependent_var,variable,coef,t_stat,p_value,n_obs,r2
CAR60_high_dummy,CAR60,const,-0.2226023704318486,-2.215895318832915,0.02669867221659536,975,0.027467706970690675
CAR60_high_dummy,CAR60,high_ES_dummy,0.004675630832040156,0.3542012348850146,0.7231880782028135,975,0.027467706970690675
CAR60_high_dummy,CAR60,log_size,0.021939922764396685,3.024215102501285,0.002492791320144693,975,0.027467706970690675
CAR60_high_dummy,CAR60,beta,-0.07230611488646221,-4.047071183689416,5.1862473344515764e-05,975,0.027467706970690675
CAR60_strong_dummy,CAR60,const,-0.22268737957452417,-2.2053164646669994,0.027431895275079894,975,0.02768937108487246
CAR60_strong_dummy,CAR60,strong_ES_dummy,-0.008550863558258364,-0.5874695593323113,0.5568883889336316,975,0.02768937108487246
CAR60_strong_dummy,CAR60,log_size,0.022270451334786653,3.0461719326846697,0.002317752583679556,975,0.02768937108487246
CAR60_strong_dummy,CAR60,beta,-0.0722216577934025,-4.0486136980478085,5.1521903474504584e-05,975,0.02768937108487246
